Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Tyler Glasnow (17399282),Tyler Glasnow,17399282,P,10500,TB@LAA 05/04/2021 09:38PM ET,TB,28.49
SP,Joe Musgrove (17399277),Joe Musgrove,17399277,P,10100,PIT@SD 05/04/2021 10:10PM ET,SD,17.08
SP,Yu Darvish (17399165),Yu Darvish,17399165,P,9800,PIT@SD 05/04/2021 10:10PM ET,SD,25.78
SP,Blake Snell (17399280),Blake Snell,17399280,P,9400,PIT@SD 05/04/2021 10:10PM ET,SD,15.39
SP,Yonny Chirinos (17399378),Yonny Chirinos,17399378,P,9400,TB@LAA 05/04/2021 09:38PM ET,TB,0
SP,Chris Archer (17399157),Chris Archer,17399157,P,9100,TB@LAA 05/04/2021 09:38PM ET,TB,5.48
SP,Chris Paddack (17399524),Chris Paddack,17399524,P,9000,PIT@SD 05/04/2021 10:10PM ET,SD,10.66
SP,Dinelson Lamet (17399482),Dinelson Lamet,17399482,P,8900,PIT@SD 05/04/2021 10:10PM ET,SD,11.3
SP,Chris Bassitt (17399290),Chris Bassitt,17399290,P,8600,TOR@OAK 05/04/2021 09:40PM ET,OAK,16.31
SP,Sean Manaea (17399376),Sean Manaea,17399376,P,8600,TOR@OAK 05/04/2021 09:40PM ET,OAK,18.02
SP,Mike Clevinger (17399285),Mike Clevinger,17399285,P,8400,PIT@SD 05/04/2021 10:10PM ET,SD,0
SP,Steven Matz (17399190),Steven Matz,17399190,P,8300,TOR@OAK 05/04/2021 09:40PM ET,TOR,15.8
SP,Michael Wacha (17399318),Michael Wacha,17399318,P,8200,TB@LAA 05/04/2021 09:38PM ET,TB,11.46
SP,Frankie Montas (17399254),Frankie Montas,17399254,P,8200,TOR@OAK 05/04/2021 09:40PM ET,OAK,11.9
SP,Dylan Bundy (17399276),Dylan Bundy,17399276,P,8100,TB@LAA 05/04/2021 09:38PM ET,LAA,17.4
RP,John Means (17399311),John Means,17399311,P,8100,BAL@SEA 05/04/2021 10:10PM ET,BAL,25.52
RP,Ryan Weathers (17399634),Ryan Weathers,17399634,P,8000,PIT@SD 05/04/2021 10:10PM ET,SD,9.16
SP,Jesus Luzardo (17399566),Jesus Luzardo,17399566,P,8000,TOR@OAK 05/04/2021 09:40PM ET,OAK,10.67
SP,Ryan Yarbrough (17399419),Ryan Yarbrough,17399419,P,7900,TB@LAA 05/04/2021 09:38PM ET,TB,11.23
RP,Ross Stripling (17399289),Ross Stripling,17399289,P,7800,TOR@OAK 05/04/2021 09:40PM ET,TOR,8.43
RP,Justin Dunn (17399426),Justin Dunn,17399426,P,7700,BAL@SEA 05/04/2021 10:10PM ET,SEA,11.74
SP,Alex Cobb (17399155),Alex Cobb,17399155,P,7600,TB@LAA 05/04/2021 09:38PM ET,LAA,10.54
SP,Andrew Heaney (17399202),Andrew Heaney,17399202,P,7600,TB@LAA 05/04/2021 09:38PM ET,LAA,16.24
RP,Chris Mazza (17399302),Chris Mazza,17399302,P,7600,TB@LAA 05/04/2021 09:38PM ET,TB,-0.29
SP,Josh Fleming (17399609),Josh Fleming,17399609,P,7600,TB@LAA 05/04/2021 09:38PM ET,TB,12.68
SP,Hyun Jin Ryu (17399377),Hyun Jin Ryu,17399377,P,7600,TOR@OAK 05/04/2021 09:40PM ET,TOR,16.97
SP,Cole Irvin (17399351),Cole Irvin,17399351,P,7400,TOR@OAK 05/04/2021 09:40PM ET,OAK,14.79
SP,Chris Flexen (17399346),Chris Flexen,17399346,P,7300,BAL@SEA 05/04/2021 10:10PM ET,SEA,13.71
SP,Rich Hill (17399141),Rich Hill,17399141,P,7200,TB@LAA 05/04/2021 09:38PM ET,TB,10.2
SP,Robbie Ray (17399238),Robbie Ray,17399238,P,7200,TOR@OAK 05/04/2021 09:40PM ET,TOR,16.2
SP,Trevor Cahill (17399153),Trevor Cahill,17399153,P,7000,PIT@SD 05/04/2021 10:10PM ET,PIT,8.91
SP,Tyler Anderson (17399262),Tyler Anderson,17399262,P,7000,PIT@SD 05/04/2021 10:10PM ET,PIT,16.37
SP,Chris Stratton (17399317),Chris Stratton,17399317,P,7000,PIT@SD 05/04/2021 10:10PM ET,PIT,2.74
SP,Chad Kuhl (17399400),Chad Kuhl,17399400,P,7000,PIT@SD 05/04/2021 10:10PM ET,PIT,5.81
SP,Cody Ponce (17399484),Cody Ponce,17399484,P,7000,PIT@SD 05/04/2021 10:10PM ET,PIT,0
RP,JT Brubaker (17399520),JT Brubaker,17399520,P,7000,PIT@SD 05/04/2021 10:10PM ET,PIT,18.74
RP,Shane McClanahan (17399531),Shane McClanahan,17399531,P,7000,TB@LAA 05/04/2021 09:38PM ET,TB,12
SP,Matt Harvey (17399172),Matt Harvey,17399172,P,7000,BAL@SEA 05/04/2021 10:10PM ET,BAL,12.19
SP,James Paxton (17399189),James Paxton,17399189,P,7000,BAL@SEA 05/04/2021 10:10PM ET,SEA,4.4
SP,Marco Gonzales (17399247),Marco Gonzales,17399247,P,7000,BAL@SEA 05/04/2021 10:10PM ET,SEA,11.27
RP,Steven Brault (17399402),Steven Brault,17399402,P,6900,PIT@SD 05/04/2021 10:10PM ET,PIT,0
SP,Tanner Roark (17399181),Tanner Roark,17399181,P,6900,TOR@OAK 05/04/2021 09:40PM ET,TOR,3.45
SP,Griffin Canning (17399479),Griffin Canning,17399479,P,6800,TB@LAA 05/04/2021 09:38PM ET,LAA,12.31
SP,Jorge Lopez (17399279),Jorge Lopez,17399279,P,6800,BAL@SEA 05/04/2021 10:10PM ET,BAL,7.79
SP,Mitch Keller (17399456),Mitch Keller,17399456,P,6700,PIT@SD 05/04/2021 10:10PM ET,PIT,5.56
SP,Dillon Peters (17399296),Dillon Peters,17399296,P,6700,TB@LAA 05/04/2021 09:38PM ET,LAA,0
