Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
134,Randy Dobnak\dobnara01,26,MIN,AL,0,3,.000,8.16,7,0,3,0,0,1,14.1,18,14,13,4,3,0,11,0,0,0,64,49,5.85,1.465,11.3,2.5,1.9,6.9,3.67
135,Rafael Dolis\dolisra01,33,TOR,AL,1,0,1.000,4.26,15,0,9,0,0,3,12.2,4,6,6,1,9,0,13,2,0,0,52,102,4.70,1.026,2.8,0.7,6.4,9.2,1.44
136,Sean Doolittle*\doolise01,34,CIN,NL,3,0,1.000,4.20,17,0,6,0,0,1,15.0,14,7,7,3,6,1,22,0,0,0,63,109,3.99,1.333,8.4,1.8,3.6,13.2,3.67
137,Camilo Doval\dovalca01,23,SFG,NL,1,1,.500,8.38,12,0,2,0,0,0,9.2,10,9,9,4,5,2,10,1,0,1,44,47,8.30,1.552,9.3,3.7,4.7,9.3,2.00
138,Tyler Duffey\duffety01,30,MIN,AL,0,2,.000,4.50,15,0,0,0,0,0,14.0,12,8,7,1,10,0,13,0,0,3,62,90,4.34,1.571,7.7,0.6,6.4,8.4,1.30
139,Danny Duffy*\duffyda01,32,KCR,AL,4,3,.571,1.94,7,7,0,0,0,0,41.2,35,11,9,2,12,0,48,0,0,2,170,227,2.31,1.128,7.6,0.4,2.6,10.4,4.00
140,Matt Duffy\duffyma01,30,CHC,NL,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.13,0.000,0.0,0.0,0.0,0.0,
141,Robert Dugger\duggero01,25,SEA,AL,0,0,,1.64,5,1,2,0,0,0,11.0,7,2,2,1,2,0,12,0,0,1,41,248,2.67,0.818,5.7,0.8,1.6,9.8,6.00
142,Justin Dunn\dunnju01,25,SEA,AL,1,1,.500,3.72,6,6,0,0,0,0,29.0,19,12,12,3,20,0,24,2,0,0,127,107,5.09,1.345,5.9,0.9,6.2,7.4,1.20
143,Dane Dunning\dunnida01,26,TEX,AL,2,3,.400,4.34,8,8,0,0,0,0,37.1,40,19,18,2,13,0,42,0,0,6,163,100,2.62,1.420,9.6,0.5,3.1,10.1,3.23
144,Carl Edwards Jr.\edwarca01,29,ATL,NL,0,0,,81.00,1,0,0,0,0,0,0.1,3,3,3,1,1,0,1,0,0,1,5,11,45.13,12.000,81.0,27.0,27.0,27.0,1.00
145,Zach Eflin\eflinza01,27,PHI,NL,2,2,.500,3.86,8,8,0,0,0,0,51.1,55,22,22,6,5,2,51,0,0,2,208,103,2.95,1.169,9.6,1.1,0.9,8.9,10.20
146,Seth Elledge\elledse01,25,STL,NL,0,0,,2.25,3,0,0,0,0,0,4.0,4,1,1,0,2,0,3,1,0,1,18,183,3.88,1.500,9.0,0.0,4.5,6.8,1.50
147,Kent Emanuel*\emanuke01,29,HOU,AL,1,0,1.000,2.81,7,0,4,0,0,0,16.0,11,5,5,4,2,0,11,1,0,0,59,152,5.56,0.813,6.2,2.3,1.1,6.2,5.50
148,Nathan Eovaldi\eovalna01,31,BOS,AL,4,2,.667,4.50,9,9,0,0,0,0,50.0,48,25,25,0,11,0,47,4,0,3,209,97,2.15,1.180,8.6,0.0,2.0,8.5,4.27
149,Paolo Espino\espinpa01,34,WSN,NL,0,1,.000,2.57,8,1,7,0,0,0,14.0,9,4,4,2,1,0,8,0,0,0,51,154,4.05,0.714,5.8,1.3,0.6,5.1,8.00
150,Carlos Estevez\estevca01,28,COL,NL,0,0,,3.60,10,0,2,0,0,1,10.0,10,5,4,1,4,0,10,0,0,1,42,131,3.63,1.400,9.0,0.9,3.6,9.0,2.50
151,Phillip Evans\evansph01,28,PIT,NL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.13,0.000,0.0,0.0,0.0,0.0,
152,Pete Fairbanks\fairbpe01,27,TBR,AL,1,0,1.000,1.59,6,0,1,0,0,0,5.2,6,1,1,0,3,0,7,0,0,1,26,256,2.24,1.588,9.5,0.0,4.8,11.1,2.33
153,Bailey Falter*\falteba01,24,PHI,NL,0,0,,9.00,1,0,1,0,0,0,2.0,4,2,2,1,0,0,2,0,0,0,9,52,7.63,2.000,18.0,4.5,0.0,9.0,
154,Jeurys Familia\familje01,31,NYM,NL,1,0,1.000,2.84,14,0,8,0,0,1,12.2,15,5,4,0,6,0,14,0,0,0,59,138,2.34,1.658,10.7,0.0,4.3,9.9,2.33
155,Buck Farmer\farmebu01,30,DET,AL,0,0,,12.66,12,0,0,0,0,0,10.2,15,15,15,6,9,0,10,0,0,1,56,34,11.09,2.250,12.7,5.1,7.6,8.4,1.11
156,Luke Farrell\farrelu01,30,MIN,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,,7.13,2.000,0.0,0.0,18.0,9.0,0.50
157,Erick Fedde\feddeer01,28,WSN,NL,3,4,.429,4.35,8,8,0,0,0,0,39.1,31,20,19,5,18,4,36,1,0,0,167,89,4.40,1.246,7.1,1.1,4.1,8.2,2.00
158,Michael Feliz\felizmi01,28,TOT,NL,0,0,,2.08,8,0,3,0,0,0,8.2,8,3,2,0,2,0,9,0,0,2,35,214,1.74,1.154,8.3,0.0,2.1,9.3,4.50
159,Michael Feliz\felizmi01,28,PIT,NL,0,0,,2.35,7,0,2,0,0,0,7.2,8,3,2,0,1,0,8,0,0,1,31,181,1.43,1.174,9.4,0.0,1.2,9.4,8.00
160,Michael Feliz\felizmi01,28,CIN,NL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,1,4,,4.13,1.000,0.0,0.0,9.0,9.0,1.00
161,Junior Fernandez\fernaju01,24,STL,NL,0,0,,27.00,1,0,0,0,0,0,1.0,2,3,3,0,2,0,0,0,0,0,6,19,9.13,4.000,18.0,0.0,18.0,0.0,0.00
162,J.P. Feyereisen\feyerjo01,28,MIL,NL,0,1,.000,2.45,20,0,4,0,0,0,18.1,7,7,5,1,10,0,19,0,0,1,70,170,3.40,0.927,3.4,0.5,4.9,9.3,1.90
163,Mike Fiers\fiersmi01,36,OAK,AL,0,2,.000,7.71,2,2,0,0,0,0,9.1,15,8,8,4,4,0,5,0,0,0,45,52,8.91,2.036,14.5,3.9,3.9,4.8,1.25
164,Kyle Finnegan\finneky01,29,WSN,NL,2,0,1.000,4.86,18,0,1,0,0,0,16.2,17,9,9,3,8,1,20,0,0,2,74,81,4.51,1.500,9.2,1.6,4.3,10.8,2.50
165,Jay Flaa\flaaja01,29,BAL,AL,0,0,,0.00,1,0,1,0,0,0,1.1,0,0,0,0,2,0,1,0,0,0,5,,6.13,1.500,0.0,0.0,13.5,6.8,0.50
166,Jack Flaherty\flaheja01,25,STL,NL,7,0,1.000,2.47,8,8,0,0,0,0,47.1,32,16,13,3,13,0,48,3,0,2,187,152,2.94,0.951,6.1,0.6,2.5,9.1,3.69
167,Josh Fleming*\flemijo01,25,TBR,AL,3,3,.500,2.34,7,4,0,0,0,0,34.2,23,9,9,3,11,1,21,2,0,0,135,165,4.16,0.981,6.0,0.8,2.9,5.5,1.91
168,Aaron Fletcher*\fletcaa01,25,SEA,AL,0,0,,13.50,3,0,1,0,0,0,2.2,6,4,4,1,0,0,1,0,0,0,15,33,7.25,2.250,20.3,3.4,0.0,3.4,
169,Chris Flexen\flexech01,26,SEA,AL,4,1,.800,3.46,7,7,0,0,0,0,39.0,45,16,15,3,8,0,23,1,0,1,162,114,3.64,1.359,10.4,0.7,1.8,5.3,2.88
170,Bernardo Flores Jr.*\florebe01,25,STL,NL,0,0,,inf,1,0,0,0,0,0,0.0,1,1,1,0,2,0,0,0,0,0,3,17,,,,,,,0.00
171,Dylan Floro\florody01,30,MIA,NL,2,1,.667,0.96,20,0,2,0,0,0,18.2,14,3,2,0,4,0,17,0,0,0,76,424,1.95,0.964,6.8,0.0,1.9,8.2,4.25
172,Mike Foltynewicz\foltymi01,29,TEX,AL,1,3,.250,4.60,8,8,0,0,0,0,45.0,49,23,23,11,12,0,39,2,0,1,190,94,5.50,1.356,9.8,2.2,2.4,7.8,3.25
173,Matt Foster\fostema01,26,CHW,AL,2,1,.667,6.39,15,0,6,0,0,0,12.2,13,9,9,2,3,0,18,1,0,0,55,65,3.28,1.263,9.2,1.4,2.1,12.8,6.00
174,Seth Frankoff\frankse01,32,ARI,NL,0,0,,3.86,1,1,0,0,0,0,4.2,3,2,2,0,4,0,4,0,0,2,21,115,3.98,1.500,5.8,0.0,7.7,7.7,1.00
175,Max Fried*\friedma01,27,ATL,NL,1,2,.333,5.46,6,6,0,0,0,0,28.0,34,18,17,4,11,0,32,3,0,0,129,80,4.20,1.607,10.9,1.3,3.5,10.3,2.91
176,Paul Fry*\frypa01,28,BAL,AL,0,0,,1.17,17,0,2,0,0,1,15.1,9,2,2,0,6,0,22,0,0,0,59,371,1.43,0.978,5.3,0.0,3.5,12.9,3.67
177,Josh Fuentes\fuentjo01,28,COL,NL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,,3.13,1.000,9.0,0.0,0.0,0.0,
178,Carson Fulmer\fulmeca01,27,CIN,NL,0,0,,4.76,18,0,4,0,0,0,22.2,21,13,12,2,11,0,22,2,0,1,99,96,4.05,1.412,8.3,0.8,4.4,8.7,2.00
179,Michael Fulmer\fulmemi01,28,DET,AL,3,2,.600,3.34,14,4,5,0,0,3,29.2,25,14,11,3,8,0,28,2,0,1,125,128,3.56,1.112,7.6,0.9,2.4,8.5,3.50
180,Kyle Funkhouser\funkhky01,27,DET,AL,0,0,,0.00,3,0,1,0,0,0,4.1,2,1,0,0,2,0,3,0,0,1,16,,3.13,0.923,4.2,0.0,4.2,6.2,1.50
181,Giovanny Gallegos\gallegi01,29,STL,NL,2,1,.667,2.31,19,0,1,0,0,1,23.1,11,6,6,1,5,1,25,3,0,2,86,164,2.57,0.686,4.2,0.4,1.9,9.6,5.00
182,Zac Gallen\galleza01,25,ARI,NL,1,1,.500,3.04,5,5,0,1,1,0,26.2,18,10,9,1,14,0,32,2,0,1,115,138,3.01,1.200,6.1,0.3,4.7,10.8,2.29
183,John Gant\gantjo01,28,STL,NL,2,3,.400,1.83,7,7,0,0,0,0,34.1,29,10,7,1,27,1,29,2,0,0,155,205,4.35,1.631,7.6,0.3,7.1,7.6,1.07
184,Bryan Garcia\garcibr01,26,DET,AL,0,0,,5.65,14,0,2,0,0,2,14.1,12,9,9,2,10,0,13,1,0,4,66,76,5.43,1.535,7.5,1.3,6.3,8.2,1.30
185,Deivi Garcia\garcide01,22,NYY,AL,0,1,.000,4.50,1,1,0,0,0,0,4.0,3,2,2,1,3,0,4,0,0,0,18,98,6.63,1.500,6.8,2.3,6.8,9.0,1.33
186,Jarlin Garcia*\garcija04,28,SFG,NL,0,1,.000,6.10,8,0,2,0,0,0,10.1,6,8,7,2,8,1,15,1,0,1,45,65,5.35,1.355,5.2,1.7,7.0,13.1,1.88
187,Luis Garcia\garcilu05,24,HOU,AL,1,3,.250,3.34,8,6,1,0,0,0,35.0,26,13,13,6,13,1,40,3,0,1,144,126,4.44,1.114,6.7,1.5,3.3,10.3,3.08
188,Yimi Garcia\garciyi01,30,MIA,NL,2,2,.500,1.65,17,0,12,0,0,7,16.1,12,5,3,3,3,0,16,0,0,0,62,248,4.11,0.918,6.6,1.7,1.7,8.8,5.33
189,Amir Garrett*\garream01,29,CIN,NL,0,1,.000,7.94,13,0,4,0,0,2,11.1,11,10,10,4,9,2,12,0,0,1,52,58,7.98,1.765,8.7,3.2,7.1,9.5,1.33
190,Braxton Garrett*\garrebr01,23,MIA,NL,0,0,,9.00,1,0,1,0,0,0,3.0,3,3,3,0,1,0,2,1,0,0,13,50,3.79,1.333,9.0,0.0,3.0,6.0,2.00
191,Kevin Gausman\gausmke01,30,SFG,NL,3,0,1.000,1.84,8,8,0,0,0,0,53.2,33,11,11,4,12,0,59,0,0,2,206,208,2.57,0.839,5.5,0.7,2.0,9.9,4.92
192,Domingo German\germado01,28,NYY,AL,3,2,.600,3.62,7,7,0,0,0,0,37.1,35,16,15,7,8,0,37,0,0,1,153,112,4.22,1.152,8.4,1.7,1.9,8.9,4.63
193,Kyle Gibson\gibsoky01,33,TEX,AL,3,0,1.000,2.32,9,9,0,0,0,0,54.1,38,15,14,3,17,0,44,1,0,2,214,186,3.22,1.012,6.3,0.5,2.8,7.3,2.59
194,Logan Gilbert\gilbelo01,24,SEA,AL,0,1,.000,9.00,1,1,0,0,0,0,4.0,5,4,4,2,0,0,5,0,0,2,18,48,7.13,1.250,11.3,4.5,0.0,11.3,
195,Lucas Gilbreath*\gilbrlu01,25,COL,NL,0,0,,9.53,6,0,2,0,0,0,5.2,8,6,6,3,3,0,6,0,0,1,28,51,9.48,1.941,12.7,4.8,4.8,9.5,2.00
196,Kevin Ginkel\ginkeke01,27,ARI,NL,0,1,.000,5.28,20,0,2,0,0,0,15.1,17,13,9,4,8,0,16,1,0,1,71,80,6.19,1.630,10.0,2.3,4.7,9.4,2.00
197,Lucas Giolito\giolilu01,26,CHW,AL,2,4,.333,4.97,8,8,0,0,0,0,41.2,36,25,23,8,18,0,50,0,0,2,180,82,4.52,1.296,7.8,1.7,3.9,10.8,2.78
198,Mychal Givens\givenmy01,31,COL,NL,1,2,.333,4.02,17,0,5,0,0,0,15.2,13,8,7,4,8,2,17,2,0,2,69,116,6.19,1.340,7.5,2.3,4.6,9.8,2.13
199,Tyler Glasnow\glasnty01,27,TBR,AL,4,2,.667,2.35,9,9,0,0,0,0,57.1,30,15,15,7,20,0,85,0,0,4,220,163,2.79,0.872,4.7,1.1,3.1,13.3,4.25
200,Zack Godley\godleza01,31,MIL,NL,0,1,.000,9.00,1,1,0,0,0,0,3.0,1,4,3,0,5,0,5,1,1,2,17,51,5.79,2.000,3.0,0.0,15.0,15.0,1.00
201,Austin Gomber*\gombeau01,27,COL,NL,2,4,.333,5.49,8,8,0,0,0,0,39.1,32,29,24,5,21,2,40,0,0,1,171,84,4.35,1.347,7.3,1.1,4.8,9.2,1.90
202,Marco Gonzales*\gonzama02,29,SEA,AL,1,3,.250,5.40,5,5,0,0,0,0,28.1,27,17,17,6,11,1,23,1,0,0,121,74,5.53,1.341,8.6,1.9,3.5,7.3,2.09
203,Chi Chi Gonzalez\gonzach01,29,COL,NL,2,1,.667,4.79,8,6,0,0,0,0,35.2,39,19,19,3,11,0,17,1,0,1,151,96,4.28,1.402,9.8,0.8,2.8,4.3,1.55
204,Victor Gonzalez*\gonzavi02,25,LAD,NL,0,0,,1.98,18,0,2,0,0,1,13.2,11,3,3,0,8,0,11,1,0,1,60,196,3.49,1.390,7.2,0.0,5.3,7.2,1.38
205,Brusdar Graterol\gratebr01,22,LAD,NL,0,0,,20.25,3,0,0,0,0,0,1.1,3,3,3,0,2,0,1,0,0,0,9,24,6.13,3.750,20.3,0.0,13.5,6.8,0.50
206,Kendall Graveman\graveke01,30,SEA,AL,1,0,1.000,0.00,14,0,5,0,0,5,16.2,6,0,0,0,3,0,17,1,0,1,58,,1.81,0.540,3.2,0.0,1.6,9.2,5.67
207,Jon Gray\grayjo02,29,COL,NL,4,4,.500,3.48,9,9,0,0,0,0,51.2,45,26,20,5,20,1,45,2,0,1,219,132,3.92,1.258,7.8,0.9,3.5,7.8,2.25
208,Sonny Gray\grayso01,31,CIN,NL,0,3,.000,3.86,6,6,0,0,0,0,30.1,30,14,13,5,14,1,39,1,0,7,136,118,4.18,1.451,8.9,1.5,4.2,11.6,2.79
209,Chad Green\greench03,30,NYY,AL,0,3,.000,2.21,17,0,4,0,0,1,20.1,13,7,5,3,3,0,21,0,0,1,72,184,3.42,0.787,5.8,1.3,1.3,9.3,7.00
210,Zack Greinke\greinza01,37,HOU,AL,3,1,.750,4.18,9,9,0,0,0,0,51.2,55,24,24,7,11,0,40,1,0,2,214,100,4.04,1.277,9.6,1.2,1.9,7.0,3.64
211,Robert Gsellman\gsellro01,27,NYM,NL,0,0,,2.77,9,0,0,0,0,0,13.0,12,6,4,0,5,0,7,0,0,0,56,142,3.20,1.308,8.3,0.0,3.5,4.8,1.40
212,Reymin Guduan*\guduare01,29,OAK,AL,0,0,,8.38,7,0,4,0,0,0,9.2,13,9,9,1,5,0,4,0,0,5,45,48,5.19,1.862,12.1,0.9,4.7,3.7,0.80
213,Deolis Guerra\guerrde01,32,OAK,AL,1,0,1.000,2.65,11,0,3,0,0,0,17.0,9,9,5,2,6,0,18,0,0,1,66,150,3.60,0.882,4.8,1.1,3.2,9.5,3.00
214,Junior Guerra\guerrju02,36,LAA,AL,2,1,.667,6.00,13,1,2,0,0,0,21.0,19,15,14,2,12,0,20,0,1,5,96,73,4.17,1.476,8.1,0.9,5.1,8.6,1.67
215,Luis Guillorme\guilllu01,26,NYM,NL,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,1,0,0,0,0,0,7,30,6.13,4.000,27.0,0.0,9.0,0.0,0.00
216,Josh Hader*\haderjo01,27,MIL,NL,3,0,1.000,1.15,16,0,11,0,0,9,15.2,7,2,2,0,7,0,28,0,1,3,61,364,0.89,0.894,4.0,0.0,4.0,16.1,4.00
217,Jesse Hahn\hahnje01,31,KCR,AL,0,0,,13.50,5,0,1,0,0,1,3.1,5,5,5,2,4,0,3,1,0,1,19,36,13.63,2.700,13.5,5.4,10.8,8.1,0.75
218,David Hale\haleda02,33,PHI,NL,0,1,.000,5.09,11,0,5,0,0,0,17.2,17,11,10,3,6,1,13,1,0,1,75,79,5.05,1.302,8.7,1.5,3.1,6.6,2.17
219,Brad Hand*\handbr01,31,WSN,NL,2,2,.500,2.70,13,0,11,0,0,4,13.1,10,7,4,1,7,1,14,3,0,0,58,147,4.25,1.275,6.8,0.7,4.7,9.5,2.00
220,J.A. Happ*\happja01,38,MIN,AL,2,2,.500,5.35,7,7,0,0,0,0,35.1,32,21,21,4,13,0,20,1,0,1,149,74,4.65,1.274,8.2,1.0,3.3,5.1,1.54
221,Ryne Harper\harpery01,32,WSN,NL,0,0,,3.00,2,0,0,0,0,0,3.0,2,1,1,0,1,0,2,0,0,0,12,145,2.79,1.000,6.0,0.0,3.0,6.0,2.00
222,Will Harris\harriwi10,36,WSN,NL,0,0,,3.86,5,0,1,0,0,0,4.2,2,2,2,0,2,0,6,0,0,0,19,108,1.84,0.857,3.9,0.0,3.9,11.6,3.00
223,Geoff Hartlieb\hartlge01,27,PIT,NL,0,0,,13.50,1,0,1,0,0,0,2.0,2,3,3,0,3,0,2,1,0,0,11,36,7.13,2.500,9.0,0.0,13.5,9.0,0.67
224,Matt Harvey\harvema01,32,BAL,AL,3,3,.500,4.81,8,8,0,0,0,0,39.1,43,25,21,3,11,0,29,2,0,0,175,89,3.63,1.373,9.8,0.7,2.5,6.6,2.64
225,Louis Head\headlo01,31,TBR,AL,0,0,,3.86,5,0,2,0,0,0,7.0,5,3,3,0,2,0,3,0,0,1,26,104,3.13,1.000,6.4,0.0,2.6,3.9,1.50
226,Andrew Heaney*\heanean01,30,LAA,AL,1,3,.250,4.75,7,7,0,0,0,0,36.0,31,19,19,7,10,0,49,1,0,1,146,92,3.85,1.139,7.8,1.8,2.5,12.3,4.90
227,Taylor Hearn*\hearnta01,26,TEX,AL,1,1,.500,4.19,12,0,3,0,0,0,19.1,19,9,9,4,12,0,22,0,0,2,88,104,5.40,1.603,8.8,1.9,5.6,10.2,1.83
228,Ryan Helsley\helslry01,26,STL,NL,3,1,.750,5.09,19,0,2,0,0,1,17.2,15,10,10,1,12,0,18,0,0,2,78,75,3.86,1.528,7.6,0.5,6.1,9.2,1.50
229,Heath Hembree\hembrhe01,32,CIN,NL,0,0,,0.00,9,0,3,0,0,1,9.2,1,1,0,0,2,0,11,0,0,0,32,,1.47,0.310,0.9,0.0,1.9,10.2,5.50
230,Kyle Hendricks\hendrky01,31,CHC,NL,3,4,.429,5.27,8,8,0,1,0,0,42.2,56,27,25,11,10,0,38,3,0,0,195,73,5.61,1.547,11.8,2.3,2.1,8.0,3.80
231,Liam Hendriks\hendrli01,32,CHW,AL,1,1,.500,2.76,16,0,13,0,0,8,16.1,14,7,5,4,1,0,26,0,0,0,66,150,3.31,0.918,7.7,2.2,0.6,14.3,26.00
232,Ryan Hendrix\hendrry01,26,CIN,NL,2,0,1.000,4.91,10,0,2,0,0,0,7.1,7,5,4,0,8,1,8,0,0,0,36,96,4.22,2.045,8.6,0.0,9.8,9.8,1.00
233,Sam Hentges*\hentgsa01,24,CLE,AL,1,1,.500,6.46,6,2,0,0,0,0,15.1,23,12,11,5,9,0,15,0,0,4,76,67,7.17,2.087,13.5,2.9,5.3,8.8,1.67
234,Carlos Hernandez\hernaca04,24,KCR,AL,1,0,1.000,10.80,3,0,0,0,0,0,3.1,6,4,4,0,5,1,5,0,0,2,20,45,4.63,3.300,16.2,0.0,13.5,13.5,1.00
235,Darwinzon Hernandez*\hernada02,24,BOS,AL,0,2,.000,4.26,15,0,2,0,0,0,12.2,12,8,6,1,13,0,17,0,0,3,64,105,4.55,1.974,8.5,0.7,9.2,12.1,1.31
236,Elieser Hernandez\hernael01,26,MIA,NL,0,0,,7.71,1,1,0,0,0,0,2.1,2,2,2,1,0,0,3,0,0,0,9,60,6.13,0.857,7.7,3.9,0.0,11.6,
237,Codi Heuer\heuerco01,24,CHW,AL,3,1,.750,5.68,17,0,1,0,0,0,19.0,29,12,12,3,2,0,21,0,0,0,83,73,3.28,1.632,13.7,1.4,0.9,9.9,10.50
238,Jordan Hicks\hicksjo03,24,STL,NL,0,0,,5.40,10,0,1,0,0,0,10.0,5,6,6,0,10,0,10,0,0,3,44,72,4.13,1.500,4.5,0.0,9.0,9.0,1.00
239,Trevor Hildenberger\hildetr01,30,NYM,NL,0,0,,15.43,2,0,1,0,0,0,2.1,3,4,4,1,3,0,4,1,0,1,14,29,10.41,2.571,11.6,3.9,11.6,15.4,1.33
240,Rich Hill*\hillri01,41,TBR,AL,2,1,.667,4.26,8,8,0,0,0,0,38.0,28,18,18,5,13,0,41,4,0,0,154,90,4.02,1.079,6.6,1.2,3.1,9.7,3.15
241,Tim Hill*\hillti01,31,SDP,NL,2,2,.500,2.65,20,0,2,0,0,0,17.0,15,12,5,3,5,4,19,1,0,0,74,141,4.24,1.176,7.9,1.6,2.6,10.1,3.80
242,Jeff Hoffman\hoffmje02,28,CIN,NL,2,3,.400,4.67,8,8,0,0,0,0,34.2,34,22,18,4,18,1,32,2,0,3,156,97,4.51,1.500,8.8,1.0,4.7,8.3,1.78
243,Derek Holland*\hollade01,34,DET,AL,0,1,.000,13.00,8,1,4,0,0,0,9.0,16,13,13,2,6,0,9,0,0,0,51,34,6.01,2.444,16.0,2.0,6.0,9.0,1.50
244,Greg Holland\hollagr01,35,KCR,AL,2,1,.667,4.30,15,0,4,0,0,2,14.2,16,8,7,3,12,0,18,0,0,2,72,104,5.79,1.909,9.8,1.8,7.4,11.0,1.50
245,Jordan Holloway\hollojo01,25,MIA,NL,1,2,.333,2.70,7,2,2,0,0,0,16.2,11,6,5,0,10,0,13,0,0,1,70,152,3.37,1.260,5.9,0.0,5.4,7.0,1.30
246,Clay Holmes\holmecl01,28,PIT,NL,1,0,1.000,3.66,18,0,5,0,0,0,19.2,18,9,8,1,6,0,18,3,0,4,85,113,3.33,1.220,8.2,0.5,2.7,8.2,3.00
247,Brent Honeywell Jr.\honeybr01,26,TBR,AL,0,0,,8.31,3,2,0,0,0,0,4.1,5,4,4,2,3,0,4,0,0,0,21,50,9.36,1.846,10.4,4.2,6.2,8.3,1.33
248,Tanner Houck\houckta01,25,BOS,AL,0,2,.000,4.35,3,2,0,0,0,0,10.1,14,7,5,1,1,0,12,0,0,1,45,103,2.35,1.452,12.2,0.9,0.9,10.5,12.00
249,Adrian Houser\housead01,28,MIL,NL,3,4,.429,3.63,8,8,0,0,0,0,39.2,36,19,16,5,16,0,34,1,1,4,165,114,4.34,1.311,8.2,1.1,3.6,7.7,2.13
250,Sam Howard*\howarsa01,28,PIT,NL,2,2,.500,3.38,19,0,1,0,0,0,13.1,5,5,5,2,9,0,21,0,0,1,53,123,3.95,1.050,3.4,1.4,6.1,14.2,2.33
251,Spencer Howard\howarsp01,24,PHI,NL,0,0,,8.31,3,0,1,0,0,0,4.1,6,4,4,0,2,0,8,0,0,0,21,52,0.82,1.846,12.5,0.0,4.2,16.6,4.00
252,James Hoyt\hoytja01,34,LAA,AL,0,0,,0.00,2,0,1,0,0,0,1.2,1,0,0,0,3,0,2,0,0,0,9,,6.13,2.400,5.4,0.0,16.2,10.8,0.67
253,Daniel Hudson\hudsoda01,34,WSN,NL,2,0,1.000,1.46,13,0,1,0,0,0,12.1,5,2,2,2,4,0,15,0,0,0,46,272,3.77,0.730,3.6,1.5,2.9,10.9,3.75
254,Tommy Hunter\hunteto02,34,NYM,NL,0,0,,0.00,3,1,0,0,0,0,6.0,4,0,0,0,2,0,2,1,0,1,26,,3.96,1.000,6.0,0.0,3.0,3.0,1.00
255,Raisel Iglesias\iglesra01,31,LAA,AL,2,2,.500,4.80,16,0,14,0,0,7,15.0,15,10,8,3,3,0,21,1,0,1,63,92,3.73,1.200,9.0,1.8,1.8,12.6,7.00
256,Cole Irvin*\irvinco01,27,OAK,AL,3,4,.429,3.02,8,8,0,0,0,0,47.2,43,17,16,5,8,0,39,3,0,2,195,130,3.55,1.070,8.1,0.9,1.5,7.4,4.88
257,Luke Jackson\jackslu01,29,ATL,NL,1,1,.500,1.76,17,0,3,0,0,0,15.1,11,3,3,2,8,1,14,0,1,1,63,251,4.56,1.239,6.5,1.2,4.7,8.2,1.75
258,Kenley Jansen\janseke01,33,LAD,NL,0,1,.000,1.53,16,0,11,0,0,8,17.2,5,5,3,1,15,3,19,0,0,2,70,252,4.26,1.132,2.5,0.5,7.6,9.7,1.27
259,Cristian Javier\javiecr01,24,HOU,AL,3,1,.750,3.08,7,7,0,0,0,0,38.0,23,13,13,4,14,0,44,3,0,2,151,137,3.52,0.974,5.4,0.9,3.3,10.4,3.14
260,Joe Jimenez\jimenjo02,26,DET,AL,0,0,,27.00,4,0,0,0,0,0,2.2,3,8,8,1,9,0,5,0,0,1,20,18,14.38,4.500,10.1,3.4,30.4,16.9,0.56
261,Pierce Johnson\johnspi01,30,SDP,NL,0,1,.000,3.65,14,0,1,0,0,0,12.1,9,5,5,1,5,0,16,0,0,0,50,103,2.80,1.135,6.6,0.7,3.6,11.7,3.20
262,Nate Jones\jonesna01,35,ATL,NL,0,2,.000,3.48,12,0,4,0,0,0,10.1,8,6,4,3,10,4,7,1,0,1,50,128,8.74,1.742,7.0,2.6,8.7,6.1,0.70
263,Jakob Junis\junisja01,28,KCR,AL,1,3,.250,5.52,11,5,0,0,0,0,29.1,32,19,18,5,8,0,31,0,0,2,125,80,4.05,1.364,9.8,1.5,2.5,9.5,3.88
264,James Kaprielian\kaprija01,27,OAK,AL,1,0,1.000,1.80,1,1,0,0,0,0,5.0,4,1,1,0,3,0,6,0,0,0,23,233,2.53,1.400,7.2,0.0,5.4,10.8,2.00
265,James Karinchak\karinja01,25,CLE,AL,1,0,1.000,0.52,18,0,7,0,0,3,17.1,3,1,1,1,5,0,33,1,0,0,62,836,1.11,0.462,1.6,0.5,2.6,17.1,6.60
266,Anthony Kay*\kayan01,26,TOR,AL,0,2,.000,7.24,4,3,0,0,0,0,13.2,15,12,11,2,6,0,16,3,0,1,62,60,4.66,1.537,9.9,1.3,4.0,10.5,2.67
267,Keone Kela\kelake01,28,SDP,NL,2,2,.500,5.06,12,0,2,0,0,0,10.2,11,8,6,3,3,0,13,0,0,2,48,75,5.19,1.313,9.3,2.5,2.5,11.0,4.33
