Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
226,Joe Jimenez\jimenjo02,26,DET,AL,0,0,,45.00,2,0,0,0,0,0,1.0,0,5,5,0,7,0,2,0,0,1,10,13,20.08,7.000,0.0,0.0,63.0,18.0,0.29
227,Pierce Johnson\johnspi01,30,SDP,NL,0,1,.000,6.75,7,0,0,0,0,0,5.1,7,4,4,0,1,0,9,0,0,0,24,58,0.27,1.500,11.8,0.0,1.7,15.2,9.00
228,Nate Jones\jonesna01,35,ATL,NL,0,1,.000,2.16,10,0,3,0,0,0,8.1,5,3,2,2,6,2,6,1,0,1,37,206,7.28,1.320,5.4,2.2,6.5,6.5,1.00
229,Jakob Junis\junisja01,28,KCR,AL,1,1,.500,3.47,6,4,0,0,0,0,23.1,20,9,9,1,7,0,27,0,0,2,94,128,2.22,1.157,7.7,0.4,2.7,10.4,3.86
230,James Karinchak\karinja01,25,CLE,AL,0,0,,0.00,11,0,5,0,0,2,9.2,2,0,0,0,2,0,20,1,0,0,34,,-0.13,0.414,1.9,0.0,1.9,18.6,10.00
231,Anthony Kay*\kayan01,26,TOR,AL,0,1,.000,10.80,1,1,0,0,0,0,3.1,6,5,4,0,0,0,3,0,0,0,16,42,1.28,1.800,16.2,0.0,0.0,8.1,
232,Keone Kela\kelake01,28,SDP,NL,2,1,.667,4.15,9,0,2,0,0,0,8.2,8,6,4,2,3,0,12,0,0,2,38,91,4.35,1.269,8.3,2.1,3.1,12.5,4.00
233,Brad Keller\kellebr01,25,KCR,AL,2,2,.500,9.00,5,5,0,0,0,0,18.0,30,18,18,2,11,0,13,1,0,2,96,49,5.08,2.278,15.0,1.0,5.5,6.5,1.18
234,Mitch Keller\kellemi03,25,PIT,NL,1,2,.333,7.16,4,4,0,0,0,0,16.1,21,13,13,3,8,0,17,0,0,1,77,56,4.85,1.776,11.6,1.7,4.4,9.4,2.13
235,Merrill Kelly\kellyme01,32,ARI,NL,2,2,.500,6.33,5,5,0,0,0,0,27.0,32,20,19,4,7,0,18,1,0,0,118,64,4.56,1.444,10.7,1.3,2.3,6.0,2.57
236,Ian Kennedy\kenneia01,36,TEX,AL,0,0,,3.00,9,0,8,0,0,4,9.0,9,3,3,2,0,0,11,0,0,0,36,146,3.52,1.000,9.0,2.0,0.0,11.0,
237,Clayton Kershaw*\kershcl01,33,LAD,NL,3,2,.600,2.56,5,5,0,0,0,0,31.2,26,10,9,3,4,0,31,0,0,1,125,147,2.73,0.947,7.4,0.9,1.1,8.8,7.75
238,Dallas Keuchel*\keuchda01,33,CHW,AL,1,0,1.000,4.32,5,5,0,0,0,0,25.0,26,14,12,3,7,0,12,1,0,0,106,94,4.64,1.320,9.4,1.1,2.5,4.3,1.71
239,Yusei Kikuchi*\kikucyu01,30,SEA,AL,0,1,.000,5.70,4,4,0,0,0,0,23.2,23,15,15,5,9,0,20,1,0,0,101,69,5.40,1.352,8.7,1.9,3.4,7.6,2.22
240,Kwang Hyun Kim*\kimkw01,32,STL,NL,1,0,1.000,4.15,2,2,0,0,0,0,8.2,10,4,4,1,1,0,12,1,0,0,38,93,2.50,1.269,10.4,1.0,1.0,12.5,12.00
241,Craig Kimbrel\kimbrcr01,33,CHC,NL,0,0,,0.00,8,0,6,0,0,4,9.0,1,0,0,0,5,0,14,0,0,0,33,,1.63,0.667,1.0,0.0,5.0,14.0,2.80
242,John King*\kingjo01,26,TEX,AL,2,1,.667,1.46,9,0,3,0,0,0,12.1,16,5,2,0,2,1,8,1,0,0,54,296,2.51,1.459,11.7,0.0,1.5,5.8,4.00
243,Michael King\kingmi01,26,NYY,AL,0,0,,0.00,2,0,1,0,0,0,9.0,3,0,0,0,4,0,7,1,0,0,36,,3.19,0.778,3.0,0.0,4.0,7.0,1.75
244,Tyler Kinley\kinlety01,30,COL,NL,0,0,,6.14,8,0,0,0,0,0,7.1,9,5,5,1,7,0,10,1,0,1,39,77,5.40,2.182,11.0,1.2,8.6,12.3,1.43
245,Brandon Kintzler\kintzbr01,36,PHI,NL,0,0,,7.50,6,0,1,0,0,0,6.0,8,6,5,2,0,0,4,0,0,0,27,55,6.08,1.333,12.0,3.0,0.0,6.0,
246,Andrew Kittredge\kittran01,31,TBR,AL,3,0,1.000,2.00,7,1,1,0,0,1,9.0,6,2,2,1,3,1,7,1,0,0,37,194,4.30,1.000,6.0,1.0,3.0,7.0,2.33
247,Corey Kluber\klubeco01,35,NYY,AL,1,2,.333,4.15,5,5,0,0,0,0,21.2,24,13,10,3,13,0,19,3,0,2,101,94,5.34,1.708,10.0,1.2,5.4,7.9,1.46
248,Corey Knebel\knebeco01,29,LAD,NL,1,0,1.000,4.50,8,0,2,0,0,2,6.0,3,3,3,0,3,0,9,0,0,0,24,88,1.58,1.000,4.5,0.0,4.5,13.5,3.00
249,Adam Kolarek*\kolarad01,32,OAK,AL,0,0,,8.44,8,0,1,0,0,0,5.1,8,6,5,2,2,0,3,1,0,0,29,47,8.52,1.875,13.5,3.4,3.4,5.1,1.50
250,Michael Kopech\kopecmi01,25,CHW,AL,2,0,1.000,1.72,6,2,0,0,0,0,15.2,7,3,3,1,4,0,27,0,0,1,58,238,1.23,0.702,4.0,0.6,2.3,15.5,6.75
251,Dean Kremer\kremede01,25,BAL,AL,0,1,.000,6.75,3,3,0,0,0,0,10.2,14,8,8,2,6,0,14,0,0,0,50,64,4.58,1.875,11.8,1.7,5.1,11.8,2.33
252,Brooks Kriske\kriskbr01,27,NYY,AL,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,1,2,0,1,0,0,0,6,60,20.08,3.000,9.0,9.0,18.0,9.0,0.50
253,Chad Kuhl\kuhlch01,28,PIT,NL,0,1,.000,6.32,4,4,0,0,0,0,15.2,12,14,11,4,16,0,14,2,0,1,76,64,8.06,1.787,6.9,2.3,9.2,8.0,0.88
254,Travis Lakins\lakintr01,27,BAL,AL,1,1,.500,0.00,7,0,1,0,0,0,7.0,2,1,0,0,4,0,5,0,0,3,27,,3.36,0.857,2.6,0.0,5.1,6.4,1.25
255,Dinelson Lamet\lametdi01,28,SDP,NL,0,0,,0.00,1,1,0,0,0,0,2.0,1,0,0,0,1,0,4,0,0,1,8,,0.58,1.000,4.5,0.0,4.5,18.0,4.00
256,Alex Lange\langeal01,25,DET,AL,0,0,,1.80,6,0,1,0,0,0,5.0,4,1,1,0,2,0,7,0,0,1,22,248,1.48,1.200,7.2,0.0,3.6,12.6,3.50
257,Wade LeBlanc*\leblawa01,36,BAL,AL,0,1,.000,9.45,6,1,3,0,0,0,6.2,11,7,7,1,1,0,6,1,0,2,33,46,4.13,1.800,14.9,1.4,1.4,8.1,6.00
258,Josh Lindblom\lindbjo01,34,MIL,NL,0,0,,10.97,5,0,2,0,0,0,10.2,17,13,13,4,7,0,9,3,0,1,59,38,9.08,2.250,14.3,3.4,5.9,7.6,1.29
259,Jonathan Loaisiga\loaisjo01,26,NYY,AL,2,0,1.000,1.23,10,0,1,0,0,1,14.2,9,2,2,1,2,0,16,2,0,1,56,321,2.60,0.750,5.5,0.6,1.2,9.8,8.00
260,Jorge Lopez\lopezjo02,28,BAL,AL,1,3,.250,8.15,4,4,0,0,0,0,17.2,18,16,16,6,7,0,18,1,0,1,78,52,6.81,1.415,9.2,3.1,3.6,9.2,2.57
261,Pablo Lopez\lopezpa01,25,MIA,NL,0,2,.000,2.93,5,5,0,0,0,0,27.2,22,10,9,3,8,1,32,0,0,2,112,137,3.04,1.084,7.2,1.0,2.6,10.4,4.00
262,Yoan López\lopezyo01,28,ARI,NL,0,0,,4.00,10,0,3,0,0,0,9.0,10,5,4,3,4,2,12,0,0,0,41,104,6.08,1.556,10.0,3.0,4.0,12.0,3.00
263,Aaron Loup*\loupaa01,33,NYM,NL,0,0,,0.00,4,0,1,0,0,0,3.1,2,2,0,0,0,0,4,1,0,0,13,,1.58,0.600,5.4,0.0,0.0,10.8,
264,Zac Lowther*\lowthza01,25,BAL,AL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,,1.08,1.000,9.0,0.0,0.0,9.0,
265,Joey Lucchesi*\lucchjo01,28,NYM,NL,0,1,.000,6.75,3,2,1,0,0,0,8.0,7,6,6,0,2,0,11,1,0,0,34,58,1.45,1.125,7.9,0.0,2.3,12.4,5.50
266,Lucas Luetge*\luetglu01,34,NYY,AL,1,0,1.000,4.30,9,0,3,0,0,0,14.2,14,7,7,3,3,0,14,0,0,2,60,92,4.44,1.159,8.6,1.8,1.8,8.6,4.67
267,Jesus Luzardo*\luzarje01,23,OAK,AL,1,2,.333,5.40,5,5,0,0,0,0,25.0,28,15,15,5,10,0,29,0,0,0,111,70,4.56,1.520,10.1,1.8,3.6,10.4,2.90
268,Jordan Lyles\lylesjo01,30,TEX,AL,1,2,.333,6.75,5,5,0,0,0,0,24.0,31,18,18,7,6,0,20,1,0,1,108,63,6.08,1.542,11.6,2.6,2.3,7.5,3.33
269,Lance Lynn\lynnla01,34,CHW,AL,1,1,.500,0.92,3,3,0,1,1,0,19.2,16,4,2,1,2,0,27,0,0,0,77,446,1.30,0.915,7.3,0.5,0.9,12.4,13.50
270,Kenta Maeda\maedake01,33,MIN,AL,1,2,.333,6.56,5,5,0,0,0,0,23.1,36,19,17,7,5,0,20,2,0,2,112,59,6.16,1.757,13.9,2.7,1.9,7.7,4.00
271,Tyler Mahle\mahlety01,26,CIN,NL,1,1,.500,1.75,5,5,0,0,0,0,25.2,14,6,5,2,11,0,36,2,0,0,102,256,2.81,0.974,4.9,0.7,3.9,12.6,3.27
272,Sean Manaea*\manaese01,29,OAK,AL,3,1,.750,2.83,5,5,0,1,1,0,28.2,27,9,9,3,7,0,28,0,0,0,117,133,3.22,1.186,8.5,0.9,2.2,8.8,4.00
273,Dillon Maples\mapledi01,29,CHC,NL,0,0,,1.93,7,0,3,0,0,0,9.1,4,2,2,1,9,0,16,2,0,2,43,205,4.58,1.393,3.9,1.0,8.7,15.4,1.78
274,Nick Margevicius*\margeni01,25,SEA,AL,0,2,.000,8.25,5,3,1,0,0,0,12.0,13,16,11,2,7,0,12,1,0,2,60,49,5.24,1.667,9.8,1.5,5.3,9.0,1.71
275,German Marquez\marquge01,26,COL,NL,1,1,.500,3.45,5,5,0,1,0,0,28.2,25,11,11,3,16,0,28,0,0,2,123,133,4.16,1.430,7.8,0.9,5.0,8.8,1.75
276,Evan Marshall\marshev01,31,CHW,AL,0,1,.000,6.55,9,0,2,0,0,0,11.0,12,8,8,2,3,1,8,0,0,0,48,63,4.81,1.364,9.8,1.6,2.5,6.5,2.67
277,Brett Martin*\martibr01,26,TEX,AL,0,0,,4.05,6,0,2,0,0,0,6.2,9,4,3,1,1,0,4,0,0,1,31,109,4.28,1.500,12.2,1.4,1.4,5.4,4.00
278,Chris Martin\martich02,35,ATL,NL,0,1,.000,5.40,2,0,0,0,0,0,1.2,4,1,1,0,1,1,1,0,0,0,10,96,3.68,3.000,21.6,0.0,5.4,5.4,1.00
279,Carlos Martinez\martica04,29,STL,NL,1,4,.200,4.76,5,5,0,0,0,0,28.1,23,16,15,2,7,1,17,2,0,1,118,78,3.75,1.059,7.3,0.6,2.2,5.4,2.43
280,Phil Maton\matonph01,28,CLE,AL,0,0,,2.84,6,0,0,0,0,0,6.1,3,2,2,1,2,0,7,3,0,0,25,156,5.29,0.789,4.3,1.4,2.8,9.9,3.50
281,Steven Matz*\matzst01,30,TOR,AL,4,0,1.000,2.31,4,4,0,0,0,0,23.1,14,6,6,2,8,0,25,1,0,1,92,181,3.21,0.943,5.4,0.8,3.1,9.6,3.13
282,Tyler Matzek*\matzety01,30,ATL,NL,0,2,.000,4.50,11,0,2,0,0,0,10.0,7,6,5,1,8,0,17,0,0,2,45,98,3.38,1.500,6.3,0.9,7.2,15.3,2.13
283,Dustin May\maydu01,23,LAD,NL,1,1,.500,2.53,4,4,0,0,0,0,21.1,15,7,6,3,5,0,32,1,0,0,86,150,2.75,0.938,6.3,1.3,2.1,13.5,6.40
284,Trevor May\maytr01,31,NYM,NL,1,1,.500,2.84,7,0,2,0,0,0,6.1,7,4,2,0,2,1,10,0,0,2,27,141,0.87,1.421,9.9,0.0,2.8,14.2,5.00
285,Mike Mayers\mayermi01,29,LAA,AL,1,1,.500,3.00,11,0,1,0,0,1,12.0,10,4,4,3,5,0,14,0,0,0,51,146,5.24,1.250,7.5,2.3,3.8,10.5,2.80
286,Tim Mayza*\mayzati01,29,TOR,AL,1,0,1.000,0.00,10,0,2,0,0,0,6.1,7,0,0,0,0,0,7,1,0,0,26,,1.34,1.105,9.9,0.0,0.0,9.9,
287,Chris Mazza\mazzach01,31,TBR,AL,0,0,,8.49,6,0,4,0,0,0,11.2,16,11,11,1,4,1,3,0,0,1,49,45,4.71,1.714,12.3,0.8,3.1,2.3,0.75
288,Lance McCullers Jr.\mcculla02,27,HOU,AL,1,1,.500,4.58,4,4,0,0,0,0,19.2,11,10,10,1,11,0,21,4,0,1,84,90,3.89,1.119,5.0,0.5,5.0,9.6,1.91
289,Jake McGee*\mcgeeja01,34,SFG,NL,1,0,1.000,2.92,13,0,9,0,0,7,12.1,8,6,4,3,3,0,17,1,0,0,50,132,4.46,0.892,5.8,2.2,2.2,12.4,5.67
290,Kyle McGowin\mcgowky01,29,WSN,NL,0,0,,4.91,7,0,3,0,0,0,7.1,5,4,4,1,5,1,4,1,0,1,33,83,6.21,1.364,6.1,1.2,6.1,4.9,0.80
291,Collin McHugh\mchugco01,34,TBR,AL,0,1,.000,10.13,4,0,3,0,0,0,5.1,12,8,6,1,1,0,5,1,0,0,28,40,4.77,2.438,20.3,1.7,1.7,8.4,5.00
292,Triston McKenzie\mckentr01,23,CLE,AL,0,0,,4.32,4,3,0,0,0,0,16.2,13,8,8,4,14,0,23,0,1,0,74,99,5.96,1.620,7.0,2.2,7.6,12.4,1.64
293,John Means*\meansjo01,28,BAL,AL,2,0,1.000,1.50,5,5,0,0,0,0,30.0,18,5,5,3,9,0,29,0,0,0,114,281,3.34,0.900,5.4,0.9,2.7,8.7,3.22
294,Trevor Megill\megiltr01,27,CHC,NL,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,1,0,2,0,0,0,5,,2.08,2.000,9.0,0.0,9.0,18.0,2.00
295,Mark Melancon\melanma01,36,SDP,NL,0,0,,0.82,10,0,8,0,0,8,11.0,3,1,1,0,1,0,11,0,0,0,37,457,1.35,0.364,2.5,0.0,0.8,9.0,11.00
296,Danny Mendick\mendida01,27,CHW,AL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,1,0,0,5,,4.08,1.000,9.0,0.0,0.0,9.0,
297,Yermin Mercedes\merceye01,28,CHW,AL,0,0,,9.00,1,0,0,0,0,0,1.0,3,1,1,0,2,0,0,0,0,0,7,61,9.08,5.000,27.0,0.0,18.0,0.0,0.00
298,Julian Merryweather\merryju01,29,TOR,AL,0,0,,0.00,4,0,2,0,0,2,4.1,1,0,0,0,1,0,7,0,0,0,14,,0.54,0.462,2.1,0.0,2.1,14.5,7.00
299,Keynan Middleton\middlke01,27,SEA,AL,0,0,,4.50,7,0,4,0,0,2,8.0,2,4,4,1,5,0,7,1,0,0,32,90,5.20,0.875,2.3,1.1,5.6,7.9,1.40
300,Wade Miley*\mileywa01,34,CIN,NL,2,2,.500,2.45,4,4,0,0,0,0,22.0,14,6,6,2,5,0,16,0,0,0,86,183,3.49,0.864,5.7,0.8,2.0,6.5,3.20
301,Andrew Miller*\millean01,36,STL,NL,0,0,,7.50,7,0,2,0,0,0,6.0,10,5,5,2,4,0,6,1,0,0,32,52,7.91,2.333,15.0,3.0,6.0,9.0,1.50
302,Shelby Miller\millesh01,30,CHC,NL,0,0,,31.50,3,0,1,0,0,0,2.0,7,7,7,0,5,0,1,0,0,0,18,14,9.58,6.000,31.5,0.0,22.5,4.5,0.20
303,Alec Mills\millsal02,29,CHC,NL,1,0,1.000,3.45,8,1,2,0,0,1,15.2,12,6,6,2,3,1,6,2,0,0,62,113,4.93,0.957,6.9,1.1,1.7,3.4,2.00
304,Tommy Milone*\milonto01,34,TOR,AL,1,0,1.000,4.63,5,1,1,0,0,1,11.2,14,6,6,2,3,0,16,0,0,0,52,92,3.34,1.457,10.8,1.5,2.3,12.3,5.33
305,Mike Minor*\minormi01,33,KCR,AL,2,1,.667,4.64,4,4,0,0,0,0,21.1,19,11,11,4,7,0,21,1,0,2,90,96,4.67,1.219,8.0,1.7,3.0,8.9,3.00
306,A.J. Minter*\minteaj01,27,ATL,NL,1,0,1.000,3.97,12,0,1,0,0,0,11.1,7,5,5,0,6,0,12,1,0,0,47,111,2.81,1.147,5.6,0.0,4.8,9.5,2.00
307,Anthony Misiewicz*\misiean01,26,SEA,AL,2,0,1.000,0.00,9,0,5,0,0,0,7.1,7,0,0,0,1,0,5,1,0,0,30,,2.53,1.091,8.6,0.0,1.2,6.1,5.00
308,Casey Mize\mizeca01,24,DET,AL,1,2,.333,5.23,4,4,0,0,0,0,20.2,23,12,12,5,7,0,14,3,0,1,91,81,6.32,1.452,10.0,2.2,3.0,6.1,2.00
309,Frankie Montas\montafr02,28,OAK,AL,2,2,.500,6.20,5,5,0,0,0,0,24.2,30,17,17,6,7,0,25,1,0,2,114,61,5.19,1.500,10.9,2.2,2.6,9.1,3.57
310,Rafael Montero\montera01,30,SEA,AL,2,0,1.000,2.61,10,0,4,0,0,3,10.1,4,3,3,1,4,1,9,2,0,1,39,154,4.34,0.774,3.5,0.9,3.5,7.8,2.25
311,Jordan Montgomery*\montgjo01,28,NYY,AL,1,1,.500,4.57,4,4,0,0,0,0,21.2,15,11,11,4,7,0,23,2,0,0,88,86,4.60,1.015,6.2,1.7,2.9,9.6,3.29
312,Matt Moore*\moorema02,32,PHI,NL,0,1,.000,9.82,3,3,0,0,0,0,11.0,17,13,12,4,9,1,12,0,0,1,59,41,8.08,2.364,13.9,3.3,7.4,9.8,1.33
313,Adrián Morejón*\morejad01,22,SDP,NL,0,0,,3.86,2,2,0,0,0,0,4.2,5,2,2,2,2,0,3,0,0,0,20,102,8.65,1.500,9.6,3.9,3.9,5.8,1.50
314,Reyes Moronta\moronre01,28,SFG,NL,0,0,,2.25,4,0,0,0,0,0,4.0,1,1,1,1,0,0,2,0,0,0,13,182,5.33,0.250,2.3,2.3,0.0,4.5,
315,Charlie Morton\mortoch02,37,ATL,NL,2,1,.667,4.76,5,5,0,0,0,0,28.1,24,15,15,3,10,1,33,2,0,0,118,91,3.40,1.200,7.6,1.0,3.2,10.5,3.30
316,Joe Musgrove\musgrjo01,28,SDP,NL,2,2,.500,1.24,5,5,0,1,1,0,29.0,14,5,4,3,5,0,41,3,0,0,110,294,2.42,0.655,4.3,0.9,1.6,12.7,8.20
317,Nick Neidert\neideni01,24,MIA,NL,0,1,.000,6.75,3,3,0,0,0,0,12.0,13,9,9,3,11,0,8,1,0,1,57,60,7.99,2.000,9.8,2.3,8.3,6.0,0.73
318,Jimmy Nelson\nelsoji02,32,LAD,NL,1,1,.500,4.35,10,0,2,0,0,0,10.1,9,6,5,0,8,0,15,1,0,4,47,89,2.79,1.645,7.8,0.0,7.0,13.1,1.88
319,Nick Nelson\nelsoni01,25,NYY,AL,0,2,.000,9.72,6,1,1,0,0,0,8.1,11,10,9,0,5,0,15,1,0,2,42,41,1.64,1.920,11.9,0.0,5.4,16.2,3.00
320,Hector Neris\nerishe01,32,PHI,NL,1,2,.333,1.86,11,0,10,0,0,4,9.2,8,3,2,1,3,0,11,0,0,0,40,216,3.08,1.138,7.4,0.9,2.8,10.2,3.67
321,Jake Newberry\newbeja01,26,KCR,AL,0,0,,13.50,3,0,0,0,0,0,3.1,7,5,5,1,3,0,4,0,0,1,18,36,7.28,3.000,18.9,2.7,8.1,10.8,1.33
322,Sean Newcomb*\newcose01,28,ATL,NL,1,0,1.000,1.69,5,0,1,0,0,1,5.1,2,1,1,0,4,0,12,1,0,1,22,270,1.39,1.125,3.4,0.0,6.8,20.3,3.00
323,Ljay Newsome\newsolj01,24,SEA,AL,1,0,1.000,1.69,4,0,3,0,0,0,10.2,9,3,2,1,1,0,11,0,0,1,45,238,2.52,0.938,7.6,0.8,0.8,9.3,11.00
324,Aaron Nola\nolaaa01,28,PHI,NL,2,1,.667,2.84,5,5,0,1,1,0,31.2,27,10,10,2,4,0,32,2,0,0,129,138,2.45,0.979,7.7,0.6,1.1,9.1,8.00
325,Daniel Norris*\norrida01,28,DET,AL,0,1,.000,7.36,8,0,2,0,0,0,7.1,10,6,6,1,2,0,6,0,0,0,31,59,4.03,1.636,12.3,1.2,2.5,7.4,3.00
326,Aaron Northcraft\northaa01,31,SDP,NL,0,0,,0.00,2,0,2,0,0,0,3.0,2,0,0,0,1,0,2,0,0,0,11,,2.74,1.000,6.0,0.0,3.0,6.0,2.00
327,Darren O'Day\odayda01,38,NYY,AL,0,0,,2.25,9,0,1,0,0,0,8.0,7,2,2,1,1,0,9,1,1,0,33,179,3.20,1.000,7.9,1.1,1.1,10.1,9.00
328,Jake Odorizzi\odorija01,31,HOU,AL,0,2,.000,10.13,3,3,0,0,0,0,8.0,10,9,9,3,3,0,11,0,0,0,37,42,6.33,1.625,11.3,3.4,3.4,12.4,3.67
329,Shohei Ohtani\ohtansh01,26,LAA,AL,1,0,1.000,3.29,3,3,0,0,0,0,13.2,6,7,5,1,13,0,23,2,0,2,62,132,3.96,1.390,4.0,0.7,8.6,15.1,1.77
330,Adam Ottavino\ottavad01,35,BOS,AL,2,1,.667,4.32,10,0,2,0,0,0,8.1,7,5,4,0,7,0,12,1,0,0,40,102,3.08,1.680,7.6,0.0,7.6,13.0,1.71
331,Johan Oviedo\oviedjo01,23,STL,NL,0,0,,0.00,1,0,0,0,0,0,4.2,2,0,0,0,2,0,4,0,0,0,17,,2.65,0.857,3.9,0.0,3.9,7.7,2.00
332,Luis Oviedo\oviedlu01,22,PIT,NL,0,1,.000,9.45,4,0,1,0,0,0,6.2,6,7,7,2,4,0,6,0,0,0,30,44,6.98,1.500,8.1,2.7,5.4,8.1,1.50
333,Chris Paddack\paddach01,25,SDP,NL,1,3,.250,5.40,5,5,0,0,0,0,23.1,25,19,14,2,7,0,22,0,0,1,104,68,3.21,1.371,9.6,0.8,2.7,8.5,3.14
334,Emilio Pagan\paganem01,30,SDP,NL,2,0,1.000,2.89,11,0,2,0,0,0,9.1,8,3,3,3,4,0,11,0,0,0,39,130,6.19,1.286,7.7,2.9,3.9,10.6,2.75
335,Enoli Paredes\pareden01,25,HOU,AL,0,0,,0.00,3,0,0,0,0,0,1.1,2,1,0,0,6,0,2,0,0,0,12,,13.58,6.000,13.5,0.0,40.5,13.5,0.33
336,Luis Patino\patinlu01,21,TBR,AL,0,0,,0.00,1,1,0,0,0,0,2.2,0,0,0,0,1,0,3,0,0,0,9,,1.95,0.375,0.0,0.0,3.4,10.1,3.00
337,James Paxton*\paxtoja01,32,SEA,AL,0,0,,6.75,1,1,0,0,0,0,1.1,0,1,1,0,1,0,2,0,0,1,5,75,2.33,0.750,0.0,0.0,6.8,13.5,2.00
338,Joel Payamps\payamjo01,27,TOR,AL,0,1,.000,2.79,6,0,3,0,0,0,9.2,9,3,3,2,1,0,6,0,0,0,38,153,4.84,1.034,8.4,1.9,0.9,5.6,6.00
339,Matt Peacock\peacoma01,27,ARI,NL,1,0,1.000,0.00,3,0,3,0,0,0,5.1,2,2,0,0,2,1,3,0,0,0,20,,3.08,0.750,3.4,0.0,3.4,5.1,1.50
340,Freddy Peralta\peralfr01,25,MIL,NL,2,0,1.000,2.45,5,4,0,0,0,0,22.0,13,6,6,2,13,0,38,1,0,1,91,167,2.71,1.182,5.3,0.8,5.3,15.5,2.92
341,Wandy Peralta*\peralwa01,29,SFG,NL,2,1,.667,5.40,10,0,6,0,0,2,8.1,11,5,5,1,3,0,8,0,1,1,37,72,3.80,1.680,11.9,1.1,3.2,8.6,2.67
342,Angel Perdomo*\perdoan01,27,MIL,NL,0,0,,9.64,5,0,2,0,0,0,4.2,4,5,5,2,2,0,9,1,0,0,21,45,6.72,1.286,7.7,3.9,3.9,17.4,4.50
343,Cionel Pérez*\perezci01,25,CIN,NL,1,2,.333,8.31,10,0,1,0,0,0,8.2,6,10,8,1,8,1,8,0,0,1,41,55,5.50,1.615,6.2,1.0,8.3,8.3,1.00
344,Hernan Perez\perezhe01,30,WSN,NL,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,7,,1.08,0.500,4.5,0.0,0.0,9.0,
345,Martin Perez*\perezma02,30,BOS,AL,0,1,.000,5.71,4,4,0,0,0,0,17.1,20,11,11,1,9,0,15,4,0,1,83,76,4.35,1.673,10.4,0.5,4.7,7.8,1.67
346,Oliver Perez*\perezol01,39,CLE,AL,0,1,.000,0.00,5,0,3,0,0,0,3.2,5,1,0,0,1,1,4,0,0,0,18,,1.71,1.636,12.3,0.0,2.5,9.8,4.00
347,David Peterson*\peterda01,25,NYM,NL,1,3,.250,5.59,4,4,0,0,0,0,19.1,18,15,12,4,6,0,21,1,0,0,80,69,4.68,1.241,8.4,1.9,2.8,9.8,3.50
348,Yusmeiro Petit\petityu01,36,OAK,AL,3,0,1.000,1.26,12,0,1,0,0,0,14.1,10,2,2,1,2,0,9,0,0,0,53,305,3.15,0.837,6.3,0.6,1.3,5.7,4.50
349,David Phelps\phelpda01,34,TOR,AL,0,0,,1.08,9,1,1,0,0,0,8.1,6,2,1,0,4,0,10,1,0,0,34,399,2.48,1.200,6.5,0.0,4.3,10.8,2.50
350,Michael Pineda\pinedmi01,32,MIN,AL,1,1,.500,2.42,4,4,0,0,0,0,22.1,16,8,6,4,4,0,22,0,0,0,88,160,3.97,0.896,6.4,1.6,1.6,8.9,5.50
351,Nick Pivetta\pivetni01,28,BOS,AL,2,0,1.000,3.48,4,4,0,0,0,0,20.2,14,8,8,1,14,0,18,0,0,1,85,124,4.00,1.355,6.1,0.4,6.1,7.8,1.29
352,Zach Plesac\plesaza01,26,CLE,AL,1,3,.250,5.81,5,5,0,0,0,0,26.1,28,17,17,4,3,0,18,0,0,1,109,73,4.03,1.177,9.6,1.4,1.0,6.2,6.00
353,Adam Plutko\plutkad01,29,BAL,AL,1,0,1.000,1.42,9,0,0,0,0,0,12.2,8,2,2,1,3,0,9,0,0,0,48,301,3.39,0.868,5.7,0.7,2.1,6.4,3.00
354,Drew Pomeranz*\pomerdr01,32,SDP,NL,0,0,,1.04,9,0,1,0,0,0,8.2,7,1,1,1,4,1,17,0,0,0,37,363,2.04,1.269,7.3,1.0,4.2,17.7,4.25
355,Daniel Ponce de Leon\ponceda01,29,STL,NL,1,1,.500,9.64,4,2,2,0,0,0,9.1,11,10,10,2,7,1,4,3,0,0,49,40,8.22,1.929,10.6,1.9,6.8,3.9,0.57
356,Zach Pop\popza01,24,MIA,NL,0,0,,8.59,7,0,0,0,0,0,7.1,3,7,7,2,3,0,9,3,0,0,31,48,6.62,0.818,3.7,2.5,3.7,11.0,3.00
357,Sean Poppen\poppese01,27,PIT,NL,0,0,,0.00,1,0,0,0,0,0,2.0,2,0,0,0,0,0,2,1,0,0,8,,2.58,1.000,9.0,0.0,0.0,9.0,
358,Ryan Pressly\pressry01,32,HOU,AL,2,0,1.000,0.82,10,0,10,0,0,3,11.0,11,2,1,0,2,1,13,0,0,0,45,511,1.26,1.182,9.0,0.0,1.6,10.6,6.50
359,David Price*\priceda01,35,LAD,NL,1,0,1.000,5.59,7,0,2,0,0,1,9.2,14,7,6,3,4,1,11,0,0,0,46,69,6.08,1.862,13.0,2.8,3.7,10.2,2.75
