Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Corbin Burnes (17557191),Corbin Burnes,17557191,P,10600,ATL@MIL 05/14/2021 08:10PM ET,MIL,29.04
SP,Lance McCullers Jr. (17557034),Lance McCullers Jr.,17557034,P,10000,TEX@HOU 05/14/2021 08:10PM ET,HOU,20.19
SP,Brandon Woodruff (17556988),Brandon Woodruff,17556988,P,9900,ATL@MIL 05/14/2021 08:10PM ET,MIL,25.02
SP,Cristian Javier (17557208),Cristian Javier,17557208,P,9700,TEX@HOU 05/14/2021 08:10PM ET,HOU,19.36
SP,Freddy Peralta (17557084),Freddy Peralta,17557084,P,9500,ATL@MIL 05/14/2021 08:10PM ET,MIL,21.72
SP,Zack Greinke (17556815),Zack Greinke,17556815,P,9500,TEX@HOU 05/14/2021 08:10PM ET,HOU,12.64
RP,Framber Valdez (17557183),Framber Valdez,17557183,P,9400,TEX@HOU 05/14/2021 08:10PM ET,HOU,0
SP,Justin Verlander (17556825),Justin Verlander,17556825,P,9200,TEX@HOU 05/14/2021 08:10PM ET,HOU,0
SP,Jake Odorizzi (17556860),Jake Odorizzi,17556860,P,9100,TEX@HOU 05/14/2021 08:10PM ET,HOU,4.73
RP,Kent Emanuel (17556955),Kent Emanuel,17556955,P,9000,TEX@HOU 05/14/2021 08:10PM ET,HOU,7.32
RP,Luis Garcia (17557321),Luis Garcia,17557321,P,8900,TEX@HOU 05/14/2021 08:10PM ET,HOU,13.21
SP,Jose Urquidy (17557232),Jose Urquidy,17557232,P,8700,TEX@HOU 05/14/2021 08:10PM ET,HOU,14.79
SP,Jose Berrios (17557030),Jose Berrios,17557030,P,8700,OAK@MIN 05/14/2021 08:10PM ET,MIN,18.11
SP,Tyler Mahle (17557101),Tyler Mahle,17557101,P,8600,CIN@COL 05/14/2021 08:40PM ET,CIN,19.23
SP,Brett Anderson (17556835),Brett Anderson,17556835,P,8500,ATL@MIL 05/14/2021 08:10PM ET,MIL,8.83
RP,Josh Lindblom (17556863),Josh Lindblom,17556863,P,8500,ATL@MIL 05/14/2021 08:10PM ET,MIL,-0.04
SP,Kyle Wright (17557197),Kyle Wright,17557197,P,8500,ATL@MIL 05/14/2021 08:10PM ET,ATL,10.35
SP,Sonny Gray (17556876),Sonny Gray,17556876,P,8500,CIN@COL 05/14/2021 08:40PM ET,CIN,17.24
SP,Ian Anderson (17557250),Ian Anderson,17557250,P,8400,ATL@MIL 05/14/2021 08:10PM ET,ATL,17.48
SP,Kyle Gibson (17556885),Kyle Gibson,17556885,P,8400,TEX@HOU 05/14/2021 08:10PM ET,TEX,18.31
SP,Sean Manaea (17557078),Sean Manaea,17557078,P,8300,OAK@MIN 05/14/2021 08:10PM ET,OAK,16.09
RP,Adrian Houser (17556981),Adrian Houser,17556981,P,8200,ATL@MIL 05/14/2021 08:10PM ET,MIL,14.5
SP,Eric Lauer (17557106),Eric Lauer,17557106,P,8100,ATL@MIL 05/14/2021 08:10PM ET,MIL,14.75
SP,Huascar Ynoa (17557189),Huascar Ynoa,17557189,P,8000,ATL@MIL 05/14/2021 08:10PM ET,ATL,19.07
SP,Charlie Morton (17556814),Charlie Morton,17556814,P,7800,ATL@MIL 05/14/2021 08:10PM ET,ATL,12.97
SP,Drew Smyly (17556945),Drew Smyly,17556945,P,7600,ATL@MIL 05/14/2021 08:10PM ET,ATL,8.01
