Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Joe Mantiply (17545442),Joe Mantiply,17545442,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
RP,Yimi Garcia (17545445),Yimi Garcia,17545445,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,3.63
OF,Adam Duvall (17545451),Adam Duvall,17545451,OF,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,6.53
RP,Seth Frankoff (17545455),Seth Frankoff,17545455,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
RP,Carlos Navas (17545459),Carlos Navas,17545459,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
RP,Chris Devenski (17545475),Chris Devenski,17545475,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,1.86
RP,John Curtiss (17545476),John Curtiss,17545476,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,4.81
RP,Shawn Morimando (17545479),Shawn Morimando,17545479,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,0
RP,Taylor Guilbeau (17545481),Taylor Guilbeau,17545481,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
RP,Keury Mella (17545487),Keury Mella,17545487,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
SP,Alex Young (17545499),Alex Young,17545499,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,3.04
RP,Sam Moll (17545504),Sam Moll,17545504,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
RP,Alexander Guillen (17545510),Alexander Guillen,17545510,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,0
RP,Adam Cimber (17545519),Adam Cimber,17545519,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,2.65
RP,Stefan Crichton (17545521),Stefan Crichton,17545521,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,1.72
RP,Luis Madero (17545533),Luis Madero,17545533,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,-2.72
RP,Jeff Brigham (17545541),Jeff Brigham,17545541,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,0
RP,Kevin Ginkel (17545545),Kevin Ginkel,17545545,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,1.41
SP,Jordan Holloway (17545547),Jordan Holloway,17545547,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,6.96
SP,J.B. Bukauskas (17545548),J.B. Bukauskas,17545548,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,1.38
RP,Zach Pop (17545549),Zach Pop,17545549,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,2.54
RP,Yoan Lopez (17545560),Yoan Lopez,17545560,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,2.16
SP,Jorge Guzman (17545561),Jorge Guzman,17545561,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,0
RP,Jon Duplantier (17545569),Jon Duplantier,17545569,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
RP,Taylor Clarke (17545575),Taylor Clarke,17545575,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,3.22
SP,Corbin Martin (17545587),Corbin Martin,17545587,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
RP,Luis Frias (17545595),Luis Frias,17545595,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
RP,Humberto Castellanos (17545596),Humberto Castellanos,17545596,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
SP,Braxton Garrett (17545597),Braxton Garrett,17545597,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,0
RP,Tommy Eveld (17545602),Tommy Eveld,17545602,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,0
RP,Anthony Bender (17545607),Anthony Bender,17545607,P,4000,MIA@ARI 05/13/2021 09:40PM ET,MIA,5.38
SP,Matt Peacock (17545632),Matt Peacock,17545632,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,3.57
SP,Josh Green (17545643),Josh Green,17545643,P,4000,MIA@ARI 05/13/2021 09:40PM ET,ARI,0
RP,Oliver Perez (17545411),Oliver Perez,17545411,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,2.53
RP,Blake Parker (17545418),Blake Parker,17545418,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,0
RP,Anthony Gose (17545425),Anthony Gose,17545425,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,0
RP,Bryan Shaw (17545433),Bryan Shaw,17545433,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,3.54
OF,Mitch Haniger (17545438),Mitch Haniger,17545438,OF,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,9.29
RP,Ken Giles (17545441),Ken Giles,17545441,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,0
RP,Domingo Tapia (17545449),Domingo Tapia,17545449,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,1.75
RP,Casey Sadler (17545454),Casey Sadler,17545454,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,2.94
RP,DJ Johnson (17545462),DJ Johnson,17545462,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,0
RP,Rafael Montero (17545465),Rafael Montero,17545465,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,2.57
RP,Taylor Guerrieri (17545466),Taylor Guerrieri,17545466,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,0
RP,JT Chargois (17545482),JT Chargois,17545482,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,5.7
RP,Drew Steckenrider (17545483),Drew Steckenrider,17545483,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,4.5
SP,Kendall Graveman (17545484),Kendall Graveman,17545484,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,5.56
RP,Nick Wittgren (17545485),Nick Wittgren,17545485,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,2.81
RP,Paul Sewald (17545495),Paul Sewald,17545495,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,0
RP,Brady Lail (17545498),Brady Lail,17545498,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,0
RP,Keynan Middleton (17545513),Keynan Middleton,17545513,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,2.46
RP,Jimmy Yacabonis (17545522),Jimmy Yacabonis,17545522,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,0
SP,Cal Quantrill (17545523),Cal Quantrill,17545523,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,2.81
SP,Scott Moss (17545527),Scott Moss,17545527,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,0
RP,Cam Hill (17545546),Cam Hill,17545546,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,0
RP,Jean Carlos Mejia (17545554),Jean Carlos Mejia,17545554,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,0
RP,Emmanuel Clase (17545564),Emmanuel Clase,17545564,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,3.42
SP,Anthony Misiewicz (17545568),Anthony Misiewicz,17545568,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,1.65
RP,Phil Maton (17545579),Phil Maton,17545579,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,3.72
RP,James Karinchak (17545586),James Karinchak,17545586,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,5.64
RP,Kyle Nelson (17545588),Kyle Nelson,17545588,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,3.95
SP,Eli Morgan (17545593),Eli Morgan,17545593,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,0
RP,Wyatt Mills (17545605),Wyatt Mills,17545605,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,0.74
RP,Robert Dugger (17545606),Robert Dugger,17545606,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,5.1
SP,Trevor Stephan (17545608),Trevor Stephan,17545608,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,3.6
RP,Andres Munoz (17545615),Andres Munoz,17545615,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,0
RP,Yohan Ramirez (17545616),Yohan Ramirez,17545616,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,0
RP,Nick Sandlin (17545622),Nick Sandlin,17545622,P,4000,CLE@SEA 05/13/2021 10:10PM ET,CLE,4.85
SP,Logan Gilbert (17545623),Logan Gilbert,17545623,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,0
RP,Will Vest (17545630),Will Vest,17545630,P,4000,CLE@SEA 05/13/2021 10:10PM ET,SEA,2.36
