Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Shane Bieber (17557678),Shane Bieber,17557678,P,11000,CLE@SEA 05/14/2021 10:10PM ET,CLE,29.19
SP,Max Scherzer (17557364),Max Scherzer,17557364,P,10700,WAS@ARI 05/14/2021 09:40PM ET,WAS,27.14
SP,Trevor Bauer (17557481),Trevor Bauer,17557481,P,10500,MIA@LAD 05/14/2021 10:10PM ET,LAD,25.92
SP,Clayton Kershaw (17557363),Clayton Kershaw,17557363,P,10000,MIA@LAD 05/14/2021 10:10PM ET,LAD,16.01
SP,Walker Buehler (17557543),Walker Buehler,17557543,P,9800,MIA@LAD 05/14/2021 10:10PM ET,LAD,19.88
SP,Tony Gonsolin (17557741),Tony Gonsolin,17557741,P,9600,MIA@LAD 05/14/2021 10:10PM ET,LAD,0
SP,Jack Flaherty (17557623),Jack Flaherty,17557623,P,9600,STL@SD 05/14/2021 10:10PM ET,STL,21.96
SP,Zac Gallen (17557660),Zac Gallen,17557660,P,9300,WAS@ARI 05/14/2021 09:40PM ET,ARI,18.92
RP,Trevor Rogers (17557784),Trevor Rogers,17557784,P,9300,MIA@LAD 05/14/2021 10:10PM ET,MIA,23.2
SP,Yu Darvish (17557376),Yu Darvish,17557376,P,9300,STL@SD 05/14/2021 10:10PM ET,SD,23.23
SP,Aaron Civale (17557685),Aaron Civale,17557685,P,9300,CLE@SEA 05/14/2021 10:10PM ET,CLE,18.61
SP,Julio Urias (17557563),Julio Urias,17557563,P,9100,MIA@LAD 05/14/2021 10:10PM ET,LAD,21.44
SP,Dustin May (17557736),Dustin May,17557736,P,9000,MIA@LAD 05/14/2021 10:10PM ET,LAD,19.59
SP,Sandy Alcantara (17557618),Sandy Alcantara,17557618,P,8900,MIA@LAD 05/14/2021 10:10PM ET,MIA,18.74
SP,Madison Bumgarner (17557379),Madison Bumgarner,17557379,P,8800,WAS@ARI 05/14/2021 09:40PM ET,ARI,16.98
SP,Taylor Widener (17557743),Taylor Widener,17557743,P,8800,WAS@ARI 05/14/2021 09:40PM ET,ARI,15.16
SP,Sixto Sanchez (17557677),Sixto Sanchez,17557677,P,8700,MIA@LAD 05/14/2021 10:10PM ET,MIA,0
SP,Joe Musgrove (17557482),Joe Musgrove,17557482,P,8700,STL@SD 05/14/2021 10:10PM ET,SD,15.05
SP,Luke Weaver (17557508),Luke Weaver,17557508,P,8500,WAS@ARI 05/14/2021 09:40PM ET,ARI,13.06
SP,Adam Wainwright (17557349),Adam Wainwright,17557349,P,8300,STL@SD 05/14/2021 10:10PM ET,STL,17.36
SP,Yusei Kikuchi (17557444),Yusei Kikuchi,17557444,P,8300,CLE@SEA 05/14/2021 10:10PM ET,SEA,17.37
RP,Sam Hentges (17557629),Sam Hentges,17557629,P,8200,CLE@SEA 05/14/2021 10:10PM ET,CLE,7.67
SP,Pablo Lopez (17557564),Pablo Lopez,17557564,P,8100,MIA@LAD 05/14/2021 10:10PM ET,MIA,13.56
SP,Blake Snell (17557484),Blake Snell,17557484,P,8100,STL@SD 05/14/2021 10:10PM ET,SD,14.36
RP,Dakota Hudson (17557597),Dakota Hudson,17557597,P,8100,STL@SD 05/14/2021 10:10PM ET,STL,0
RP,Zach Plesac (17557679),Zach Plesac,17557679,P,8100,CLE@SEA 05/14/2021 10:10PM ET,CLE,14.98
SP,Merrill Kelly (17557470),Merrill Kelly,17557470,P,7900,WAS@ARI 05/14/2021 09:40PM ET,ARI,10.61
RP,Kwang Hyun Kim (17557408),Kwang Hyun Kim,17557408,P,7800,STL@SD 05/14/2021 10:10PM ET,STL,15.94
SP,Stephen Strasburg (17557409),Stephen Strasburg,17557409,P,7600,WAS@ARI 05/14/2021 09:40PM ET,WAS,10.45
SP,Dinelson Lamet (17557658),Dinelson Lamet,17557658,P,7600,STL@SD 05/14/2021 10:10PM ET,SD,5.57
SP,Chris Paddack (17557699),Chris Paddack,17557699,P,7600,STL@SD 05/14/2021 10:10PM ET,SD,9.29
SP,Johan Oviedo (17557762),Johan Oviedo,17557762,P,7200,STL@SD 05/14/2021 10:10PM ET,STL,11.25
RP,Tyler Clippard (17557354),Tyler Clippard,17557354,P,7000,WAS@ARI 05/14/2021 09:40PM ET,ARI,0
SP,Caleb Smith (17557599),Caleb Smith,17557599,P,7000,WAS@ARI 05/14/2021 09:40PM ET,ARI,5.48
SP,David Price (17557377),David Price,17557377,P,7000,MIA@LAD 05/14/2021 10:10PM ET,LAD,3.56
RP,Elieser Hernandez (17557540),Elieser Hernandez,17557540,P,7000,MIA@LAD 05/14/2021 10:10PM ET,MIA,6.05
RP,Alex Vesia (17557822),Alex Vesia,17557822,P,7000,MIA@LAD 05/14/2021 10:10PM ET,LAD,2.88
SP,Miles Mikolas (17557418),Miles Mikolas,17557418,P,7000,STL@SD 05/14/2021 10:10PM ET,STL,0
SP,Carlos Martinez (17557446),Carlos Martinez,17557446,P,7000,STL@SD 05/14/2021 10:10PM ET,STL,11.11
RP,John Gant (17557499),John Gant,17557499,P,7000,STL@SD 05/14/2021 10:10PM ET,STL,13.49
RP,Logan Allen (17557698),Logan Allen,17557698,P,7000,CLE@SEA 05/14/2021 10:10PM ET,CLE,2.37
SP,James Paxton (17557412),James Paxton,17557412,P,6900,CLE@SEA 05/14/2021 10:10PM ET,SEA,4.4
SP,Chris Flexen (17557544),Chris Flexen,17557544,P,6900,CLE@SEA 05/14/2021 10:10PM ET,SEA,12.7
SP,Joe Ross (17557486),Joe Ross,17557486,P,6800,WAS@ARI 05/14/2021 09:40PM ET,WAS,13.24
RP,Daniel Ponce de Leon (17557463),Daniel Ponce de Leon,17557463,P,6800,STL@SD 05/14/2021 10:10PM ET,STL,0.41
