Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Framber Valdez (17485176),Framber Valdez,17485176,P,13000,TOR@HOU 05/09/2021 02:10PM ET,HOU,0
SP,Justin Verlander (17484767),Justin Verlander,17484767,P,11800,TOR@HOU 05/09/2021 02:10PM ET,HOU,0
SP,Zack Greinke (17484761),Zack Greinke,17484761,P,10800,TOR@HOU 05/09/2021 02:10PM ET,HOU,13.93
SP,Cristian Javier (17485195),Cristian Javier,17485195,P,10800,TOR@HOU 05/09/2021 02:10PM ET,HOU,19.56
SP,Jake Odorizzi (17484799),Jake Odorizzi,17484799,P,10400,TOR@HOU 05/09/2021 02:10PM ET,HOU,4.73
RP,Kent Emanuel (17484887),Kent Emanuel,17484887,P,10400,TOR@HOU 05/09/2021 02:10PM ET,HOU,9.12
SP,Lance McCullers Jr. (17484976),Lance McCullers Jr.,17484976,P,10300,TOR@HOU 05/09/2021 02:10PM ET,HOU,17.72
SP,Carlos Rodon (17484938),Carlos Rodon,17484938,P,10200,CWS@KC 05/09/2021 02:10PM ET,CWS,32.91
SP,Jose Urquidy (17485225),Jose Urquidy,17485225,P,10100,TOR@HOU 05/09/2021 02:10PM ET,HOU,14.75
RP,Luis Garcia (17485355),Luis Garcia,17485355,P,10000,TOR@HOU 05/09/2021 02:10PM ET,HOU,12.78
SP,Lucas Giolito (17484980),Lucas Giolito,17484980,P,9500,CWS@KC 05/09/2021 02:10PM ET,CWS,16.17
SP,Lance Lynn (17484801),Lance Lynn,17484801,P,9300,CWS@KC 05/09/2021 02:10PM ET,CWS,25.27
SP,Danny Duffy (17484789),Danny Duffy,17484789,P,9000,CWS@KC 05/09/2021 02:10PM ET,KC,23.91
SP,Yusei Kikuchi (17484864),Yusei Kikuchi,17484864,P,9000,SEA@TEX 05/09/2021 02:35PM ET,SEA,15.92
SP,Jack Flaherty (17485120),Jack Flaherty,17485120,P,8800,COL@STL 05/09/2021 02:15PM ET,STL,21.4
SP,Steven Matz (17484826),Steven Matz,17484826,P,8400,TOR@HOU 05/09/2021 02:10PM ET,TOR,15.32
SP,Hyun Jin Ryu (17485026),Hyun Jin Ryu,17485026,P,8300,TOR@HOU 05/09/2021 02:10PM ET,TOR,16.65
SP,Adam Wainwright (17484758),Adam Wainwright,17484758,P,8000,COL@STL 05/09/2021 02:15PM ET,STL,15.39
RP,Justin Dunn (17485088),Justin Dunn,17485088,P,8000,SEA@TEX 05/09/2021 02:35PM ET,SEA,12.95
SP,Robbie Ray (17484883),Robbie Ray,17484883,P,7900,TOR@HOU 05/09/2021 02:10PM ET,TOR,17.34
SP,Chris Flexen (17484994),Chris Flexen,17484994,P,7700,SEA@TEX 05/09/2021 02:35PM ET,SEA,12.7
SP,Jon Gray (17484885),Jon Gray,17484885,P,7600,COL@STL 05/09/2021 02:15PM ET,COL,17.99
RP,Kwang Hyun Kim (17484814),Kwang Hyun Kim,17484814,P,7500,COL@STL 05/09/2021 02:15PM ET,STL,15.12
RP,Ross Stripling (17484936),Ross Stripling,17484936,P,7500,TOR@HOU 05/09/2021 02:10PM ET,TOR,7.04
SP,Adbert Alzolay (17485027),Adbert Alzolay,17485027,P,7400,PIT@CHC 05/09/2021 02:20PM ET,CHC,16.42
RP,Dakota Hudson (17485086),Dakota Hudson,17485086,P,7400,COL@STL 05/09/2021 02:15PM ET,STL,0
SP,Kyle Gibson (17484816),Kyle Gibson,17484816,P,7400,SEA@TEX 05/09/2021 02:35PM ET,TEX,18.09
SP,German Marquez (17484968),German Marquez,17484968,P,7300,COL@STL 05/09/2021 02:15PM ET,COL,9.99
RP,Shelby Miller (17484815),Shelby Miller,17484815,P,7000,PIT@CHC 05/09/2021 02:20PM ET,CHC,-4.9
SP,Miles Mikolas (17484830),Miles Mikolas,17484830,P,7000,COL@STL 05/09/2021 02:15PM ET,STL,0
SP,Carlos Martinez (17484870),Carlos Martinez,17484870,P,7000,COL@STL 05/09/2021 02:15PM ET,STL,11.11
RP,John Gant (17484944),John Gant,17484944,P,7000,COL@STL 05/09/2021 02:15PM ET,STL,13.23
