,team,Name,b_o,pj_vO
0,DET,Robbie Grossman,1,3.7
1,DET,Harold Castro,2,1.61
2,DET,Miguel Cabrera,3,2.15
3,DET,Jonathan Schoop,4,2.27
4,DET,Jeimer Candelario,5,3.4
5,DET,Wilson Ramos,6,2.84
6,DET,Willi Castro,7,2.85
7,DET,Niko Goodrum,8,3.22
8,DET,JaCoby Jones,9,1.13
9,NYY,DJ LeMahieu,1,8.11
10,NYY,Giancarlo Stanton,2,11.7
11,NYY,Aaron Judge,3,11.02
12,NYY,Gio Urshela,4,9.59
13,NYY,Gleyber Torres,5,5.81
14,NYY,Aaron Hicks,6,7.01
15,NYY,Clint Frazier,7,5.01
16,NYY,Kyle Higashioka,8,11.55
17,NYY,Rougned Odor,9,8.81
18,NYM,Brandon Nimmo,1,9.38
19,NYM,Francisco Lindor,2,6.38
20,NYM,Jeff McNeil,3,6.08
21,NYM,Pete Alonso,4,10.46
22,NYM,Michael Conforto,5,6.14
23,NYM,Jonathan Villar,6,3.92
24,NYM,J.D. Davis,7,9.51
25,NYM,James McCann,8,5.16
26,PHI,Andrew McCutchen,1,4.19
27,PHI,Matt Joyce,2,1.53
28,PHI,Rhys Hoskins,3,5.13
29,PHI,Brad Miller,4,3.06
30,PHI,Alec Bohm,5,4.1
31,PHI,Nick Maton,6,5.08
32,PHI,Andrew Knapp,7,1.74
34,WAS,Trea Turner,1,8.6
35,WAS,Josh Harrison,2,6.71
36,WAS,Yadiel Hernandez,3,3.72
37,WAS,Starlin Castro,4,4.77
38,WAS,Josh Bell,5,4.53
39,WAS,Kyle Schwarber,6,4.15
40,WAS,Alex Avila,7,4.1
41,WAS,Victor Robles,8,3.73
42,CHC,Willson Contreras,1,5.77
43,CHC,Kris Bryant,2,6.48
44,CHC,Anthony Rizzo,3,5.19
45,CHC,Javier Baez,4,6.78
46,CHC,Matt Duffy,5,2.52
47,CHC,Jake Marisnick,6,3.66
48,CHC,David Bote,7,2.67
49,CHC,Nico Hoerner,8,5.36
50,CIN,Jesse Winker,1,8.45
51,CIN,Nick Castellanos,2,7.58
52,CIN,Joey Votto,3,4.91
53,CIN,Mike Moustakas,4,5.78
54,CIN,Eugenio Suarez,5,4.16
55,CIN,Tyler Naquin,6,5.94
56,CIN,Nick Senzel,7,4.05
57,CIN,Tucker Barnhart,8,5.43
58,HOU,Jose Altuve,1,9.07
59,HOU,Michael Brantley,2,8.66
60,HOU,Alex Bregman,3,7.8
61,HOU,Yordan Alvarez,4,9.56
62,HOU,Carlos Correa,5,7.7
63,HOU,Aledmys Diaz,6,6.38
64,HOU,Kyle Tucker,7,6.01
65,HOU,Myles Straw,8,6.76
66,HOU,Martin Maldonado,9,2.03
67,TB,Austin Meadows,1,6.17
68,TB,Manuel Margot,2,5.42
69,TB,Brandon Lowe,3,5.41
70,TB,Yandy Diaz,4,5.27
71,TB,Joey Wendle,5,6.36
72,TB,Mike Zunino,6,6.24
73,TB,Kevin Kiermaier,7,3.73
74,TB,Yoshi Tsutsugo,8,3.22
75,TB,Willy Adames,9,3.24
76,ATL,Ronald Acuna Jr.,1,12.76
77,ATL,Freddie Freeman,2,9.71
78,ATL,Marcell Ozuna,3,5.87
79,ATL,Ozzie Albies,4,7.59
80,ATL,Travis d'Arnaud,5,4.65
81,ATL,Dansby Swanson,6,5.03
82,ATL,Austin Riley,7,6.41
83,ATL,Ehire Adrianza,8,4.29
84,ATL,Alex Jackson,9,1.59
85,LAD,Will Smith,5,7.74
87,TOR,Bo Bichette,2,16.38
88,TOR,Vladimir Guerrero Jr.,3,18.74
89,TOR,Teoscar Hernandez,4,8.94
90,TOR,Randal Grichuk,5,12.44
91,TOR,Marcus Semien,6,13.44
92,TOR,Jonathan Davis,7,3.92
93,TOR,Santiago Espinal,8,3.28
94,TOR,Alejandro Kirk,9,5.32
95,BOS,Christian Arroyo,1,5.93
96,BOS,Alex Verdugo,2,9.09
97,BOS,J.D. Martinez,3,10.74
98,BOS,Xander Bogaerts,4,8.45
99,BOS,Rafael Devers,5,9.18
100,BOS,Christian Vazquez,6,6.59
101,BOS,Bobby Dalbec,7,4.66
102,BOS,Hunter Renfroe,8,4.71
103,BOS,Franchy Cordero,9,3.54
104,TEX,Willie Calhoun,1,6.12
105,TEX,Nick Solak,2,7.08
106,TEX,Joey Gallo,3,5.78
107,TEX,Nate Lowe,4,6.77
108,TEX,Adolis Garcia,5,6.46
109,TEX,David Dahl,6,4.27
110,TEX,Isiah Kiner-Falefa,7,6.84
111,TEX,Brock Holt,8,4.59
112,TEX,Jonah Heim,9,4.13
113,CLE,Cesar Hernandez,1,5.42
114,CLE,Jordan Luplow,2,7.85
115,CLE,Jose Ramirez,3,9.02
116,CLE,Franmil Reyes,4,10.33
117,CLE,Eddie Rosario,5,7.75
118,CLE,Amed Rosario,6,4.57
119,CLE,Roberto Perez,7,6.19
120,CLE,Yu Chang,8,2.99
121,CLE,Andres Gimenez,9,5.62
122,CWS,Tim Anderson,1,6.79
123,CWS,Adam Eaton,2,6.27
124,CWS,Yoan Moncada,3,5.61
125,CWS,Jose Abreu,4,5.95
126,CWS,Yermin Mercedes,5,7.02
127,CWS,Yasmani Grandal,6,4.63
128,CWS,Luis Robert,7,5.48
129,CWS,Leury Garcia,8,3.21
130,CWS,Nick Madrigal,9,4.55
131,LAD,Chris Taylor,1,7.4
132,LAD,Corey Seager,2,6.76
133,LAD,Justin Turner,3,7.64
134,LAD,Max Muncy,4,6.88
135,LAD,Will Smith,5,6.17
136,LAD,AJ Pollock,6,3.93
137,LAD,Matt Beaty,7,2.28
138,LAD,Gavin Lux,8,3.24
139,KC,Whit Merrifield,1,8.28
140,KC,Carlos Santana,2,7.55
141,KC,Salvador Perez,3,7.07
142,KC,Jorge Soler,4,4.85
143,KC,Ryan O'Hearn,5,6.9
144,KC,Hunter Dozier,6,4.01
145,KC,Andrew Benintendi,7,5.37
146,KC,Michael A. Taylor,8,4.97
147,KC,Nicky Lopez,9,3.87
148,MIN,Luis Arraez,1,5.92
149,MIN,Josh Donaldson,2,5.97
150,MIN,Byron Buxton,3,12.1
151,MIN,Nelson Cruz,4,8.7
152,MIN,Alex Kirilloff,5,1.82
153,MIN,Jorge Polanco,6,5.57
154,MIN,Max Kepler,7,6.8
155,MIN,Andrelton Simmons,8,5.12
156,COL,Garrett Hampson,1,10.1
157,COL,Ryan McMahon,2,11.01
158,COL,Trevor Story,3,8.48
159,COL,C.J. Cron,4,9.11
160,COL,Charlie Blackmon,5,6.33
161,COL,Yonathan Daza,6,4.28
162,COL,Josh Fuentes,7,4.7
163,COL,Elias Diaz,8,2.73
164,OAK,Mark Canha,1,5.86
165,OAK,Ramon Laureano,2,5.96
166,OAK,Jed Lowrie,3,4.38
167,OAK,Sean Murphy,4,3.73
168,OAK,Matt Chapman,5,3.95
169,OAK,Mitch Moreland,6,3.08
170,OAK,Stephen Piscotty,7,3.11
171,OAK,Elvis Andrus,8,2.47
172,OAK,Tony Kemp,9,2.5
173,SF,Tommy La Stella,1,2.52
174,SF,Mike Tauchman,2,2.34
175,SF,Buster Posey,3,6.29
176,SF,Brandon Belt,4,4.25
177,SF,Alex Dickerson,5,3.08
178,SF,Evan Longoria,6,5.12
179,SF,Brandon Crawford,7,4.17
181,SD,Fernando Tatis Jr.,1,12.37
182,SD,Trent Grisham,2,10.65
183,SD,Manny Machado,3,9.45
184,SD,Eric Hosmer,4,9.06
185,SD,Jake Cronenworth,5,8.14
186,SD,Wil Myers,6,8.29
187,SD,Jurickson Profar,7,7.36
188,SD,Victor Caratini,8,5.87
189,LAA,David Fletcher,1,6.86
190,LAA,Shohei Ohtani,2,8.86
191,LAA,Mike Trout,3,9.96
192,LAA,Anthony Rendon,4,5.85
193,LAA,Jared Walsh,5,8.18
194,LAA,Justin Upton,6,5.97
195,LAA,Albert Pujols,7,5.34
196,LAA,Jose Iglesias,8,6.26
197,LAA,Kurt Suzuki,9,4.83
198,SEA,Mitch Haniger,1,6.54
199,SEA,Ty France,2,6.35
200,SEA,Kyle Seager,3,5.89
201,SEA,Kyle Lewis,4,3.57
202,SEA,Luis Torrens,5,2.76
203,SEA,Dylan Moore,6,3.54
204,SEA,Sam Haggerty,7,4.16
205,SEA,J.P. Crawford,8,3.89
206,SEA,Tom Murphy,9,2.11
0,DET,Tarik Skubal,SP,7.29
1,NYY,Gerrit Cole,SP,34.63
2,NYM,Marcus Stroman,SP,18.23
3,PHI,Chase Anderson,SP,7.18
4,MIA,Pablo Lopez,SP,17.58
5,CHC,Jake Arrieta,SP,17.58
6,CIN,Wade Miley,SP,17.48
7,HOU,Lance McCullers Jr.,SP,14.38
8,TB,Ryan Yarbrough,SP,9.0
9,ATL,Drew Smyly,SP,9.81
10,TOR,Robbie Ray,SP,13.2
11,BOS,Nathan Eovaldi,SP,19.01
12,TEX,Kohei Arihara,SP,8.07
