,team,Name,b_o,pj_vO
0,WAS,Trea Turner,1,12.29
1,WAS,Josh Harrison,2,9.47
2,WAS,Juan Soto,3,9.23
3,WAS,Josh Bell,4,7.84
4,WAS,Starlin Castro,5,5.99
5,WAS,Kyle Schwarber,6,7.64
6,WAS,Yan Gomes,7,9.04
7,WAS,Yadiel Hernandez,8,4.95
8,WAS,Victor Robles,9,4.12
9,NYY,DJ LeMahieu,1,8.48
10,NYY,Giancarlo Stanton,2,12.48
11,NYY,Aaron Hicks,3,7.05
12,NYY,Gleyber Torres,4,5.96
13,NYY,Gary Sanchez,5,6.79
14,NYY,Mike Ford,6,5.93
15,NYY,Clint Frazier,7,5.26
17,NYY,Brett Gardner,9,3.01
18,BOS,Marwin Gonzalez,1,7.81
19,BOS,Alex Verdugo,2,12.08
20,BOS,J.D. Martinez,3,16.99
21,BOS,Xander Bogaerts,4,13.87
22,BOS,Rafael Devers,5,14.6
23,BOS,Hunter Renfroe,6,9.35
24,BOS,Bobby Dalbec,7,6.34
25,BOS,Franchy Cordero,8,4.08
26,BOS,Kevin Plawecki,9,4.96
27,BAL,Cedric Mullins,1,7.05
28,BAL,Austin Hays,2,5.91
29,BAL,Trey Mancini,3,5.71
30,BAL,DJ Stewart,4,4.83
31,BAL,Ryan Mountcastle,5,4.39
32,BAL,Freddy Galvis,6,5.17
33,BAL,Pedro Severino,7,3.3
34,BAL,Rio Ruiz,8,3.61
35,BAL,Pat Valaika,9,2.55
36,ARI,Pavin Smith,1,2.72
37,ARI,Josh Rojas,2,2.59
38,ARI,Josh VanMeter,3,1.09
39,ARI,David Peralta,4,3.01
40,ARI,Stephen Vogt,5,2.12
41,ARI,Eduardo Escobar,6,2.94
42,ARI,Nick Ahmed,7,1.49
43,ARI,Daulton Varsho,8,1.08
44,NYM,Jeff McNeil,1,6.01
45,NYM,Francisco Lindor,2,6.2
46,NYM,Michael Conforto,3,6.8
47,NYM,Pete Alonso,4,8.14
48,NYM,Dominic Smith,5,5.49
49,NYM,Kevin Pillar,6,4.76
50,NYM,Jonathan Villar,7,4.67
51,NYM,James McCann,8,4.23
52,MIL,Kolten Wong,1,4.88
53,MIL,Daniel Vogelbach,2,2.47
54,MIL,Tyrone Taylor,3,3.67
55,MIL,Travis Shaw,4,4.41
56,MIL,Jackie Bradley Jr.,5,3.71
57,MIL,Luis Urias,6,3.93
58,MIL,Billy McKinney,7,2.83
59,MIL,Luke Maile,8,2.3
60,MIA,Miguel Rojas,1,7.83
61,MIA,Garrett Cooper,2,4.13
62,MIA,Corey Dickerson,3,6.0
63,MIA,Adam Duvall,4,6.35
64,MIA,Brian Anderson,5,5.43
65,MIA,Lewis Brinson,6,3.82
66,MIA,Isan Diaz,7,6.53
67,MIA,Sandy Leon,8,2.36
68,TOR,Marcus Semien,1,8.3
69,TOR,Bo Bichette,2,8.97
70,TOR,Vladimir Guerrero Jr.,3,8.55
71,TOR,Teoscar Hernandez,4,6.97
72,TOR,Randal Grichuk,5,7.32
73,TOR,Cavan Biggio,6,4.72
74,TOR,Lourdes Gurriel Jr.,7,4.34
75,TOR,Rowdy Tellez,8,3.84
76,TOR,Reese McGuire,9,2.85
