Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-09-21,APPGa,Start_Adolis_Garcia,Start_Harrison_Bader,Start_Isiah_Kiner_Falefa,Start_J.D._Martinez,Start_Jacob_deGrom,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Rafael_Devers,Start_Tyler_Anderson,Start_Yadier_Molina,128.54
05-09-21,APPG,Start_Adolis_Garcia,Start_Harrison_Bader,Start_Isiah_Kiner_Falefa,Start_J.D._Martinez,Start_Jacob_deGrom,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Rafael_Devers,Start_Tyler_Anderson,Start_Yadier_Molina,128.54
05-09-21,pj_vO,Start_Alex_Verdugo,Start_Dane_Dunning,Start_Harrison_Bader,Start_J.D._Martinez,Start_Jacob_deGrom,Start_Nick_Madrigal,Start_Rafael_Devers,Start_Xander_Bogaerts,Start_Yadier_Molina,Start_Yermin_Mercedes,145.74
05-09-21,pj_vOa,Start_Alex_Verdugo,Start_Dane_Dunning,Start_Harrison_Bader,Start_J.D._Martinez,Start_Jacob_deGrom,Start_Nick_Madrigal,Start_Rafael_Devers,Start_Xander_Bogaerts,Start_Yadier_Molina,Start_Yermin_Mercedes,145.74
05-09-21,APPGa_1-6,Start_Adolis_Garcia,Start_Alex_Bregman,Start_Alex_Verdugo,Start_Dane_Dunning,Start_J.D._Martinez,Start_Jacob_deGrom,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Tim_Anderson,Start_Yadier_Molina,126.52999999999999
05-09-21,APPG_1-6,Start_Adolis_Garcia,Start_Alex_Verdugo,Start_J.D._Martinez,Start_Jacob_deGrom,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Travis_Shaw,Start_Tyler_Anderson,Start_Xander_Bogaerts,Start_Yadier_Molina,126.42999999999999
05-09-21,pj_vO_1-6,Start_Alex_Verdugo,Start_Dane_Dunning,Start_Dylan_Carlson,Start_J.D._Martinez,Start_Jacob_deGrom,Start_Nick_Madrigal,Start_Rafael_Devers,Start_Xander_Bogaerts,Start_Yadier_Molina,Start_Yermin_Mercedes,145.42000000000002
05-09-21,pj_vOa_1-6,Start_Alex_Verdugo,Start_Dane_Dunning,Start_Dylan_Carlson,Start_J.D._Martinez,Start_Jacob_deGrom,Start_Nick_Madrigal,Start_Rafael_Devers,Start_Xander_Bogaerts,Start_Yadier_Molina,Start_Yermin_Mercedes,145.42000000000002
05-09-21,APPGa_1-5,Start_Adolis_Garcia,Start_Dylan_Carlson,Start_J.D._Martinez,Start_Jacob_Stallings,Start_Jacob_deGrom,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Rafael_Devers,Start_Tyler_Anderson,Start_Xander_Bogaerts,124.78999999999999
05-09-21,APPG_1-5,Start_Adolis_Garcia,Start_Dylan_Carlson,Start_J.D._Martinez,Start_Jacob_Stallings,Start_Jacob_deGrom,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Rafael_Devers,Start_Tyler_Anderson,Start_Xander_Bogaerts,124.78999999999999
