"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Justin Turner","LAD","1","4","5","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0",".250","5235"
"Sandy Leon","MIA","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","5273"
"Aaron Hicks","NYY","1","4","4","1","0","0","0","1","1","1","0","0","2","0","0","0","0","0","0",".250","5297"
"Marwin Gonzalez","BOS","1","4","4","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".250","5497"
"Freddy Galvis","BAL","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","6609"
"Paul Goldschmidt","STL","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","9218"
"Nolan Arenado","STL","1","4","4","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0",".250","9777"
"Wil Myers","SDP","1","4","4","1","1","0","0","0","1","0","0","0","1","0","0","0","0","3","0",".250","10047"
"Jurickson Profar","SDP","1","4","4","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".250","10815"
"Kevin Kiermaier","TBR","1","4","4","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".250","11038"
"Jesus Aguilar","MIA","1","4","4","1","0","0","0","1","1","2","0","0","2","0","0","0","0","0","0",".250","11342"
"Bryce Harper","PHI","1","4","5","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0",".250","11579"
"J.T. Realmuto","PHI","1","4","5","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".250","11739"
"Eddie Rosario","CLE","1","4","4","1","1","0","0","0","0","1","0","0","2","0","0","0","0","1","0",".250","12155"
"Xander Bogaerts","BOS","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".250","12161"
"Maikel Franco","BAL","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","12179"
"Tommy La Stella","SFG","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","12371"
"Alex Dickerson","SFG","1","4","4","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0",".250","12649"
"Gregory Polanco","PIT","1","4","4","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0",".250","12907"
"Francisco Lindor","NYM","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","12916"
"Mike Zunino","TBR","1","4","4","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".250","13265"
"Erik Gonzalez","PIT","1","4","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","13369"
"Jose Ramirez","CLE","1","4","4","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0",".250","13510"
"Jesse Winker","CIN","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","13590"
"Mookie Betts","LAD","1","4","5","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0",".250","13611"
"Matt Duffy","CHC","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","13836"
"Pedro Severino","BAL","1","4","4","1","0","1","0","0","1","0","0","0","3","0","0","0","0","0","0",".250","14523"
"Manuel Margot","TBR","1","4","4","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","14712"
"Mike Yastrzemski","SFG","1","4","4","1","0","0","0","1","1","1","0","0","3","0","0","0","0","0","0",".250","14854"
"Victor Caratini","SDP","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","14968"
"Ryan McMahon","COL","1","4","4","1","0","0","0","1","1","2","0","0","2","0","0","0","0","0","0",".250","15112"
"Trey Mancini","BAL","1","4","4","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0",".250","15149"
"Tim Anderson","CHW","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",".250","15172"
"Garrett Cooper","MIA","1","4","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","15279"
"Kris Bryant","CHC","1","4","4","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","15429"
"J.D. Davis","NYM","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","16219"
"Michael Conforto","NYM","1","4","4","1","0","0","0","1","1","1","0","0","1","0","0","0","1","0","0",".250","16376"
"Isiah Kiner-Falefa","TEX","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","16512"
"Yandy Diaz","TBR","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","16578"
"Gleyber Torres","NYY","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","16997"
"D.J. Stewart","BAL","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","17766"
"Ian Happ","CHC","1","4","5","1","1","0","0","0","0","0","1","0","3","0","0","0","0","0","0",".250","17919"
"Cedric Mullins II","BAL","1","4","5","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".250","17929"
"Andrew Stevenson","WSN","1","4","4","1","1","0","0","0","1","1","0","0","2","0","0","0","0","0","0",".250","17932"
"Jared Walsh","LAA","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","18607"
"Lourdes Gurriel Jr.","TOR","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","19238"
"Garrett Hampson","COL","1","4","4","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0",".250","19262"
"Adolis Garcia","TEX","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","19287"
"Randy Arozarena","TBR","1","4","4","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".250","19290"
"Bryan Reynolds","PIT","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".250","19326"
"Tommy Edman","STL","1","4","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","19470"
"Andrew Knizner","STL","1","4","4","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0",".250","19514"
"Shohei Ohtani","LAA","1","4","4","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".250","19755"
"Taylor Trammell","SEA","1","4","5","1","1","0","0","0","0","1","0","0","2","1","0","0","0","0","0",".250","19960"
"Nick Madrigal","CHW","1","4","4","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0",".250","20521"
"Alejandro Kirk","TOR","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".250","22581"
"Jed Lowrie","OAK","1","5","5","1","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0",".200","4418"
"Didi Gregorius","PHI","1","5","5","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",".200","6012"
"Josh Harrison","WSN","1","5","5","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".200","8202"
"J.P. Crawford","SEA","1","5","5","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".200","15491"
"Trea Turner","WSN","1","5","5","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".200","16252"
"Todd Frazier","PIT","1","3","4","0","0","0","0","0","2","1","0","0","1","1","0","0","0","0","0",".000","785"
"Wilson Ramos","DET","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","1433"
"Carlos Santana","KCR","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","2396"
"Nelson Cruz","MIN","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","2434"
"Mitch Moreland","OAK","1","3","4","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0",".000","3086"
"Anthony Rizzo","CHC","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",".000","3473"
"Joey Votto","CIN","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","4314"
"Josh Donaldson","MIN","1","3","4","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0",".000","5038"
"Robbie Grossman","DET","1","4","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","5254"
"Kyle Higashioka","NYY","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","5517"
"Wilmer Flores","SFG","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","5827"
"J.D. Martinez","BOS","1","2","4","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",".000","6184"
"Salvador Perez","KCR","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","7304"
"Alex Avila","WSN","1","1","4","0","0","0","0","0","0","1","2","0","0","1","0","0","1","0","0",".000","7476"
"Miguel Rojas","MIA","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","7802"
"Charlie Blackmon","COL","1","4","4","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".000","7859"
"Kurt Suzuki","LAA","1","2","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",".000","8259"
"Buster Posey","SFG","1","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",".000","9166"
"Brock Holt","TEX","1","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","9345"
"DJ LeMahieu","NYY","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","9874"
"Jonathan Villar","NYM","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","10071"
"Billy Hamilton","CHW","1","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","10199"
"Tucker Barnhart","CIN","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","10200"
"Jose Iglesias","LAA","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","10231"
"Cesar Hernandez","CLE","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","10556"
"Gio Urshela","NYY","1","3","4","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".000","10681"
"Adam Duvall","MIA","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","10950"
"Adam Eaton","CHW","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","11205"
"Jonathan Schoop","DET","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","11265"
"Whit Merrifield","KCR","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","11281"
"Jake Marisnick","CHC","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","11339"
"Yasmani Grandal","CHW","1","3","4","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",".000","11368"
"Manny Machado","SDP","1","4","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","11493"
"Willson Contreras","CHC","1","5","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","11609"
"Joe Panik","TOR","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","11936"
"Travis Shaw","MIL","1","5","5","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","11982"
"Scott Schebler","LAA","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12225"
"Eugenio Suarez","CIN","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12552"
"James McCann","NYM","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12859"
"Brandon Nimmo","NYM","1","2","4","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0",".000","12927"
"Phillip Evans","PIT","1","3","5","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0",".000","12950"
"Cam Gallagher","KCR","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12981"
"Jackie Bradley Jr.","MIL","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","12984"
"Josh Bell","WSN","1","4","5","0","0","0","0","0","2","0","1","0","2","0","0","0","0","0","0",".000","13145"
"Jorge Polanco","MIN","1","3","4","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".000","13152"
"Robel Garcia","HOU","1","5","5","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","13167"
"Max Muncy","LAD","1","2","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0",".000","13301"
"Omar Narvaez","MIL","1","3","5","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0",".000","13338"
"Tyler Naquin","CIN","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","13359"
"Stephen Piscotty","OAK","1","5","5","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0",".000","13367"
"Roman Quinn","PHI","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1",".000","13546"
"Jeimer Candelario","DET","1","4","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","13621"
"Tyrone Taylor","MIL","1","2","3","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0",".000","13675"
"David Dahl","TEX","1","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","13744"
"Kevin Plawecki","BOS","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","13807"
"Anthony Bemboom","LAA","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","13854"
"Rio Ruiz","BAL","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14103"
"Albert Almora Jr.","NYM","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14109"
"Byron Buxton","MIN","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14161"
"Mitch Haniger","SEA","1","5","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14274"
"Lewis Brinson","MIA","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14352"
"Franmil Reyes","CLE","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","14566"
"Franchy Cordero","BOS","1","3","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","14567"
"David Bote","CHC","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14593"
"Brett Phillips","TBR","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14735"
"Yu-Cheng Chang","CLE","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14773"
"Kyle Farmer","CIN","1","2","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",".000","14813"
"JaCoby Jones","DET","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","14818"
"Dom Nunez","COL","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","15055"
"Jonathan Davis","TOR","1","2","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0",".000","15104"
"Hunter Dozier","KCR","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","15117"
"Jake Bauers","CLE","1","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","15194"
"Adam Frazier","PIT","1","5","5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","15223"
"Mike Tauchman","NYY","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","15274"
"Justin Williams","STL","1","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","15490"
"Amed Rosario","CLE","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","15518"
"Dominic Smith","NYM","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","15653"
"Billy McKinney","MIL","1","5","5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","15654"
"Tyler O'Neill","STL","1","3","4","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".000","15711"
"Jose Marmolejos","SEA","1","4","5","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".000","15767"
"Yonathan Daza","COL","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","15794"
"Luis Torrens","SEA","1","4","5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0",".000","15905"
"Clint Frazier","NYY","1","2","3","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".000","15983"
"Willy Adames","TBR","1","3","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","15986"
"Mark Payton","CIN","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","16042"
"Austin Slater","SFG","1","3","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".000","16153"
"Jordan Luplow","CLE","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","16424"
