Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-08-21,APPG,Start_Adolis_Garcia,Start_Alex_Bregman,Start_Cristian_Javier,Start_Didi_Gregorius,Start_J.D._Martinez,Start_Justin_Upton,Start_Lance_Lynn,Start_Nate_Lowe,Start_Nick_Madrigal,Start_William_Contreras,114.15
05-08-21,pj_vO,Start_Andrew_Vaughn,Start_Danny_Mendick,Start_Freddie_Freeman,Start_Ian_Anderson,Start_Lance_Lynn,Start_Mitch_Haniger,Start_Nick_Madrigal,Start_Ronald_Acuna_Jr.,Start_William_Contreras,Start_Yoan_Moncada,128.41
05-08-21,APPG_1-6,Start_Adolis_Garcia,Start_Didi_Gregorius,Start_Ian_Anderson,Start_J.D._Martinez,Start_Justin_Upton,Start_Lance_Lynn,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Rafael_Devers,Start_Salvador_Perez,111.59000000000002
05-08-21,pj_vO_1-6,Start_Austin_Hays,Start_Ian_Anderson,Start_Jose_Iglesias,Start_Lance_Lynn,Start_Mitch_Haniger,Start_Nick_Madrigal,Start_Ronald_Acuna_Jr.,Start_Ryan_Mountcastle,Start_Yasmani_Grandal,Start_Yoan_Moncada,119.88999999999999
05-08-21,APPG_1-5,Start_Adolis_Garcia,Start_Alec_Bohm,Start_Ian_Anderson,Start_J.D._Martinez,Start_Justin_Upton,Start_Lance_Lynn,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Salvador_Perez,Start_Tim_Anderson,111.48
05-08-21,pj_vO_1-5,Start_Austin_Hays,Start_DJ_Stewart,Start_Ian_Anderson,Start_J.T._Realmuto,Start_Lance_Lynn,Start_Nick_Madrigal,Start_Ronald_Acuna_Jr.,Start_Ryan_Mountcastle,Start_Tim_Anderson,Start_Yoan_Moncada,116.23999999999998
05-08-21,APPG_1-4,Start_Alex_Bregman,Start_Andrew_Benintendi,Start_Ian_Anderson,Start_Justin_Upton,Start_Lance_Lynn,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Salvador_Perez,Start_Teoscar_Hernandez,Start_Tim_Anderson,109.02000000000001
05-08-21,pj_vO_1-4,Start_DJ_Stewart,Start_Erik_Swanson,Start_Freddie_Freeman,Start_J.T._Realmuto,Start_Kyle_Seager,Start_Lance_Lynn,Start_Mitch_Haniger,Start_Nick_Madrigal,Start_Ronald_Acuna_Jr.,Start_Tim_Anderson,114.18999999999998
05-08-21,APPG_1-3,Start_Alex_Bregman,Start_Alex_Verdugo,Start_Carson_Kelly,Start_Erik_Swanson,Start_Lance_Lynn,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Ronald_Acuna_Jr.,Start_Tim_Anderson,Start_Willie_Calhoun,106.60999999999999
05-08-21,pj_vO_1-3,Start_Austin_Hays,Start_Erik_Swanson,Start_Lance_Lynn,Start_Mitch_Haniger,Start_Nick_Madrigal,Start_Ronald_Acuna_Jr.,Start_Salvador_Perez,Start_Tim_Anderson,Start_Trey_Mancini,Start_Yoan_Moncada,113.75
05-08-21,APPGa,Start_Adolis_Garcia,Start_Alex_Bregman,Start_Cristian_Javier,Start_Didi_Gregorius,Start_J.D._Martinez,Start_Justin_Upton,Start_Lance_Lynn,Start_Nate_Lowe,Start_Nick_Madrigal,Start_William_Contreras,114.15
05-08-21,APPGa_1-6,Start_Adolis_Garcia,Start_Didi_Gregorius,Start_Ian_Anderson,Start_J.D._Martinez,Start_Justin_Upton,Start_Lance_Lynn,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Rafael_Devers,Start_Salvador_Perez,111.59000000000002
05-08-21,APPGa_1-5,Start_Adolis_Garcia,Start_Alec_Bohm,Start_Ian_Anderson,Start_J.D._Martinez,Start_Justin_Upton,Start_Lance_Lynn,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Salvador_Perez,Start_Tim_Anderson,111.48
05-08-21,APPGa_1-4,Start_Alex_Bregman,Start_Andrew_Benintendi,Start_Ian_Anderson,Start_Justin_Upton,Start_Lance_Lynn,Start_Nate_Lowe,Start_Nick_Madrigal,Start_Salvador_Perez,Start_Teoscar_Hernandez,Start_Tim_Anderson,109.02000000000001
