Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Jacob deGrom (17466790),Jacob deGrom,17466790,P,13000,ARI@NYM 05/08/2021 07:10PM ET,NYM,38.75
RP,Framber Valdez (17466789),Framber Valdez,17466789,P,13000,TOR@HOU 05/08/2021 07:10PM ET,HOU,0
SP,Trevor Bauer (17466791),Trevor Bauer,17466791,P,12200,LAD@LAA 05/08/2021 09:07PM ET,LAD,26.21
SP,Aaron Nola (17466792),Aaron Nola,17466792,P,12000,PHI@ATL 05/08/2021 07:20PM ET,PHI,22.52
SP,Justin Verlander (17466793),Justin Verlander,17466793,P,11700,TOR@HOU 05/08/2021 07:10PM ET,HOU,0
SP,Tony Gonsolin (17466794),Tony Gonsolin,17466794,P,11200,LAD@LAA 05/08/2021 09:07PM ET,LAD,0
SP,Cristian Javier (17466305),Cristian Javier,17466305,P,10700,TOR@HOU 05/08/2021 07:10PM ET,HOU,20.83
SP,Zack Greinke (17466796),Zack Greinke,17466796,P,10700,TOR@HOU 05/08/2021 07:10PM ET,HOU,13.93
SP,Carlos Rodon (17466795),Carlos Rodon,17466795,P,10700,CWS@KC 05/08/2021 07:10PM ET,CWS,32.91
SP,Walker Buehler (17466797),Walker Buehler,17466797,P,10700,LAD@LAA 05/08/2021 09:07PM ET,LAD,19.73
SP,Zack Wheeler (17466798),Zack Wheeler,17466798,P,10600,PHI@ATL 05/08/2021 07:20PM ET,PHI,23.35
SP,Clayton Kershaw (17466799),Clayton Kershaw,17466799,P,10500,LAD@LAA 05/08/2021 09:07PM ET,LAD,15.18
SP,Julio Urias (17466800),Julio Urias,17466800,P,10400,LAD@LAA 05/08/2021 09:07PM ET,LAD,20.51
SP,Jake Odorizzi (17466801),Jake Odorizzi,17466801,P,10300,TOR@HOU 05/08/2021 07:10PM ET,HOU,4.73
SP,Taylor Widener (17466803),Taylor Widener,17466803,P,10200,ARI@NYM 05/08/2021 07:10PM ET,ARI,15.16
SP,Lance McCullers Jr. (17466802),Lance McCullers Jr.,17466802,P,10200,TOR@HOU 05/08/2021 07:10PM ET,HOU,17.72
SP,Zac Gallen (17466804),Zac Gallen,17466804,P,10100,ARI@NYM 05/08/2021 07:10PM ET,ARI,18.92
RP,Kent Emanuel (17466805),Kent Emanuel,17466805,P,10100,TOR@HOU 05/08/2021 07:10PM ET,HOU,9.12
SP,Andrew Heaney (17466806),Andrew Heaney,17466806,P,10100,LAD@LAA 05/08/2021 09:07PM ET,LAA,18.87
SP,Noah Syndergaard (17466807),Noah Syndergaard,17466807,P,10000,ARI@NYM 05/08/2021 07:10PM ET,NYM,0
SP,Eduardo Rodriguez (17466809),Eduardo Rodriguez,17466809,P,9900,BOS@BAL 05/08/2021 07:05PM ET,BOS,18.14
RP,Luis Garcia (17466808),Luis Garcia,17466808,P,9900,TOR@HOU 05/08/2021 07:10PM ET,HOU,12.78
SP,Jose Urquidy (17466810),Jose Urquidy,17466810,P,9900,TOR@HOU 05/08/2021 07:10PM ET,HOU,14.75
SP,Marcus Stroman (17466811),Marcus Stroman,17466811,P,9800,ARI@NYM 05/08/2021 07:10PM ET,NYM,18.89
