Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Tyler Glasnow (17384445),Tyler Glasnow,17384445,P,10300,TB@LAA 05/03/2021 09:38PM ET,TB,29.46
SP,Joe Musgrove (17384440),Joe Musgrove,17384440,P,10100,PIT@SD 05/03/2021 10:10PM ET,SD,19.21
SP,Yu Darvish (17384327),Yu Darvish,17384327,P,9500,PIT@SD 05/03/2021 10:10PM ET,SD,25.78
SP,Yonny Chirinos (17384543),Yonny Chirinos,17384543,P,9400,TB@LAA 05/03/2021 09:38PM ET,TB,0
SP,Chris Archer (17384319),Chris Archer,17384319,P,9300,TB@LAA 05/03/2021 09:38PM ET,TB,5.48
SP,Dinelson Lamet (17384649),Dinelson Lamet,17384649,P,9100,PIT@SD 05/03/2021 10:10PM ET,SD,11.3
SP,Blake Snell (17384443),Blake Snell,17384443,P,9000,PIT@SD 05/03/2021 10:10PM ET,SD,15.39
SP,Chris Paddack (17384691),Chris Paddack,17384691,P,8800,PIT@SD 05/03/2021 10:10PM ET,SD,10.66
SP,Steven Matz (17384353),Steven Matz,17384353,P,8400,TOR@OAK 05/03/2021 09:40PM ET,TOR,17.39
SP,Chris Bassitt (17384453),Chris Bassitt,17384453,P,8400,TOR@OAK 05/03/2021 09:40PM ET,OAK,16.31
SP,Michael Wacha (17384482),Michael Wacha,17384482,P,8300,TB@LAA 05/03/2021 09:38PM ET,TB,11.46
SP,Sean Manaea (17384540),Sean Manaea,17384540,P,8300,TOR@OAK 05/03/2021 09:40PM ET,OAK,18.02
SP,Mike Clevinger (17384448),Mike Clevinger,17384448,P,8200,PIT@SD 05/03/2021 10:10PM ET,SD,0
SP,Frankie Montas (17384417),Frankie Montas,17384417,P,8100,TOR@OAK 05/03/2021 09:40PM ET,OAK,11.34
SP,Ryan Yarbrough (17384585),Ryan Yarbrough,17384585,P,8000,TB@LAA 05/03/2021 09:38PM ET,TB,11.23
RP,John Means (17384475),John Means,17384475,P,8000,BAL@SEA 05/03/2021 10:10PM ET,BAL,25.52
RP,Ross Stripling (17384452),Ross Stripling,17384452,P,7900,TOR@OAK 05/03/2021 09:40PM ET,TOR,8.43
RP,Ryan Weathers (17384801),Ryan Weathers,17384801,P,7800,PIT@SD 05/03/2021 10:10PM ET,SD,9.16
SP,Jesus Luzardo (17384733),Jesus Luzardo,17384733,P,7800,TOR@OAK 05/03/2021 09:40PM ET,OAK,10.67
SP,Dylan Bundy (17384439),Dylan Bundy,17384439,P,7700,TB@LAA 05/03/2021 09:38PM ET,LAA,17.4
RP,Chris Mazza (17384466),Chris Mazza,17384466,P,7700,TB@LAA 05/03/2021 09:38PM ET,TB,-0.29
SP,Josh Fleming (17384776),Josh Fleming,17384776,P,7700,TB@LAA 05/03/2021 09:38PM ET,TB,12.68
SP,Shohei Ohtani (17384542),Shohei Ohtani,17384542,P,7600,TB@LAA 05/03/2021 09:38PM ET,LAA,2.24
SP,Hyun Jin Ryu (17384541),Hyun Jin Ryu,17384541,P,7600,TOR@OAK 05/03/2021 09:40PM ET,TOR,16.97
SP,Alex Cobb (17384317),Alex Cobb,17384317,P,7500,TB@LAA 05/03/2021 09:38PM ET,LAA,10.54
SP,Andrew Heaney (17384365),Andrew Heaney,17384365,P,7300,TB@LAA 05/03/2021 09:38PM ET,LAA,16.24
SP,Cole Irvin (17384515),Cole Irvin,17384515,P,7300,TOR@OAK 05/03/2021 09:40PM ET,OAK,14.79
SP,Rich Hill (17384303),Rich Hill,17384303,P,7200,TB@LAA 05/03/2021 09:38PM ET,TB,10.2
SP,Robbie Ray (17384401),Robbie Ray,17384401,P,7200,TOR@OAK 05/03/2021 09:40PM ET,TOR,16.2
SP,Chris Flexen (17384510),Chris Flexen,17384510,P,7200,BAL@SEA 05/03/2021 10:10PM ET,SEA,13.71
SP,Trevor Cahill (17384315),Trevor Cahill,17384315,P,7000,PIT@SD 05/03/2021 10:10PM ET,PIT,8.91
SP,Tyler Anderson (17384425),Tyler Anderson,17384425,P,7000,PIT@SD 05/03/2021 10:10PM ET,PIT,16.04
SP,Chris Stratton (17384481),Chris Stratton,17384481,P,7000,PIT@SD 05/03/2021 10:10PM ET,PIT,2.74
SP,Chad Kuhl (17384566),Chad Kuhl,17384566,P,7000,PIT@SD 05/03/2021 10:10PM ET,PIT,5.81
SP,Mitch Keller (17384623),Mitch Keller,17384623,P,7000,PIT@SD 05/03/2021 10:10PM ET,PIT,5.56
SP,Cody Ponce (17384651),Cody Ponce,17384651,P,7000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
SP,Jose Quintana (17384374),Jose Quintana,17384374,P,7000,TB@LAA 05/03/2021 09:38PM ET,LAA,4.85
RP,Shane McClanahan (17384698),Shane McClanahan,17384698,P,7000,TB@LAA 05/03/2021 09:38PM ET,TB,12
SP,Tanner Roark (17384344),Tanner Roark,17384344,P,7000,TOR@OAK 05/03/2021 09:40PM ET,TOR,3.45
SP,Matt Harvey (17384335),Matt Harvey,17384335,P,7000,BAL@SEA 05/03/2021 10:10PM ET,BAL,12.19
SP,James Paxton (17384352),James Paxton,17384352,P,7000,BAL@SEA 05/03/2021 10:10PM ET,SEA,4.4
SP,Marco Gonzales (17384410),Marco Gonzales,17384410,P,7000,BAL@SEA 05/03/2021 10:10PM ET,SEA,11.27
RP,JT Brubaker (17384687),JT Brubaker,17384687,P,6900,PIT@SD 05/03/2021 10:10PM ET,PIT,18.74
SP,Anthony Kay (17384579),Anthony Kay,17384579,P,6900,TOR@OAK 05/03/2021 09:40PM ET,TOR,1.9
RP,Justin Dunn (17384592),Justin Dunn,17384592,P,6900,BAL@SEA 05/03/2021 10:10PM ET,SEA,11.74
SP,Griffin Canning (17384646),Griffin Canning,17384646,P,6800,TB@LAA 05/03/2021 09:38PM ET,LAA,12.31
RP,Steven Brault (17384568),Steven Brault,17384568,P,6700,PIT@SD 05/03/2021 10:10PM ET,PIT,0
SP,Dillon Peters (17384460),Dillon Peters,17384460,P,6700,TB@LAA 05/03/2021 09:38PM ET,LAA,0
SP,Yusei Kikuchi (17384386),Yusei Kikuchi,17384386,P,6700,BAL@SEA 05/03/2021 10:10PM ET,SEA,15.08
SP,Mike Fiers (17384364),Mike Fiers,17384364,P,6600,TOR@OAK 05/03/2021 09:40PM ET,OAK,8.7
SP,Justus Sheffield (17384621),Justus Sheffield,17384621,P,6600,BAL@SEA 05/03/2021 10:10PM ET,SEA,12.52
SP,Bruce Zimmermann (17384777),Bruce Zimmermann,17384777,P,6400,BAL@SEA 05/03/2021 10:10PM ET,BAL,8.15
SP,Nick Margevicius (17384778),Nick Margevicius,17384778,P,6400,BAL@SEA 05/03/2021 10:10PM ET,SEA,3.28
SP,Adam Plutko (17384397),Adam Plutko,17384397,P,6300,BAL@SEA 05/03/2021 10:10PM ET,BAL,4.47
OF,Mike Trout (17384351),Mike Trout,17384351,OF,6200,TB@LAA 05/03/2021 09:38PM ET,LAA,11.74
SP,Jaime Barria (17384548),Jaime Barria,17384548,P,6200,TB@LAA 05/03/2021 09:38PM ET,LAA,-15.5
RP,T.J. Zeuch (17384582),T.J. Zeuch,17384582,P,6200,TOR@OAK 05/03/2021 09:40PM ET,TOR,1.8
SP,Keegan Akin (17384669),Keegan Akin,17384669,P,6100,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
SP,Dean Kremer (17384704),Dean Kremer,17384704,P,6100,BAL@SEA 05/03/2021 10:10PM ET,BAL,5.94
SP,Nate Pearson (17384769),Nate Pearson,17384769,P,6000,TOR@OAK 05/03/2021 09:40PM ET,TOR,0
SS,Fernando Tatis Jr. (17384750),Fernando Tatis Jr.,17384750,SS,5900,PIT@SD 05/03/2021 10:10PM ET,SD,11.25
SP,Jorge Lopez (17384442),Jorge Lopez,17384442,P,5900,BAL@SEA 05/03/2021 10:10PM ET,BAL,7.79
SP,Wil Crowe (17384581),Wil Crowe,17384581,P,5700,PIT@SD 05/03/2021 10:10PM ET,PIT,5.18
SP,Thomas Hatch (17384583),Thomas Hatch,17384583,P,5700,TOR@OAK 05/03/2021 09:40PM ET,TOR,0
OF,Trent Grisham (17384675),Trent Grisham,17384675,OF,5600,PIT@SD 05/03/2021 10:10PM ET,SD,9.6
SP,Ljay Newsome (17384699),Ljay Newsome,17384699,P,5600,BAL@SEA 05/03/2021 10:10PM ET,SEA,5.02
OF,George Springer (17384382),George Springer,17384382,OF,5500,TOR@OAK 05/03/2021 09:40PM ET,TOR,11
SS,Bo Bichette (17384730),Bo Bichette,17384730,SS,5400,TOR@OAK 05/03/2021 09:40PM ET,TOR,9.54
1B,Vladimir Guerrero Jr. (17384751),Vladimir Guerrero Jr.,17384751,1B,5400,TOR@OAK 05/03/2021 09:40PM ET,TOR,10.58
RP,Miguel Yajure (17384664),Miguel Yajure,17384664,P,5300,PIT@SD 05/03/2021 10:10PM ET,PIT,6.15
SP,Clay Holmes (17384451),Clay Holmes,17384451,P,5200,PIT@SD 05/03/2021 10:10PM ET,PIT,3.12
SP,Duane Underwood Jr. (17384492),Duane Underwood Jr.,17384492,P,5200,PIT@SD 05/03/2021 10:10PM ET,PIT,4.89
SP,James Marvel (17384525),James Marvel,17384525,P,5200,PIT@SD 05/03/2021 10:10PM ET,PIT,0
SP,Jose Soriano (17384722),Jose Soriano,17384722,P,5200,PIT@SD 05/03/2021 10:10PM ET,PIT,0
SP,Max Kranick (17384748),Max Kranick,17384748,P,5200,PIT@SD 05/03/2021 10:10PM ET,PIT,0
SP,Roansy Contreras (17384763),Roansy Contreras,17384763,P,5200,PIT@SD 05/03/2021 10:10PM ET,PIT,0
SP,Quinn Priester (17384820),Quinn Priester,17384820,P,5200,PIT@SD 05/03/2021 10:10PM ET,PIT,0
OF,Ramon Laureano (17384635),Ramon Laureano,17384635,OF,5200,TOR@OAK 05/03/2021 09:40PM ET,OAK,9.27
SP,Trent Thornton (17384653),Trent Thornton,17384653,P,5100,TOR@OAK 05/03/2021 09:40PM ET,TOR,4.11
OF,Wil Myers (17384355),Wil Myers,17384355,OF,5000,PIT@SD 05/03/2021 10:10PM ET,SD,6.89
3B,Manny Machado (17384394),Manny Machado,17384394,3B,5000,PIT@SD 05/03/2021 10:10PM ET,SD,8.18
2B,Marcus Semien (17384389),Marcus Semien,17384389,2B,5000,TOR@OAK 05/03/2021 09:40PM ET,TOR,8.35
1B,Eric Hosmer (17384342),Eric Hosmer,17384342,1B,4900,PIT@SD 05/03/2021 10:10PM ET,SD,8
OF,Bryan Reynolds (17384668),Bryan Reynolds,17384668,OF,4900,PIT@SD 05/03/2021 10:10PM ET,PIT,7.70
2B,Adam Frazier (17384563),Adam Frazier,17384563,2B,4800,PIT@SD 05/03/2021 10:10PM ET,PIT,7.73
OF,Mark Canha (17384383),Mark Canha,17384383,OF,4800,TOR@OAK 05/03/2021 09:40PM ET,OAK,9.14
1B,Trey Mancini (17384535),Trey Mancini,17384535,1B,4800,BAL@SEA 05/03/2021 10:10PM ET,BAL,7.74
1B,Colin Moran (17384477),Colin Moran,17384477,1B,4700,PIT@SD 05/03/2021 10:10PM ET,PIT,7.30
OF,Randy Arozarena (17384710),Randy Arozarena,17384710,OF,4700,TB@LAA 05/03/2021 09:38PM ET,TB,7.58
2B,Jed Lowrie (17384312),Jed Lowrie,17384312,2B,4700,TOR@OAK 05/03/2021 09:40PM ET,OAK,7.26
3B,Anthony Rendon (17384347),Anthony Rendon,17384347,3B,4600,TB@LAA 05/03/2021 09:38PM ET,LAA,8.07
