Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-03-21,APPG,Start_Adam_Wainwright,Start_Byron_Buxton,Start_Dane_Dunning,Start_Harrison_Bader,Start_Isiah_Kiner_Falefa,Start_J.T._Realmuto,Start_Nate_Lowe,Start_Nick_Solak,Start_Nolan_Arenado,Start_Tyler_O'Neill,101.44999999999999
05-03-21,pj_vO,Start_Adam_Wainwright,Start_Adolis_Garcia,Start_Adrian_Houser,Start_Isiah_Kiner_Falefa,Start_Jose_Trevino,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Nick_Solak,Start_Travis_Shaw,Start_Willie_Calhoun,134.5
05-03-21,APPG_1-6,Start_Adam_Wainwright,Start_Adolis_Garcia,Start_Byron_Buxton,Start_Dane_Dunning,Start_J.T._Realmuto,Start_Nate_Lowe,Start_Nick_Solak,Start_Nolan_Arenado,Start_Paul_DeJong,Start_Tyler_O'Neill,97.16999999999999
05-03-21,pj_vO_1-6,Start_Adam_Wainwright,Start_Adolis_Garcia,Start_Adrian_Houser,Start_Didi_Gregorius,Start_J.T._Realmuto,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Nick_Solak,Start_Travis_Shaw,Start_Willie_Calhoun,126.33
05-03-21,APPG_1-5,Start_Adam_Wainwright,Start_Byron_Buxton,Start_Dane_Dunning,Start_J.T._Realmuto,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Nick_Solak,Start_Nolan_Arenado,Start_Paul_DeJong,Start_Willie_Calhoun,96.36999999999998
05-03-21,pj_vO_1-5,Start_Adam_Wainwright,Start_Adolis_Garcia,Start_Adrian_Houser,Start_Didi_Gregorius,Start_J.T._Realmuto,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Nick_Solak,Start_Travis_Shaw,Start_Willie_Calhoun,126.33
05-03-21,APPG_1-4,Start_Adam_Wainwright,Start_Byron_Buxton,Start_Dane_Dunning,Start_Didi_Gregorius,Start_J.T._Realmuto,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Nick_Solak,Start_Nolan_Arenado,Start_Willie_Calhoun,95.94999999999999
05-03-21,pj_vO_1-4,Start_Adam_Wainwright,Start_Adrian_Houser,Start_Christian_Yelich,Start_Didi_Gregorius,Start_J.T._Realmuto,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Nick_Solak,Start_Travis_Shaw,Start_Willie_Calhoun,122.87999999999998
05-03-21,APPG_1-3,Start_Adam_Wainwright,Start_Byron_Buxton,Start_Dane_Dunning,Start_Francisco_Lindor,Start_J.T._Realmuto,Start_Josh_Donaldson,Start_Kolten_Wong,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Willie_Calhoun,91.94999999999999
05-03-21,pj_vO_1-3,Start_Adam_Wainwright,Start_Christian_Yelich,Start_Dane_Dunning,Start_Francisco_Lindor,Start_J.T._Realmuto,Start_Josh_Donaldson,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Nick_Solak,Start_Willie_Calhoun,114.19
05-03-21,APPGa,Start_Adam_Wainwright,Start_Byron_Buxton,Start_Dane_Dunning,Start_Harrison_Bader,Start_Isiah_Kiner_Falefa,Start_J.T._Realmuto,Start_Nate_Lowe,Start_Nick_Solak,Start_Nolan_Arenado,Start_Tyler_O'Neill,101.44999999999999
05-03-21,APPGa_1-6,Start_Adam_Wainwright,Start_Adolis_Garcia,Start_Byron_Buxton,Start_Dane_Dunning,Start_J.T._Realmuto,Start_Nate_Lowe,Start_Nick_Solak,Start_Nolan_Arenado,Start_Paul_DeJong,Start_Tyler_O'Neill,97.16999999999999
05-03-21,APPGa_1-5,Start_Adam_Wainwright,Start_Byron_Buxton,Start_Dane_Dunning,Start_J.T._Realmuto,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Nick_Solak,Start_Nolan_Arenado,Start_Paul_DeJong,Start_Willie_Calhoun,96.36999999999998
05-03-21,APPGa_1-4,Start_Adam_Wainwright,Start_Byron_Buxton,Start_Dane_Dunning,Start_Didi_Gregorius,Start_J.T._Realmuto,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Nick_Solak,Start_Nolan_Arenado,Start_Willie_Calhoun,95.94999999999999
05-03-21,APPGa_1-3,Start_Adam_Wainwright,Start_Byron_Buxton,Start_Dane_Dunning,Start_Francisco_Lindor,Start_J.T._Realmuto,Start_Josh_Donaldson,Start_Kolten_Wong,Start_Lorenzo_Cain,Start_Nate_Lowe,Start_Willie_Calhoun,91.94999999999999
