,team,Name,b_o,pj_vO
0,MIL,Kolten Wong,1,11.28
1,MIL,Lorenzo Cain,2,15.78
2,MIL,Christian Yelich,3,10.94
3,MIL,Travis Shaw,4,13.18
4,MIL,Avisail Garcia,5,11.58
5,MIL,Daniel Vogelbach,6,5.78
6,MIL,Luis Urias,7,10.86
7,MIL,Luke Maile,8,5.53
8,PHI,Matt Joyce,1,2.13
9,PHI,Brad Miller,2,4.62
10,PHI,J.T. Realmuto,3,7.43
11,PHI,Didi Gregorius,4,6.82
12,PHI,Alec Bohm,5,6.61
13,PHI,Nick Maton,6,6.32
14,PHI,Odubel Herrera,7,0.83
15,PHI,Roman Quinn,8,3.18
16,TEX,Willie Calhoun,1,13.13
17,TEX,Nick Solak,2,14.67
18,TEX,Nate Lowe,3,14.11
19,TEX,Joey Gallo,4,9.3
20,TEX,Adolis Garcia,5,14.28
21,TEX,David Dahl,6,7.9
22,TEX,Isiah Kiner-Falefa,7,14.13
23,TEX,Charlie Culberson,8,9.96
24,TEX,Jose Trevino,9,7.95
25,MIN,Luis Arraez,1,7.41
26,MIN,Josh Donaldson,2,6.44
27,MIN,Byron Buxton,3,11.27
28,MIN,Nelson Cruz,4,8.18
29,MIN,Alex Kirilloff,5,5.16
30,MIN,Jorge Polanco,6,6.26
31,MIN,Max Kepler,7,7.5
32,MIN,Andrelton Simmons,8,6.96
33,MIN,Ben Rortvedt,9,4.5
34,NYM,Jeff McNeil,1,5.33
35,NYM,Francisco Lindor,2,4.51
36,NYM,Michael Conforto,3,6.68
37,NYM,Pete Alonso,4,8.28
38,NYM,Dominic Smith,5,5.56
39,NYM,Kevin Pillar,6,3.05
40,NYM,Jonathan Villar,7,3.41
41,NYM,Tomas Nido,8,2.15
42,STL,Tommy Edman,1,7.48
43,STL,Dylan Carlson,2,7.43
44,STL,Paul Goldschmidt,3,7.29
45,STL,Nolan Arenado,4,7.33
46,STL,Paul DeJong,5,5.06
47,STL,Tyler O'Neill,6,6.6
48,STL,Harrison Bader,7,8.24
49,STL,Andrew Knizner,8,4.62
0,MIL,Adrian Houser,SP,13.15
1,PHI,Vince Velasquez,SP,7.49
2,TEX,Dane Dunning,SP,11.76
3,MIN,Kenta Maeda,SP,8.86
4,NYM,Joey Lucchesi,SP,7.18
5,STL,Adam Wainwright,SP,17.2
