Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Griffin Canning\cannigr01,25,LAA,AL,2,2,.500,6.20,5,4,0,0,0,0,20.1,20,15,14,6,7,0,26,0,0,1,88,70,5.42,1.328,8.9,2.7,3.1,11.5,3.71
77,Daniel Castano*\castada01,26,MIA,NL,0,1,.000,4.73,3,3,0,0,0,0,13.1,14,7,7,2,5,0,5,1,0,0,58,89,5.66,1.425,9.5,1.4,3.4,3.4,1.00
78,Diego Castillo\castidi01,27,TBR,AL,0,2,.000,3.38,13,0,9,0,0,7,13.1,10,5,5,2,5,1,19,0,0,1,55,113,3.34,1.125,6.8,1.4,3.4,12.8,3.80
79,Luis Castillo\castilu02,28,CIN,NL,1,3,.250,6.07,6,6,0,0,0,0,29.2,40,24,20,5,8,1,24,2,0,1,134,77,4.70,1.618,12.1,1.5,2.4,7.3,3.00
80,Anthony Castro\castran02,26,TOR,AL,0,0,,0.00,6,0,2,0,0,1,7.1,3,0,0,0,1,0,9,1,0,1,27,,1.47,0.545,3.7,0.0,1.2,11.0,9.00
81,Harold Castro\castrha01,27,DET,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.11,1.000,0.0,0.0,9.0,0.0,0.00
82,Miguel Castro\castrmi01,26,NYM,NL,0,0,,3.60,10,0,2,0,0,0,10.0,10,5,4,1,3,0,18,0,0,2,43,112,1.71,1.300,9.0,0.9,2.7,16.2,6.00
83,Dylan Cease\ceasedy01,25,CHW,AL,1,0,1.000,2.96,5,5,0,1,1,0,24.1,21,8,8,2,12,0,29,0,1,1,103,137,3.28,1.356,7.8,0.7,4.4,10.7,2.42
84,Luis Cessa\cessalu01,29,NYY,AL,0,0,,1.42,9,0,4,0,0,0,12.2,6,5,2,0,7,1,17,0,0,0,51,281,2.08,1.026,4.3,0.0,5.0,12.1,2.43
85,Jhoulys Chacin\chacijh01,33,COL,NL,0,1,.000,6.00,5,0,0,0,0,0,9.0,11,6,6,1,6,0,7,0,0,0,43,80,5.00,1.889,11.0,1.0,6.0,7.0,1.17
86,Andrew Chafin*\chafian01,31,CHC,NL,0,1,.000,3.46,14,0,0,0,0,0,13.0,8,5,5,1,4,1,15,2,0,1,53,115,3.19,0.923,5.5,0.7,2.8,10.4,3.75
87,Aroldis Chapman*\chapmar01,33,NYY,AL,1,0,1.000,0.00,10,0,7,0,0,6,10.0,2,0,0,0,3,0,24,0,0,0,35,,-0.79,0.500,1.8,0.0,2.7,21.6,8.00
88,Tyler Chatwood\chatwty01,31,TOR,AL,0,0,,0.00,8,0,0,0,0,0,8.1,6,0,0,0,2,0,12,1,0,0,32,,1.31,0.960,6.5,0.0,2.2,13.0,6.00
89,Adam Cimber\cimbead01,30,MIA,NL,0,0,,3.65,13,0,4,0,0,0,12.1,11,6,5,0,5,2,8,2,0,0,52,115,3.52,1.297,8.0,0.0,3.6,5.8,1.60
90,Steve Cishek\cishest01,35,LAA,AL,0,0,,5.00,10,0,0,0,0,0,9.0,10,8,5,0,9,1,10,0,1,3,46,88,3.89,2.111,10.0,0.0,9.0,10.0,1.11
91,Jose Cisnero\cisnejo01,32,DET,AL,0,1,.000,6.10,12,0,2,0,0,0,10.1,11,8,7,2,6,0,16,0,0,0,48,71,4.27,1.645,9.6,1.7,5.2,13.9,2.67
92,Aaron Civale\civalaa01,26,CLE,AL,4,0,1.000,2.94,5,5,0,0,0,0,33.2,22,12,11,4,9,0,26,1,1,0,127,144,4.00,0.921,5.9,1.1,2.4,7.0,2.89
93,Taylor Clarke\clarkta01,28,ARI,NL,1,0,1.000,5.52,11,0,4,0,0,0,14.2,17,10,9,3,4,0,15,0,0,0,63,77,4.54,1.432,10.4,1.8,2.5,9.2,3.75
94,Emmanuel Clase\claseem01,23,CLE,AL,2,1,.667,0.00,13,0,11,0,0,5,12.1,9,3,0,0,3,0,13,0,0,1,51,,1.73,0.973,6.6,0.0,2.2,9.5,4.33
95,Alex Claudio*\claudal01,29,LAA,AL,0,0,,4.82,10,0,3,0,0,0,9.1,12,6,5,0,2,0,11,0,0,0,43,91,1.40,1.500,11.6,0.0,1.9,10.6,5.50
96,Sam Clay*\claysa01,28,WSN,NL,0,0,,4.32,9,0,1,0,0,0,8.1,6,4,4,1,4,1,7,1,0,0,36,97,4.79,1.200,6.5,1.1,4.3,7.6,1.75
97,Garrett Cleavinger*\cleavga01,27,LAD,NL,0,1,.000,3.00,3,0,1,0,0,0,3.0,4,2,1,1,2,0,4,0,0,0,15,145,6.78,2.000,12.0,3.0,6.0,12.0,2.00
98,Alex Cobb\cobbal01,33,LAA,AL,1,1,.500,7.16,4,4,0,0,0,0,16.1,24,14,13,1,5,0,23,2,0,0,80,60,2.38,1.776,13.2,0.6,2.8,12.7,4.60
99,Kyle Cody\codyky01,26,TEX,AL,0,2,.000,7.94,7,0,2,0,0,0,11.1,16,11,10,3,2,0,14,3,0,1,55,55,5.41,1.588,12.7,2.4,1.6,11.1,7.00
100,Gerrit Cole\colege01,30,NYY,AL,4,1,.800,1.43,6,6,0,0,0,0,37.2,24,7,6,1,3,0,62,1,0,2,140,273,0.48,0.717,5.7,0.2,0.7,14.8,20.67
101,Alex Colome\colomal01,32,MIN,AL,1,3,.250,7.45,10,0,6,0,0,2,9.2,13,15,8,2,5,0,10,3,0,0,51,54,6.21,1.862,12.1,1.9,4.7,9.3,2.00
102,Sam Coonrod\coonrsa01,28,PHI,NL,0,0,,1.50,11,0,2,0,0,1,12.0,7,2,2,2,2,0,13,0,0,1,45,274,3.61,0.750,5.3,1.5,1.5,9.8,6.50
103,Patrick Corbin*\corbipa01,31,WSN,NL,1,3,.250,8.10,5,5,0,0,0,0,23.1,27,22,21,7,14,1,18,2,0,0,109,50,7.53,1.757,10.4,2.7,5.4,6.9,1.29
104,Stefan Crichton\crichst01,29,ARI,NL,0,0,,4.50,12,0,6,0,0,3,10.0,13,6,5,0,4,0,9,0,0,1,45,96,2.51,1.700,11.7,0.0,3.6,8.1,2.25
105,Kyle Crick\crickky01,28,PIT,NL,0,0,,0.00,10,0,1,0,0,0,10.0,1,0,0,0,4,0,8,1,0,2,34,,3.01,0.500,0.9,0.0,3.6,7.2,2.00
106,Nabil Crismatt\crismna01,26,SDP,NL,1,1,.500,3.12,4,0,0,0,0,0,8.2,12,4,3,0,3,1,9,1,0,2,41,125,2.42,1.731,12.5,0.0,3.1,9.3,3.00
107,Garrett Crochet*\crochga01,22,CHW,AL,0,2,.000,1.00,8,0,1,0,0,0,9.0,9,4,1,0,5,1,8,1,0,1,43,417,3.33,1.556,9.0,0.0,5.0,8.0,1.60
108,Jake Cronenworth\croneja01,27,SDP,NL,0,0,,0.00,1,0,1,0,0,0,0.2,1,0,0,0,0,0,1,0,0,0,3,,0.11,1.500,13.5,0.0,0.0,13.5,
109,Wil Crowe\crowewi01,26,PIT,NL,0,1,.000,4.66,3,2,0,0,0,0,9.2,8,5,5,1,8,0,7,1,0,2,44,91,5.80,1.655,7.4,0.9,7.4,6.5,0.88
110,Johnny Cueto\cuetojo01,35,SFG,NL,2,0,1.000,1.80,3,3,0,0,0,0,20.0,13,4,4,0,4,0,18,0,0,0,74,219,1.91,0.850,5.9,0.0,1.8,8.1,4.50
111,John Curtiss\curtijo02,28,MIA,NL,2,1,.667,2.13,12,0,3,0,0,0,12.2,10,3,3,2,0,0,15,0,0,0,47,197,2.80,0.789,7.1,1.4,0.0,10.7,
112,Yu Darvish\darviyu01,34,SDP,NL,3,1,.750,2.13,6,6,0,0,0,0,38.0,23,9,9,4,11,0,49,4,0,2,149,176,3.08,0.895,5.4,0.9,2.6,11.6,4.45
113,Zach Davies\davieza02,28,CHC,NL,1,2,.333,8.22,6,6,0,0,0,0,23.0,31,22,21,3,18,0,17,2,0,0,120,48,5.94,2.130,12.1,1.2,7.0,6.7,0.94
114,Wade Davis\daviswa01,35,KCR,AL,0,0,,8.31,9,0,7,0,0,1,8.2,9,8,8,1,5,0,8,0,0,2,39,54,4.50,1.615,9.3,1.0,5.2,8.3,1.60
115,Grant Dayton*\daytogr01,33,ATL,NL,0,0,,6.14,7,0,1,0,0,0,7.1,7,5,5,1,3,1,6,0,0,0,32,75,4.47,1.364,8.6,1.2,3.7,7.4,2.00
116,Brett de Geus\degeubr01,23,TEX,AL,0,0,,6.75,9,0,5,0,0,0,12.0,9,9,9,1,6,0,10,3,0,1,51,64,4.78,1.250,6.8,0.8,4.5,7.5,1.67
117,Jose De Leon\deleojo03,28,CIN,NL,0,1,.000,7.56,8,2,1,0,0,0,16.2,19,14,14,4,10,0,32,2,0,3,82,62,4.55,1.740,10.3,2.2,5.4,17.3,3.20
118,Jacob deGrom\degroja01,33,NYM,NL,2,2,.500,0.51,5,5,0,1,1,0,35.0,16,5,2,2,4,0,59,0,0,0,123,760,0.83,0.571,4.1,0.5,1.0,15.2,14.75
119,Anthony DeSclafani\desclan01,31,SFG,NL,2,1,.667,2.00,6,6,0,1,1,0,36.0,25,8,8,3,9,0,33,0,0,2,141,195,3.11,0.944,6.3,0.8,2.3,8.3,3.67
120,Ross Detwiler*\detwiro01,35,MIA,NL,0,0,,3.12,11,1,1,0,0,0,8.2,6,3,3,0,7,0,10,1,0,0,41,136,3.57,1.500,6.2,0.0,7.3,10.4,1.43
121,Chris Devenski\devench02,30,ARI,NL,1,0,1.000,9.00,4,0,1,0,0,1,4.0,5,4,4,2,0,0,3,1,0,0,18,50,8.86,1.250,11.3,4.5,0.0,6.8,
122,Edwin Diaz\diazed04,27,NYM,NL,1,1,.500,4.22,11,0,8,0,0,3,10.2,8,6,5,0,5,1,14,1,0,0,44,95,2.17,1.219,6.8,0.0,4.2,11.8,2.80
123,Jake Diekman*\diekmja01,34,OAK,AL,1,0,1.000,2.19,12,0,3,0,0,2,12.1,9,5,3,0,5,1,16,1,0,1,53,177,1.98,1.135,6.6,0.0,3.6,11.7,3.20
124,Randy Dobnak\dobnara01,26,MIN,AL,0,3,.000,8.16,7,0,3,0,0,1,14.1,18,14,13,4,3,0,11,0,0,0,64,48,5.83,1.465,11.3,2.5,1.9,6.9,3.67
125,Rafael Dolis\dolisra01,33,TOR,AL,1,0,1.000,2.84,14,0,9,0,0,3,12.2,3,4,4,1,8,0,13,2,0,0,50,151,4.45,0.868,2.1,0.7,5.7,9.2,1.63
126,Sean Doolittle*\doolise01,34,CIN,NL,2,0,1.000,3.97,13,0,5,0,0,1,11.1,11,5,5,1,6,1,15,0,0,0,49,119,3.20,1.500,8.7,0.8,4.8,11.9,2.50
127,Camilo Doval\dovalca01,23,SFG,NL,0,0,,5.40,7,0,1,0,0,0,6.2,4,4,4,2,3,1,7,0,0,0,26,76,6.26,1.050,5.4,2.7,4.1,9.5,2.33
128,Tyler Duffey\duffety01,30,MIN,AL,0,0,,3.38,9,0,0,0,0,0,8.0,5,3,3,1,7,0,8,0,0,1,34,119,5.36,1.500,5.6,1.1,7.9,9.0,1.14
129,Danny Duffy*\duffyda01,32,KCR,AL,4,1,.800,0.60,5,5,0,0,0,0,30.0,20,4,2,2,9,0,34,0,0,0,118,722,2.61,0.967,6.0,0.6,2.7,10.2,3.78
130,Matt Duffy\duffyma01,30,CHC,NL,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.11,0.000,0.0,0.0,0.0,0.0,
131,Robert Dugger\duggero01,25,SEA,AL,0,0,,3.60,2,0,1,0,0,0,5.0,4,2,2,1,1,0,3,0,0,0,20,116,5.11,1.000,7.2,1.8,1.8,5.4,3.00
132,Justin Dunn\dunnju01,25,SEA,AL,1,0,1.000,3.98,4,4,0,0,0,0,20.1,13,9,9,2,13,0,16,2,0,0,88,99,5.03,1.279,5.8,0.9,5.8,7.1,1.23
133,Dane Dunning\dunnida01,26,TEX,AL,1,1,.500,3.97,5,5,0,0,0,0,22.2,24,10,10,1,5,0,24,0,0,4,96,107,2.23,1.279,9.5,0.4,2.0,9.5,4.80
