Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Austin Davis (17384978),Austin Davis,17384978,P,4000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
RP,James Norwood (17384980),James Norwood,17384980,P,4000,PIT@SD 05/03/2021 10:10PM ET,SD,0
RP,Tim Hill (17384984),Tim Hill,17384984,P,4000,PIT@SD 05/03/2021 10:10PM ET,SD,3.43
2B,Jake Cronenworth (17384987),Jake Cronenworth,17384987,2B,4000,PIT@SD 05/03/2021 10:10PM ET,SD,6.97
SP,Anderson Espinoza (17384991),Anderson Espinoza,17384991,P,4000,PIT@SD 05/03/2021 10:10PM ET,SD,0
RP,Blake Cederlind (17385015),Blake Cederlind,17385015,P,4000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
RP,Kyle Keller (17385016),Kyle Keller,17385016,P,4000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
RP,Geoff Hartlieb (17385020),Geoff Hartlieb,17385020,P,4000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
RP,David Bednar (17385027),David Bednar,17385027,P,4000,PIT@SD 05/03/2021 10:10PM ET,PIT,3.12
RP,Luis Oviedo (17385034),Luis Oviedo,17385034,P,4000,PIT@SD 05/03/2021 10:10PM ET,PIT,2.74
SP,Mason Thompson (17385037),Mason Thompson,17385037,P,4000,PIT@SD 05/03/2021 10:10PM ET,SD,0
RP,Braeden Ogle (17385038),Braeden Ogle,17385038,P,4000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
RP,Sean Poppen (17385041),Sean Poppen,17385041,P,4000,PIT@SD 05/03/2021 10:10PM ET,PIT,0.7
RP,Michel Baez (17385048),Michel Baez,17385048,P,4000,PIT@SD 05/03/2021 10:10PM ET,SD,0
SP,Adrian Morejon (17385049),Adrian Morejon,17385049,P,4000,PIT@SD 05/03/2021 10:10PM ET,SD,4.15
SP,MacKenzie Gore (17385057),MacKenzie Gore,17385057,P,4000,PIT@SD 05/03/2021 10:10PM ET,SD,0
RP,Nick Mears (17385075),Nick Mears,17385075,P,4000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
RP,Cesar Valdez (17384829),Cesar Valdez,17384829,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,4.5
RP,Fernando Abad (17384837),Fernando Abad,17384837,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
RP,Ken Giles (17384848),Ken Giles,17384848,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
RP,Domingo Tapia (17384854),Domingo Tapia,17384854,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,1.05
RP,Casey Sadler (17384864),Casey Sadler,17384864,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,2.94
RP,Brandon Brennan (17384868),Brandon Brennan,17384868,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
RP,Rafael Montero (17384880),Rafael Montero,17384880,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,2.6
RP,Taylor Guerrieri (17384887),Taylor Guerrieri,17384887,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
RP,Shawn Armstrong (17384893),Shawn Armstrong,17384893,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0.64
RP,JT Chargois (17384905),JT Chargois,17384905,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
RP,Drew Steckenrider (17384906),Drew Steckenrider,17384906,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,4.61
SP,Kendall Graveman (17384907),Kendall Graveman,17384907,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,5.38
RP,Paul Sewald (17384923),Paul Sewald,17384923,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
RP,Brady Lail (17384925),Brady Lail,17384925,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
RP,Evan Phillips (17384929),Evan Phillips,17384929,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
RP,Eric Hanhold (17384930),Eric Hanhold,17384930,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
RP,Hunter Harvey (17384945),Hunter Harvey,17384945,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
RP,Keynan Middleton (17384948),Keynan Middleton,17384948,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,2.82
SP,Conner Greene (17384951),Conner Greene,17384951,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
RP,Paul Fry (17384957),Paul Fry,17384957,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,3.67
RP,Jimmy Yacabonis (17384959),Jimmy Yacabonis,17384959,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
RP,Cole Sulser (17384960),Cole Sulser,17384960,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,6.56
SP,Marcos Diplan (17384971),Marcos Diplan,17384971,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
RP,Tanner Scott (17384977),Tanner Scott,17384977,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,3.2
SP,Erik Swanson (17384982),Erik Swanson,17384982,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,5.9
SP,Travis Lakins Sr. (17384994),Travis Lakins Sr.,17384994,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,1.92
SP,Anthony Misiewicz (17384997),Anthony Misiewicz,17384997,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,2.86
SP,Dillon Tate (17384999),Dillon Tate,17384999,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,2.36
SP,Thomas Eshelman (17385005),Thomas Eshelman,17385005,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
RP,Jay Flaa (17385010),Jay Flaa,17385010,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,3.8
SP,Gray Fenter (17385014),Gray Fenter,17385014,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
RP,Zac Lowther (17385025),Zac Lowther,17385025,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,3.65
RP,Isaac Mattson (17385026),Isaac Mattson,17385026,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
SP,Mac Sceroler (17385030),Mac Sceroler,17385030,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,4.42
SP,Tyler Wells (17385039),Tyler Wells,17385039,P,4000,BAL@SEA 05/03/2021 10:10PM ET,BAL,3.76
RP,Wyatt Mills (17385040),Wyatt Mills,17385040,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,2.25
RP,Robert Dugger (17385042),Robert Dugger,17385042,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,5.12
RP,Andres Munoz (17385045),Andres Munoz,17385045,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
RP,Yohan Ramirez (17385047),Yohan Ramirez,17385047,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
SP,Logan Gilbert (17385056),Logan Gilbert,17385056,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
RP,Will Vest (17385064),Will Vest,17385064,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,3.12
RP,Joey Gerber (17385073),Joey Gerber,17385073,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
RP,Aaron Fletcher (17385074),Aaron Fletcher,17385074,P,4000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
3B/OF,Phillip Evans (17384896),Phillip Evans,17384896,3B/OF,3900,PIT@SD 05/03/2021 10:10PM ET,PIT,6.75
C,Pedro Severino (17384894),Pedro Severino,17384894,C,3900,BAL@SEA 05/03/2021 10:10PM ET,BAL,4.7
1B/2B,Ty France (17385018),Ty France,17385018,1B/2B,3900,BAL@SEA 05/03/2021 10:10PM ET,SEA,7.32
SS,Kevin Newman (17384969),Kevin Newman,17384969,SS,3800,PIT@SD 05/03/2021 10:10PM ET,PIT,3.92
2B/OF,Dylan Moore (17385011),Dylan Moore,17385011,2B/OF,3800,BAL@SEA 05/03/2021 10:10PM ET,SEA,5.52
OF,Mitch Haniger (17384846),Mitch Haniger,17384846,OF,3700,BAL@SEA 05/03/2021 10:10PM ET,SEA,9.38
3B,Maikel Franco (17384863),Maikel Franco,17384863,3B,3700,BAL@SEA 05/03/2021 10:10PM ET,BAL,6.73
OF,Gregory Polanco (17384851),Gregory Polanco,17384851,OF,3600,PIT@SD 05/03/2021 10:10PM ET,PIT,6.09
2B/SS,Ha-Seong Kim (17385022),Ha-Seong Kim,17385022,2B/SS,3600,PIT@SD 05/03/2021 10:10PM ET,SD,3.67
C,Luis Torrens (17384967),Luis Torrens,17384967,C,3600,BAL@SEA 05/03/2021 10:10PM ET,SEA,3.90
C,Jacob Stallings (17384852),Jacob Stallings,17384852,C,3500,PIT@SD 05/03/2021 10:10PM ET,PIT,5.86
2B/OF,Jorge Mateo (17384911),Jorge Mateo,17384911,2B/OF,3500,PIT@SD 05/03/2021 10:10PM ET,SD,2.90
C,Victor Caratini (17384947),Victor Caratini,17384947,C,3500,PIT@SD 05/03/2021 10:10PM ET,SD,4.78
OF,Jurickson Profar (17384862),Jurickson Profar,17384862,OF,3400,PIT@SD 05/03/2021 10:10PM ET,SD,6.38
3B/SS,Erik Gonzalez (17384849),Erik Gonzalez,17384849,3B/SS,3300,PIT@SD 05/03/2021 10:10PM ET,PIT,4.92
2B,Rio Ruiz (17384918),Rio Ruiz,17384918,2B,3300,BAL@SEA 05/03/2021 10:10PM ET,BAL,4.71
OF,Kyle Lewis (17384989),Kyle Lewis,17384989,OF,3300,BAL@SEA 05/03/2021 10:10PM ET,SEA,5.3
OF,Austin Hays (17384998),Austin Hays,17384998,OF,3300,BAL@SEA 05/03/2021 10:10PM ET,BAL,8.4
1B,Ryan Mountcastle (17385002),Ryan Mountcastle,17385002,1B,3200,BAL@SEA 05/03/2021 10:10PM ET,BAL,5
OF,Taylor Trammell (17385036),Taylor Trammell,17385036,OF,3200,BAL@SEA 05/03/2021 10:10PM ET,SEA,6.17
C,Michael Perez (17384888),Michael Perez,17384888,C,3100,PIT@SD 05/03/2021 10:10PM ET,PIT,4.33
OF,Tucupita Marcano (17385053),Tucupita Marcano,17385053,OF,3100,PIT@SD 05/03/2021 10:10PM ET,SD,1.4
SS,Freddy Galvis (17384836),Freddy Galvis,17384836,SS,3100,BAL@SEA 05/03/2021 10:10PM ET,BAL,6.39
OF,Sam Haggerty (17384990),Sam Haggerty,17384990,OF,3100,BAL@SEA 05/03/2021 10:10PM ET,SEA,5.33
3B,Kevin Kramer (17384898),Kevin Kramer,17384898,3B,3000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
OF,DJ Stewart (17384927),DJ Stewart,17384927,OF,3000,BAL@SEA 05/03/2021 10:10PM ET,BAL,5.28
C,Chance Sisco (17384946),Chance Sisco,17384946,C,3000,BAL@SEA 05/03/2021 10:10PM ET,BAL,2.67
1B,Evan White (17385029),Evan White,17385029,1B,3000,BAL@SEA 05/03/2021 10:10PM ET,SEA,3.62
