team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
MIL,5/3/2021,1,543939,Kolten Wong,1,N,
MIL,5/3/2021,1,596129,Daniel Vogelbach,2,N,
MIL,5/3/2021,1,553882,Omar Narvaez,3,N,
MIL,5/3/2021,1,541645,Avisail Garcia,4,N,
MIL,5/3/2021,1,543768,Travis Shaw,5,N,
MIL,5/3/2021,1,598265,Jackie Bradley,6,N,
MIL,5/3/2021,1,649966,Luis Urias,7,N,
MIL,5/3/2021,1,641856,Billy McKinney,8,N,
MIL,5/3/2021,1,605288,Adrian Houser,SP,N,
PHI,5/3/2021,1,457705,Andrew McCutchen,1,N,
PHI,5/3/2021,1,656555,Rhys Hoskins,2,N,
PHI,5/3/2021,1,547180,Bryce Harper,3,N,
PHI,5/3/2021,1,592663,JT Realmuto,4,N,
PHI,5/3/2021,1,544369,Didi Gregorius,5,N,
PHI,5/3/2021,1,664761,Alec Bohm,6,N,
PHI,5/3/2021,1,665155,Nick Maton,7,N,
PHI,5/3/2021,1,546318,Odubel Herrera,8,N,
PHI,5/3/2021,1,592826,Vincent Velasquez,SP,N,
TEX,5/3/2021,1,643396,Isiah Kiner-Falefa,1,N,
TEX,5/3/2021,1,621311,David Dahl,2,N,
TEX,5/3/2021,1,608336,Joey Gallo,3,N,
TEX,5/3/2021,1,663993,Nathaniel Lowe,4,N,
TEX,5/3/2021,1,669256,Nick Solak,5,N,
TEX,5/3/2021,1,641432,Willie Calhoun,6,N,
TEX,5/3/2021,1,624431,Jose Trevino,7,N,
TEX,5/3/2021,1,666969,Adolis Garcia,8,N,
TEX,5/3/2021,1,571788,Brock Holt,9,N,
TEX,5/3/2021,1,641540,Dane Dunning,SP,N,
MIN,5/3/2021,1,650333,Luis Arraez,1,N,
MIN,5/3/2021,1,518626,Josh Donaldson,2,N,
MIN,5/3/2021,1,621439,Byron Buxton,3,N,
MIN,5/3/2021,1,443558,Nelson Cruz,4,N,
MIN,5/3/2021,1,666135,Alex Kirilloff,5,N,
MIN,5/3/2021,1,641598,Mitch Garver,6,N,
MIN,5/3/2021,1,593871,Jorge Polanco,7,N,
MIN,5/3/2021,1,596146,Max Kepler,8,N,
MIN,5/3/2021,1,592743,Andrelton Simmons,9,N,
MIN,5/3/2021,1,628317,Kenta Maeda,SP,N,
LAD,5/3/2021,1,605141,Mookie Betts,1,N,
LAD,5/3/2021,1,608369,Corey Seager,2,N,
LAD,5/3/2021,1,457759,Justin Turner,3,N,
LAD,5/3/2021,1,571970,Max Muncy,4,N,
LAD,5/3/2021,1,621458,Edwin Rios,5,N,
LAD,5/3/2021,1,572041,AJ Pollock,6,N,
LAD,5/3/2021,1,670042,Luke Raley,7,N,
LAD,5/3/2021,1,605131,Austin Barnes,8,N,
LAD,5/3/2021,1,621111,Walker Buehler,SP,N,
CHC,5/3/2021,1,664023,Ian Happ,1,N,
CHC,5/3/2021,1,575929,Willson Contreras,2,N,
CHC,5/3/2021,1,519203,Anthony Rizzo,3,N,
CHC,5/3/2021,1,592178,Kris Bryant,4,N,
CHC,5/3/2021,1,545350,Jacob Marisnick,5,N,
CHC,5/3/2021,1,595879,Javier Baez,6,N,
CHC,5/3/2021,1,518792,Jason Heyward,7,N,
CHC,5/3/2021,1,623520,David Bote,8,N,
CHC,5/3/2021,1,543294,Kyle Hendricks,SP,N,
NYM,5/3/2021,1,607043,Brandon Nimmo,1,N,
NYM,5/3/2021,1,596019,Francisco Lindor,2,N,
NYM,5/3/2021,1,643446,Jeff McNeil,3,N,
NYM,5/3/2021,1,624413,Peter Alonso,4,N,
NYM,5/3/2021,1,624424,Michael Conforto,5,N,
NYM,5/3/2021,1,605204,J.D. Davis,6,N,
NYM,5/3/2021,1,642086,Dominic Smith,7,N,
NYM,5/3/2021,1,543510,James McCann,8,N,
NYM,5/3/2021,1,664192,Joey Lucchesi,SP,N,
STL,5/3/2021,1,669242,Tommy Edman,1,N,
STL,5/3/2021,1,666185,Dylan Carlson,2,N,
STL,5/3/2021,1,502671,Paul Goldschmidt,3,N,
STL,5/3/2021,1,571448,Nolan Arenado,4,N,
STL,5/3/2021,1,657557,Paul DeJong,5,N,
STL,5/3/2021,1,641933,Tyler O'Neill,6,N,
STL,5/3/2021,1,668800,Andrew Knizner,7,N,
STL,5/3/2021,1,642211,Justin Williams,8,N,
STL,5/3/2021,1,425794,Adam Wainwright,SP,N,
CLE,5/3/2021,1,514917,Cesar Hernandez,1,N,
CLE,5/3/2021,1,656669,Jordan Luplow,2,N,
CLE,5/3/2021,1,608070,Jose Ramirez,3,N,
CLE,5/3/2021,1,614177,Franmil Reyes,4,N,
CLE,5/3/2021,1,592696,Eddie Rosario,5,N,
CLE,5/3/2021,1,642708,Amed Rosario,6,N,
CLE,5/3/2021,1,547379,Roberto Perez,7,N,
CLE,5/3/2021,1,644374,Yu-Cheng Chang,8,N,
CLE,5/3/2021,1,665926,Andres Gimenez,9,N,
CLE,5/3/2021,1,650644,Aaron Civale,SP,N,
KC,5/3/2021,1,593160,Whit Merrifield,1,N,
KC,5/3/2021,1,643217,Andrew Benintendi,2,N,
KC,5/3/2021,1,467793,Carlos Santana,3,N,
