"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Patrick Kivlehan","SDP","4","3","5","1","1","0","0","0","2","1","1","0","2","1","0","0","0","0","0",".333","13910"
"Reese McGuire","TOR","6","12","14","4","4","0","0","0","2","1","1","0","5","1","0","0","0","0","0",".333","15674"
"Luis Guillorme","NYM","15","18","23","6","6","0","0","0","2","0","5","0","1","0","0","0","0","0","0",".333","16451"
"JT Riddle","MIN","4","6","6","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".333","17642"
"Ali Sanchez","STL","1","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",".333","18551"
"Alex De Goti","HOU","2","6","7","2","2","0","0","0","2","1","1","0","2","0","0","0","0","0","0",".333","19477"
"Yuli Gurriel","HOU","38","140","161","46","27","12","0","7","20","30","20","0","19","0","1","0","3","0","0",".329","19198"
"Nick Castellanos","CIN","33","135","146","44","23","10","1","10","28","25","10","0","28","1","0","0","2","1","0",".326","11737"
"Jared Walsh","LAA","36","129","147","42","28","6","1","7","17","29","14","2","34","3","1","0","4","2","0",".326","18607"
"Brandon Nimmo","NYM","22","66","80","21","15","5","0","1","7","8","12","0","22","1","0","1","0","2","1",".318","12927"
"Adam Frazier","PIT","38","154","172","49","32","13","3","1","20","13","14","0","19","3","1","0","3","3","1",".318","15223"
"Trea Turner","WSN","35","142","153","45","29","7","0","9","19","19","7","0","32","3","1","0","6","7","0",".317","16252"
"Tim Anderson","CHW","28","117","124","37","28","4","0","5","23","15","6","1","34","1","0","0","0","6","2",".316","15172"
"Starling Marte","MIA","16","57","69","18","13","2","1","2","15","8","8","0","14","3","1","0","1","3","1",".316","9241"
"Willians Astudillo","MIN","25","76","77","24","17","4","0","3","6","11","0","0","7","0","1","0","1","0","0",".316","15608"
"Tyler Wade","NYY","22","19","21","6","6","0","0","0","5","0","2","0","5","0","0","0","0","0","2",".316","15730"
"Cedric Mullins II","BAL","39","152","169","48","30","11","1","6","20","12","16","1","30","0","1","0","0","4","3",".316","17929"
"Luis Robert","CHW","25","95","103","30","19","9","1","1","11","8","7","0","28","0","1","0","0","4","1",".316","20043"
"Kris Bryant","CHC","36","127","149","40","16","14","0","10","31","24","19","1","34","2","1","0","2","1","1",".315","15429"
"Jean Segura","PHI","25","96","101","30","23","5","0","2","11","8","4","1","14","0","1","0","6","1","0",".313","5933"
"Bryce Harper","PHI","32","112","138","35","20","8","0","7","25","11","24","3","34","2","0","0","3","4","0",".313","11579"
"Justin Turner","LAD","37","135","160","42","27","8","0","7","26","23","22","0","36","1","2","0","2","0","0",".311","5235"
"Vladimir Guerrero Jr.","TOR","38","133","163","41","25","6","0","10","27","28","27","3","26","3","0","0","3","1","0",".308","19611"
"Santiago Espinal","TOR","15","26","26","8","6","2","0","0","5","2","0","0","3","0","0","0","1","0","0",".308","19997"
"Eric Hosmer","SDP","35","131","146","40","30","6","0","4","12","21","13","1","19","1","1","0","2","3","1",".305","3516"
"Trent Grisham","SDP","31","118","134","36","25","5","1","5","19","12","16","0","33","0","0","0","1","6","1",".305","18564"
"Alex Bregman","HOU","33","128","143","39","27","7","0","5","21","21","14","3","22","1","0","0","5","0","0",".305","17678"
"Gio Urshela","NYY","33","119","129","36","25","6","0","5","11","19","9","0","29","0","1","0","3","1","0",".303","10681"
"Ronald Acuna Jr.","ATL","35","129","153","39","19","7","1","12","33","24","19","1","23","3","2","0","0","6","1",".302","18401"
"Bryan Reynolds","PIT","37","133","155","40","22","15","0","3","24","15","20","1","32","2","0","0","3","0","1",".301","19326"
"Rene Rivera","CLE","4","10","12","3","2","1","0","0","1","0","1","0","5","0","0","1","0","0","0",".300","3648"
"Jordy Mercer","WSN","14","30","31","9","7","2","0","0","2","0","1","0","7","0","0","0","0","0","0",".300","6547"
"Donovan Solano","SFG","17","50","54","15","11","4","0","0","5","3","2","0","11","1","1","0","1","1","0",".300","8623"
"Phil Gosselin","LAA","10","30","33","9","7","2","0","0","2","2","3","0","7","0","0","0","1","0","1",".300","10953"
"Jose Peraza","NYM","9","20","21","6","5","0","0","1","2","5","1","0","3","0","0","0","0","0","0",".300","13593"
"Francisco Mejia","TBR","19","60","67","18","11","6","0","1","4","6","3","0","11","2","1","1","1","0","0",".300","16403"
"Tyler Stephenson","CIN","25","60","65","18","14","2","0","2","10","8","3","0","14","2","0","0","3","0","0",".300","17988"
"Michael Brantley","HOU","34","134","144","40","23","13","1","3","21","11","8","0","18","1","1","0","5","0","0",".299","4106"
"Josh Harrison","WSN","27","104","118","31","23","5","0","3","13","13","10","0","15","4","0","0","1","1","2",".298","8202"
"Raimel Tapia","COL","38","141","155","42","34","4","0","4","20","21","13","1","18","0","1","0","1","5","2",".298","14350"
"Colin Moran","PIT","32","111","122","33","22","7","0","4","10","19","10","0","34","0","1","0","1","1","0",".297","16909"
"Ryan Zimmerman","WSN","23","64","67","19","11","4","0","4","7","10","3","0","17","0","0","0","1","0","0",".297","4220"
"Adolis Garcia","TEX","31","118","127","35","22","2","1","10","18","27","7","0","38","1","1","0","1","3","3",".297","19287"
"Zach McKinstry","LAD","17","54","58","16","8","5","0","3","7","14","2","0","14","1","1","0","0","0","0",".296","19392"
"Yadier Molina","STL","25","88","95","26","12","8","0","6","14","20","5","0","22","0","2","0","0","0","0",".295","7007"
"Guillermo Heredia","ATL","14","44","53","13","5","6","0","2","7","8","8","1","14","1","0","0","1","0","0",".295","18721"
"Nolan Arenado","STL","40","156","169","46","24","13","1","8","22","26","12","2","22","1","0","0","6","0","0",".295","9777"
"Nelson Cruz","MIN","36","129","146","38","26","2","1","9","23","23","10","2","28","2","3","0","3","0","0",".295","2434"
"Isiah Kiner-Falefa","TEX","41","163","177","48","34","7","2","5","27","17","8","0","32","4","1","1","2","7","1",".294","16512"
"Jose Altuve","HOU","29","119","134","35","25","6","0","4","20","17","12","1","18","0","3","0","2","1","1",".294","5417"
"J.T. Realmuto","PHI","35","109","130","32","20","7","1","4","16","17","16","1","33","4","1","0","0","3","0",".294","11739"
"Nick Maton","PHI","24","75","78","22","16","6","0","0","4","3","2","0","24","1","0","0","0","1","0",".293","21635"
"Corey Dickerson","MIA","37","113","126","33","24","7","1","1","17","8","10","0","25","3","0","0","3","1","3",".292","10762"
"Kole Calhoun","ARI","13","48","51","14","9","3","0","2","6","5","3","0","13","0","0","0","1","1","0",".292","11200"
"Connor Joe","COL","9","24","33","7","6","1","0","0","2","3","9","0","8","0","0","0","1","0","0",".292","16572"
"Matt Beaty","LAD","27","48","58","14","11","2","0","1","9","18","7","0","10","3","0","0","0","0","0",".292","17710"
"Kyle Garlick","MIN","21","55","58","16","7","8","0","1","9","4","1","0","16","1","1","0","2","0","0",".291","18063"
"Teoscar Hernandez","TOR","22","86","93","25","19","1","0","5","13","18","7","0","24","0","0","0","0","2","1",".291","13066"
"Tucker Barnhart","CIN","30","93","103","27","16","8","0","3","17","14","8","0","37","2","0","0","2","0","0",".290","10200"
"C.J. Cron","COL","29","93","109","27","18","4","0","5","17","15","14","0","27","2","0","0","1","0","0",".290","12546"
"Jazz Chisholm","MIA","22","69","80","20","11","4","1","4","11","7","9","0","25","1","1","0","0","7","0",".290","20454"
"Asdrubal Cabrera","ARI","34","114","135","33","20","9","0","4","18","18","19","1","25","1","1","0","0","1","0",".289","4962"
"Joey Wendle","TBR","38","121","132","35","19","13","0","3","24","18","8","0","25","2","1","0","4","3","1",".289","13853"
"Aaron Judge","NYY","36","128","149","37","21","5","0","11","18","23","20","0","40","1","0","0","4","0","0",".289","15640"
"Jake Cronenworth","SDP","40","149","171","43","31","8","1","3","24","11","17","2","22","2","1","1","4","3","1",".289","18036"
"Chris Taylor","LAD","35","118","146","34","22","5","3","4","32","16","23","1","34","5","0","0","3","5","0",".288","13757"
"Starlin Castro","WSN","35","133","147","38","29","8","0","1","7","16","12","0","22","0","2","0","2","0","0",".286","4579"
"Ender Inciarte","ATL","13","21","24","6","5","1","0","0","3","1","2","0","4","0","0","1","1","0","0",".286","4922"
"Yan Gomes","WSN","24","84","88","24","16","3","1","4","11","13","3","2","15","1","0","0","3","0","0",".286","9627"
"Brad Miller","PHI","28","63","69","18","14","1","0","3","10","8","6","0","23","0","0","0","2","0","0",".286","12775"
"Jeimer Candelario","DET","38","140","157","40","31","6","0","3","19","13","16","0","39","1","0","0","3","0","0",".286","13621"
"Chad Pinder","OAK","6","14","15","4","2","1","0","1","1","2","1","0","5","0","0","0","0","0","0",".286","15191"
"Jesus Aguilar","MIA","38","130","152","37","20","8","0","9","18","32","18","3","24","1","3","0","3","0","0",".285","11342"
"Josh Donaldson","MIN","26","88","103","25","14","7","0","4","12","14","14","0","16","0","1","0","5","0","0",".284","5038"
"Miguel Rojas","MIA","38","134","150","38","22","12","2","2","27","14","13","0","21","3","0","0","1","3","1",".284","7802"
"Josh Rojas","ARI","35","106","120","30","18","6","1","5","22","11","12","0","31","0","0","0","1","2","0",".283","19734"
"Giancarlo Stanton","NYY","33","131","144","37","22","6","0","9","16","24","13","1","40","0","0","0","6","0","0",".282","4949"
"Matt Duffy","CHC","33","78","90","22","17","4","0","1","12","12","9","0","16","2","1","0","7","3","0",".282","13836"
"Pablo Sandoval","ATL","28","32","39","9","5","0","0","4","7","10","6","0","13","1","0","0","0","0","0",".281","5409"
"Harold Castro","DET","22","57","62","16","16","0","0","0","3","7","4","0","15","0","0","1","1","0","0",".281","14691"
"David Peralta","ARI","37","139","152","39","23","7","5","4","20","28","13","2","20","0","0","0","5","1","0",".281","2136"
"Charlie Culberson","TEX","27","82","89","23","14","6","0","3","8","11","5","1","24","0","0","2","1","1","0",".280","3298"
"Harrison Bader","STL","15","50","57","14","9","1","0","4","6","9","6","5","8","0","1","0","1","2","1",".280","18030"
"Austin Riley","ATL","39","125","148","35","28","4","0","3","17","10","17","2","40","5","1","0","3","0","0",".280","18360"
"Yadiel Hernandez","WSN","22","50","56","14","12","1","0","1","5","3","4","0","14","1","1","0","3","2","0",".280","19334"
"Salvador Perez","KCR","39","154","161","43","25","9","0","9","18","26","4","0","39","3","0","0","5","0","0",".279","7304"
"Jose Iglesias","LAA","35","129","132","36","30","4","0","2","14","10","2","0","20","1","0","0","4","1","1",".279","10231"
"Alex Verdugo","BOS","38","147","163","41","28","7","1","5","27","17","12","1","18","2","2","0","2","3","0",".279","17027"
"Luis Arraez","MIN","30","104","122","29","25","2","1","1","17","14","14","0","13","2","2","0","1","0","0",".279","18568"
"Rafael Devers","BOS","38","140","160","39","18","11","0","10","25","31","17","1","38","1","2","0","2","2","3",".279","17350"
"Willie Calhoun","TEX","24","90","99","25","19","2","0","4","11","10","8","0","13","1","0","0","2","0","0",".278","17838"
"A.J. Pollock","LAD","32","94","102","26","17","5","0","4","13","17","8","2","25","0","0","0","2","2","0",".277","9256"
"Trevor Story","COL","39","141","161","39","23","10","2","4","24","21","17","2","34","1","2","0","1","6","3",".277","12564"
"Andrew Benintendi","KCR","36","134","149","37","29","5","0","3","19","11","14","0","29","0","1","0","2","5","4",".276","17901"
"Randal Grichuk","TOR","38","138","148","38","25","7","0","6","17","28","8","0","28","1","1","0","4","0","2",".275","10243"
"Christian Arroyo","BOS","23","69","76","19","12","7","0","0","9","5","3","0","18","3","0","0","1","1","0",".275","16434"
"Dylan Carlson","STL","40","135","160","37","25","7","2","3","23","17","18","1","41","4","3","0","3","0","0",".274","20126"
"Juan Soto","WSN","25","84","103","23","18","2","0","3","17","14","18","4","13","0","1","0","3","1","2",".274","20123"
"Yandy Diaz","TBR","39","128","157","35","28","7","0","0","13","13","27","0","21","2","0","0","0","0","0",".273","16578"
"LaMonte Wade Jr.","SFG","5","11","12","3","2","1","0","0","0","0","1","0","6","0","0","0","0","0","0",".273","18126"
"Tommy Edman","STL","40","165","179","45","35","6","2","2","20","6","12","0","19","2","0","0","1","7","1",".273","19470"
"Aledmys Diaz","HOU","25","81","88","22","15","6","0","1","10","12","3","1","15","4","0","0","3","0","0",".272","15937"
"Yoan Moncada","CHW","36","129","154","35","25","7","0","3","18","22","21","0","43","3","1","0","1","0","0",".271","17232"
"Nick Solak","TEX","41","155","175","42","28","6","1","7","29","19","13","0","43","7","0","0","5","2","2",".271","19294"
"Bo Bichette","TOR","38","155","167","42","26","8","0","8","31","23","9","0","46","2","1","0","5","7","0",".271","19612"
"Nick Madrigal","CHW","33","122","130","33","26","5","2","0","21","11","5","0","8","2","1","0","3","1","1",".270","20521"
"DJ LeMahieu","NYY","37","148","168","40","32","5","0","3","26","9","19","0","29","1","0","0","4","2","0",".270","9874"
"Nate Lowe","TEX","41","152","177","41","28","6","0","7","19","26","23","0","44","1","1","0","8","4","0",".270","19566"
"Pavin Smith","ARI","37","138","148","37","23","9","2","3","21","13","7","0","25","2","1","0","5","1","0",".268","19892"
"Nick Senzel","CIN","34","101","114","27","22","4","0","1","17","8","12","0","14","0","1","0","2","2","5",".267","19293"
"Danny Mendick","CHW","14","30","37","8","7","0","0","1","3","5","7","0","7","0","0","0","0","0","0",".267","18889"
"Corey Seager","LAD","37","147","169","39","26","7","2","4","20","22","19","1","29","3","0","0","4","1","0",".265","13624"
"Carlos Santana","KCR","39","132","167","35","23","4","0","8","24","25","33","1","25","1","1","0","2","2","0",".265","2396"
"Ryan McMahon","COL","40","151","163","40","22","9","0","9","27","26","11","1","34","0","1","0","3","1","0",".265","15112"
"William Contreras","ATL","10","34","39","9","4","1","1","3","7","8","4","0","10","1","0","0","1","0","0",".265","20503"
"Kyle Isbel","KCR","12","34","36","9","8","0","1","0","5","3","2","0","15","0","0","0","0","1","0",".265","21614"
"Josh Naylor","CLE","34","121","129","32","20","9","0","3","16","10","6","1","26","1","0","0","4","1","0",".264","18839"
"Joc Pederson","CHC","25","87","101","23","19","1","2","1","9","9","9","0","29","3","2","0","1","0","2",".264","11899"
"Randy Arozarena","TBR","37","140","160","37","27","6","0","4","21","16","15","0","49","5","0","0","3","4","0",".264","19290"
"Jake Marisnick","CHC","27","53","60","14","5","3","2","4","11","14","5","0","19","2","0","0","0","2","1",".264","11339"
"Shohei Ohtani","LAA","38","144","153","38","15","10","2","11","27","27","6","0","45","3","0","0","2","6","2",".264","19755"
"Anthony Bemboom","LAA","6","19","20","5","5","0","0","0","1","1","1","0","6","0","0","0","1","0","0",".263","13854"
"Whit Merrifield","KCR","39","149","171","39","25","10","0","4","24","23","14","1","17","3","5","0","4","12","1",".262","11281"
"Anthony Rendon","LAA","17","65","74","17","12","2","0","3","10","11","8","0","13","0","1","0","3","0","0",".262","12861"
"Freddy Galvis","BAL","34","111","123","29","17","7","1","4","15","12","9","0","25","1","1","1","2","1","0",".261","6609"
"Jose Ramirez","CLE","37","134","154","35","16","7","1","11","25","22","16","1","18","2","2","0","4","4","0",".261","13510"
"Max Muncy","LAD","37","119","159","31","19","3","1","8","25","23","36","4","39","4","0","0","0","0","0",".261","13301"
"Matt Olson","OAK","35","127","144","33","17","7","0","9","19","25","14","0","29","2","1","0","4","0","1",".260","14344"
"Jed Lowrie","OAK","38","135","149","35","21","11","0","3","17","23","14","0","29","0","0","0","2","0","0",".259","4418"
"Carlos Correa","HOU","38","147","163","38","24","8","0","6","25","18","14","0","28","1","1","0","6","0","0",".259","14162"
"Marcus Semien","TOR","38","151","167","39","26","5","0","8","21","20","15","0","44","0","1","0","1","7","0",".258","12533"
"Mitch Haniger","SEA","38","151","165","39","19","7","1","12","28","30","11","0","39","0","3","0","2","0","0",".258","14274"
"Avisail Garcia","MIL","37","124","140","32","23","4","0","5","17","20","12","1","38","3","1","0","3","3","2",".258","5760"
"Harold Ramirez","CLE","11","31","32","8","4","3","0","1","4","3","1","1","4","0","0","0","0","0","0",".258","14387"
"Pablo Reyes","MIL","15","31","31","8","6","2","0","0","4","1","0","0","6","0","0","0","1","1","0",".258","16357"
"Jose Trevino","TEX","28","93","99","24","21","2","0","1","9","6","3","0","22","0","2","1","4","0","0",".258","16725"
"Christian Vazquez","BOS","36","128","137","33","25","6","0","2","18","15","8","0","26","0","1","0","4","4","1",".258","9774"
"Garrett Hampson","COL","37","132","149","34","19","7","3","5","27","13","13","1","33","1","2","1","1","8","1",".258","19262"
"Tyler Naquin","CIN","32","105","119","27","15","4","0","8","15","24","10","1","26","3","1","0","2","3","1",".257","13359"
"Steven Duggar","SFG","14","35","39","9","5","2","1","1","5","4","4","0","13","0","0","0","2","0","0",".257","17719"
"Rhys Hoskins","PHI","40","152","165","39","20","11","0","8","25","23","12","0","50","1","0","0","3","1","0",".257","16472"
"Jacob Stallings","PIT","32","98","116","25","12","10","0","3","10","15","17","0","22","1","0","0","2","0","0",".255","13723"
"Wil Myers","SDP","35","106","120","27","18","5","0","4","15","15","14","1","27","0","0","0","4","4","3",".255","10047"
"Ehire Adrianza","ATL","29","59","68","15","10","2","1","2","10","12","5","0","10","0","3","1","2","0","0",".254","8418"
"Javier Baez","CHC","33","122","133","31","18","4","1","8","20","26","4","1","49","4","2","0","0","6","0",".254","12979"
"Kevin Pillar","NYM","26","75","78","19","14","2","1","2","10","7","2","0","17","1","0","0","2","2","2",".253","12434"
"Trey Mancini","BAL","39","150","163","38","23","8","0","7","17","31","11","0","35","1","1","0","6","0","0",".253","15149"
"Dominic Smith","NYM","32","111","120","28","21","5","0","2","8","14","7","1","27","1","1","0","2","0","0",".252","15653"
"Mookie Betts","LAD","32","131","156","33","17","12","0","4","21","13","20","1","23","4","1","0","0","5","2",".252","13611"
"Dexter Fowler","LAA","7","20","21","5","5","0","0","0","3","1","1","0","6","0","0","0","0","1","0",".250","4062"
"Robbie Grossman","DET","38","132","165","33","21","6","2","4","18","18","28","1","34","3","2","0","1","7","0",".250","5254"
"Brock Holt","TEX","15","44","53","11","9","2","0","0","2","5","8","0","11","1","0","0","1","2","0",".250","9345"
"Kevan Smith","TBR","3","4","5","1","1","0","0","0","2","0","0","0","2","0","0","0","0","0","0",".250","12284"
"Kolten Wong","MIL","29","104","118","26","17","7","0","2","12","5","10","1","17","3","1","0","0","2","2",".250","12532"
"John Andreoli","SDP","5","4","5","1","0","1","0","0","2","0","1","0","1","0","0","0","0","0","0",".250","13012"
"Franmil Reyes","CLE","34","124","136","31","14","6","2","9","18","25","10","1","41","1","1","0","5","1","0",".250","14566"
"J.P. Crawford","SEA","40","132","146","33","26","6","0","1","18","12","13","0","24","1","0","0","3","1","2",".250","15491"
"Jorge Mateo","SDP","22","36","40","9","5","3","0","1","2","5","1","0","10","3","0","0","0","1","0",".250","17273"
"Braden Bishop","SEA","8","4","5","1","1","0","0","0","1","0","0","0","2","0","0","1","0","0","0",".250","17806"
"David Fletcher","LAA","37","160","168","40","36","4","0","0","21","13","5","0","20","0","1","2","2","2","0",".250","17992"
"Pete Alonso","NYM","34","116","137","29","16","7","0","6","21","18","18","0","35","2","1","0","2","0","0",".250","19251"
"Austin Hays","BAL","26","100","110","25","14","5","1","5","20","13","7","0","24","2","0","1","1","0","0",".250","19363"
"Jake Rogers","DET","4","12","12","3","2","0","0","1","1","3","0","0","4","0","0","0","0","0","0",".250","19452"
"Joshua Palacios","TOR","10","28","35","7","7","0","0","0","7","4","3","0","7","2","1","1","0","0","0",".250","19818"
"Paul Goldschmidt","STL","38","153","165","38","26","6","0","6","24","22","12","0","41","0","0","0","3","2","0",".248","9218"
"Jose Abreu","CHW","37","133","157","33","19","5","1","8","21","33","16","0","41","4","4","0","4","1","0",".248","15676"
"Will Smith","LAD","30","101","122","25","13","8","1","3","17","13","15","2","18","4","2","0","6","1","0",".248","19197"
"Andrew Vaughn","CHW","28","85","102","21","12","7","0","2","15","9","13","0","27","2","2","0","3","0","0",".247","26197"
"Victor Caratini","SDP","29","81","95","20","14","3","0","3","10","17","12","1","27","1","1","0","3","1","0",".247","14968"
"Eric Sogard","CHC","34","65","71","16","13","1","1","1","9","6","4","1","12","0","2","0","2","1","0",".246","7927"
"Jorge Polanco","MIN","35","130","146","32","19","9","1","3","18","16","12","0","29","2","2","0","1","2","1",".246","13152"
"Willson Contreras","CHC","35","114","134","28","19","2","0","7","19","18","12","1","40","6","2","0","4","2","1",".246","11609"
"Brandon Crawford","SFG","33","102","116","25","14","2","0","9","19","21","12","1","26","1","1","0","4","3","0",".245","5343"
"Tyler O'Neill","STL","29","98","104","24","13","3","0","8","16","18","2","0","35","3","1","0","3","3","1",".245","15711"
"Ozzie Albies","ATL","37","139","157","34","14","12","2","6","22","18","14","0","23","2","2","0","0","2","0",".245","16556"
"Mike Moustakas","CIN","26","86","102","21","12","5","0","4","15","13","11","0","17","2","3","0","4","0","0",".244","4892"
"Kevin Plawecki","BOS","14","37","42","9","6","3","0","0","4","1","3","0","5","1","0","1","2","0","0",".243","13807"
"Victor Robles","WSN","35","103","120","25","19","5","1","0","9","4","12","1","28","4","0","1","1","3","3",".243","18363"
"Charlie Blackmon","COL","37","124","142","30","21","7","0","2","14","21","15","1","18","3","0","0","1","0","0",".242","7859"
"Jarrod Dyson","KCR","22","29","34","7","4","1","2","0","4","0","4","0","7","0","0","1","0","2","0",".241","4866"
"Max Stassi","LAA","11","29","32","7","6","0","0","1","4","1","3","0","9","0","0","0","2","0","0",".241","10059"
"Mark Canha","OAK","40","145","174","35","21","6","1","7","31","11","20","0","34","9","0","0","2","6","1",".241","11445"
"Michael A. Taylor","KCR","35","116","125","28","23","2","0","3","13","11","8","0","42","1","0","0","1","4","1",".241","11489"
"Wilmer Difo","PIT","29","58","60","14","9","2","2","1","5","6","2","0","19","0","0","0","0","0","0",".241","14320"
"Austin Nola","SDP","12","29","38","7","4","2","0","1","2","10","4","0","2","4","1","0","0","0","0",".241","15941"
"Andrew Stevenson","WSN","31","58","64","14","10","2","0","2","13","8","4","0","18","1","1","0","2","0","0",".241","17932"
"Kyle Farmer","CIN","35","83","95","20","16","2","0","2","11","9","8","0","15","4","0","0","3","1","1",".241","14813"
"Evan Longoria","SFG","35","108","125","26","14","8","0","4","17","14","17","2","31","0","0","0","4","0","0",".241","9368"
"Chad Wallach","MIA","19","50","55","12","9","2","1","0","2","5","2","0","25","1","2","0","1","0","0",".240","17161"
"Fernando Tatis Jr.","SDP","26","96","108","23","11","3","0","9","23","14","11","0","29","0","1","0","3","7","1",".240","19709"
"Ramon Laureano","OAK","37","142","156","34","19","5","2","8","21","17","11","0","43","3","0","0","1","8","3",".239","17128"
"Enrique Hernandez","BOS","30","113","124","27","15","7","1","4","19","10","8","0","28","2","1","0","1","0","0",".239","10472"
"Jonathan India","CIN","29","88","105","21","14","2","2","3","12","19","9","1","25","5","3","0","3","1","1",".239","21523"
"Niko Goodrum","DET","32","109","123","26","18","3","1","4","18","10","12","0","50","2","0","0","2","6","3",".239","12092"
"Anthony Rizzo","CHC","38","130","158","31","17","7","2","5","19","15","25","1","20","1","2","0","3","3","0",".238","3473"
"Alex Blandino","CIN","28","42","52","10","7","3","0","0","7","5","8","0","15","2","0","0","0","1","0",".238","16271"
"Pedro Severino","BAL","29","101","109","24","19","4","0","1","7","3","8","1","23","0","0","0","2","0","0",".238","14523"
"Grayson Greiner","DET","14","38","39","9","7","1","0","1","1","5","1","0","16","0","0","0","0","0","0",".237","17062"
"Mitch Moreland","OAK","31","93","105","22","14","4","0","4","11","15","9","0","23","1","2","0","1","0","0",".237","3086"
"Kyle Seager","SEA","40","148","166","35","16","10","1","8","14","27","14","0","32","2","2","0","0","1","0",".236","9785"
"Manny Machado","SDP","39","144","169","34","23","4","2","5","21","26","23","1","29","0","2","0","3","6","2",".236","11493"
"Darin Ruf","SFG","33","51","66","12","5","2","0","5","12","13","13","2","17","1","1","0","3","1","0",".235","9929"
"Andrelton Simmons","MIN","26","85","98","20","15","4","0","1","10","8","12","0","17","1","0","0","4","0","0",".235","10847"
"Tommy La Stella","SFG","25","68","75","16","11","3","1","1","8","5","6","0","10","0","0","0","0","0","0",".235","12371"
"Jeff McNeil","NYM","31","98","112","23","16","4","0","3","13","8","12","0","9","2","0","0","2","1","0",".235","15362"
"Gleyber Torres","NYY","33","124","141","29","23","5","0","1","12","10","17","0","28","0","0","0","2","2","1",".234","16997"
"Jonathan Villar","NYM","30","77","88","18","12","3","1","2","10","9","10","2","25","1","0","0","0","3","1",".234","10071"
"Kyle Lewis","SEA","21","77","87","18","13","2","0","3","7","5","10","0","20","0","0","0","0","0","0",".234","19508"
"Jurickson Profar","SDP","34","107","128","25","20","3","1","1","15","10","17","1","21","0","2","1","6","5","0",".234","10815"
"Nicky Lopez","KCR","38","107","128","25","20","2","3","0","19","7","16","0","18","0","1","4","1","4","0",".234","19339"
"Odubel Herrera","PHI","19","60","66","14","10","2","0","2","5","5","5","0","15","0","0","0","1","0","0",".233","11476"
"Brandon Belt","SFG","37","103","125","24","13","3","0","8","17","21","20","0","40","1","1","0","3","2","1",".233","10264"
"Hunter Renfroe","BOS","33","116","124","27","17","5","0","5","17","19","6","0","29","0","2","0","4","0","1",".233","15464"
