Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-04-21,APPG,Start_Andrew_Benintendi,Start_Eric_Lauer,Start_Harold_Ramirez,Start_Jacob_Nottingham,Start_Javier_Baez,Start_Josh_Harrison,Start_Justin_Turner,Start_Nate_Lowe,Start_Ronald_Acuna_Jr.,Start_Trevor_Bauer,142.99
05-04-21,pj_vO,Start_Harold_Ramirez,Start_Jacob_Nottingham,Start_Jed_Lowrie,Start_Jose_Ramirez,Start_Mark_Canha,Start_Matt_Olson,Start_Mitch_Haniger,Start_Nick_Pivetta,Start_Trevor_Bauer,Start_Willy_Adames,150.23000000000002
05-04-21,APPG_1-6,Start_Andrew_Benintendi,Start_Eric_Lauer,Start_Harold_Ramirez,Start_Josh_Harrison,Start_Justin_Turner,Start_Mitch_Haniger,Start_Nate_Lowe,Start_Trea_Turner,Start_Trevor_Bauer,Start_Willson_Contreras,118.36000000000001
05-04-21,pj_vO_1-6,Start_Didi_Gregorius,Start_Harold_Ramirez,Start_Jed_Lowrie,Start_Kyle_Seager,Start_Manuel_Margot,Start_Matt_Olson,Start_Mitch_Haniger,Start_Nick_Pivetta,Start_Sean_Murphy,Start_Trevor_Bauer,137.14
05-04-21,APPG_1-5,Start_Andrew_Benintendi,Start_Eric_Lauer,Start_Harold_Ramirez,Start_Josh_Harrison,Start_Justin_Turner,Start_Mitch_Haniger,Start_Nate_Lowe,Start_Trea_Turner,Start_Trevor_Bauer,Start_Willson_Contreras,118.36000000000001
05-04-21,pj_vO_1-5,Start_Adam_Frazier,Start_Didi_Gregorius,Start_Eric_Lauer,Start_Harold_Ramirez,Start_Jose_Ramirez,Start_Matt_Olson,Start_Mitch_Haniger,Start_Nick_Pivetta,Start_Ramon_Laureano,Start_Sean_Murphy,132.51
05-04-21,APPG_1-4,Start_Adolis_Garcia,Start_Andrew_Benintendi,Start_Eric_Lauer,Start_Javier_Baez,Start_Josh_Harrison,Start_Mitch_Haniger,Start_Nate_Lowe,Start_Travis_Shaw,Start_Trevor_Bauer,Start_Willson_Contreras,114.53999999999999
05-04-21,pj_vO_1-4,Start_Adam_Frazier,Start_Eric_Lauer,Start_Javier_Baez,Start_Kyle_Seager,Start_Manuel_Margot,Start_Mark_Canha,Start_Matt_Olson,Start_Mitch_Haniger,Start_Nick_Pivetta,Start_Sean_Murphy,128.28000000000003
05-04-21,APPG_1-3,Start_Andrew_Benintendi,Start_Austin_Hays,Start_Eric_Lauer,Start_Josh_Harrison,Start_Justin_Turner,Start_Luis_Urias,Start_Mitch_Haniger,Start_Nate_Lowe,Start_Trevor_Bauer,Start_Willson_Contreras,113.16999999999999
05-04-21,pj_vO_1-3,Start_Adam_Frazier,Start_Eric_Lauer,Start_J.T._Realmuto,Start_Kyle_Seager,Start_Luis_Urias,Start_Manuel_Margot,Start_Matt_Olson,Start_Mitch_Haniger,Start_Nick_Pivetta,Start_Ramon_Laureano,124.00999999999999
05-04-21,APPGa,Start_Chris_Taylor,Start_Eric_Lauer,Start_Harold_Ramirez,Start_Jacob_Nottingham,Start_Javier_Baez,Start_Justin_Turner,Start_Matt_Olson,Start_Mitch_Haniger,Start_Trevor_Bauer,144.04
05-04-21,APPGa_1-6,Start_Chris_Taylor,Start_Eric_Lauer,Start_Harold_Ramirez,Start_Jacob_Stallings,Start_Javier_Baez,Start_Justin_Turner,Start_Mitch_Haniger,Start_Nate_Lowe,Start_Trevor_Bauer,119.30000000000001
05-04-21,APPGa_1-5,Start_Chris_Taylor,Start_Eric_Lauer,Start_Harold_Ramirez,Start_Mitch_Haniger,Start_Nate_Lowe,Start_Travis_Shaw,Start_Trea_Turner,Start_Trevor_Bauer,Start_Willson_Contreras,118.72
05-04-21,APPGa_1-4,Start_Adolis_Garcia,Start_Andrew_Benintendi,Start_Eric_Lauer,Start_Javier_Baez,Start_Josh_Harrison,Start_Mitch_Haniger,Start_Nate_Lowe,Start_Travis_Shaw,Start_Trevor_Bauer,Start_Willson_Contreras,114.53999999999999
05-04-21,APPGa_1-3,Start_Andrew_Benintendi,Start_Austin_Hays,Start_Eric_Lauer,Start_Josh_Harrison,Start_Justin_Turner,Start_Luis_Urias,Start_Mitch_Haniger,Start_Nate_Lowe,Start_Trevor_Bauer,Start_Willson_Contreras,113.16999999999999
05-04-21,pj_vOa,Start_Harold_Ramirez,Start_Jacob_Nottingham,Start_Jed_Lowrie,Start_Jose_Ramirez,Start_Mark_Canha,Start_Matt_Olson,Start_Mitch_Haniger,Start_Nick_Pivetta,Start_Trevor_Bauer,Start_Willy_Adames,149.97000000000003
05-04-21,pj_vOa_1-6,Start_Didi_Gregorius,Start_Harold_Ramirez,Start_Jed_Lowrie,Start_Kyle_Seager,Start_Manuel_Margot,Start_Matt_Olson,Start_Mitch_Haniger,Start_Nick_Pivetta,Start_Sean_Murphy,Start_Trevor_Bauer,137.14
05-04-21,pj_vOa_1-5,Start_Adam_Frazier,Start_Didi_Gregorius,Start_Eric_Lauer,Start_Harold_Ramirez,Start_Jose_Ramirez,Start_Matt_Olson,Start_Mitch_Haniger,Start_Nick_Pivetta,Start_Ramon_Laureano,Start_Sean_Murphy,132.25
05-04-21,pj_vOa_1-4,Start_Adam_Frazier,Start_Eric_Lauer,Start_Javier_Baez,Start_Kyle_Seager,Start_Manuel_Margot,Start_Mark_Canha,Start_Matt_Olson,Start_Mitch_Haniger,Start_Nick_Pivetta,Start_Sean_Murphy,128.28000000000003
05-04-21,pj_vOa_1-3,Start_Adam_Frazier,Start_Eric_Lauer,Start_J.T._Realmuto,Start_Kyle_Seager,Start_Luis_Urias,Start_Manuel_Margot,Start_Matt_Olson,Start_Mitch_Haniger,Start_Nick_Pivetta,Start_Ramon_Laureano,124.00999999999999
