Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-18-21,APPGa,Start_Guillermo_Heredia,Start_Harrison_Bader,Start_Ji_Man_Choi,Start_Johneshwy_Fargas,Start_Josh_Harrison,Start_Lance_Lynn,Start_Rafael_Devers,Start_Tim_Anderson,Start_William_Contreras,Start_Zack_Wheeler,123.32000000000001
05-18-21,APPG,Start_Andrelton_Simmons,Start_Guillermo_Heredia,Start_Harrison_Bader,Start_J.D._Martinez,Start_Ji_Man_Choi,Start_Josh_Harrison,Start_Lance_Lynn,Start_Rafael_Devers,Start_William_Contreras,Start_Zack_Wheeler,122.05
05-18-21,pj_vO,Start_Cody_Poteet,Start_Guillermo_Heredia,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Josh_Harrison,Start_Kris_Bryant,Start_Lance_Lynn,Start_Ronald_Acuna_Jr.,Start_Starlin_Castro,Start_Willson_Contreras,142.16
05-18-21,pj_vOa,Start_Cody_Poteet,Start_Guillermo_Heredia,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Josh_Harrison,Start_Kris_Bryant,Start_Lance_Lynn,Start_Ronald_Acuna_Jr.,Start_Starlin_Castro,Start_Willson_Contreras,142.16
05-18-21,pj_vOab,Start_Cody_Poteet,Start_Guillermo_Heredia,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Josh_Harrison,Start_Kris_Bryant,Start_Lance_Lynn,Start_Rafael_Devers,Start_Teoscar_Hernandez,Start_Willson_Contreras,140.66
05-18-21,APPGa_1-6,Start_Austin_Hays,Start_Cedric_Mullins,Start_Harrison_Bader,Start_JT_Brubaker,Start_Ji_Man_Choi,Start_Josh_Harrison,Start_Lance_Lynn,Start_Rafael_Devers,Start_Tim_Anderson,Start_Yadier_Molina,120.86
05-18-21,APPG_1-6,Start_Austin_Hays,Start_Freddy_Galvis,Start_Harrison_Bader,Start_Ji_Man_Choi,Start_Josh_Harrison,Start_Lance_Lynn,Start_Max_Kepler,Start_Rafael_Devers,Start_Yadier_Molina,Start_Zack_Wheeler,120.27999999999999
05-18-21,pj_vO_1-6,Start_Cody_Poteet,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Josh_Harrison,Start_Kris_Bryant,Start_Kyle_Schwarber,Start_Lance_Lynn,Start_Starlin_Castro,Start_Teoscar_Hernandez,Start_Willson_Contreras,141.95000000000002
05-18-21,pj_vOa_1-6,Start_Cody_Poteet,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Josh_Harrison,Start_Kris_Bryant,Start_Kyle_Schwarber,Start_Lance_Lynn,Start_Starlin_Castro,Start_Teoscar_Hernandez,Start_Willson_Contreras,141.95000000000002
05-18-21,pj_vOab_1-6,Start_Cody_Poteet,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Josh_Harrison,Start_Kris_Bryant,Start_Kyle_Schwarber,Start_Lance_Lynn,Start_Starlin_Castro,Start_Teoscar_Hernandez,Start_Willson_Contreras,139.35
05-18-21,APPGa_1-5,Start_Adam_Frazier,Start_Alex_Verdugo,Start_Austin_Hays,Start_Dylan_Carlson,Start_JT_Brubaker,Start_Ji_Man_Choi,Start_Lance_Lynn,Start_Rafael_Devers,Start_Tim_Anderson,Start_Yadier_Molina,119.73
05-18-21,APPG_1-5,Start_Adam_Frazier,Start_Austin_Hays,Start_Bo_Bichette,Start_Bryan_Reynolds,Start_Dylan_Carlson,Start_JT_Brubaker,Start_Ji_Man_Choi,Start_Lance_Lynn,Start_Rafael_Devers,Start_Yadier_Molina,118.94
05-18-21,pj_vO_1-5,Start_Adam_Frazier,Start_Cody_Poteet,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Kris_Bryant,Start_Kyle_Schwarber,Start_Lance_Lynn,Start_Starlin_Castro,Start_Teoscar_Hernandez,Start_Willson_Contreras,140.64000000000001
05-18-21,pj_vOa_1-5,Start_Adam_Frazier,Start_Cody_Poteet,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Kris_Bryant,Start_Kyle_Schwarber,Start_Lance_Lynn,Start_Starlin_Castro,Start_Teoscar_Hernandez,Start_Willson_Contreras,140.64000000000001
05-18-21,pj_vOab_1-5,Start_Adam_Frazier,Start_Cody_Poteet,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Kris_Bryant,Start_Kyle_Schwarber,Start_Lance_Lynn,Start_Starlin_Castro,Start_Teoscar_Hernandez,Start_Willson_Contreras,138.1
05-18-21,APPGa_1-4,Start_Adam_Frazier,Start_Alex_Verdugo,Start_Austin_Hays,Start_Dylan_Carlson,Start_JT_Brubaker,Start_Ji_Man_Choi,Start_Lance_Lynn,Start_Tim_Anderson,Start_Yermin_Mercedes,Start_Yoan_Moncada,117.68
05-18-21,APPG_1-4,Start_Adam_Frazier,Start_Austin_Hays,Start_Bryan_Reynolds,Start_JT_Brubaker,Start_Ji_Man_Choi,Start_Kevin_Newman,Start_Lance_Lynn,Start_Nolan_Arenado,Start_Teoscar_Hernandez,Start_Willson_Contreras,113.57
05-18-21,pj_vO_1-4,Start_Adam_Frazier,Start_Austin_Meadows,Start_Cody_Poteet,Start_Dylan_Carlson,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Kris_Bryant,Start_Lance_Lynn,Start_Nolan_Arenado,Start_Willson_Contreras,136.54
05-18-21,pj_vOa_1-4,Start_Adam_Frazier,Start_Austin_Meadows,Start_Bryan_Reynolds,Start_Cody_Poteet,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Kris_Bryant,Start_Lance_Lynn,Start_Willson_Contreras,Start_Yoan_Moncada,138.17
05-18-21,pj_vOab_1-4,Start_Adam_Frazier,Start_Cody_Poteet,Start_Javier_Baez,Start_Ji_Man_Choi,Start_Jonathan_Villar,Start_Kris_Bryant,Start_Kyle_Schwarber,Start_Lance_Lynn,Start_Teoscar_Hernandez,Start_Willson_Contreras,135.4
05-18-21,APPGa_1-3,Start_Adam_Frazier,Start_Austin_Hays,Start_Cedric_Mullins,Start_Dylan_Carlson,Start_JT_Brubaker,Start_Ji_Man_Choi,Start_Jonathan_Villar,Start_Lance_Lynn,Start_Tim_Anderson,Start_Willson_Contreras,115.07000000000001
05-18-21,APPG_1-3,Start_Adam_Frazier,Start_Bryan_Reynolds,Start_Dylan_Carlson,Start_J.D._Martinez,Start_JT_Brubaker,Start_Ji_Man_Choi,Start_Josh_Donaldson,Start_Kevin_Newman,Start_Lance_Lynn,Start_Willson_Contreras,112.75999999999999
05-18-21,pj_vO_1-3,Start_Adam_Frazier,Start_Bryan_Reynolds,Start_Cody_Poteet,Start_Dylan_Carlson,Start_Ji_Man_Choi,Start_Josh_Donaldson,Start_Kris_Bryant,Start_Lance_Lynn,Start_Trea_Turner,Start_Willson_Contreras,131.74
05-18-21,pj_vOa_1-3,Start_Adam_Frazier,Start_Austin_Meadows,Start_Bryan_Reynolds,Start_Cody_Poteet,Start_Ji_Man_Choi,Start_Kris_Bryant,Start_Lance_Lynn,Start_Tim_Anderson,Start_Willson_Contreras,Start_Yoan_Moncada,135.31
05-18-21,pj_vOab_1-3,Start_Adam_Frazier,Start_Alex_Verdugo,Start_Bo_Bichette,Start_Bryan_Reynolds,Start_Cody_Poteet,Start_Ji_Man_Choi,Start_Kris_Bryant,Start_Lance_Lynn,Start_Willson_Contreras,Start_Yoan_Moncada,133.73999999999998
