Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Justin Verlander (17496812),Justin Verlander,17496812,P,10400,LAA@HOU 05/10/2021 08:10PM ET,HOU,0
SP,Lance McCullers Jr. (17496811),Lance McCullers Jr.,17496811,P,10300,LAA@HOU 05/10/2021 08:10PM ET,HOU,17.72
SP,Jose Urquidy (17496813),Jose Urquidy,17496813,P,10200,LAA@HOU 05/10/2021 08:10PM ET,HOU,14.75
SP,Zac Gallen (17496814),Zac Gallen,17496814,P,10100,MIA@ARI 05/10/2021 09:40PM ET,ARI,18.92
RP,John Means (17496816),John Means,17496816,P,10000,BOS@BAL 05/10/2021 07:05PM ET,BAL,30.98
SP,Cristian Javier (17496815),Cristian Javier,17496815,P,10000,LAA@HOU 05/10/2021 08:10PM ET,HOU,19.56
RP,Framber Valdez (17496817),Framber Valdez,17496817,P,9900,LAA@HOU 05/10/2021 08:10PM ET,HOU,0
SP,Alex Wood (17496394),Alex Wood,17496394,P,9800,TEX@SF 05/10/2021 09:45PM ET,SF,21.59
SP,Sandy Alcantara (17496819),Sandy Alcantara,17496819,P,9700,MIA@ARI 05/10/2021 09:40PM ET,MIA,18.74
SP,Eduardo Rodriguez (17496820),Eduardo Rodriguez,17496820,P,9700,BOS@BAL 05/10/2021 07:05PM ET,BOS,18.14
SP,Zack Greinke (17496818),Zack Greinke,17496818,P,9700,LAA@HOU 05/10/2021 08:10PM ET,HOU,12.64
SP,Madison Bumgarner (17496821),Madison Bumgarner,17496821,P,9600,MIA@ARI 05/10/2021 09:40PM ET,ARI,14.69
SP,Yu Darvish (17496822),Yu Darvish,17496822,P,9600,Postponed,SD,24.95
SP,Nick Pivetta (17496823),Nick Pivetta,17496823,P,9500,BOS@BAL 05/10/2021 07:05PM ET,BOS,16.9
SP,Andrew Heaney (17496824),Andrew Heaney,17496824,P,9500,LAA@HOU 05/10/2021 08:10PM ET,LAA,18.87
SP,Tyler Mahle (17496395),Tyler Mahle,17496395,P,9400,CIN@PIT 05/10/2021 06:35PM ET,CIN,18.57
RP,Trevor Rogers (17496825),Trevor Rogers,17496825,P,9300,MIA@ARI 05/10/2021 09:40PM ET,MIA,22.81
SP,Joe Musgrove (17496826),Joe Musgrove,17496826,P,9200,Postponed,SD,16.56
SP,Nathan Eovaldi (17496827),Nathan Eovaldi,17496827,P,9100,BOS@BAL 05/10/2021 07:05PM ET,BOS,15.31
SP,Luke Weaver (17496396),Luke Weaver,17496396,P,9000,MIA@ARI 05/10/2021 09:40PM ET,ARI,10.59
SP,Sixto Sanchez (17496829),Sixto Sanchez,17496829,P,9000,MIA@ARI 05/10/2021 09:40PM ET,MIA,0
SP,Jake Odorizzi (17496828),Jake Odorizzi,17496828,P,9000,LAA@HOU 05/10/2021 08:10PM ET,HOU,4.73
SP,Taylor Widener (17496830),Taylor Widener,17496830,P,8900,MIA@ARI 05/10/2021 09:40PM ET,ARI,15.16
SP,Merrill Kelly (17496832),Merrill Kelly,17496832,P,8800,MIA@ARI 05/10/2021 09:40PM ET,ARI,10.58
SP,Chris Sale (17496831),Chris Sale,17496831,P,8800,BOS@BAL 05/10/2021 07:05PM ET,BOS,0
SP,Blake Snell (17496833),Blake Snell,17496833,P,8700,Postponed,SD,14.38
SP,Pablo Lopez (17496835),Pablo Lopez,17496835,P,8600,MIA@ARI 05/10/2021 09:40PM ET,MIA,15.53
SP,Kyle Gibson (17496397),Kyle Gibson,17496397,P,8600,TEX@SF 05/10/2021 09:45PM ET,TEX,18.09
SP,Dylan Bundy (17496834),Dylan Bundy,17496834,P,8600,LAA@HOU 05/10/2021 08:10PM ET,LAA,14.61
RP,Kent Emanuel (17496836),Kent Emanuel,17496836,P,8500,LAA@HOU 05/10/2021 08:10PM ET,HOU,7.91
RP,Jose De Leon (17496838),Jose De Leon,17496838,P,8400,CIN@PIT 05/10/2021 06:35PM ET,CIN,5.81
RP,Luis Garcia (17496398),Luis Garcia,17496398,P,8400,LAA@HOU 05/10/2021 08:10PM ET,HOU,12.78
SP,Alex Cobb (17496837),Alex Cobb,17496837,P,8400,LAA@HOU 05/10/2021 08:10PM ET,LAA,13.04
SP,Johnny Cueto (17496839),Johnny Cueto,17496839,P,8300,TEX@SF 05/10/2021 09:45PM ET,SF,16.54
SP,Garrett Richards (17496840),Garrett Richards,17496840,P,8200,BOS@BAL 05/10/2021 07:05PM ET,BOS,12.64
SP,Kevin Gausman (17496841),Kevin Gausman,17496841,P,8200,TEX@SF 05/10/2021 09:45PM ET,SF,23.54
SP,Dinelson Lamet (17496399),Dinelson Lamet,17496399,P,8100,Postponed,SD,6.7
SP,Chris Paddack (17496843),Chris Paddack,17496843,P,8100,Postponed,SD,10.84
SP,Griffin Canning (17496842),Griffin Canning,17496842,P,8100,LAA@HOU 05/10/2021 08:10PM ET,LAA,13.15
RP,Elieser Hernandez (17496844),Elieser Hernandez,17496844,P,7900,MIA@ARI 05/10/2021 09:40PM ET,MIA,6.05
SP,Jon Gray (17496845),Jon Gray,17496845,P,7700,Postponed,COL,17.99
SP,Sonny Gray (17496846),Sonny Gray,17496846,P,7600,CIN@PIT 05/10/2021 06:35PM ET,CIN,18.28
SP,Logan Webb (17496847),Logan Webb,17496847,P,7500,TEX@SF 05/10/2021 09:45PM ET,SF,9.1
SP,Mike Clevinger (17496848),Mike Clevinger,17496848,P,7400,Postponed,SD,0
SP,Martin Perez (17496400),Martin Perez,17496400,P,7300,BOS@BAL 05/10/2021 07:05PM ET,BOS,10.72
SP,German Marquez (17496849),German Marquez,17496849,P,7300,Postponed,COL,11
RP,Ryan Weathers (17496850),Ryan Weathers,17496850,P,7100,Postponed,SD,9.34
RP,Brandon Bielak (17496851),Brandon Bielak,17496851,P,7000,LAA@HOU 05/10/2021 08:10PM ET,HOU,6.23
SP,Mitch Keller (17496401),Mitch Keller,17496401,P,6800,CIN@PIT 05/10/2021 06:35PM ET,PIT,8.69
SP,Caleb Smith (17496852),Caleb Smith,17496852,P,6800,MIA@ARI 05/10/2021 09:40PM ET,ARI,5.78
RP,Riley Smith (17496853),Riley Smith,17496853,P,6800,MIA@ARI 05/10/2021 09:40PM ET,ARI,5.01
SP,Mike Foltynewicz (17496854),Mike Foltynewicz,17496854,P,6700,TEX@SF 05/10/2021 09:45PM ET,TEX,13.54
RP,Tyler Clippard (17496855),Tyler Clippard,17496855,P,6600,MIA@ARI 05/10/2021 09:40PM ET,ARI,0
SP,Chris Stratton (17496856),Chris Stratton,17496856,P,6500,CIN@PIT 05/10/2021 06:35PM ET,PIT,2.7
SP,Jorge Lopez (17496402),Jorge Lopez,17496402,P,6500,BOS@BAL 05/10/2021 07:05PM ET,BAL,8.74
SP,Aaron Sanchez (17496857),Aaron Sanchez,17496857,P,6500,TEX@SF 05/10/2021 09:45PM ET,SF,12.16
