,team,Name,b_o,pj_vO
0,NYY,DJ LeMahieu,1,9.58
1,NYY,Luke Voit,2,1.92
2,NYY,Aaron Judge,3,11.51
3,NYY,Gary Sanchez,4,8.48
4,NYY,Clint Frazier,5,5.67
5,NYY,Brett Gardner,6,3.64
7,NYY,Kyle Higashioka,8,10.17
8,NYY,Tyler Wade,9,1.29
9,BAL,Cedric Mullins,1,8.41
10,BAL,Austin Hays,2,7.36
11,BAL,Trey Mancini,3,7.23
12,BAL,Freddy Galvis,4,6.43
13,BAL,Ryan Mountcastle,5,5.25
14,BAL,DJ Stewart,6,4.91
15,BAL,Maikel Franco,7,5.46
16,BAL,Pedro Severino,8,4.38
17,BAL,Pat Valaika,9,2.67
18,CHC,Willson Contreras,1,12.11
19,CHC,Kris Bryant,2,16.02
20,CHC,Anthony Rizzo,3,10.74
21,CHC,Javier Baez,4,14.67
22,CHC,David Bote,5,5.59
23,CHC,Joc Pederson,6,6.93
24,CHC,Matt Duffy,7,4.78
25,CHC,Nico Hoerner,8,10.16
26,CHC,Jason Heyward,9,7.33
27,DET,Robbie Grossman,1,8.24
28,DET,Jeimer Candelario,2,6.93
29,DET,Miguel Cabrera,3,5.08
30,DET,Nomar Mazara,4,5.51
31,DET,Jonathan Schoop,5,4.57
32,DET,Harold Castro,6,3.52
33,DET,Niko Goodrum,7,8.02
34,DET,JaCoby Jones,8,3.97
35,DET,Jake Rogers,9,3.4
36,NYM,Jeff McNeil,1,3.62
37,NYM,Francisco Lindor,2,3.87
38,NYM,Michael Conforto,3,3.89
39,NYM,Pete Alonso,4,4.9
40,NYM,Dominic Smith,5,3.0
41,NYM,Kevin Pillar,6,3.07
42,NYM,Jonathan Villar,7,2.93
43,NYM,James McCann,8,2.2
44,NYM,Jose Peraza,9,1.52
45,TB,Randy Arozarena,1,8.72
46,TB,Manuel Margot,2,6.64
47,TB,Austin Meadows,3,9.3
48,TB,Yandy Diaz,4,5.77
49,TB,Mike Brosseau,5,5.13
50,TB,Willy Adames,6,5.2
51,TB,Mike Zunino,7,8.91
52,TB,Kevin Padlo,8,0.9
53,TB,Brett Phillips,9,4.62
54,LAA,David Fletcher,1,5.58
55,LAA,Shohei Ohtani,2,7.54
56,LAA,Mike Trout,3,8.85
57,LAA,Anthony Rendon,4,7.01
58,LAA,Jared Walsh,5,7.65
59,LAA,Justin Upton,6,5.26
60,LAA,Jose Iglesias,7,4.48
61,LAA,Taylor Ward,8,4.26
62,LAA,Drew Butera,9,2.33
63,BOS,Michael Chavis,1,10.33
64,BOS,Alex Verdugo,2,10.12
65,BOS,J.D. Martinez,3,14.61
66,BOS,Xander Bogaerts,4,12.53
67,BOS,Rafael Devers,5,12.7
68,BOS,Christian Vazquez,6,8.04
69,BOS,Marwin Gonzalez,7,7.08
70,BOS,Hunter Renfroe,8,8.11
71,BOS,Bobby Dalbec,9,6.31
72,PHI,Andrew McCutchen,1,8.64
73,PHI,Jean Segura,2,8.14
74,PHI,Bryce Harper,3,11.72
75,PHI,J.T. Realmuto,4,9.08
76,PHI,Rhys Hoskins,5,9.47
77,PHI,Alec Bohm,6,7.05
78,PHI,Odubel Herrera,7,5.96
79,PHI,Andrew Knapp,8,3.61
80,PHI,Nick Maton,9,5.02
81,TOR,Marcus Semien,1,12.19
82,TOR,Bo Bichette,2,12.71
83,TOR,Vladimir Guerrero Jr.,3,13.39
84,TOR,Teoscar Hernandez,4,12.9
85,TOR,Randal Grichuk,5,9.59
86,TOR,Cavan Biggio,6,7.78
87,TOR,Lourdes Gurriel Jr.,7,4.97
88,TOR,Rowdy Tellez,8,4.75
89,TOR,Danny Jansen,9,4.87
0,NYY,Corey Kluber,SP,14.96
1,BAL,Dean Kremer,SP,8.71
2,CHC,Jake Arrieta,SP,16.62
3,DET,Tarik Skubal,SP,7.9
4,NYM,David Peterson,SP,14.73
5,TB,Tyler Glasnow,SP,26.84
6,LAA,Griffin Canning,SP,10.22
7,BOS,Nick Pivetta,SP,15.2
8,PHI,Vince Velasquez,SP,9.05
9,TOR,Steven Matz,SP,16.04
