Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-04-21,APPG,Start_Adolis_Garcia,Start_Byron_Buxton,Start_Eric_Lauer,Start_Jacob_Nottingham,Start_Javier_Baez,Start_Josh_Harrison,Start_Nate_Lowe,Start_Travis_Shaw,Start_Trevor_Bauer,Start_Willie_Calhoun,138.41000000000003
05-04-21,pj_vO,Start_Alex_Bregman,Start_Christian_Arroyo,Start_Didi_Gregorius,Start_Jacob_Nottingham,Start_Kyle_Tucker,Start_Nick_Pivetta,Start_Rhys_Hoskins,Start_Ronald_Acuna_Jr.,Start_Trevor_Bauer,Start_Tyrone_Taylor,126.39999999999999
05-04-21,APPG_1-6,Start_Adolis_Garcia,Start_Eric_Lauer,Start_Javier_Baez,Start_Josh_Harrison,Start_Michael_Brantley,Start_Nate_Lowe,Start_Travis_Shaw,Start_Trevor_Bauer,Start_Willie_Calhoun,Start_Willson_Contreras,112.10000000000001
05-04-21,pj_vO_1-6,Start_Alec_Bohm,Start_Christian_Vazquez,Start_Didi_Gregorius,Start_Eric_Lauer,Start_Michael_Brantley,Start_Nick_Pivetta,Start_Ozzie_Albies,Start_Rhys_Hoskins,Start_Ronald_Acuna_Jr.,Start_Tyrone_Taylor,109.64000000000001
05-04-21,APPG_1-5,Start_Adolis_Garcia,Start_Eric_Lauer,Start_Javier_Baez,Start_Joey_Gallo,Start_Josh_Harrison,Start_Max_Kepler,Start_Nate_Lowe,Start_Travis_Shaw,Start_Trevor_Bauer,Start_Willson_Contreras,111.13
05-04-21,pj_vO_1-5,Start_Alec_Bohm,Start_Christian_Vazquez,Start_Didi_Gregorius,Start_Eric_Lauer,Start_Josh_Harrison,Start_Michael_Brantley,Start_Nick_Pivetta,Start_Rhys_Hoskins,Start_Robbie_Grossman,Start_Ronald_Acuna_Jr.,108.85000000000002
05-04-21,APPG_1-4,Start_Adolis_Garcia,Start_Chris_Taylor,Start_Kyle_Gibson,Start_Luis_Urias,Start_Michael_Brantley,Start_Nate_Lowe,Start_Travis_Shaw,Start_Trevor_Bauer,Start_Willson_Contreras,111.27000000000001
05-04-21,pj_vO_1-4,Start_Alec_Bohm,Start_Eric_Lauer,Start_Josh_Harrison,Start_Luis_Urias,Start_Michael_Brantley,Start_Nick_Pivetta,Start_Rhys_Hoskins,Start_Robbie_Grossman,Start_Ronald_Acuna_Jr.,Start_Willson_Contreras,105.47999999999999
05-04-21,APPG_1-3,Start_Chris_Taylor,Start_Eric_Lauer,Start_Jeimer_Candelario,Start_Luis_Urias,Start_Max_Kepler,Start_Nate_Lowe,Start_Robbie_Grossman,Start_Trevor_Bauer,Start_Willson_Contreras,107.19999999999999
05-04-21,pj_vO_1-3,Start_Alex_Bregman,Start_Alex_Verdugo,Start_Eric_Lauer,Start_J.T._Realmuto,Start_Josh_Harrison,Start_Luis_Urias,Start_Michael_Brantley,Start_Nick_Pivetta,Start_Rhys_Hoskins,Start_Robbie_Grossman,103.59000000000002
05-04-21,APPGa,Start_Adolis_Garcia,Start_Chris_Taylor,Start_Eric_Lauer,Start_Jacob_Nottingham,Start_Justin_Turner,Start_Nate_Lowe,Start_Trea_Turner,Start_Trevor_Bauer,Start_Willie_Calhoun,139.58000000000004
05-04-21,APPGa_1-6,Start_Adolis_Garcia,Start_Chris_Taylor,Start_Christian_Vazquez,Start_Eric_Lauer,Start_Javier_Baez,Start_Nate_Lowe,Start_Travis_Shaw,Start_Trevor_Bauer,Start_Willie_Calhoun,113.52
05-04-21,APPGa_1-5,Start_Adolis_Garcia,Start_Chris_Taylor,Start_Jackie_Bradley_Jr.,Start_Kyle_Gibson,Start_Nate_Lowe,Start_Travis_Shaw,Start_Trea_Turner,Start_Trevor_Bauer,Start_Willson_Contreras,112.13999999999999
05-04-21,APPGa_1-4,Start_Adolis_Garcia,Start_Eric_Lauer,Start_Isiah_Kiner_Falefa,Start_Josh_Harrison,Start_Max_Kepler,Start_Michael_Brantley,Start_Nate_Lowe,Start_Travis_Shaw,Start_Trevor_Bauer,Start_Willson_Contreras,110.35
05-04-21,APPGa_1-3,Start_Eric_Lauer,Start_Josh_Harrison,Start_Justin_Turner,Start_Luis_Urias,Start_Michael_Brantley,Start_Nate_Lowe,Start_Robbie_Grossman,Start_Trevor_Bauer,Start_Willson_Contreras,Start_Yadiel_Hernandez,106.21000000000001
