Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-08-21,APPGa,Start_Brandon_Crawford,Start_Chris_Taylor,Start_Jake_Cronenworth,Start_Justin_Turner,Start_Justin_Upton,Start_Kevin_Gausman,Start_Matt_Olson,Start_Mike_Zunino,Start_Trent_Grisham,Start_Tyler_Glasnow,116.86
05-08-21,APPG,Start_Brandon_Crawford,Start_Chris_Taylor,Start_Jake_Cronenworth,Start_Justin_Turner,Start_Justin_Upton,Start_Kevin_Gausman,Start_Matt_Olson,Start_Mike_Zunino,Start_Trent_Grisham,Start_Tyler_Glasnow,116.86
05-08-21,pj_vO,Start_Austin_Meadows,Start_Brandon_Lowe,Start_Chris_Taylor,Start_Joe_Musgrove,Start_Jose_Iglesias,Start_Justin_Turner,Start_Kevin_Kiermaier,Start_Mike_Zunino,Start_Tyler_Glasnow,Start_Yoshi_Tsutsugo,114.02999999999999
05-08-21,pj_vOa,Start_Austin_Meadows,Start_Brandon_Lowe,Start_Chris_Taylor,Start_Joe_Musgrove,Start_Jose_Iglesias,Start_Justin_Turner,Start_Kevin_Kiermaier,Start_Mike_Zunino,Start_Tyler_Glasnow,Start_Yoshi_Tsutsugo,114.02999999999999
05-08-21,pj_vOab,Start_Austin_Meadows,Start_Chris_Taylor,Start_Corey_Seager,Start_David_Fletcher,Start_Joe_Musgrove,Start_Justin_Turner,Start_Mike_Zunino,Start_Taylor_Ward,Start_Tyler_Glasnow,Start_Yoshi_Tsutsugo,109.42000000000002
05-08-21,APPGa_1-6,Start_Chris_Taylor,Start_Jake_Cronenworth,Start_Jose_Iglesias,Start_Justin_Turner,Start_Justin_Upton,Start_Kevin_Gausman,Start_Matt_Olson,Start_Trent_Grisham,Start_Tyler_Glasnow,Start_Will_Smith,114.98
05-08-21,APPG_1-6,Start_Chris_Taylor,Start_Jake_Cronenworth,Start_Jose_Iglesias,Start_Justin_Turner,Start_Justin_Upton,Start_Kevin_Gausman,Start_Matt_Olson,Start_Trent_Grisham,Start_Tyler_Glasnow,Start_Will_Smith,114.98
05-08-21,pj_vO_1-6,Start_Austin_Meadows,Start_Brandon_Lowe,Start_Joe_Musgrove,Start_Jose_Iglesias,Start_Justin_Turner,Start_Justin_Upton,Start_Kevin_Kiermaier,Start_Mitch_Moreland,Start_Tyler_Glasnow,Start_Will_Smith,107.01000000000002
05-08-21,pj_vOa_1-6,Start_Austin_Meadows,Start_Brandon_Lowe,Start_Joe_Musgrove,Start_Jose_Iglesias,Start_Justin_Turner,Start_Justin_Upton,Start_Kevin_Kiermaier,Start_Mitch_Moreland,Start_Tyler_Glasnow,Start_Will_Smith,107.01000000000002
05-08-21,pj_vOab_1-6,Start_Brandon_Belt,Start_Chris_Taylor,Start_David_Fletcher,Start_Joe_Musgrove,Start_Jose_Iglesias,Start_Justin_Turner,Start_Justin_Upton,Start_Kevin_Kiermaier,Start_Tyler_Glasnow,Start_Will_Smith,105.42999999999999
05-08-21,APPGa_1-5,Start_Corey_Seager,Start_David_Fletcher,Start_Evan_Longoria,Start_Justin_Upton,Start_Kevin_Gausman,Start_Mark_Canha,Start_Matt_Olson,Start_Trent_Grisham,Start_Tyler_Glasnow,Start_Will_Smith,114.7
05-08-21,APPG_1-5,Start_Corey_Seager,Start_David_Fletcher,Start_Evan_Longoria,Start_Justin_Upton,Start_Kevin_Gausman,Start_Mark_Canha,Start_Matt_Olson,Start_Trent_Grisham,Start_Tyler_Glasnow,Start_Will_Smith,114.7
05-08-21,pj_vO_1-5,Start_Austin_Meadows,Start_Brandon_Belt,Start_Corey_Seager,Start_David_Fletcher,Start_Evan_Longoria,Start_Justin_Upton,Start_Kevin_Gausman,Start_Trent_Grisham,Start_Tyler_Glasnow,Start_Will_Smith,101.57
05-08-21,pj_vOa_1-5,Start_Austin_Meadows,Start_Brandon_Belt,Start_Corey_Seager,Start_David_Fletcher,Start_Evan_Longoria,Start_Justin_Upton,Start_Kevin_Gausman,Start_Trent_Grisham,Start_Tyler_Glasnow,Start_Will_Smith,101.57
05-08-21,pj_vOab_1-5,Start_Austin_Meadows,Start_Brandon_Belt,Start_Corey_Seager,Start_David_Fletcher,Start_Evan_Longoria,Start_Joe_Musgrove,Start_Justin_Upton,Start_Mike_Tauchman,Start_Tyler_Glasnow,Start_Will_Smith,100.08
