Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
134,Tyler Duffey\duffety01,30,MIN,AL,0,2,.000,5.56,13,0,0,0,0,0,11.1,11,8,7,1,9,0,9,0,0,3,51,73,5.04,1.765,8.7,0.8,7.1,7.1,1.00
135,Danny Duffy*\duffyda01,32,KCR,AL,4,2,.667,1.26,6,6,0,0,0,0,35.2,28,7,5,2,10,0,40,0,0,1,143,349,2.43,1.065,7.1,0.5,2.5,10.1,4.00
136,Matt Duffy\duffyma01,30,CHC,NL,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.10,0.000,0.0,0.0,0.0,0.0,
137,Robert Dugger\duggero01,25,SEA,AL,0,0,,3.00,3,0,2,0,0,0,6.0,6,2,2,1,1,0,5,0,0,0,25,140,4.10,1.167,9.0,1.5,1.5,7.5,5.00
138,Justin Dunn\dunnju01,25,SEA,AL,1,0,1.000,3.51,5,5,0,0,0,0,25.2,16,10,10,3,17,0,22,2,0,0,111,114,5.13,1.286,5.6,1.1,6.0,7.7,1.29
139,Dane Dunning\dunnida01,26,TEX,AL,2,2,.500,3.78,7,7,0,0,0,0,33.1,33,15,14,1,10,0,39,0,0,4,142,115,2.05,1.290,8.9,0.3,2.7,10.5,3.90
140,Carl Edwards Jr.\edwarca01,29,ATL,NL,0,0,,81.00,1,0,0,0,0,0,0.1,3,3,3,1,1,0,1,0,0,1,5,11,45.10,12.000,81.0,27.0,27.0,27.0,1.00
141,Zach Eflin\eflinza01,27,PHI,NL,2,1,.667,3.38,7,7,0,0,0,0,45.1,48,17,17,4,3,1,42,0,0,2,182,117,2.59,1.125,9.5,0.8,0.6,8.3,14.00
142,Seth Elledge\elledse01,25,STL,NL,0,0,,0.00,2,0,0,0,0,0,2.1,3,0,0,0,0,0,2,0,0,0,10,,1.39,1.286,11.6,0.0,0.0,7.7,
143,Kent Emanuel*\emanuke01,29,HOU,AL,1,0,1.000,2.63,5,0,3,0,0,0,13.2,10,4,4,3,1,0,10,1,0,0,50,162,4.93,0.805,6.6,2.0,0.7,6.6,10.00
144,Nathan Eovaldi\eovalna01,31,BOS,AL,4,2,.667,4.62,7,7,0,0,0,0,39.0,40,20,20,0,8,0,37,3,0,3,165,94,2.05,1.231,9.2,0.0,1.8,8.5,4.63
145,Paolo Espino\espinpa01,34,WSN,NL,0,1,.000,1.93,5,1,4,0,0,0,9.1,5,2,2,2,1,0,5,0,0,0,33,211,5.14,0.643,4.8,1.9,1.0,4.8,5.00
146,Carlos Estevez\estevca01,28,COL,NL,0,0,,3.60,10,0,2,0,0,1,10.0,10,5,4,1,4,0,10,0,0,1,42,130,3.60,1.400,9.0,0.9,3.6,9.0,2.50
147,Phillip Evans\evansph01,28,PIT,NL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.10,0.000,0.0,0.0,0.0,0.0,
148,Pete Fairbanks\fairbpe01,27,TBR,AL,0,0,,1.93,5,0,0,0,0,0,4.2,5,1,1,0,3,0,6,0,0,1,21,213,2.46,1.714,9.6,0.0,5.8,11.6,2.00
149,Bailey Falter*\falteba01,24,PHI,NL,0,0,,9.00,1,0,1,0,0,0,2.0,4,2,2,1,0,0,2,0,0,0,9,52,7.60,2.000,18.0,4.5,0.0,9.0,
150,Jeurys Familia\familje01,31,NYM,NL,0,0,,0.93,11,0,6,0,0,1,9.2,11,2,1,0,4,0,10,0,0,0,44,424,2.27,1.552,10.2,0.0,3.7,9.3,2.50
151,Buck Farmer\farmebu01,30,DET,AL,0,0,,12.66,12,0,0,0,0,0,10.2,15,15,15,6,9,0,10,0,0,1,56,34,11.07,2.250,12.7,5.1,7.6,8.4,1.11
152,Luke Farrell\farrelu01,30,MIN,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,,7.10,2.000,0.0,0.0,18.0,9.0,0.50
153,Erick Fedde\feddeer01,28,WSN,NL,2,3,.400,5.27,6,6,0,0,0,0,27.1,23,17,16,4,13,4,28,1,0,0,119,75,4.49,1.317,7.6,1.3,4.3,9.2,2.15
154,Michael Feliz\felizmi01,28,PIT,NL,0,0,,2.35,7,0,2,0,0,0,7.2,8,3,2,0,1,0,8,0,0,1,31,182,1.40,1.174,9.4,0.0,1.2,9.4,8.00
155,J.P. Feyereisen\feyerjo01,28,MIL,NL,0,1,.000,0.53,18,0,4,0,0,0,17.0,5,3,1,1,7,0,19,0,0,0,61,785,2.86,0.706,2.6,0.5,3.7,10.1,2.71
156,Mike Fiers\fiersmi01,36,OAK,AL,0,2,.000,7.71,2,2,0,0,0,0,9.1,15,8,8,4,4,0,5,0,0,0,45,52,8.89,2.036,14.5,3.9,3.9,4.8,1.25
157,Kyle Finnegan\finneky01,29,WSN,NL,2,0,1.000,3.07,15,0,0,0,0,0,14.2,11,5,5,3,6,0,19,0,0,2,61,131,4.40,1.159,6.8,1.8,3.7,11.7,3.17
158,Jay Flaa\flaaja01,29,BAL,AL,0,0,,0.00,1,0,1,0,0,0,1.1,0,0,0,0,2,0,1,0,0,0,5,,6.10,1.500,0.0,0.0,13.5,6.8,0.50
159,Jack Flaherty\flaheja01,25,STL,NL,6,0,1.000,2.83,7,7,0,0,0,0,41.1,28,16,13,3,11,0,42,3,0,2,163,132,3.03,0.944,6.1,0.7,2.4,9.1,3.82
160,Josh Fleming*\flemijo01,25,TBR,AL,2,3,.400,2.81,5,3,0,0,0,0,25.2,19,8,8,2,10,1,15,1,0,0,103,137,4.23,1.130,6.7,0.7,3.5,5.3,1.50
161,Aaron Fletcher*\fletcaa01,25,SEA,AL,0,0,,16.20,2,0,1,0,0,0,1.2,3,3,3,1,0,0,1,0,0,0,9,30,9.70,1.800,16.2,5.4,0.0,5.4,
162,Chris Flexen\flexech01,26,SEA,AL,3,1,.750,3.78,6,6,0,0,0,0,33.1,40,15,14,3,7,0,23,1,0,0,141,106,3.61,1.410,10.8,0.8,1.9,6.2,3.29
163,Bernardo Flores Jr.*\florebe01,25,STL,NL,0,0,,inf,1,0,0,0,0,0,0.0,1,1,1,0,2,0,0,0,0,0,3,17,,,,,,,0.00
164,Dylan Floro\florody01,30,MIA,NL,2,1,.667,1.15,17,0,2,0,0,0,15.2,9,3,2,0,4,0,15,0,0,0,62,355,1.95,0.830,5.2,0.0,2.3,8.6,3.75
165,Mike Foltynewicz\foltymi01,29,TEX,AL,1,3,.250,4.50,7,7,0,0,0,0,40.0,41,20,20,11,9,0,36,2,0,1,165,97,5.70,1.250,9.2,2.5,2.0,8.1,4.00
166,Matt Foster\fostema01,26,CHW,AL,1,1,.500,8.68,11,0,5,0,0,0,9.1,9,9,9,2,3,0,15,1,0,0,41,49,3.96,1.286,8.7,1.9,2.9,14.5,5.00
167,Max Fried*\friedma01,27,ATL,NL,1,1,.500,8.44,4,4,0,0,0,0,16.0,27,16,15,4,6,0,20,3,0,0,83,53,5.54,2.063,15.2,2.3,3.4,11.3,3.33
168,Paul Fry*\frypa01,28,BAL,AL,0,0,,1.35,15,0,2,0,0,1,13.1,9,2,2,0,6,0,19,0,0,0,54,322,1.60,1.125,6.1,0.0,4.1,12.8,3.17
169,Josh Fuentes\fuentjo01,28,COL,NL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,,3.10,1.000,9.0,0.0,0.0,0.0,
170,Carson Fulmer\fulmeca01,27,CIN,NL,0,0,,4.00,15,0,4,0,0,0,18.0,14,8,8,1,8,0,18,2,0,1,76,116,3.49,1.222,7.0,0.5,4.0,9.0,2.25
171,Michael Fulmer\fulmemi01,28,DET,AL,2,2,.500,3.96,10,4,2,0,0,1,25.0,22,13,11,3,8,0,24,1,0,1,107,107,3.82,1.200,7.9,1.1,2.9,8.6,3.00
172,Kyle Funkhouser\funkhky01,27,DET,AL,0,0,,0.00,1,0,0,0,0,0,2.0,1,1,0,0,1,0,1,0,0,1,9,,3.60,1.000,4.5,0.0,4.5,4.5,1.00
173,Giovanny Gallegos\gallegi01,29,STL,NL,2,1,.667,2.84,16,0,1,0,0,1,19.0,10,6,6,1,4,1,23,2,0,2,72,133,2.31,0.737,4.7,0.5,1.9,10.9,5.75
174,Zac Gallen\galleza01,25,ARI,NL,1,1,.500,3.04,5,5,0,1,1,0,26.2,18,10,9,1,14,0,32,2,0,1,115,137,2.99,1.200,6.1,0.3,4.7,10.8,2.29
175,John Gant\gantjo01,28,STL,NL,2,3,.400,2.15,6,6,0,0,0,0,29.1,26,9,7,1,24,1,25,1,0,0,134,175,4.40,1.705,8.0,0.3,7.4,7.7,1.04
176,Bryan Garcia\garcibr01,26,DET,AL,0,0,,6.57,12,0,2,0,0,2,12.1,10,9,9,2,9,0,10,0,0,4,56,66,5.78,1.541,7.3,1.5,6.6,7.3,1.11
177,Deivi Garcia\garcide01,22,NYY,AL,0,1,.000,4.50,1,1,0,0,0,0,4.0,3,2,2,1,3,0,4,0,0,0,18,96,6.60,1.500,6.8,2.3,6.8,9.0,1.33
178,Jarlin Garcia*\garcija04,28,SFG,NL,0,1,.000,6.48,6,0,2,0,0,0,8.1,5,7,6,2,7,1,12,1,0,0,37,61,6.22,1.440,5.4,2.2,7.6,13.0,1.71
179,Luis Garcia\garcilu05,24,HOU,AL,0,3,.000,3.28,6,4,1,0,0,0,24.2,16,9,9,4,9,1,28,3,0,0,100,128,4.40,1.014,5.8,1.5,3.3,10.2,3.11
180,Yimi Garcia\garciyi01,30,MIA,NL,2,2,.500,1.88,15,0,10,0,0,5,14.1,10,5,3,3,3,0,14,0,0,0,55,217,4.50,0.907,6.3,1.9,1.9,8.8,4.67
181,Amir Garrett*\garream01,29,CIN,NL,0,1,.000,10.38,11,0,4,0,0,2,8.2,10,10,10,4,8,2,7,0,0,1,42,45,10.25,2.077,10.4,4.2,8.3,7.3,0.88
182,Kevin Gausman\gausmke01,30,SFG,NL,3,0,1.000,1.97,7,7,0,0,0,0,45.2,28,10,10,4,12,0,47,0,0,2,177,192,2.97,0.876,5.5,0.8,2.4,9.3,3.92
183,Domingo German\germado01,28,NYY,AL,2,2,.500,4.02,6,6,0,0,0,0,31.1,31,15,14,7,6,0,31,0,0,1,131,99,4.60,1.181,8.9,2.0,1.7,8.9,5.17
184,Kyle Gibson\gibsoky01,33,TEX,AL,3,0,1.000,2.40,7,7,0,0,0,0,41.1,30,12,11,2,13,0,35,1,0,1,164,182,3.05,1.040,6.5,0.4,2.8,7.6,2.69
185,Lucas Gilbreath*\gilbrlu01,25,COL,NL,0,0,,6.75,3,0,2,0,0,0,4.0,5,3,3,2,1,0,4,0,0,0,17,73,8.35,1.500,11.3,4.5,2.3,9.0,4.00
186,Kevin Ginkel\ginkeke01,27,ARI,NL,0,1,.000,4.50,16,0,0,0,0,0,12.0,13,9,6,3,6,0,14,1,0,0,55,94,5.77,1.583,9.8,2.3,4.5,10.5,2.33
187,Lucas Giolito\giolilu01,26,CHW,AL,2,3,.400,4.54,7,7,0,0,0,0,35.2,31,20,18,6,15,0,43,0,0,2,154,91,4.14,1.290,7.8,1.5,3.8,10.9,2.87
188,Mychal Givens\givenmy01,31,COL,NL,1,1,.500,2.84,13,0,4,0,0,0,12.2,10,5,4,3,6,2,14,1,0,2,54,164,5.63,1.263,7.1,2.1,4.3,9.9,2.33
189,Tyler Glasnow\glasnty01,27,TBR,AL,4,2,.667,2.37,8,8,0,0,0,0,49.1,25,13,13,6,19,0,75,0,0,4,190,161,2.80,0.892,4.6,1.1,3.5,13.7,3.95
190,Zack Godley\godleza01,31,MIL,NL,0,1,.000,9.00,1,1,0,0,0,0,3.0,1,4,3,0,5,0,5,1,1,2,17,51,5.77,2.000,3.0,0.0,15.0,15.0,1.00
191,Austin Gomber*\gombeau01,27,COL,NL,2,4,.333,6.35,7,7,0,0,0,0,34.0,28,28,24,5,20,2,34,0,0,1,150,72,4.78,1.412,7.4,1.3,5.3,9.0,1.70
192,Marco Gonzales*\gonzama02,29,SEA,AL,1,3,.250,5.40,5,5,0,0,0,0,28.1,27,17,17,6,11,1,23,1,0,0,121,74,5.50,1.341,8.6,1.9,3.5,7.3,2.09
193,Chi Chi Gonzalez\gonzach01,29,COL,NL,1,1,.500,5.97,7,5,0,0,0,0,28.2,35,19,19,3,10,0,15,1,0,1,126,77,4.57,1.570,11.0,0.9,3.1,4.7,1.50
194,Victor Gonzalez*\gonzavi02,25,LAD,NL,0,0,,1.42,16,0,2,0,0,1,12.2,9,2,2,0,7,0,10,0,0,1,53,272,3.18,1.263,6.4,0.0,5.0,7.1,1.43
195,Brusdar Graterol\gratebr01,22,LAD,NL,0,0,,20.25,3,0,0,0,0,0,1.1,3,3,3,0,2,0,1,0,0,0,9,24,6.10,3.750,20.3,0.0,13.5,6.8,0.50
196,Kendall Graveman\graveke01,30,SEA,AL,1,0,1.000,0.00,12,0,4,0,0,4,14.1,4,0,0,0,3,0,16,1,0,1,49,,1.70,0.488,2.5,0.0,1.9,10.0,5.33
197,Jon Gray\grayjo02,29,COL,NL,4,2,.667,3.12,7,7,0,0,0,0,40.1,32,15,14,4,16,0,38,0,0,0,167,147,3.70,1.190,7.1,0.9,3.6,8.5,2.38
198,Sonny Gray\grayso01,31,CIN,NL,0,2,.000,3.92,4,4,0,0,0,0,20.2,18,9,9,3,10,1,31,1,0,2,90,118,3.58,1.355,7.8,1.3,4.4,13.5,3.10
199,Chad Green\greench03,30,NYY,AL,0,3,.000,2.33,16,0,4,0,0,1,19.1,12,7,5,3,3,0,21,0,0,0,68,173,3.41,0.776,5.6,1.4,1.4,9.8,7.00
200,Zack Greinke\greinza01,37,HOU,AL,2,1,.667,4.23,8,8,0,0,0,0,44.2,48,21,21,7,10,0,35,1,0,2,186,99,4.31,1.299,9.7,1.4,2.0,7.1,3.50
201,Robert Gsellman\gsellro01,27,NYM,NL,0,0,,3.27,7,0,0,0,0,0,11.0,10,6,4,0,3,0,5,0,0,0,47,120,3.01,1.182,8.2,0.0,2.5,4.1,1.67
202,Reymin Guduan*\guduare01,29,OAK,AL,0,0,,10.57,6,0,3,0,0,0,7.2,13,9,9,1,4,0,3,0,0,5,39,38,5.58,2.217,15.3,1.2,4.7,3.5,0.75
203,Deolis Guerra\guerrde01,32,OAK,AL,1,0,1.000,3.21,10,0,3,0,0,0,14.0,8,9,5,2,6,0,15,0,0,1,57,124,4.10,1.000,5.1,1.3,3.9,9.6,2.50
204,Junior Guerra\guerrju02,36,LAA,AL,2,1,.667,4.95,12,0,2,0,0,0,20.0,16,12,11,2,10,0,18,0,1,5,88,89,4.10,1.300,7.2,0.9,4.5,8.1,1.80
205,Luis Guillorme\guilllu01,26,NYM,NL,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,1,0,0,0,0,0,7,30,6.10,4.000,27.0,0.0,9.0,0.0,0.00
206,Josh Hader*\haderjo01,27,MIL,NL,3,0,1.000,0.71,13,0,9,0,0,7,12.2,4,1,1,0,5,0,24,0,1,3,47,589,0.49,0.711,2.8,0.0,3.6,17.1,4.80
207,Jesse Hahn\hahnje01,31,KCR,AL,0,0,,13.50,5,0,1,0,0,1,3.1,5,5,5,2,4,0,3,1,0,1,19,36,13.60,2.700,13.5,5.4,10.8,8.1,0.75
208,David Hale\haleda02,33,PHI,NL,0,1,.000,5.65,10,0,5,0,0,0,14.1,13,10,9,3,5,1,10,1,0,1,61,71,5.68,1.256,8.2,1.9,3.1,6.3,2.00
209,Brad Hand*\handbr01,31,WSN,NL,2,1,.667,1.59,11,0,10,0,0,3,11.1,8,4,2,0,7,1,9,2,0,0,49,254,3.89,1.324,6.4,0.0,5.6,7.1,1.29
210,J.A. Happ*\happja01,38,MIN,AL,2,0,1.000,1.91,5,5,0,0,0,0,28.1,16,6,6,2,8,0,16,1,0,0,109,208,3.84,0.847,5.1,0.6,2.5,5.1,2.00
211,Ryne Harper\harpery01,32,WSN,NL,0,0,,3.00,2,0,0,0,0,0,3.0,2,1,1,0,1,0,2,0,0,0,12,147,2.77,1.000,6.0,0.0,3.0,6.0,2.00
212,Will Harris\harriwi10,36,WSN,NL,0,0,,4.50,2,0,1,0,0,0,2.0,1,1,1,0,2,0,3,0,0,0,10,104,3.10,1.500,4.5,0.0,9.0,13.5,1.50
213,Matt Harvey\harvema01,32,BAL,AL,3,2,.600,3.60,7,7,0,0,0,0,35.0,35,18,14,3,10,0,25,2,0,0,153,119,3.81,1.286,9.0,0.8,2.6,6.4,2.50
214,Louis Head\headlo01,31,TBR,AL,0,0,,6.75,3,0,1,0,0,0,4.0,4,3,3,0,2,0,1,0,0,1,17,62,4.10,1.500,9.0,0.0,4.5,2.3,0.50
215,Andrew Heaney*\heanean01,30,LAA,AL,1,2,.333,4.11,6,6,0,0,0,0,30.2,22,14,14,4,10,0,44,1,0,1,121,106,3.00,1.043,6.5,1.2,2.9,12.9,4.40
216,Taylor Hearn*\hearnta01,26,TEX,AL,1,1,.500,4.67,11,0,2,0,0,0,17.1,18,9,9,4,12,0,21,0,0,2,81,94,5.75,1.731,9.3,2.1,6.2,10.9,1.75
217,Ryan Helsley\helslry01,26,STL,NL,3,0,1.000,3.45,16,0,2,0,0,1,15.2,12,6,6,0,9,0,15,0,0,1,65,110,2.91,1.340,6.9,0.0,5.2,8.6,1.67
218,Heath Hembree\hembrhe01,32,CIN,NL,0,0,,0.00,5,0,1,0,0,0,5.2,0,0,0,0,2,0,7,0,0,0,19,,1.69,0.353,0.0,0.0,3.2,11.1,3.50
219,Kyle Hendricks\hendrky01,31,CHC,NL,2,4,.333,6.23,7,7,0,1,0,0,34.2,48,26,24,11,10,0,30,3,0,0,165,61,6.62,1.673,12.5,2.9,2.6,7.8,3.00
220,Liam Hendriks\hendrli01,32,CHW,AL,1,1,.500,3.55,13,0,10,0,0,6,12.2,11,6,5,4,1,0,21,0,0,0,51,118,4.13,0.947,7.8,2.8,0.7,14.9,21.00
221,Ryan Hendrix\hendrry01,26,CIN,NL,2,0,1.000,7.36,6,0,2,0,0,0,3.2,3,3,3,0,4,0,5,0,0,0,18,67,3.65,1.909,7.4,0.0,9.8,12.3,1.25
222,Sam Hentges*\hentgsa01,24,CLE,AL,1,0,1.000,5.00,4,0,0,0,0,0,9.0,14,6,5,4,2,0,8,0,0,2,42,89,7.77,1.778,14.0,4.0,2.0,8.0,4.00
223,Carlos Hernandez\hernaca04,24,KCR,AL,1,0,1.000,10.80,3,0,0,0,0,0,3.1,6,4,4,0,5,1,5,0,0,2,20,45,4.60,3.300,16.2,0.0,13.5,13.5,1.00
224,Darwinzon Hernandez*\hernada02,24,BOS,AL,0,1,.000,3.18,13,0,2,0,0,0,11.1,10,6,4,1,10,0,16,0,0,2,55,140,4.07,1.765,7.9,0.8,7.9,12.7,1.60
225,Elieser Hernandez\hernael01,26,MIA,NL,0,0,,7.71,1,1,0,0,0,0,2.1,2,2,2,1,0,0,3,0,0,0,9,60,6.10,0.857,7.7,3.9,0.0,11.6,
226,Codi Heuer\heuerco01,24,CHW,AL,2,1,.667,5.87,13,0,1,0,0,0,15.1,22,10,10,3,2,0,17,0,0,0,66,71,3.82,1.565,12.9,1.8,1.2,10.0,8.50
227,Jordan Hicks\hicksjo03,24,STL,NL,0,0,,5.40,10,0,1,0,0,0,10.0,5,6,6,0,10,0,10,0,0,3,44,71,4.10,1.500,4.5,0.0,9.0,9.0,1.00
228,Trevor Hildenberger\hildetr01,30,NYM,NL,0,0,,15.43,2,0,1,0,0,0,2.1,3,4,4,1,3,0,4,1,0,1,14,29,10.39,2.571,11.6,3.9,11.6,15.4,1.33
229,Rich Hill*\hillri01,41,TBR,AL,1,1,.500,5.17,7,7,0,0,0,0,31.1,25,18,18,5,10,0,32,3,0,0,128,74,4.38,1.117,7.2,1.4,2.9,9.2,3.20
230,Tim Hill*\hillti01,31,SDP,NL,2,2,.500,1.72,18,0,1,0,0,0,15.2,12,10,3,3,5,4,19,1,0,0,67,216,4.31,1.085,6.9,1.7,2.9,10.9,3.80
231,Jeff Hoffman\hoffmje02,28,CIN,NL,2,2,.500,4.39,6,6,0,0,0,0,26.2,26,14,13,4,13,1,23,1,0,2,116,105,4.90,1.463,8.8,1.4,4.4,7.8,1.77
232,Derek Holland*\hollade01,34,DET,AL,0,1,.000,13.00,8,1,4,0,0,0,9.0,16,13,13,2,6,0,9,0,0,0,51,34,5.99,2.444,16.0,2.0,6.0,9.0,1.50
233,Greg Holland\hollagr01,35,KCR,AL,2,1,.667,5.25,13,0,4,0,0,2,12.0,15,8,7,3,8,0,13,0,0,1,59,85,6.18,1.917,11.3,2.3,6.0,9.8,1.63
234,Jordan Holloway\hollojo01,25,MIA,NL,1,0,1.000,0.00,5,0,2,0,0,0,10.0,4,0,0,0,3,0,10,0,0,0,37,,2.00,0.700,3.6,0.0,2.7,9.0,3.33
235,Clay Holmes\holmecl01,28,PIT,NL,1,0,1.000,4.50,15,0,4,0,0,0,16.0,14,9,8,1,5,0,15,3,0,2,69,92,3.54,1.188,7.9,0.6,2.8,8.4,3.00
236,Brent Honeywell Jr.\honeybr01,26,TBR,AL,0,0,,8.31,3,2,0,0,0,0,4.1,5,4,4,2,3,0,4,0,0,0,21,50,9.33,1.846,10.4,4.2,6.2,8.3,1.33
237,Tanner Houck\houckta01,25,BOS,AL,0,2,.000,4.35,3,2,0,0,0,0,10.1,14,7,5,1,1,0,12,0,0,1,45,103,2.33,1.452,12.2,0.9,0.9,10.5,12.00
238,Adrian Houser\housead01,28,MIL,NL,3,3,.500,3.44,7,7,0,0,0,0,36.2,34,17,14,5,11,0,31,0,0,3,148,120,4.08,1.227,8.3,1.2,2.7,7.6,2.82
239,Sam Howard*\howarsa01,28,PIT,NL,2,2,.500,3.86,16,0,1,0,0,0,11.2,5,5,5,2,7,0,17,0,0,1,46,109,4.21,1.029,3.9,1.5,5.4,13.1,2.43
240,Spencer Howard\howarsp01,24,PHI,NL,0,0,,8.31,3,0,1,0,0,0,4.1,6,4,4,0,2,0,8,0,0,0,21,51,0.79,1.846,12.5,0.0,4.2,16.6,4.00
241,James Hoyt\hoytja01,34,LAA,AL,0,0,,0.00,2,0,1,0,0,0,1.2,1,0,0,0,3,0,2,0,0,0,9,,6.10,2.400,5.4,0.0,16.2,10.8,0.67
242,Daniel Hudson\hudsoda01,34,WSN,NL,2,0,1.000,1.86,10,0,1,0,0,0,9.2,4,2,2,2,4,0,11,0,0,0,37,218,4.76,0.828,3.7,1.9,3.7,10.2,2.75
243,Tommy Hunter\hunteto02,34,NYM,NL,0,0,,0.00,2,1,0,0,0,0,4.0,2,0,0,0,0,0,1,0,0,0,15,,2.60,0.500,4.5,0.0,0.0,2.3,
244,Raisel Iglesias\iglesra01,31,LAA,AL,1,2,.333,6.00,13,0,12,0,0,5,12.0,14,10,8,3,3,0,15,1,0,1,53,74,4.85,1.417,10.5,2.3,2.3,11.3,5.00
245,Cole Irvin*\irvinco01,27,OAK,AL,3,4,.429,3.29,7,7,0,0,0,0,41.0,38,16,15,5,6,0,37,3,0,2,168,119,3.54,1.073,8.3,1.1,1.3,8.1,6.17
246,Luke Jackson\jackslu01,29,ATL,NL,1,0,1.000,1.38,14,0,2,0,0,0,13.0,10,2,2,1,8,1,11,0,1,1,55,322,4.25,1.385,6.9,0.7,5.5,7.6,1.38
247,Kenley Jansen\janseke01,33,LAD,NL,0,1,.000,1.88,13,0,8,0,0,5,14.1,4,5,3,1,14,3,15,0,0,2,59,205,4.84,1.256,2.5,0.6,8.8,9.4,1.07
248,Cristian Javier\javiecr01,24,HOU,AL,3,1,.750,2.90,6,6,0,0,0,0,31.0,19,10,10,3,12,0,38,3,0,1,124,145,3.36,1.000,5.5,0.9,3.5,11.0,3.17
249,Joe Jimenez\jimenjo02,26,DET,AL,0,0,,45.00,2,0,0,0,0,0,1.0,0,5,5,0,7,0,2,0,0,1,10,13,20.10,7.000,0.0,0.0,63.0,18.0,0.29
250,Pierce Johnson\johnspi01,30,SDP,NL,0,1,.000,3.86,11,0,1,0,0,0,9.1,7,4,4,0,4,0,13,0,0,0,38,98,1.60,1.179,6.8,0.0,3.9,12.5,3.25
251,Nate Jones\jonesna01,35,ATL,NL,0,2,.000,3.48,12,0,4,0,0,0,10.1,8,6,4,3,10,4,7,1,0,1,50,129,8.71,1.742,7.0,2.6,8.7,6.1,0.70
252,Jakob Junis\junisja01,28,KCR,AL,1,2,.333,5.33,9,4,0,0,0,0,27.0,27,16,16,4,8,0,30,0,0,2,113,83,3.69,1.296,9.0,1.3,2.7,10.0,3.75
253,James Karinchak\karinja01,25,CLE,AL,0,0,,0.60,16,0,6,0,0,3,15.0,3,1,1,1,3,0,30,1,0,0,53,730,0.77,0.400,1.8,0.6,1.8,18.0,10.00
254,Anthony Kay*\kayan01,26,TOR,AL,0,2,.000,10.24,3,2,0,0,0,0,9.2,14,12,11,2,4,0,10,2,0,1,46,42,5.58,1.862,13.0,1.9,3.7,9.3,2.50
255,Keone Kela\kelake01,28,SDP,NL,2,2,.500,5.06,12,0,2,0,0,0,10.2,11,8,6,3,3,0,13,0,0,2,48,74,5.16,1.313,9.3,2.5,2.5,11.0,4.33
256,Brad Keller\kellebr01,25,KCR,AL,2,4,.333,7.31,7,7,0,0,0,0,28.1,41,28,23,5,13,1,22,3,0,3,141,60,5.54,1.906,13.0,1.6,4.1,7.0,1.69
257,Mitch Keller\kellemi03,25,PIT,NL,2,3,.400,6.29,6,6,0,0,0,0,24.1,26,17,17,3,15,0,24,0,0,2,113,66,4.58,1.685,9.6,1.1,5.5,8.9,1.60
258,Joe Kelly\kellyjo05,33,LAD,NL,0,0,,54.00,1,0,0,0,0,0,0.2,5,4,4,0,0,0,0,0,0,0,7,11,3.10,7.500,67.5,0.0,0.0,0.0,
259,Merrill Kelly\kellyme01,32,ARI,NL,2,3,.400,5.40,7,7,0,0,0,0,38.1,42,25,23,6,14,1,30,1,0,0,170,77,4.74,1.461,9.9,1.4,3.3,7.0,2.14
260,Ian Kennedy\kenneia01,36,TEX,AL,0,0,,2.40,15,0,14,0,0,10,15.0,12,4,4,2,2,0,20,0,0,0,57,184,2.57,0.933,7.2,1.2,1.2,12.0,10.00
261,Clayton Kershaw*\kershcl01,33,LAD,NL,5,3,.625,2.62,8,8,0,0,0,0,44.2,36,14,13,3,8,0,46,0,0,2,176,144,2.45,0.985,7.3,0.6,1.6,9.3,5.75
262,Dallas Keuchel*\keuchda01,33,CHW,AL,1,1,.500,3.79,7,7,0,0,0,0,38.0,32,18,16,3,14,0,17,2,0,0,156,109,4.49,1.211,7.6,0.7,3.3,4.0,1.21
263,Mike Kickham*\kickhmi01,32,LAD,NL,0,0,,13.50,1,0,1,0,0,0,2.0,5,3,3,1,1,0,2,1,0,0,12,33,10.60,3.000,22.5,4.5,4.5,9.0,2.00
264,Yusei Kikuchi*\kikucyu01,30,SEA,AL,1,2,.333,4.30,6,6,0,0,0,0,37.2,29,18,18,6,12,0,34,1,0,1,150,93,4.40,1.088,6.9,1.4,2.9,8.1,2.83
265,Kwang Hyun Kim*\kimkw01,32,STL,NL,1,0,1.000,3.06,4,4,0,0,0,0,17.2,19,6,6,1,4,0,18,1,0,0,76,124,2.65,1.302,9.7,0.5,2.0,9.2,4.50
266,Craig Kimbrel\kimbrcr01,33,CHC,NL,0,1,.000,0.64,14,0,10,0,0,6,14.0,5,2,1,1,7,0,21,0,0,1,54,606,2.53,0.857,3.2,0.6,4.5,13.5,3.00
267,John King*\kingjo01,26,TEX,AL,4,1,.800,1.56,12,0,3,0,0,0,17.1,19,6,3,1,2,1,12,1,0,0,72,283,2.98,1.212,9.9,0.5,1.0,6.2,6.00
