"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Tyler Naquin","CIN","1","5","5","2","0","1","0","1","2","4","0","0","2","0","0","0","0","0","0",".400","13359"
"Yuli Gurriel","HOU","1","5","5","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",".400","19198"
"Nick Senzel","CIN","1","5","5","2","1","1","0","0","1","3","0","0","0","0","0","0","2","0","0",".400","19293"
"Charlie Culberson","TEX","1","3","4","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0",".333","3298"
"Asdrubal Cabrera","ARI","1","3","4","1","0","1","0","0","0","2","1","0","1","0","0","0","0","0","0",".333","4962"
"Brandon Belt","SFG","1","3","4","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0",".333","10264"
"Jon Berti","MIA","1","3","3","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0",".333","12037"
"Nick Ahmed","ARI","1","3","4","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0",".333","12147"
"Xander Bogaerts","BOS","1","3","4","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0",".333","12161"
"Carson Kelly","ARI","1","3","4","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0",".333","13620"
"Jacob Stallings","PIT","1","3","4","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0",".333","13723"
"Hunter Renfroe","BOS","1","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",".333","15464"
"Jonah Heim","TEX","1","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0",".333","16930"
"Chad Wallach","MIA","1","3","3","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0",".333","17161"
"Alex Bregman","HOU","1","3","5","1","0","1","0","0","0","1","2","0","1","0","0","0","0","0","0",".333","17678"
"Kyle Tucker","HOU","1","3","4","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0",".333","18345"
"Nate Lowe","TEX","1","3","4","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0",".333","19566"
"Ryan McKenna","BAL","1","3","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".333","19928"
"Michael Brantley","HOU","1","4","5","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0",".250","4106"
"Justin Upton","LAA","1","4","5","1","0","0","0","1","1","1","1","0","2","0","0","0","0","0","0",".250","5222"
"Brandon Crawford","SFG","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","5343"
"Wilmer Flores","SFG","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0",".250","5827"
"Corey Dickerson","MIA","1","4","4","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","10762"
"Jesus Aguilar","MIA","1","4","4","1","0","0","0","1","1","2","0","0","1","0","0","0","0","0","0",".250","11342"
"Nick Castellanos","CIN","1","4","5","1","0","1","0","0","1","2","1","0","1","0","0","0","0","0","0",".250","11737"
"Eugenio Suarez","CIN","1","4","4","1","0","0","0","1","1","1","0","0","2","0","0","0","0","0","0",".250","12552"
"Christian Walker","ARI","1","4","4","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0",".250","13419"
"Mike Yastrzemski","SFG","1","4","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","14854"
"Taylor Ward","LAA","1","4","4","1","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0",".250","17548"
"Cedric Mullins II","BAL","1","4","4","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0",".250","17929"
"Brian Anderson","MIA","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","18289"
"Adolis Garcia","TEX","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","19287"
"Jose Rojas","LAA","1","4","5","1","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0",".250","19331"
"Carlos Correa","HOU","1","5","5","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".200","14162"
"Drew Butera","LAA","1","2","4","0","0","0","0","0","0","1","0","0","1","0","0","2","0","0","0",".000","3411"
"Sandy Leon","MIA","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","5273"
"Juan Lagares","LAA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","5384"
"Marwin Gonzalez","BOS","1","4","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","5497"
"Eduardo Escobar","ARI","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","6153"
"Freddy Galvis","BAL","1","3","4","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0",".000","6609"
"Miguel Rojas","MIA","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","7802"
"Jason Castro","HOU","1","3","4","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".000","8722"
"Buster Posey","SFG","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","9166"
"Evan Longoria","SFG","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","9368"
"Christian Vazquez","BOS","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","9774"
"Mike Trout","LAA","1","3","5","0","0","0","0","0","1","0","2","0","1","0","0","0","0","1","0",".000","10155"
"Ben Gamel","PIT","1","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12160"
"Maikel Franco","BAL","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","12179"
"Phillip Evans","PIT","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","12950"
"Rio Ruiz","BAL","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14103"
"Joey Gallo","TEX","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14128"
"Wilmer Difo","PIT","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14320"
"Lewis Brinson","MIA","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14352"
"Franchy Cordero","BOS","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14567"
"Pat Valaika","BAL","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","14885"
"Mike Tauchman","SFG","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","15274"
"Austin Slater","SFG","1","1","2","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".000","16153"
"Alex Blandino","CIN","1","1","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".000","16271"
"Isiah Kiner-Falefa","TEX","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","16512"
"Alex Verdugo","BOS","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17027"
"Rafael Devers","BOS","1","3","4","0","0","0","0","0","0","1","0","0","3","0","1","0","0","0","0",".000","17350"
"Troy Stokes Jr.","PIT","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","17478"
"Kevin Newman","PIT","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17696"
"Steven Duggar","SFG","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","17719"
"Willie Calhoun","TEX","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17838"
"Isan Diaz","MIA","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17922"
"David Fletcher","LAA","1","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17992"
"Ka'ai Tom","PIT","1","4","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","18136"
"Nick Solak","TEX","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","19294"
"Eli White","TEX","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","19346"
"Austin Hays","BAL","1","3","4","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0",".000","19363"
"Yordan Alvarez","HOU","1","5","5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","19556"
"Shohei Ohtani","LAA","1","5","5","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","19755"
"Daulton Varsho","ARI","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","19918"
"Bobby Dalbec","BOS","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","19966"
"Hunter Owen","PIT","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","20034"
"Jonathan India","CIN","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",".000","21523"
"Shogo Akiyama","CIN","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","27461"
