team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
MIN,4/28/2021,1,621439,Byron Buxton,1,Y,CF
MIN,4/28/2021,1,518626,Josh Donaldson,2,Y,3B
MIN,4/28/2021,1,443558,Nelson Cruz,3,Y,DH
MIN,4/28/2021,1,593871,Jorge Polanco,4,Y,2B
MIN,4/28/2021,1,641598,Mitch Garver,5,Y,C
MIN,4/28/2021,1,667670,Brent Rooker,6,Y,RF
MIN,4/28/2021,1,553902,Willians Astudillo,7,Y,1B
MIN,4/28/2021,1,592743,Andrelton Simmons,8,Y,SS
MIN,4/28/2021,1,666135,Alex Kirilloff,9,Y,LF
MIN,4/28/2021,1,457918,J.A. Happ,SP,Y,
CLE,4/28/2021,1,514917,Cesar Hernandez,1,Y,2B
CLE,4/28/2021,1,656669,Jordan Luplow,2,Y,CF
CLE,4/28/2021,1,608070,Jose Ramirez,3,Y,3B
CLE,4/28/2021,1,614177,Franmil Reyes,4,Y,DH
CLE,4/28/2021,1,592696,Eddie Rosario,5,Y,LF
CLE,4/28/2021,1,642708,Amed Rosario,6,Y,SS
CLE,4/28/2021,1,647304,Josh Naylor,7,Y,RF
CLE,4/28/2021,1,644374,Yu-Cheng Chang,8,Y,1B
CLE,4/28/2021,1,595978,Austin Hedges,9,Y,C
CLE,4/28/2021,1,663531,Logan Allen,SP,Y,
MIA,4/28/2021,1,500743,Miguel Rojas,1,Y,SS
MIA,4/28/2021,1,542583,Jesus Aguilar,2,Y,1B
MIA,4/28/2021,1,643265,Garrett Cooper,3,Y,RF
MIA,4/28/2021,1,572816,Corey Dickerson,4,Y,LF
MIA,4/28/2021,1,594807,Adam Duvall,5,Y,CF
MIA,4/28/2021,1,542932,Jonathon Berti,6,Y,3B
MIA,4/28/2021,1,656371,Isan Diaz,7,Y,2B
MIA,4/28/2021,1,595453,Chad Wallach,8,Y,C
MIA,4/28/2021,1,645261,Sandy Alcantara,SP,Y,
MIL,4/28/2021,1,543939,Kolten Wong,1,Y,2B
MIL,4/28/2021,1,596129,Daniel Vogelbach,2,Y,1B
MIL,4/28/2021,1,553882,Omar Narvaez,3,Y,C
MIL,4/28/2021,1,543768,Travis Shaw,4,Y,3B
MIL,4/28/2021,1,621438,Tyrone Taylor,5,Y,RF
MIL,4/28/2021,1,641856,Billy McKinney,6,Y,LF
MIL,4/28/2021,1,598265,Jackie Bradley,7,Y,CF
MIL,4/28/2021,1,649966,Luis Urias,8,Y,SS
MIL,4/28/2021,1,643327,Zack Godley,SP,Y,
CIN,4/28/2021,1,669222,Nick Senzel,1,Y,CF
CIN,4/28/2021,1,608385,Jesse Winker,2,Y,LF
CIN,4/28/2021,1,592206,Nick Castellanos,3,Y,RF
CIN,4/28/2021,1,458015,Joey Votto,4,Y,1B
CIN,4/28/2021,1,553993,Eugenio Suarez,5,Y,SS
CIN,4/28/2021,1,519058,Mike Moustakas,6,Y,3B
CIN,4/28/2021,1,663886,Tyler Stephenson,7,Y,C
CIN,4/28/2021,1,571657,Kyle Farmer,8,Y,2B
CIN,4/28/2021,1,543243,Sonny Gray,SP,Y,
LAD,4/28/2021,1,605141,Mookie Betts,1,Y,CF
LAD,4/28/2021,1,666158,Gavin Lux,2,Y,SS
LAD,4/28/2021,1,457759,Justin Turner,3,Y,3B
LAD,4/28/2021,1,571970,Max Muncy,4,Y,1B
LAD,4/28/2021,1,621035,Chris Taylor,5,Y,2B
LAD,4/28/2021,1,572041,AJ Pollock,6,Y,LF
LAD,4/28/2021,1,670042,Luke Raley,7,Y,RF
LAD,4/28/2021,1,605131,Austin Barnes,8,Y,C
LAD,4/28/2021,1,477132,Clayton Kershaw,SP,Y,
KC,4/28/2021,1,593160,Whit Merrifield,1,Y,2B
KC,4/28/2021,1,467793,Carlos Santana,2,Y,1B
KC,4/28/2021,1,521692,Salvador Perez,3,Y,C
KC,4/28/2021,1,624585,Jorge Soler,4,Y,RF
KC,4/28/2021,1,643217,Andrew Benintendi,5,Y,LF
KC,4/28/2021,1,641531,Hunter Dozier,6,Y,3B
KC,4/28/2021,1,572191,Michael Taylor,7,Y,CF
KC,4/28/2021,1,670032,Nicky Lopez,8,Y,SS
KC,4/28/2021,1,501985,Mike Minor,SP,Y,
PIT,4/28/2021,1,624428,Adam Frazier,1,Y,2B
PIT,4/28/2021,1,595943,Phillip Evans,2,Y,LF
PIT,4/28/2021,1,668804,Bryan Reynolds,3,Y,CF
PIT,4/28/2021,1,453943,Todd Frazier,4,Y,1B
PIT,4/28/2021,1,570481,Erik Gonzalez,5,Y,3B
PIT,4/28/2021,1,607732,Jacob Stallings,6,Y,C
PIT,4/28/2021,1,594694,Wilmer Difo,7,Y,RF
PIT,4/28/2021,1,621028,Kevin Newman,8,Y,SS
PIT,4/28/2021,1,656605,Mitch Keller,SP,Y,
BOS,4/28/2021,1,571771,Kike Hernandez,1,Y,CF
BOS,4/28/2021,1,657077,Alex Verdugo,2,Y,RF
BOS,4/28/2021,1,502110,J.D. Martinez,3,Y,LF
BOS,4/28/2021,1,593428,Xander Bogaerts,4,Y,SS
BOS,4/28/2021,1,646240,Rafael Devers,5,Y,3B
BOS,4/28/2021,1,543877,Christian Vazquez,6,Y,C
BOS,4/28/2021,1,503556,Marwin Gonzalez,7,Y,2B
BOS,4/28/2021,1,666915,Bobby Dalbec,8,Y,1B
BOS,4/28/2021,1,601713,Nick Pivetta,SP,Y,
NYM,4/28/2021,1,607043,Brandon Nimmo,1,Y,CF
NYM,4/28/2021,1,596019,Francisco Lindor,2,Y,SS
NYM,4/28/2021,1,624413,Peter Alonso,3,Y,1B
NYM,4/28/2021,1,624424,Michael Conforto,4,Y,RF
NYM,4/28/2021,1,605204,J.D. Davis,5,Y,3B
NYM,4/28/2021,1,642086,Dominic Smith,6,Y,LF
NYM,4/28/2021,1,643446,Jeff McNeil,7,Y,2B
NYM,4/28/2021,1,543510,James McCann,8,Y,C
NYM,4/28/2021,1,594798,Jacob deGrom,SP,Y,
NYY,4/28/2021,1,518934,DJ LeMahieu,1,Y,2B
NYY,4/28/2021,1,519317,Giancarlo Stanton,2,Y,DH
NYY,4/28/2021,1,650402,Gleyber Torres,3,Y,SS
NYY,4/28/2021,1,570482,Giovanny Urshela,4,Y,3B
NYY,4/28/2021,1,645801,Mike Ford,5,Y,1B
NYY,4/28/2021,1,543305,Aaron Hicks,6,Y,CF
NYY,4/28/2021,1,640449,Clint Frazier,7,Y,RF
NYY,4/28/2021,1,543309,Kyle Higashioka,8,Y,C
NYY,4/28/2021,1,458731,Brett Gardner,9,Y,LF
NYY,4/28/2021,1,593334,Domingo German,SP,Y,
BAL,4/28/2021,1,656775,Cedric Mullins,1,Y,CF
BAL,4/28/2021,1,669720,Austin Hays,2,Y,LF
BAL,4/28/2021,1,641820,Trey Mancini,3,Y,1B
BAL,4/28/2021,1,596748,Maikel Franco,4,Y,3B
BAL,4/28/2021,1,621466,DJ Stewart,5,Y,RF
BAL,4/28/2021,1,600474,Pedro Severino,6,Y,C
BAL,4/28/2021,1,663624,Ryan Mountcastle,7,Y,DH
BAL,4/28/2021,1,547004,Rio Ruiz,8,Y,2B
BAL,4/28/2021,1,642162,Patrick Valaika,9,Y,SS
BAL,4/28/2021,1,665152,Dean Kremer,SP,Y,
WAS,4/28/2021,1,607208,Trea Turner,1,Y,SS
WAS,4/28/2021,1,543281,Josh Harrison,2,Y,2B
WAS,4/28/2021,1,475582,Ryan Zimmerman,3,Y,1B
WAS,4/28/2021,1,516770,Starlin Castro,4,Y,3B
WAS,4/28/2021,1,656941,Kyle Schwarber,5,Y,LF
WAS,4/28/2021,1,605137,Josh Bell,6,Y,DH
WAS,4/28/2021,1,543228,Yan Gomes,7,Y,C
WAS,4/28/2021,1,541650,Hernan Perez,8,Y,RF
WAS,4/28/2021,1,645302,Victor Robles,9,Y,CF
WAS,4/28/2021,1,607200,Erick Fedde,SP,Y,
TOR,4/28/2021,1,543807,George Springer,1,Y,DH
TOR,4/28/2021,1,666182,Bo Bichette,2,Y,SS
TOR,4/28/2021,1,665489,Vladimir Guerrero,3,Y,1B
TOR,4/28/2021,1,545341,Randal Grichuk,4,Y,CF
TOR,4/28/2021,1,624415,Cavan Biggio,5,Y,RF
TOR,4/28/2021,1,543760,Marcus Semien,6,Y,2B
TOR,4/28/2021,1,605412,Joe Panik,7,Y,3B
TOR,4/28/2021,1,666971,Lourdes Gurriel,8,Y,LF
TOR,4/28/2021,1,643376,Danny Jansen,9,Y,C
TOR,4/28/2021,1,571927,Steven Matz,SP,Y,
OAK,4/28/2021,1,592192,Mark Canha,1,Y,LF
OAK,4/28/2021,1,621566,Matt Olson,2,Y,1B
OAK,4/28/2021,1,657656,Ramon Laureano,3,Y,CF
OAK,4/28/2021,1,519048,Mitch Moreland,4,Y,DH
OAK,4/28/2021,1,656305,Matt Chapman,5,Y,3B
OAK,4/28/2021,1,664913,Seth Brown,6,Y,RF
OAK,4/28/2021,1,643393,Tony Kemp,7,Y,2B
OAK,4/28/2021,1,605353,Vimael Machin,8,Y,SS
OAK,4/28/2021,1,605244,Aramis Garcia,9,Y,C
OAK,4/28/2021,1,608344,Cole Irvin,SP,Y,
TB,4/28/2021,1,668227,Randy Arozarena,1,Y,DH
TB,4/28/2021,1,622534,Manuel Margot,2,Y,LF
TB,4/28/2021,1,670712,Mike Brosseau,3,Y,2B
TB,4/28/2021,1,650490,Yandy Diaz,4,Y,3B
TB,4/28/2021,1,595281,Kevin Kiermaier,5,Y,CF
TB,4/28/2021,1,642715,Willy Adames,6,Y,SS
TB,4/28/2021,1,660294,Yoshitomo Tsutsugo,7,Y,1B
TB,4/28/2021,1,572287,Mike Zunino,8,Y,C
TB,4/28/2021,1,621433,Brett Phillips,9,Y,RF
TB,4/28/2021,1,607192,Tyler Glasnow,SP,Y,
CHC,4/28/2021,1,519203,Anthony Rizzo,1,Y,1B
CHC,4/28/2021,1,575929,Willson Contreras,2,Y,C
CHC,4/28/2021,1,622110,Matt Duffy,3,Y,3B
CHC,4/28/2021,1,592178,Kris Bryant,4,Y,LF
CHC,4/28/2021,1,518792,Jason Heyward,5,Y,RF
CHC,4/28/2021,1,623520,David Bote,6,Y,2B
CHC,4/28/2021,1,545350,Jacob Marisnick,7,Y,CF
CHC,4/28/2021,1,663538,Nico Hoerner,8,Y,SS
CHC,4/28/2021,1,543294,Kyle Hendricks,SP,Y,
ATL,4/28/2021,1,660670,Ronald Acuna,1,Y,RF
ATL,4/28/2021,1,518692,Freddie Freeman,2,Y,1B
ATL,4/28/2021,1,542303,Marcell Ozuna,3,Y,LF
ATL,4/28/2021,1,645277,Ozzie Albies,4,Y,2B
ATL,4/28/2021,1,621020,Dansby Swanson,5,Y,SS
ATL,4/28/2021,1,663586,Austin Riley,6,Y,3B
ATL,4/28/2021,1,628338,Guillermo Heredia,7,Y,CF
ATL,4/28/2021,1,656577,Alex Jackson,8,Y,C
ATL,4/28/2021,1,660623,Huascar Ynoa,SP,Y,
PHI,4/28/2021,1,543543,Brad Miller,1,Y,3B
PHI,4/28/2021,1,656555,Rhys Hoskins,2,Y,1B
PHI,4/28/2021,1,547180,Bryce Harper,3,Y,RF
PHI,4/28/2021,1,544369,Didi Gregorius,4,Y,SS
PHI,4/28/2021,1,457705,Andrew McCutchen,5,Y,LF
PHI,4/28/2021,1,546318,Odubel Herrera,6,Y,CF
PHI,4/28/2021,1,595284,Andrew Knapp,7,Y,C
PHI,4/28/2021,1,665155,Nick Maton,8,Y,2B
PHI,4/28/2021,1,592826,Vincent Velasquez,SP,Y,
STL,4/28/2021,1,669242,Tommy Edman,1,Y,2B
STL,4/28/2021,1,666185,Dylan Carlson,2,Y,CF
STL,4/28/2021,1,502671,Paul Goldschmidt,3,Y,1B
STL,4/28/2021,1,571448,Nolan Arenado,4,Y,3B
STL,4/28/2021,1,657557,Paul DeJong,5,Y,SS
STL,4/28/2021,1,641933,Tyler O'Neill,6,Y,LF
STL,4/28/2021,1,642211,Justin Williams,7,Y,RF
STL,4/28/2021,1,668800,Andrew Knizner,8,Y,C
STL,4/28/2021,1,670912,Johan Oviedo,SP,Y,
LAA,4/28/2021,1,664058,David Fletcher,1,Y,2B
LAA,4/28/2021,1,660271,Shohei (H) Ohtani,2,Y,DH
LAA,4/28/2021,1,545361,Mike Trout,3,Y,CF
LAA,4/28/2021,1,665120,Jared Walsh,4,Y,1B
LAA,4/28/2021,1,543685,Anthony Rendon,5,Y,3B
LAA,4/28/2021,1,670351,Jose Rojas,6,Y,LF
LAA,4/28/2021,1,578428,Jose Iglesias,7,Y,SS
LAA,4/28/2021,1,594988,Scott Schebler,8,Y,RF
LAA,4/28/2021,1,545358,Max Stassi,9,Y,C
LAA,4/28/2021,1,502171,Alex Cobb,SP,Y,
TEX,4/28/2021,1,641432,Willie Calhoun,1,Y,DH
TEX,4/28/2021,1,669256,Nick Solak,2,Y,2B
TEX,4/28/2021,1,608336,Joey Gallo,3,Y,RF
TEX,4/28/2021,1,663993,Nathaniel Lowe,4,Y,1B
TEX,4/28/2021,1,666969,Adolis Garcia,5,Y,CF
TEX,4/28/2021,1,621311,David Dahl,6,Y,LF
TEX,4/28/2021,1,643396,Isiah Kiner-Falefa,7,Y,SS
TEX,4/28/2021,1,571788,Brock Holt,8,Y,3B
TEX,4/28/2021,1,641680,Jonah Heim,9,Y,C
TEX,4/28/2021,1,641540,Dane Dunning,SP,Y,
SEA,4/28/2021,1,664059,Sam Haggerty,1,Y,2B
SEA,4/28/2021,1,664034,Ty France,2,Y,DH
SEA,4/28/2021,1,572122,Kyle Seager,3,Y,3B
SEA,4/28/2021,1,641786,Kyle Lewis,4,Y,CF
SEA,4/28/2021,1,657108,Evan White,5,Y,1B
SEA,4/28/2021,1,592530,Jose Marmolejos,6,Y,RF
SEA,4/28/2021,1,666211,Taylor Trammell,7,Y,LF
SEA,4/28/2021,1,620443,Luis Torrens,8,Y,C
SEA,4/28/2021,1,641487,J.P. Crawford,9,Y,SS
SEA,4/28/2021,1,643290,Justin Dunn,SP,Y,
HOU,4/28/2021,1,514888,Jose Altuve,1,Y,2B
HOU,4/28/2021,1,488726,Michael Brantley,2,Y,DH
HOU,4/28/2021,1,608324,Alex Bregman,3,Y,3B
HOU,4/28/2021,1,663656,Kyle Tucker,4,Y,RF
HOU,4/28/2021,1,493329,Yulieski Gurriel,5,Y,1B
HOU,4/28/2021,1,621043,Carlos Correa,6,Y,SS
HOU,4/28/2021,1,676801,Chas McCormick,7,Y,LF
HOU,4/28/2021,1,664702,Myles Straw,8,Y,CF
HOU,4/28/2021,1,455117,Martin Maldonado,9,Y,C
HOU,4/28/2021,1,425844,Zack Greinke,SP,Y,
SD,4/28/2021,1,665487,Fernando Tatis,1,Y,SS
SD,4/28/2021,1,663757,Trent Grisham,2,Y,CF
SD,4/28/2021,1,592518,Manny Machado,3,Y,3B
SD,4/28/2021,1,543333,Eric Hosmer,4,Y,1B
SD,4/28/2021,1,571976,Wil Myers,5,Y,RF
SD,4/28/2021,1,595777,Jurickson Profar,6,Y,LF
SD,4/28/2021,1,669134,Luis Campusano,7,Y,C
SD,4/28/2021,1,673490,Ha-seong Kim,8,Y,2B
SD,4/28/2021,1,677960,Ryan Weathers,SP,Y,
ARI,4/28/2021,1,608348,Carson Kelly,1,Y,C
ARI,4/28/2021,1,656976,Pavin Smith,2,Y,CF
ARI,4/28/2021,1,452678,Asdrubal Cabrera,3,Y,3B
ARI,4/28/2021,1,500871,Eduardo Escobar,4,Y,2B
ARI,4/28/2021,1,621500,Wyatt Mathisen,5,Y,1B
ARI,4/28/2021,1,444482,David Peralta,6,Y,LF
ARI,4/28/2021,1,605113,Nick Ahmed,7,Y,SS
ARI,4/28/2021,1,668942,Josh Rojas,8,Y,RF
ARI,4/28/2021,1,642092,Riley Smith,SP,Y,
COL,4/28/2021,1,641658,Garrett Hampson,1,Y,CF
COL,4/28/2021,1,641857,Ryan McMahon,2,Y,2B
COL,4/28/2021,1,596115,Trevor Story,3,Y,SS
COL,4/28/2021,1,543068,C.J. Cron,4,Y,1B
COL,4/28/2021,1,453568,Charlie Blackmon,5,Y,RF
COL,4/28/2021,1,602074,Yonathan Daza,6,Y,LF
COL,4/28/2021,1,658069,Josh Fuentes,7,Y,3B
COL,4/28/2021,1,553869,Elias Diaz,8,Y,C
COL,4/28/2021,1,608566,German Marquez,SP,Y,
SF,4/28/2021,1,600303,Tommy La Stella,1,Y,2B
SF,4/28/2021,1,474832,Brandon Belt,2,Y,1B
SF,4/28/2021,1,446334,Evan Longoria,3,Y,3B
SF,4/28/2021,1,543105,Alex Dickerson,4,Y,LF
SF,4/28/2021,1,543063,Brandon Crawford,5,Y,SS
SF,4/28/2021,1,573131,Darin Ruf,6,Y,RF
SF,4/28/2021,1,643565,Mike Tauchman,7,Y,CF
SF,4/28/2021,1,592200,Curt Casali,8,Y,C
SF,4/28/2021,1,622072,Alex Wood,SP,Y,
