"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Mike Yastrzemski","SFG","27","94","108","21","7","9","1","4","12","7","12","2","32","2","0","0","1","1","0",".223","14854"
"Adam Eaton","CHW","27","103","117","23","14","5","1","3","17","20","9","0","28","4","0","1","1","1","0",".223","11205"
"Kyle Higashioka","NYY","17","45","52","10","2","3","0","5","8","8","7","0","15","0","0","0","1","0","0",".222","5517"
"Charlie Blackmon","COL","32","108","125","24","15","7","0","2","11","20","14","1","16","3","0","0","1","0","0",".222","7859"
"Max Muncy","LAD","34","108","146","24","14","3","1","6","20","17","34","4","36","4","0","0","0","0","0",".222","13301"
"Jose Peraza","NYM","6","9","10","2","2","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".222","13593"
"David Dahl","TEX","31","108","116","24","15","6","0","3","13","10","4","0","30","1","2","1","2","1","1",".222","13744"
"Pablo Reyes","MIL","12","27","27","6","5","1","0","0","3","1","0","0","6","0","0","0","1","0","0",".222","16357"
"Connor Joe","COL","4","9","13","2","2","0","0","0","1","0","4","0","3","0","0","0","0","0","0",".222","16572"
"Lane Thomas","STL","6","9","11","2","2","0","0","0","0","0","2","0","3","0","0","0","0","0","0",".222","16939"
"Austin Dean","STL","18","27","34","6","3","2","0","1","4","7","5","0","9","0","2","0","0","0","0",".222","18288"
"Andy Ibanez","TEX","5","9","10","2","2","0","0","0","0","1","0","0","1","0","1","0","0","0","0",".222","18819"
"Taylor Jones","HOU","3","9","10","2","2","0","0","0","2","1","1","0","1","0","0","0","0","0","0",".222","19533"
"Gavin Lux","LAD","26","90","97","20","16","1","2","1","8","11","5","1","25","0","2","0","2","1","0",".222","19955"
"Alec Bohm","PHI","36","131","141","29","21","4","0","4","16","20","6","0","36","0","4","0","6","2","0",".221","21618"
"Andrew McCutchen","PHI","32","113","135","25","17","2","1","5","15","16","20","0","34","0","2","0","3","2","0",".221","9847"
"Willson Contreras","CHC","33","104","124","23","14","2","0","7","18","18","12","1","37","6","2","0","4","2","1",".221","11609"
"Andrew Stevenson","WSN","28","50","56","11","8","2","0","1","10","5","4","0","17","1","1","0","2","0","0",".220","17932"
"Nicky Lopez","KCR","33","91","111","20","15","2","3","0","17","7","15","0","16","0","1","4","1","2","0",".220","19339"
"Mitch Moreland","OAK","28","82","94","18","12","2","0","4","9","15","9","0","20","1","2","0","1","0","0",".220","3086"
"Freddie Freeman","ATL","34","123","149","27","15","3","0","9","19","21","25","6","23","1","0","0","3","1","1",".220","5361"
"Travis d'Arnaud","ATL","23","82","87","18","12","4","0","2","5","11","4","0","20","0","1","0","4","0","0",".220","7739"
"Zack Collins","CHW","14","41","49","9","5","2","0","2","5","6","8","0","13","0","0","0","0","0","0",".220","19181"
"Joc Pederson","CHC","22","73","87","16","14","0","1","1","8","8","9","0","27","3","2","0","1","0","2",".219","11899"
"Mike Zunino","TBR","23","73","79","16","7","2","0","7","15","15","5","0","29","1","0","0","1","0","0",".219","13265"
"Tim Locastro","ARI","20","64","73","14","13","0","0","1","8","3","5","0","15","4","0","0","1","4","1",".219","15124"
"Dansby Swanson","ATL","35","128","141","28","17","6","1","4","11","10","10","2","40","3","0","0","3","1","2",".219","18314"
"Mike Moustakas","CIN","23","78","92","17","9","5","0","3","13","11","9","0","16","2","3","0","3","0","0",".218","4892"
"Hunter Renfroe","BOS","29","101","109","22","14","4","0","4","14","17","6","0","26","0","2","0","2","0","1",".218","15464"
"Sandy Leon","MIA","15","46","47","10","9","1","0","0","2","0","1","0","10","0","0","0","1","0","0",".217","5273"
"Darin Ruf","SFG","30","46","59","10","5","1","0","4","10","12","11","2","15","1","1","0","3","1","0",".217","9929"
"Kevin Kiermaier","TBR","23","69","77","15","11","3","1","0","8","5","7","1","27","1","0","0","2","3","1",".217","11038"
"Hanser Alberto","KCR","27","69","71","15","8","5","2","0","6","5","0","0","9","1","0","1","0","0","1",".217","11902"
"Nomar Mazara","DET","14","46","50","10","7","0","1","2","5","5","4","0","8","0","0","0","3","0","0",".217","14553"
"Tony Kemp","OAK","23","46","58","10","8","2","0","0","6","1","10","0","14","1","0","1","0","3","0",".217","14894"
"Taylor Ward","LAA","7","23","26","5","2","1","0","2","4","4","1","0","6","0","1","1","0","0","1",".217","17548"
"Alan Trejo","COL","16","23","25","5","4","1","0","0","4","1","2","1","6","0","0","0","2","0","0",".217","20056"
"Eduardo Escobar","ARI","35","134","146","29","15","6","1","7","19","19","11","0","31","0","1","0","1","1","0",".216","6153"
"Jason Castro","HOU","15","37","45","8","3","3","0","2","7","7","7","0","13","1","0","0","2","0","0",".216","8722"
"Matt Chapman","OAK","37","125","148","27","17","3","2","5","16","15","20","0","50","1","2","0","2","1","0",".216","16505"
"Akil Baddoo","DET","27","79","87","17","5","5","3","4","9","15","7","0","35","0","1","0","0","2","0",".215","22168"
"Erik Gonzalez","PIT","32","112","114","24","17","5","0","2","9","14","2","0","21","0","0","0","3","1","0",".214","13369"
"Joey Gallo","TEX","37","126","155","27","18","3","0","6","20","17","26","1","55","3","0","0","1","2","0",".214","14128"
"Jacob Nottingham","MIL","5","14","14","3","0","1","0","2","2","4","0","0","8","0","0","0","0","0","0",".214","16448"
"Alex Kirilloff","MIN","12","42","44","9","2","3","0","4","8","11","1","0","13","0","1","0","0","0","0",".214","20325"
"Alex Dickerson","SFG","30","75","82","16","12","1","0","3","9","12","5","0","18","2","0","0","3","0","0",".213","12649"
"Phillip Evans","PIT","31","108","126","23","16","3","0","4","14","8","14","0","28","4","0","0","2","1","0",".213","12950"
"Mauricio Dubon","SFG","31","66","72","14","9","4","0","1","4","8","4","2","17","1","1","0","1","1","1",".212","16530"
"Austin Barnes","LAD","20","52","63","11","10","1","0","0","4","6","10","0","14","1","0","0","3","0","0",".212","12158"
"Ramon Urias","BAL","23","52","58","11","8","2","0","1","6","5","5","0","17","1","0","0","0","0","1",".212","18795"
"Dom Nunez","COL","23","71","78","15","4","4","2","5","11","18","7","2","30","0","0","0","0","0","0",".211","15055"
"Marwin Gonzalez","BOS","31","109","126","23","15","7","0","1","13","9","10","0","28","6","1","0","3","2","0",".211","5497"
"Luke Maile","MIL","8","19","22","4","3","1","0","0","1","1","2","0","6","1","0","0","0","0","0",".211","13355"
"Stephen Piscotty","OAK","28","76","84","16","10","3","0","3","7","8","7","0","23","1","0","0","2","1","0",".211","13367"
"Cody Bellinger","LAD","4","19","21","4","2","1","1","0","2","2","2","0","5","0","0","0","0","0","0",".211","15998"
"Ryan McKenna","BAL","17","19","21","4","3","0","1","0","5","1","2","0","6","0","0","0","0","0","0",".211","19928"
"Jonathan India","CIN","25","76","91","16","12","1","2","1","9","14","7","1","24","5","3","0","3","0","0",".211","21523"
"Justin Upton","LAA","30","105","118","22","13","2","0","7","13","14","11","0","35","1","1","0","4","1","0",".210","5222"
"Leury Garcia","CHW","26","86","93","18","14","3","1","0","14","14","3","0","22","0","1","3","4","2","1",".209","5913"
"Odubel Herrera","PHI","15","43","49","9","6","2","0","1","4","4","5","0","9","0","0","0","1","0","0",".209","11476"
"Brian Anderson","MIA","24","86","92","18","13","3","0","2","6","9","6","1","26","0","0","0","1","1","0",".209","18289"
"Jace Peterson","MIL","10","24","28","5","3","0","0","2","3","4","4","0","9","0","0","0","0","0","0",".208","12325"
"Luis Torrens","SEA","25","77","81","16","9","5","0","2","7","5","3","0","18","1","0","0","4","0","0",".208","15905"
"Andrew Knizner","STL","20","53","59","11","8","3","0","0","9","1","4","1","10","2","0","0","2","0","0",".208","19514"
"Billy McKinney","MIL","34","87","94","18","11","3","1","3","9","5","7","1","24","0","0","0","1","1","0",".207","15654"
"Myles Straw","HOU","35","116","133","24","19","4","1","0","10","13","14","0","27","1","2","0","2","5","3",".207","17620"
"Maikel Franco","BAL","34","131","142","27","17","7","0","3","9","18","11","0","27","0","0","0","2","0","0",".206","12179"
"Tommy Pham","SDP","33","88","106","18","17","1","0","0","6","6","14","0","21","2","2","0","2","3","1",".205","2967"
"Nick Ahmed","ARI","28","93","101","19","14","4","0","1","8","5","7","0","21","0","0","1","4","2","1",".204","12147"
"Kyle Tucker","HOU","36","123","141","25","12","5","1","7","20","21","13","1","26","1","3","0","3","2","0",".203","18345"
"Christian Walker","ARI","17","64","71","13","9","2","1","1","7","5","6","0","17","0","1","0","2","0","0",".203","13419"
"Marcell Ozuna","ATL","35","138","152","28","20","3","0","5","13","21","13","0","36","1","0","0","4","0","0",".203","10324"
"Max Kepler","MIN","23","84","95","17","9","5","1","2","10","12","8","1","17","2","1","0","0","5","0",".202","12144"
"Luis Urias","MIL","33","99","117","20","11","6","0","3","9","15","15","2","32","1","1","0","2","1","0",".202","16622"
"Adam Duvall","MIA","34","114","121","23","12","4","1","6","13","21","6","0","41","1","0","0","2","2","0",".202","10950"
"Cesar Hernandez","CLE","32","124","142","25","16","5","1","3","17","10","18","0","25","0","0","0","2","0","0",".202","10556"
"Wilmer Flores","SFG","36","90","103","18","12","4","0","2","10","12","11","0","14","1","1","0","5","1","0",".200","5827"
"Kurt Suzuki","LAA","19","55","64","11","8","2","0","1","4","4","4","0","13","3","1","1","3","0","0",".200","8259"
"Ronald Torreyes","PHI","3","5","5","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".200","11400"
"George Springer","TOR","4","15","18","3","1","0","0","2","3","3","2","0","4","0","0","0","0","1","0",".200","12856"
"James McCann","NYM","25","85","92","17","16","0","0","1","3","7","7","0","24","0","0","0","6","0","0",".200","12859"
"Francisco Lindor","NYM","30","105","129","21","17","2","0","2","15","7","18","1","15","2","2","2","1","1","1",".200","12916"
"Jorge Soler","KCR","34","115","136","23","9","11","0","3","12","22","11","0","40","3","3","0","3","0","0",".200","14221"
"Kyle Farmer","CIN","31","65","77","13","10","2","0","1","9","6","8","0","12","4","0","0","1","1","1",".200","14813"
"Tyler Wade","NYY","18","10","12","2","2","0","0","0","4","0","2","0","3","0","0","0","0","0","0",".200","15730"
"Edmundo Sosa","STL","11","10","13","2","2","0","0","0","1","0","1","1","3","2","0","0","1","0","1",".200","17022"
"Monte Harrison","MIA","3","5","6","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1",".200","17216"
"Kevin Newman","PIT","32","115","121","23","19","2","1","1","9","7","5","0","10","0","1","0","0","0","0",".200","17696"
"Ke'Bryan Hayes","PIT","2","5","7","1","0","0","0","1","2","2","2","0","1","0","0","0","0","0","0",".200","18577"
"Lourdes Gurriel Jr.","TOR","31","115","121","23","17","4","0","2","9","9","3","0","27","1","2","0","2","1","0",".200","19238"
"Cavan Biggio","TOR","30","100","120","20","15","1","1","3","11","8","16","1","36","1","1","1","2","0","1",".200","19252"
"Luke Raley","LAD","15","35","40","7","5","1","0","1","2","2","2","1","13","3","0","0","1","0","0",".200","19354"
"Zack Short","DET","2","5","7","1","1","0","0","0","0","0","2","0","3","0","0","0","0","0","0",".200","19562"
"Sheldon Neuse","LAD","16","35","35","7","5","0","0","2","3","3","0","0","14","0","0","0","1","0","1",".200","19635"
"Ronnie Dawson","HOU","3","5","6","1","1","0","0","0","2","0","1","0","0","0","0","0","1","0","0",".200","19710"
"William Contreras","ATL","7","25","27","5","3","1","0","1","4","6","2","0","9","0","0","0","1","0","0",".200","20503"
"Tucupita Marcano","SDP","11","15","17","3","2","1","0","0","2","1","2","0","2","0","0","0","1","0","0",".200","22871"
"Willi Castro","DET","30","111","121","22","16","2","2","2","11","9","7","0","36","3","0","0","1","0","0",".198","17338"
"Aaron Hicks","NYY","31","106","123","21","14","3","0","4","13","13","14","0","29","2","1","0","2","0","0",".198","5297"
"Kyle Schwarber","WSN","24","91","101","18","9","6","0","3","10","10","7","1","29","3","0","0","1","0","0",".198","16478"
"Albert Pujols","LAA","24","86","92","17","12","0","0","5","9","12","3","1","13","3","0","0","4","1","0",".198","1177"
"Gregory Polanco","PIT","25","81","91","16","10","3","0","3","11","5","10","0","26","0","0","0","2","4","0",".198","12907"
"Anthony Santander","BAL","16","56","62","11","8","1","0","2","5","8","2","0","17","1","2","1","0","0","0",".196","14551"
"Pat Valaika","BAL","17","41","46","8","6","1","0","1","3","2","3","0","11","0","1","1","0","0","0",".195","14885"
"Mitch Garver","MIN","26","77","84","15","6","3","0","6","8","13","7","0","31","0","0","0","2","0","0",".195","15161"
"Rowdy Tellez","TOR","22","72","75","14","10","2","0","2","6","4","2","0","17","1","0","0","1","0","0",".194","15679"
"Garrett Cooper","MIA","32","103","112","20","15","3","0","2","8","10","6","0","36","3","0","0","2","0","0",".194","15279"
"Brandon Lowe","TBR","33","119","136","23","13","4","0","6","14","16","14","0","42","3","0","0","0","0","0",".193","18882"
"Jake Bauers","CLE","27","57","64","11","8","2","0","1","4","4","6","1","14","0","0","0","0","0","0",".193","15194"
"Nick Heath","ARI","10","26","29","5","4","1","0","0","3","1","3","0","9","0","0","0","0","0","1",".192","19577"
"Daniel Vogelbach","MIL","33","73","83","14","9","2","0","3","9","6","10","1","18","0","0","0","2","0","0",".192","14130"
"Josh Fuentes","COL","33","94","97","18","15","1","0","2","10","10","2","0","22","0","1","0","3","0","0",".191","16885"
"Sam Haggerty","SEA","26","68","73","13","10","1","0","2","11","5","4","0","22","0","0","1","1","5","1",".191","18054"
"Ha-seong Kim","SDP","28","68","74","13","11","1","0","1","7","6","3","0","18","2","1","0","1","1","1",".191","27506"
"Brett Gardner","NYY","25","63","75","12","9","3","0","0","7","3","8","0","18","1","2","1","0","0","0",".190","9927"
"Adam Haseley","PHI","9","21","21","4","3","1","0","0","2","0","0","0","4","0","0","0","0","0","0",".190","19878"
"Jonathan Schoop","DET","32","116","124","22","18","1","1","2","11","8","6","0","33","0","2","0","1","0","0",".190","11265"
"Amed Rosario","CLE","28","90","99","17","11","2","2","2","14","7","9","0","21","0","0","0","4","1","0",".189","15518"
"Austin Meadows","TBR","34","122","146","23","9","7","0","7","17","17","19","0","38","3","2","0","2","1","0",".189","15672"
"Bobby Dalbec","BOS","30","101","108","19","11","5","1","2","5","11","6","0","36","1","0","0","1","0","0",".188","19966"
"Juan Lagares","LAA","8","16","18","3","1","2","0","0","3","1","2","0","3","0","0","0","1","0","0",".188","5384"
"Lorenzo Cain","MIL","15","48","55","9","4","2","0","3","11","6","7","0","12","0","0","0","1","2","0",".188","9077"
"Robel Garcia","HOU","11","16","18","3","3","0","0","0","1","2","2","0","5","0","0","0","0","0","0",".188","13167"
"Jose Rojas","LAA","24","64","70","12","4","7","0","1","7","4","5","0","19","1","0","0","1","1","0",".188","19331"
"D.J. Stewart","BAL","25","75","90","14","10","2","0","2","10","9","14","0","20","1","0","0","2","0","0",".187","17766"
"Sean Murphy","OAK","29","92","109","17","9","4","0","4","10","13","12","0","29","5","0","0","3","0","0",".185","19352"
"Willy Adames","TBR","35","114","119","21","12","4","1","4","11","11","5","0","43","0","0","0","1","1","1",".184","15986"
"David Bote","CHC","34","98","110","18","12","4","0","2","7","15","8","0","24","2","1","1","3","0","1",".184","14593"
"Justin Williams","STL","34","77","89","14","11","0","0","3","7","9","11","4","30","1","0","0","2","0","1",".182","15490"
"Troy Stokes Jr.","PIT","3","11","12","2","1","1","0","0","1","2","1","0","2","0","0","0","0","1","0",".182","17478"
"Daulton Varsho","ARI","12","22","23","4","1","3","0","0","5","1","1","0","4","0","0","0","0","0","0",".182","19918"
"Paul DeJong","STL","34","122","139","22","12","3","0","7","18","17","15","0","31","2","0","0","2","2","0",".180","18015"
"Gary Sanchez","NYY","23","73","90","13","8","1","0","4","10","6","14","1","23","3","0","0","1","0","0",".178","11442"
"Andres Gimenez","CLE","26","73","80","13","7","4","0","2","9","5","3","0","24","2","1","1","1","4","0",".178","19950"
"Jason Heyward","CHC","33","107","117","19","10","5","1","3","13","10","9","0","30","1","0","0","0","3","0",".178","4940"
"Andrew Knapp","PHI","19","34","39","6","5","0","0","1","4","7","3","0","18","0","1","1","0","0","0",".176","14942"
"Jackie Bradley Jr.","MIL","32","114","124","20","12","3","2","3","13","6","4","0","38","6","0","0","0","1","1",".175","12984"
"Mike Brosseau","TBR","26","75","81","13","6","4","0","3","11","9","4","0","27","2","0","0","1","0","0",".173","19683"
"Chance Sisco","BAL","14","41","44","7","6","1","0","0","2","2","1","0","14","2","0","0","0","0","0",".171","15694"
"Dustin Fowler","PIT","18","41","46","7","6","1","0","0","3","2","3","0","20","1","1","0","0","1","0",".171","17098"
"Jordan Luplow","CLE","25","71","86","12","3","3","0","6","10","16","14","0","21","1","0","0","0","0","1",".169","16424"
"Jake Cave","MIN","30","83","92","14","8","5","0","1","8","2","6","0","35","2","0","1","0","1","0",".169","14477"
"Jon Berti","MIA","31","78","93","13","6","4","1","2","13","8","13","0","23","1","1","0","2","1","2",".167","12037"
"Ryan McBroom","KCR","5","6","7","1","1","0","0","0","1","0","1","0","5","0","0","0","0","0","0",".167","16524"
"Magneuris Sierra","MIA","27","30","33","5","5","0","0","0","6","0","3","0","6","0","0","0","1","2","0",".167","17023"
"Ian Happ","CHC","26","84","102","14","11","1","0","2","9","4","15","0","33","2","0","1","0","1","1",".167","17919"
"Austin Allen","OAK","2","6","6","1","0","0","0","1","1","1","0","0","2","0","0","0","0","0","0",".167","18083"
"Keibert Ruiz","LAD","5","6","6","1","0","0","0","1","1","1","0","0","4","0","0","0","0","0","0",".167","19610"
"Jose Devers","MIA","8","12","13","2","2","0","0","0","2","1","0","0","5","0","1","0","0","0","0",".167","20540"
"Yoshi Tsutsugo","TBR","26","78","87","13","9","4","0","0","5","5","8","0","27","0","0","1","1","0","0",".167","27459"
"Rougned Odor","NYY","19","61","70","10","6","0","0","4","8","11","7","0","10","2","0","0","2","0","0",".164","12282"
"Elvis Andrus","OAK","35","118","127","19","14","4","1","0","7","6","7","1","23","0","2","0","2","3","1",".161","8709"
"Josh VanMeter","ARI","30","56","67","9","5","2","1","1","9","6","10","0","18","1","0","0","1","0","0",".161","15170"
"JaCoby Jones","DET","26","75","77","12","8","2","0","2","6","7","2","0","33","0","0","0","2","1","0",".160","14818"
"Alex Avila","WSN","7","19","25","3","1","2","0","0","0","2","5","0","6","1","0","0","2","0","0",".158","7476"
"Taylor Trammell","SEA","27","83","95","13","6","3","0","4","12","11","10","0","41","1","0","1","0","2","2",".157","19960"
"Manny Pina","MIL","13","32","38","5","2","1","0","2","4","5","5","0","8","0","1","0","1","0","0",".156","2829"
"Isan Diaz","MIA","11","32","40","5","3","0","0","2","3","8","6","3","8","1","1","0","0","0","0",".156","17922"
"Franchy Cordero","BOS","29","77","84","12","9","3","0","0","8","6","6","0","32","0","0","1","0","1","0",".156","14567"
"Ka'ai Tom","- - -","20","45","57","7","5","1","0","1","4","6","8","0","14","2","2","0","1","1","0",".156","18136"
"Rio Ruiz","BAL","30","84","94","13","7","3","0","3","10","6","8","0","28","1","0","1","3","2","0",".155","14103"
"Chas McCormick","HOU","16","26","30","4","1","2","0","1","7","7","1","0","8","2","1","0","0","1","0",".154","19599"
"Evan White","SEA","28","92","99","14","9","3","0","2","8","9","6","0","30","1","0","0","1","0","0",".152","20078"
"Keston Hiura","MIL","26","79","89","12","6","4","1","1","8","5","6","0","32","4","0","0","4","1","0",".152","20003"
"Dylan Moore","SEA","35","99","116","15","7","5","0","3","11","13","15","0","37","1","1","0","2","6","1",".152","18042"
"Hunter Dozier","KCR","30","106","115","16","5","4","2","5","10","14","9","0","35","0","0","0","5","1","1",".151","15117"
"Tony Wolters","CHC","12","20","26","3","3","0","0","0","3","0","5","0","10","0","0","1","1","0","1",".150","11470"
"Clint Frazier","NYY","30","87","104","13","6","4","0","3","9","6","17","0","25","0","0","0","4","0","0",".149","15983"
"Scott Schebler","LAA","11","27","27","4","1","3","0","0","2","0","0","0","11","0","0","0","0","0","0",".148","12225"
"Renato Nunez","DET","7","27","29","4","0","2","0","2","5","3","1","0","8","1","0","0","1","0","0",".148","14503"
"Jose Marmolejos","SEA","24","61","72","9","4","2","0","3","7","8","11","0","25","0","0","0","0","0","0",".148","15767"
"Ryan Jeffers","MIN","11","34","37","5","4","1","0","0","3","1","3","0","18","0","0","0","0","0","0",".147","24618"
"Eugenio Suarez","CIN","32","123","138","18","8","4","0","6","16","13","12","0","49","2","1","0","3","0","0",".146","12552"
"Austin Hedges","CLE","14","42","47","6","4","0","0","2","4","4","3","1","18","0","0","2","0","0","0",".143","12976"
"Jake Lamb","CHW","10","21","28","3","3","0","0","0","4","0","7","0","8","0","0","0","1","0","0",".143","13329"
"Tom Murphy","SEA","21","63","70","9","4","2","0","3","8","5","5","0","25","0","0","0","1","0","0",".143","13499"
"Jonathan Davis","TOR","19","28","34","4","2","1","0","1","8","1","4","0","9","2","0","0","0","2","1",".143","15104"
"Victor Reyes","DET","21","63","65","9","5","3","0","1","6","3","2","0","18","0","0","0","1","2","0",".143","15487"
"Mark Payton","CIN","10","7","8","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".143","16042"
"Jason Vosler","SFG","8","14","15","2","1","1","0","0","3","1","1","0","2","0","0","0","1","1","0",".143","16686"
"Jonah Heim","TEX","15","49","54","7","2","3","0","2","6","5","4","0","11","0","1","0","5","1","0",".143","16930"
"Luis Garcia","WSN","6","7","8","1","1","0","0","0","1","0","1","0","3","0","0","0","0","0","0",".143","20391"
"Miguel Cabrera","DET","20","71","81","10","7","1","0","2","4","6","10","0","24","0","0","0","4","0","0",".141","1744"
"Yu-Cheng Chang","CLE","22","50","53","7","5","2","0","0","5","5","3","0","11","0","0","0","1","0","0",".140","14773"
"Roman Quinn","PHI","24","44","52","6","3","1","2","0","6","2","5","0","16","3","0","0","0","4","3",".136","13546"
"Aramis Garcia","OAK","13","37","40","5","4","0","0","1","3","2","1","0","14","1","0","1","1","0","0",".135","16925"
"Josh Bell","WSN","22","82","90","11","4","4","0","3","16","10","6","0","28","1","1","0","1","0","0",".134","13145"
"Martin Maldonado","HOU","26","83","91","11","7","2","1","1","6","2","7","0","34","1","0","0","1","0","0",".133","6887"
"Roberto Perez","CLE","19","61","73","8","4","1","0","3","6","9","11","0","28","1","0","0","1","1","0",".131","2900"
"Miguel Sano","MIN","19","62","77","8","6","0","0","2","7","5","15","0","29","0","0","0","1","0","0",".129","12164"
"Michael Perez","PIT","11","31","36","4","2","1","0","1","2","3","4","0","11","1","0","0","0","0","0",".129","12977"
"Eli White","TEX","21","55","60","7","6","0","1","0","3","4","5","0","20","0","0","0","1","2","2",".127","19346"
"Matt Adams","COL","10","16","18","2","2","0","0","0","1","0","2","0","5","0","0","0","0","0","0",".125","9393"
"Billy Hamilton","CHW","16","24","27","3","3","0","0","0","5","2","2","0","6","0","0","1","0","3","0",".125","10199"
"DJ Peters","LAD","6","8","10","1","0","1","0","0","1","0","2","0","5","0","0","0","0","0","0",".125","19348"
"Yasmani Grandal","CHW","23","66","95","8","3","2","0","3","13","13","27","0","21","0","1","1","5","0","0",".121","11368"
"Mickey Moniak","PHI","11","25","28","3","2","0","0","1","3","3","3","1","12","0","0","0","0","0","0",".120","19956"
"Wyatt Mathisen","ARI","23","42","51","5","4","0","0","1","3","8","5","0","21","3","1","0","0","0","0",".119","14555"
"Cristian Pache","ATL","20","59","64","7","3","3","0","1","6","4","2","0","24","1","0","2","1","0","0",".119","19948"
"Jay Bruce","NYY","10","34","39","4","2","1","0","1","3","3","5","0","13","0","0","0","2","0","0",".118","9892"
"Elias Diaz","COL","18","51","56","6","4","2","0","0","4","1","5","0","15","0","0","0","2","0","0",".118","11680"
"Ildemaro Vargas","CHC","8","17","19","2","1","1","0","0","2","2","2","0","6","0","0","0","1","1","0",".118","13324"
"Drew Butera","LAA","3","9","11","1","0","1","0","0","1","1","0","0","4","0","0","2","0","0","0",".111","3411"
"Austin Romine","CHC","6","9","9","1","0","1","0","0","1","1","0","0","3","0","0","0","0","0","0",".111","5491"
"Matt Carpenter","STL","32","54","66","6","3","0","0","3","7","10","9","1","20","2","1","0","0","0","0",".111","8090"
"Cam Gallagher","KCR","9","18","19","2","1","1","0","0","0","1","0","0","4","0","1","0","0","0","0",".111","12981"
"Austin Nola","SDP","8","18","23","2","1","1","0","0","0","4","3","0","1","1","1","0","0","0","0",".111","15941"
"Max Schrock","CIN","5","9","9","1","1","0","0","0","1","0","0","0","5","0","0","0","0","0","0",".111","17750"
"Sam Hilliard","COL","20","37","39","4","1","0","1","2","6","4","2","1","19","0","0","0","0","0","0",".108","17954"
"Curt Casali","SFG","19","47","55","5","4","1","0","0","2","5","8","0","14","0","0","0","1","0","0",".106","12510"
"Daniel Robertson","MIL","18","38","43","4","3","1","0","0","3","0","3","0","13","1","0","1","1","0","0",".105","14145"
"Brent Rooker","MIN","8","29","30","3","1","1","0","1","1","2","1","0","13","0","0","0","0","0","0",".103","19627"
"Mike Ford","NYY","13","39","46","4","2","0","0","2","4","4","7","1","14","0","0","0","0","0","0",".103","15585"
"Matt Joyce","PHI","18","30","38","3","2","1","0","0","2","0","7","0","6","1","0","0","1","0","0",".100","3353"
"Jake Fraley","SEA","5","10","19","1","0","1","0","0","2","1","8","0","3","1","0","0","0","1","0",".100","19260"
"Geraldo Perdomo","ARI","4","10","13","1","1","0","0","0","1","0","3","1","2","0","0","0","0","0","0",".100","22799"
"Danny Jansen","TOR","26","71","77","7","3","1","0","3","8","5","6","0","19","0","0","0","2","0","0",".099","16535"
"Orlando Arcia","MIL","4","11","11","1","1","0","0","0","0","1","0","0","3","0","0","0","0","0","0",".091","13185"
"Luis Campusano","SDP","11","34","38","3","3","0","0","0","0","1","4","0","11","0","0","0","2","0","0",".088","22217"
"Leody Taveras","TEX","15","46","50","4","4","0","0","0","2","1","3","0","23","1","0","0","1","2","0",".087","18900"
"Todd Frazier","PIT","13","35","40","3","2","1","0","0","3","4","3","0","6","2","0","0","1","0","0",".086","785"
"Anthony Alford","PIT","11","24","29","2","2","0","0","0","2","0","4","0","16","1","0","0","1","1","1",".083","14329"
"John Nogowski","STL","13","12","14","1","1","0","0","0","2","0","1","0","1","1","0","0","1","0","0",".083","16852"
"Abraham Toro","HOU","6","12","13","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0",".083","19844"
"Edwin Rios","LAD","25","51","60","4","3","0","0","1","4","1","7","0","18","2","0","0","3","0","0",".078","18316"
"Scott Kingery","PHI","12","13","13","1","1","0","0","0","1","0","0","0","7","0","0","0","0","0","0",".077","17975"
"Luis Rengifo","LAA","4","14","15","1","1","0","0","0","1","0","1","0","2","0","0","0","1","0","0",".071","19858"
"Ronald Guzman","TEX","7","16","17","1","0","0","0","1","1","1","1","0","6","0","0","0","0","0","0",".063","14388"
"Anderson Tejeda","TEX","5","16","17","1","1","0","0","0","1","0","1","0","10","0","0","0","0","1","0",".063","19909"
"Ben Rortvedt","MIN","7","16","19","1","1","0","0","0","1","2","2","0","8","1","0","0","0","0","0",".063","20287"
"Ben Gamel","- - -","13","17","20","1","0","1","0","0","1","0","3","0","7","0","0","0","1","0","0",".059","12160"
"Hernan Perez","WSN","10","19","21","1","1","0","0","0","1","0","2","0","10","0","0","0","0","0","0",".053","5751"
"Vimael Machin","OAK","8","19","21","1","1","0","0","0","1","1","2","0","7","0","0","0","2","0","0",".053","17684"
"Albert Almora Jr.","NYM","20","21","22","1","1","0","0","0","1","0","1","0","8","0","0","0","0","0","0",".048","14109"
"Alex Jackson","ATL","10","23","28","1","1","0","0","0","2","0","2","1","13","3","0","0","0","0","0",".043","17276"
"Jeff Mathis","ATL","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","3448"
"Sean Kazmar","ATL","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","7349"
"Kevan Smith","TBR","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12284"
