team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
BAL,5/12/2021,1,656775,Cedric Mullins,1,Y,CF
BAL,5/12/2021,1,669720,Austin Hays,2,Y,RF
BAL,5/12/2021,1,641820,Trey Mancini,3,Y,1B
BAL,5/12/2021,1,663624,Ryan Mountcastle,4,Y,LF
BAL,5/12/2021,1,520471,Freddy Galvis,5,Y,SS
BAL,5/12/2021,1,596748,Maikel Franco,6,Y,3B
BAL,5/12/2021,1,547004,Rio Ruiz,7,Y,2B
BAL,5/12/2021,1,642082,Chance Sisco,8,Y,C
BAL,5/12/2021,1,518774,Matt Harvey,SP,Y,
NYM,5/12/2021,1,542340,Jonathan Villar,1,Y,3B
NYM,5/12/2021,1,596019,Francisco Lindor,2,Y,SS
NYM,5/12/2021,1,624424,Michael Conforto,3,Y,RF
NYM,5/12/2021,1,624413,Peter Alonso,4,Y,1B
NYM,5/12/2021,1,642086,Dominic Smith,5,Y,LF
NYM,5/12/2021,1,607680,Kevin Pillar,6,Y,CF
NYM,5/12/2021,1,606299,Jose Peraza,7,Y,2B
NYM,5/12/2021,1,621512,Tomas Nido,8,Y,C
NYM,5/12/2021,1,592836,Taijuan Walker,SP,Y,
CIN,5/12/2021,1,669222,Nick Senzel,1,Y,2B
CIN,5/12/2021,1,608385,Jesse Winker,2,Y,LF
CIN,5/12/2021,1,592206,Nick Castellanos,3,Y,RF
CIN,5/12/2021,1,519058,Mike Moustakas,4,Y,1B
CIN,5/12/2021,1,571980,Tyler Naquin,5,Y,CF
CIN,5/12/2021,1,553993,Eugenio Suarez,6,Y,3B
CIN,5/12/2021,1,663886,Tyler Stephenson,7,Y,C
CIN,5/12/2021,1,571657,Kyle Farmer,8,Y,SS
CIN,5/12/2021,1,543243,Sonny Gray,SP,Y,
PIT,5/12/2021,1,664789,Ka'ai Tom,1,Y,LF
PIT,5/12/2021,1,621028,Kevin Newman,2,Y,SS
PIT,5/12/2021,1,595943,Phillip Evans,3,Y,1B
PIT,5/12/2021,1,570256,Gregory Polanco,4,Y,RF
PIT,5/12/2021,1,570481,Erik Gonzalez,5,Y,3B
PIT,5/12/2021,1,594694,Wilmer Difo,6,Y,2B
PIT,5/12/2021,1,592325,Ben Gamel,7,Y,CF
PIT,5/12/2021,1,605421,Michael Perez,8,Y,C
PIT,5/12/2021,1,502239,Trevor Cahill,SP,Y,
CHC,5/12/2021,1,622110,Matt Duffy,1,Y,LF
CHC,5/12/2021,1,575929,Willson Contreras,2,Y,C
CHC,5/12/2021,1,519203,Anthony Rizzo,3,Y,1B
CHC,5/12/2021,1,595879,Javier Baez,4,Y,SS
CHC,5/12/2021,1,623520,David Bote,5,Y,3B
CHC,5/12/2021,1,518792,Jason Heyward,6,Y,RF
CHC,5/12/2021,1,545121,Ildemaro Vargas,7,Y,DH
CHC,5/12/2021,1,592626,Joc Pederson,8,Y,CF
CHC,5/12/2021,1,519299,Eric Sogard,9,Y,2B
CHC,5/12/2021,1,605200,Zach Davies,SP,Y,
CLE,5/12/2021,1,514917,Cesar Hernandez,1,Y,2B
CLE,5/12/2021,1,642708,Amed Rosario,2,Y,CF
CLE,5/12/2021,1,608070,Jose Ramirez,3,Y,3B
CLE,5/12/2021,1,592696,Eddie Rosario,4,Y,LF
CLE,5/12/2021,1,614177,Franmil Reyes,5,Y,DH
CLE,5/12/2021,1,647304,Josh Naylor,6,Y,RF
CLE,5/12/2021,1,641343,Jake Bauers,7,Y,1B
CLE,5/12/2021,1,425784,Rene Rivera,8,Y,C
CLE,5/12/2021,1,665926,Andres Gimenez,9,Y,SS
CLE,5/12/2021,1,656529,Sam Hentges,SP,Y,
SD,5/12/2021,1,663757,Trent Grisham,1,Y,CF
SD,5/12/2021,1,630105,Jake Cronenworth,2,Y,1B
SD,5/12/2021,1,592518,Manny Machado,3,Y,3B
SD,5/12/2021,1,502054,Thomas Pham,4,Y,LF
SD,5/12/2021,1,672779,Tucupita Marcano,5,Y,2B
SD,5/12/2021,1,673490,Ha-seong Kim,6,Y,SS
SD,5/12/2021,1,657434,Brian O'Grady,7,Y,RF
SD,5/12/2021,1,605170,Victor Caratini,8,Y,C
SD,5/12/2021,1,506433,Yu Darvish,SP,Y,
COL,5/12/2021,1,606132,Raimel Tapia,1,Y,LF
COL,5/12/2021,1,641658,Garrett Hampson,2,Y,CF
COL,5/12/2021,1,453568,Charlie Blackmon,3,Y,RF
COL,5/12/2021,1,596115,Trevor Story,4,Y,SS
COL,5/12/2021,1,641857,Ryan McMahon,5,Y,3B
COL,5/12/2021,1,571431,Matt Adams,6,Y,1B
COL,5/12/2021,1,624513,Dom Nunez,7,Y,C
COL,5/12/2021,1,676701,Alan Trejo,8,Y,2B
COL,5/12/2021,1,592351,Jonathan Gray,SP,Y,
SD,5/12/2021,2,663757,Trent Grisham,1,Y,CF
SD,5/12/2021,2,630105,Jake Cronenworth,2,Y,1B
SD,5/12/2021,2,592518,Manny Machado,3,Y,3B
SD,5/12/2021,2,502054,Thomas Pham,4,Y,LF
SD,5/12/2021,2,543592,Austin Nola,5,Y,C
SD,5/12/2021,2,672779,Tucupita Marcano,6,Y,2B
SD,5/12/2021,2,673490,Ha-seong Kim,7,Y,SS
SD,5/12/2021,2,623182,Patrick Kivlehan,8,Y,RF
SD,5/12/2021,2,605483,Blake Snell,SP,Y,
COL,5/12/2021,2,606132,Raimel Tapia,1,Y,LF
COL,5/12/2021,2,656582,Connor Joe,2,Y,1B
COL,5/12/2021,2,596115,Trevor Story,3,Y,SS
COL,5/12/2021,2,453568,Charlie Blackmon,4,Y,RF
COL,5/12/2021,2,641857,Ryan McMahon,5,Y,2B
COL,5/12/2021,2,602074,Yonathan Daza,6,Y,CF
COL,5/12/2021,2,658069,Josh Fuentes,7,Y,3B
COL,5/12/2021,2,553869,Elias Diaz,8,Y,C
COL,5/12/2021,2,596295,Austin Gomber,SP,Y,
PHI,5/12/2021,1,457705,Andrew McCutchen,1,Y,LF
PHI,5/12/2021,1,516416,Jean Segura,2,Y,2B
PHI,5/12/2021,1,547180,Bryce Harper,3,Y,RF
PHI,5/12/2021,1,656555,Rhys Hoskins,4,Y,1B
PHI,5/12/2021,1,664761,Alec Bohm,5,Y,3B
PHI,5/12/2021,1,544369,Didi Gregorius,6,Y,SS
PHI,5/12/2021,1,595284,Andrew Knapp,7,Y,C
PHI,5/12/2021,1,546318,Odubel Herrera,8,Y,CF
PHI,5/12/2021,1,554430,Zack Wheeler,SP,Y,
WAS,5/12/2021,1,664057,Andrew Stevenson,1,Y,CF
WAS,5/12/2021,1,607208,Trea Turner,2,Y,SS
WAS,5/12/2021,1,665742,Juan Soto,3,Y,RF
WAS,5/12/2021,1,475582,Ryan Zimmerman,4,Y,1B
WAS,5/12/2021,1,656941,Kyle Schwarber,5,Y,LF
WAS,5/12/2021,1,516770,Starlin Castro,6,Y,3B
WAS,5/12/2021,1,488671,Alex Avila,7,Y,C
WAS,5/12/2021,1,474568,Jordy Mercer,8,Y,2B
WAS,5/12/2021,1,452657,Jon Lester,SP,Y,
OAK,5/12/2021,1,592192,Mark Canha,1,Y,LF
OAK,5/12/2021,1,476704,Jed Lowrie,2,Y,2B
OAK,5/12/2021,1,657656,Ramon Laureano,3,Y,CF
OAK,5/12/2021,1,621566,Matt Olson,4,Y,1B
OAK,5/12/2021,1,656305,Matt Chapman,5,Y,3B
OAK,5/12/2021,1,572039,Stephen Piscotty,6,Y,RF
OAK,5/12/2021,1,669221,Sean Murphy,7,Y,C
OAK,5/12/2021,1,519048,Mitch Moreland,8,Y,DH
OAK,5/12/2021,1,462101,Elvis Andrus,9,Y,SS
OAK,5/12/2021,1,621076,James Kaprielian,SP,Y,
BOS,5/12/2021,1,503556,Marwin Gonzalez,1,Y,2B
BOS,5/12/2021,1,657077,Alex Verdugo,2,Y,CF
BOS,5/12/2021,1,502110,J.D. Martinez,3,Y,DH
BOS,5/12/2021,1,593428,Xander Bogaerts,4,Y,SS
BOS,5/12/2021,1,646240,Rafael Devers,5,Y,3B
BOS,5/12/2021,1,543877,Christian Vazquez,6,Y,C
BOS,5/12/2021,1,592669,Hunter Renfroe,7,Y,RF
BOS,5/12/2021,1,614173,Franchy Cordero,8,Y,LF
BOS,5/12/2021,1,656308,Michael Chavis,9,Y,1B
BOS,5/12/2021,1,593958,Eduardo Rodriguez,SP,Y,
NYY,5/12/2021,1,518934,DJ LeMahieu,1,Y,2B
NYY,5/12/2021,1,519317,Giancarlo Stanton,2,Y,DH
NYY,5/12/2021,1,592450,Aaron Judge,3,Y,RF
NYY,5/12/2021,1,570482,Giovanny Urshela,4,Y,3B
NYY,5/12/2021,1,572228,Luke Voit,5,Y,1B
NYY,5/12/2021,1,543305,Aaron Hicks,6,Y,CF
NYY,5/12/2021,1,640449,Clint Frazier,7,Y,LF
NYY,5/12/2021,1,543309,Kyle Higashioka,8,Y,C
NYY,5/12/2021,1,642180,Tyler Wade,9,Y,SS
NYY,5/12/2021,1,543037,Gerrit Cole,SP,Y,
TB,5/12/2021,1,668227,Randy Arozarena,1,Y,DH
TB,5/12/2021,1,640457,Austin Meadows,2,Y,LF
TB,5/12/2021,1,622534,Manuel Margot,3,Y,RF
TB,5/12/2021,1,664040,Brandon Lowe,4,Y,2B
TB,5/12/2021,1,650490,Yandy Diaz,5,Y,1B
TB,5/12/2021,1,621563,Joseph Wendle,6,Y,3B
