team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
STL,4/30/2021,1,669242,Tommy Edman,1,Y,
STL,4/30/2021,1,666185,Dylan Carlson,2,Y,
STL,4/30/2021,1,502671,Paul Goldschmidt,3,Y,
STL,4/30/2021,1,571448,Nolan Arenado,4,Y,
STL,4/30/2021,1,657557,Paul DeJong,5,Y,
STL,4/30/2021,1,641933,Tyler O'Neill,6,Y,
STL,4/30/2021,1,668800,Andrew Knizner,7,Y,
STL,4/30/2021,1,642211,Harrison Bader,8,Y,
STL,4/30/2021,1,607231,John Gant,SP,Y,
PIT,4/30/2021,1,624428,Adam Frazier,1,Y,
PIT,4/30/2021,1,595943,Erik Gonzalez,2,Y,
PIT,4/30/2021,1,668804,Bryan Reynolds,3,Y,
PIT,4/30/2021,1,592567,Colin Moran,4,Y,
PIT,4/30/2021,1,607732,Jacob Stallings,5,Y,
PIT,4/30/2021,1,570256,Gregory Polanco,6,Y,
PIT,4/30/2021,1,621028,Kevin Newman,7,Y,
PIT,4/30/2021,1,641583,Ka'ai Tom,8,Y,
PIT,4/30/2021,1,664141,J.T. Brubaker,SP,Y,
DET,4/30/2021,1,543257,Robbie Grossman,1,Y,
DET,4/30/2021,1,605612,Harold Castro,2,Y,
DET,4/30/2021,1,650489,Miguel Cabrera,3,Y,
DET,4/30/2021,1,570731,Jonathan Schoop,4,Y,
DET,4/30/2021,1,600869,Jeimer Candelario,5,Y,
DET,4/30/2021,1,467092,Wilson Ramos,6,Y,
DET,4/30/2021,1,600524,Willi Castro,7,Y,
DET,4/30/2021,1,622682,Niko Goodrum,8,Y,
DET,4/30/2021,1,592444,JaCoby Jones,9,Y,
DET,4/30/2021,1,669373,Tarik Skubal,SP,Y,
NYY,4/30/2021,1,518934,DJ LeMahieu,1,Y,
NYY,4/30/2021,1,519317,Giancarlo Stanton,2,Y,
NYY,4/30/2021,1,592450,Aaron Judge,3,Y,
NYY,4/30/2021,1,570482,Giovanny Urshela,4,Y,
NYY,4/30/2021,1,596142,Gleyber Torres,5,Y,
NYY,4/30/2021,1,543305,Aaron Hicks,6,Y,
NYY,4/30/2021,1,640449,Clint Frazier,7,Y,
NYY,4/30/2021,1,645801,Kyle Higashioka,8,Y,
NYY,4/30/2021,1,596059,Rougned Odor,9,Y,
NYY,4/30/2021,1,543037,Gerrit Cole,SP,Y,
NYM,4/30/2021,1,607043,Brandon Nimmo,1,Y,
NYM,4/30/2021,1,596019,Francisco Lindor,2,Y,
NYM,4/30/2021,1,643446,Jeff McNeil,3,Y,
NYM,4/30/2021,1,624413,Peter Alonso,4,Y,
NYM,4/30/2021,1,624424,Michael Conforto,5,Y,
NYM,4/30/2021,1,542340,Jonathan Villar,6,Y,
NYM,4/30/2021,1,642086,J.D. Davis,7,Y,
NYM,4/30/2021,1,543510,James McCann,8,Y,
NYM,4/30/2021,1,573186,Marcus Stroman,SP,Y,
PHI,4/30/2021,1,457705,Andrew McCutchen,1,Y,
PHI,4/30/2021,1,547180,Matt Joyce,2,Y,
PHI,4/30/2021,1,656555,Rhys Hoskins,3,Y,
PHI,4/30/2021,1,592663,Brad Miller,4,Y,
PHI,4/30/2021,1,544369,Alec Bohm,5,Y,
PHI,4/30/2021,1,665155,Nick Maton,6,Y,
PHI,4/30/2021,1,664761,Andrew Knapp,7,Y,
PHI,4/30/2021,1,596451,Odubel Herrera,8,Y,
PHI,4/30/2021,1,502624,Chase Anderson,SP,Y,
MIA,4/30/2021,1,500743,Miguel Rojas,1,Y,
MIA,4/30/2021,1,542583,Jesus Aguilar,2,Y,
MIA,4/30/2021,1,643265,Garrett Cooper,3,Y,
MIA,4/30/2021,1,594807,Adam Duvall,4,Y,
MIA,4/30/2021,1,621446,Lewis Brinson,5,Y,
MIA,4/30/2021,1,542932,Jonathon Berti,6,Y,
MIA,4/30/2021,1,506702,Sandy Leon,7,Y,
MIA,4/30/2021,1,656371,Isan Diaz,8,Y,
MIA,4/30/2021,1,641154,Pablo Lopez,SP,Y,
WAS,4/30/2021,1,607208,Trea Turner,1,Y,
WAS,4/30/2021,1,543281,Josh Harrison,2,Y,
WAS,4/30/2021,1,664057,Yadiel Hernandez,3,Y,
WAS,4/30/2021,1,516770,Starlin Castro,4,Y,
WAS,4/30/2021,1,605137,Josh Bell,5,Y,
WAS,4/30/2021,1,656941,Kyle Schwarber,6,Y,
WAS,4/30/2021,1,543228,Alex Avila,7,Y,
WAS,4/30/2021,1,645302,Victor Robles,8,Y,
WAS,4/30/2021,1,452657,Jon Lester,SP,Y,
CHC,4/30/2021,1,575929,Willson Contreras,1,Y,
CHC,4/30/2021,1,592178,Kris Bryant,2,Y,
CHC,4/30/2021,1,519203,Anthony Rizzo,3,Y,
CHC,4/30/2021,1,595879,Javier Baez,4,Y,
CHC,4/30/2021,1,622110,Matt Duffy,5,Y,
CHC,4/30/2021,1,545350,Jacob Marisnick,6,Y,
CHC,4/30/2021,1,623520,David Bote,7,Y,
CHC,4/30/2021,1,664023,Nico Hoerner,8,Y,
CHC,4/30/2021,1,453562,Jake Arrieta,SP,Y,
CIN,4/30/2021,1,608385,Jesse Winker,1,Y,
CIN,4/30/2021,1,571657,Nick Castellanos,2,Y,
CIN,4/30/2021,1,458015,Joey Votto,3,Y,
CIN,4/30/2021,1,663697,Mike Moustakas,4,Y,
CIN,4/30/2021,1,553993,Eugenio Suarez,5,Y,
CIN,4/30/2021,1,571980,Tyler Naquin,6,Y,
CIN,4/30/2021,1,669222,Nick Senzel,7,Y,
CIN,4/30/2021,1,571466,Tucker Barnhart,8,Y,
CIN,4/30/2021,1,489119,Wade Miley,SP,Y,
HOU,4/30/2021,1,676801,Jose Altuve,1,Y,
HOU,4/30/2021,1,488726,Michael Brantley,2,Y,
HOU,4/30/2021,1,663656,Alex Bregman,3,Y,
HOU,4/30/2021,1,621043,Yordan Alvarez,4,Y,
HOU,4/30/2021,1,493329,Carlos Correa,5,Y,
HOU,4/30/2021,1,649557,Aledmys Diaz,6,Y,
HOU,4/30/2021,1,647351,Kyle Tucker,7,Y,
HOU,4/30/2021,1,664702,Myles Straw,8,Y,
HOU,4/30/2021,1,488771,Martin Maldonado,9,Y,
HOU,4/30/2021,1,621121,Lance McCullers,SP,Y,
TB,4/30/2021,1,640457,Austin Meadows,1,Y,
TB,4/30/2021,1,668227,Manuel Margot,2,Y,
TB,4/30/2021,1,664040,Brandon Lowe,3,Y,
TB,4/30/2021,1,650490,Yandy Diaz,4,Y,
TB,4/30/2021,1,621563,Joseph Wendle,5,Y,
TB,4/30/2021,1,572287,Mike Zunino,6,Y,
TB,4/30/2021,1,642715,Kevin Kiermaier,7,Y,
TB,4/30/2021,1,660294,Yoshitomo Tsutsugo,8,Y,
TB,4/30/2021,1,670712,Willy Adames,9,Y,
TB,4/30/2021,1,642232,Ryan Yarbrough,SP,Y,
ATL,4/30/2021,1,660670,Ronald Acuna,1,Y,
ATL,4/30/2021,1,518692,Freddie Freeman,2,Y,
ATL,4/30/2021,1,542303,Marcell Ozuna,3,Y,
ATL,4/30/2021,1,645277,Ozzie Albies,4,Y,
ATL,4/30/2021,1,518595,Travis d'Arnaud,5,Y,
ATL,4/30/2021,1,621020,Dansby Swanson,6,Y,
ATL,4/30/2021,1,663586,Austin Riley,7,Y,
ATL,4/30/2021,1,501303,Ehire Adrianza,8,Y,
ATL,4/30/2021,1,501303,Alex Jackson,9,Y,
ATL,4/30/2021,1,592767,Drew Smyly,SP,Y,
TOR,4/30/2021,1,641943,George Springer,1,Y,
TOR,4/30/2021,1,666182,Bo Bichette,2,Y,
TOR,4/30/2021,1,665489,Vladimir Guerrero,3,Y,
TOR,4/30/2021,1,624415,Teoscar Hernandez,4,Y,
TOR,4/30/2021,1,545341,Randal Grichuk,5,Y,
TOR,4/30/2021,1,543760,Marcus Semien,6,Y,
TOR,4/30/2021,1,641505,Jonathan Davis,7,Y,
TOR,4/30/2021,1,669289,Santiago Espinal,8,Y,
TOR,4/30/2021,1,672386,Alejandro Kirk,9,Y,
TOR,4/30/2021,1,592662,Robbie Ray,SP,Y,
BOS,4/30/2021,1,571771,Christian Arroyo,1,Y,
BOS,4/30/2021,1,657077,Alex Verdugo,2,Y,
BOS,4/30/2021,1,502110,J.D. Martinez,3,Y,
BOS,4/30/2021,1,593428,Xander Bogaerts,4,Y,
BOS,4/30/2021,1,646240,Rafael Devers,5,Y,
BOS,4/30/2021,1,543877,Christian Vazquez,6,Y,
BOS,4/30/2021,1,666915,Bobby Dalbec,7,Y,
BOS,4/30/2021,1,503556,Hunter Renfroe,8,Y,
BOS,4/30/2021,1,614173,Franchy Cordero,9,Y,
BOS,4/30/2021,1,543135,Nathan Eovaldi,SP,Y,
