Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-09-21,APPGa,Start_Brandon_Crawford,Start_Buster_Posey,Start_David_Fletcher,Start_Johnny_Cueto,Start_Justin_Turner,Start_Mark_Canha,Start_Matt_Olson,Start_Taylor_Ward,Start_Trent_Grisham,Start_Trevor_Bauer,116.83000000000001
05-09-21,APPG,Start_Brandon_Crawford,Start_Buster_Posey,Start_David_Fletcher,Start_Johnny_Cueto,Start_Justin_Turner,Start_Mark_Canha,Start_Matt_Olson,Start_Taylor_Ward,Start_Trent_Grisham,Start_Trevor_Bauer,116.83000000000001
05-09-21,pj_vO,Start_Brandon_Belt,Start_Chris_Taylor,Start_Cole_Irvin,Start_Corey_Seager,Start_Gavin_Lux,Start_Johnny_Cueto,Start_Justin_Turner,Start_Mookie_Betts,Start_Steven_Duggar,Start_Will_Smith,147.60000000000002
05-09-21,pj_vOa,Start_Brandon_Belt,Start_Chris_Taylor,Start_Cole_Irvin,Start_Corey_Seager,Start_Gavin_Lux,Start_Johnny_Cueto,Start_Justin_Turner,Start_Mookie_Betts,Start_Steven_Duggar,Start_Will_Smith,147.60000000000002
05-09-21,pj_vOab,Start_Chris_Taylor,Start_Cole_Irvin,Start_Corey_Seager,Start_Gavin_Lux,Start_Justin_Turner,Start_Max_Muncy,Start_Mookie_Betts,Start_Shane_McClanahan,Start_Steven_Duggar,Start_Will_Smith,149.98999999999998
05-09-21,APPGa_1-6,Start_Brandon_Belt,Start_Brandon_Crawford,Start_Buster_Posey,Start_David_Fletcher,Start_Johnny_Cueto,Start_Justin_Turner,Start_Justin_Upton,Start_Mark_Canha,Start_Trent_Grisham,Start_Trevor_Bauer,116.27000000000001
05-09-21,APPG_1-6,Start_Brandon_Belt,Start_Brandon_Crawford,Start_Buster_Posey,Start_David_Fletcher,Start_Johnny_Cueto,Start_Justin_Turner,Start_Justin_Upton,Start_Mark_Canha,Start_Trent_Grisham,Start_Trevor_Bauer,116.27000000000001
05-09-21,pj_vO_1-6,Start_Chris_Taylor,Start_Cole_Irvin,Start_Corey_Seager,Start_Jake_Cronenworth,Start_Johnny_Cueto,Start_Justin_Turner,Start_Mark_Canha,Start_Max_Muncy,Start_Mike_Tauchman,Start_Will_Smith,140.19
05-09-21,pj_vOa_1-6,Start_Chris_Taylor,Start_Cole_Irvin,Start_Corey_Seager,Start_Jake_Cronenworth,Start_Johnny_Cueto,Start_Justin_Turner,Start_Mark_Canha,Start_Max_Muncy,Start_Mike_Tauchman,Start_Will_Smith,140.19
05-09-21,pj_vOab_1-6,Start_Chris_Taylor,Start_Cole_Irvin,Start_Corey_Seager,Start_Jed_Lowrie,Start_Johnny_Cueto,Start_Justin_Turner,Start_Justin_Upton,Start_Max_Muncy,Start_Mike_Tauchman,Start_Will_Smith,142.33999999999997
05-09-21,APPGa_1-5,Start_Brandon_Belt,Start_Buster_Posey,Start_Corey_Seager,Start_David_Fletcher,Start_Evan_Longoria,Start_Johnny_Cueto,Start_Justin_Upton,Start_Mark_Canha,Start_Trent_Grisham,Start_Trevor_Bauer,114.44
05-09-21,APPG_1-5,Start_Brandon_Belt,Start_Buster_Posey,Start_Corey_Seager,Start_David_Fletcher,Start_Evan_Longoria,Start_Johnny_Cueto,Start_Justin_Upton,Start_Mark_Canha,Start_Trent_Grisham,Start_Trevor_Bauer,114.44
05-09-21,pj_vO_1-5,Start_Buster_Posey,Start_Cole_Irvin,Start_Corey_Seager,Start_David_Fletcher,Start_Johnny_Cueto,Start_Justin_Turner,Start_Justin_Upton,Start_Max_Muncy,Start_Mike_Tauchman,Start_Mookie_Betts,135.19
05-09-21,pj_vOa_1-5,Start_Buster_Posey,Start_Cole_Irvin,Start_Corey_Seager,Start_David_Fletcher,Start_Johnny_Cueto,Start_Justin_Turner,Start_Justin_Upton,Start_Max_Muncy,Start_Mike_Tauchman,Start_Mookie_Betts,135.19
05-09-21,pj_vOab_1-5,Start_Buster_Posey,Start_Cole_Irvin,Start_Corey_Seager,Start_David_Fletcher,Start_Johnny_Cueto,Start_Justin_Turner,Start_Justin_Upton,Start_Max_Muncy,Start_Mike_Tauchman,Start_Mookie_Betts,137.26
05-09-21,APPGa_1-4,Start_Austin_Meadows,Start_Brandon_Belt,Start_Buster_Posey,Start_Cole_Irvin,Start_David_Fletcher,Start_Fernando_Tatis_Jr.,Start_Johnny_Cueto,Start_Justin_Turner,Start_Mark_Canha,Start_Trent_Grisham,111.42000000000002
05-09-21,APPG_1-4,Start_Austin_Meadows,Start_Brandon_Belt,Start_Buster_Posey,Start_Cole_Irvin,Start_David_Fletcher,Start_Fernando_Tatis_Jr.,Start_Johnny_Cueto,Start_Justin_Turner,Start_Mark_Canha,Start_Trent_Grisham,111.42000000000002
