Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-07-21,APPGa,Start_Bo_Bichette,Start_Carlos_Rodon,Start_Evan_Longoria,Start_Harold_Ramirez,Start_Harrison_Bader,Start_J.D._Martinez,Start_Jacob_Nottingham,Start_Matt_Olson,Start_Trevor_Rogers,Start_Whit_Merrifield,136.07000000000002
05-07-21,APPG,Start_Bo_Bichette,Start_Carlos_Rodon,Start_Evan_Longoria,Start_Harold_Ramirez,Start_Harrison_Bader,Start_J.D._Martinez,Start_Jacob_Nottingham,Start_Matt_Olson,Start_Trevor_Rogers,Start_Whit_Merrifield,136.07000000000002
05-07-21,pj_vO,Start_Adam_Eaton,Start_Carlos_Rodon,Start_Giancarlo_Stanton,Start_Harrison_Bader,Start_Jeimer_Candelario,Start_Martin_Maldonado,Start_Nick_Madrigal,Start_Tim_Anderson,Start_Trevor_Rogers,Start_Yermin_Mercedes,160.01000000000002
05-07-21,pj_vOa,Start_Adam_Eaton,Start_Carlos_Rodon,Start_Giancarlo_Stanton,Start_Harrison_Bader,Start_Jeimer_Candelario,Start_Martin_Maldonado,Start_Nick_Madrigal,Start_Tim_Anderson,Start_Trevor_Rogers,Start_Yermin_Mercedes,160.01999999999998
05-07-21,pj_vOab,Start_Aaron_Hicks,Start_Carlos_Rodon,Start_Giancarlo_Stanton,Start_Harrison_Bader,Start_Martin_Maldonado,Start_Nick_Madrigal,Start_Tim_Anderson,Start_Trevor_Rogers,Start_Yermin_Mercedes,Start_Yoan_Moncada,163.28
05-07-21,APPGa_1-6,Start_Carlos_Rodon,Start_Evan_Longoria,Start_Harold_Ramirez,Start_Jesse_Winker,Start_Matt_Olson,Start_Tim_Anderson,Start_Trevor_Rogers,Start_Tyler_O'Neill,Start_Whit_Merrifield,Start_William_Contreras,131.3
05-07-21,APPG_1-6,Start_Carlos_Rodon,Start_Evan_Longoria,Start_Harold_Ramirez,Start_Jesse_Winker,Start_Matt_Olson,Start_Tim_Anderson,Start_Trevor_Rogers,Start_Tyler_O'Neill,Start_Whit_Merrifield,Start_William_Contreras,131.3
05-07-21,pj_vO_1-6,Start_Aaron_Hicks,Start_Anthony_DeSclafani,Start_Carlos_Rodon,Start_Giancarlo_Stanton,Start_Jose_Altuve,Start_Starlin_Castro,Start_Tim_Anderson,Start_Tyler_O'Neill,Start_William_Contreras,Start_Yermin_Mercedes,147.81
05-07-21,pj_vOa_1-6,Start_Aaron_Hicks,Start_Anthony_DeSclafani,Start_Carlos_Rodon,Start_Giancarlo_Stanton,Start_Jose_Altuve,Start_Starlin_Castro,Start_Tim_Anderson,Start_Tyler_O'Neill,Start_William_Contreras,Start_Yermin_Mercedes,147.8
05-07-21,pj_vOab_1-6,Start_Aaron_Hicks,Start_Carlos_Rodon,Start_Giancarlo_Stanton,Start_Harrison_Bader,Start_Martin_Maldonado,Start_Nick_Madrigal,Start_Tim_Anderson,Start_Trevor_Rogers,Start_Yermin_Mercedes,Start_Yoan_Moncada,163.28
05-07-21,APPGa_1-5,Start_Adolis_Garcia,Start_Buster_Posey,Start_Carlos_Rodon,Start_David_Fletcher,Start_Evan_Longoria,Start_Jesse_Winker,Start_Lorenzo_Cain,Start_Matt_Olson,Start_Miguel_Rojas,Start_Trevor_Rogers,125.55000000000001
05-07-21,APPG_1-5,Start_Adolis_Garcia,Start_Buster_Posey,Start_Carlos_Rodon,Start_David_Fletcher,Start_Evan_Longoria,Start_Jesse_Winker,Start_Lorenzo_Cain,Start_Matt_Olson,Start_Miguel_Rojas,Start_Trevor_Rogers,125.55000000000001
05-07-21,pj_vO_1-5,Start_Aaron_Hicks,Start_Adam_Eaton,Start_Carlos_Rodon,Start_David_Fletcher,Start_Giancarlo_Stanton,Start_Niko_Goodrum,Start_Sean_Murphy,Start_Starlin_Castro,Start_Trevor_Rogers,Start_Yermin_Mercedes,143.67999999999998
05-07-21,pj_vOa_1-5,Start_Aaron_Hicks,Start_Adam_Eaton,Start_Carlos_Rodon,Start_David_Fletcher,Start_Giancarlo_Stanton,Start_Niko_Goodrum,Start_Sean_Murphy,Start_Starlin_Castro,Start_Trevor_Rogers,Start_Yermin_Mercedes,143.66
05-07-21,pj_vOab_1-5,Start_Aaron_Hicks,Start_Carlos_Rodon,Start_Giancarlo_Stanton,Start_Harrison_Bader,Start_Martin_Maldonado,Start_Nick_Madrigal,Start_Tim_Anderson,Start_Trevor_Rogers,Start_Yermin_Mercedes,Start_Yoan_Moncada,163.28
05-07-21,APPGa_1-4,Start_Andrew_Benintendi,Start_Bo_Bichette,Start_Buster_Posey,Start_Carlos_Rodon,Start_David_Fletcher,Start_Jesse_Winker,Start_Justin_Upton,Start_Matt_Olson,Start_Mike_Moustakas,Start_Trevor_Rogers,124.26
05-07-21,APPG_1-4,Start_Andrew_Benintendi,Start_Bo_Bichette,Start_Buster_Posey,Start_Carlos_Rodon,Start_David_Fletcher,Start_Jesse_Winker,Start_Justin_Upton,Start_Matt_Olson,Start_Mike_Moustakas,Start_Trevor_Rogers,124.26
05-07-21,pj_vO_1-4,Start_Adam_Eaton,Start_Brent_Suter,Start_Buster_Posey,Start_Carlos_Rodon,Start_David_Fletcher,Start_Giancarlo_Stanton,Start_Matt_Olson,Start_Tim_Anderson,Start_Yoan_Moncada,Start_Yordan_Alvarez,139.01999999999998
05-07-21,pj_vOa_1-4,Start_Adam_Eaton,Start_Brent_Suter,Start_Buster_Posey,Start_Carlos_Rodon,Start_David_Fletcher,Start_Giancarlo_Stanton,Start_Matt_Olson,Start_Tim_Anderson,Start_Yoan_Moncada,Start_Yordan_Alvarez,139.06
05-07-21,pj_vOab_1-4,Start_Aaron_Hicks,Start_Carlos_Rodon,Start_Giancarlo_Stanton,Start_Harrison_Bader,Start_Martin_Maldonado,Start_Nick_Madrigal,Start_Tim_Anderson,Start_Trevor_Rogers,Start_Yermin_Mercedes,Start_Yoan_Moncada,163.28
05-07-21,APPGa_1-3,Start_Bo_Bichette,Start_Buster_Posey,Start_Carlos_Rodon,Start_David_Fletcher,Start_Jeimer_Candelario,Start_Jesse_Winker,Start_Lorenzo_Cain,Start_Matt_Olson,Start_Trevor_Rogers,Start_Tyrone_Taylor,123.49999999999999
05-07-21,APPG_1-3,Start_Bo_Bichette,Start_Buster_Posey,Start_Carlos_Rodon,Start_David_Fletcher,Start_Jeimer_Candelario,Start_Jesse_Winker,Start_Lorenzo_Cain,Start_Matt_Olson,Start_Trevor_Rogers,Start_Tyrone_Taylor,123.49999999999999
05-07-21,pj_vO_1-3,Start_Adam_Eaton,Start_Anthony_DeSclafani,Start_Carlos_Rodon,Start_Carson_Kelly,Start_David_Fletcher,Start_Giancarlo_Stanton,Start_Jeimer_Candelario,Start_Jonathan_Schoop,Start_Tim_Anderson,Start_Tyrone_Taylor,137.43
05-07-21,pj_vOa_1-3,Start_Adam_Eaton,Start_Anthony_DeSclafani,Start_Carlos_Rodon,Start_Carson_Kelly,Start_David_Fletcher,Start_Giancarlo_Stanton,Start_Jeimer_Candelario,Start_Jonathan_Schoop,Start_Tim_Anderson,Start_Tyrone_Taylor,137.42
05-07-21,pj_vOab_1-3,Start_Aaron_Hicks,Start_Carlos_Rodon,Start_Giancarlo_Stanton,Start_Harrison_Bader,Start_Martin_Maldonado,Start_Nick_Madrigal,Start_Tim_Anderson,Start_Trevor_Rogers,Start_Yermin_Mercedes,Start_Yoan_Moncada,163.28
