"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Tucker Barnhart","CIN","1","3","4","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".667","10200"
"Jose Iglesias","LAA","1","3","3","2","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0",".667","10231"
"Marcell Ozuna","ATL","1","3","5","2","1","0","0","1","2","1","2","0","1","0","0","0","0","0","0",".667","10324"
"Manny Machado","SDP","1","3","5","2","1","1","0","0","1","2","2","0","0","0","0","0","0","0","1",".667","11493"
"Trevor Story","COL","1","3","5","2","2","0","0","0","2","0","2","0","1","0","0","0","0","1","1",".667","12564"
"Hunter Renfroe","BOS","1","3","3","2","1","0","0","1","2","2","0","0","0","0","0","0","1","0","0",".667","15464"
"Aaron Judge","NYY","1","3","4","2","0","0","0","2","2","2","1","0","0","0","0","0","0","0","0",".667","15640"
"Jose Trevino","TEX","1","3","3","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0",".667","16725"
"Myles Straw","HOU","1","3","4","2","2","0","0","0","1","2","1","0","0","0","0","0","0","0","0",".667","17620"
"Andrew Stevenson","WSN","1","3","3","2","1","0","0","1","3","3","0","0","0","0","0","0","0","0","0",".667","17932"
"Sam Haggerty","SEA","1","3","3","2","1","1","0","0","2","0","0","0","1","0","0","0","0","0","0",".667","18054"
"Adolis Garcia","TEX","1","3","4","2","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0",".667","19287"
"Nolan Arenado","STL","1","5","5","3","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0",".600","9777"
"Rhys Hoskins","PHI","1","5","5","3","2","1","0","0","1","3","0","0","1","0","0","0","0","0","0",".600","16472"
"Leury Garcia","CHW","2","6","7","3","3","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".500","5913"
"Jordy Mercer","WSN","1","2","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",".500","6547"
"Christian Vazquez","BOS","1","4","4","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1",".500","9774"
"DJ LeMahieu","NYY","1","4","4","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".500","9874"
"Mark Canha","OAK","1","2","2","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".500","11445"
"Max Kepler","MIN","1","2","4","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0",".500","12144"
"Kevin Pillar","NYM","1","4","4","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".500","12434"
"Mike Zunino","TBR","1","2","4","1","0","0","0","1","1","1","2","0","0","0","0","0","0","0","0",".500","13265"
"Max Muncy","LAD","1","4","4","2","1","0","0","1","1","3","0","0","2","0","0","0","0","0","0",".500","13301"
"Carlos Correa","HOU","1","2","5","1","1","0","0","0","3","0","3","0","0","0","0","0","0","0","0",".500","14162"
"Nomar Mazara","DET","1","2","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".500","14553"
"Manuel Margot","TBR","1","4","4","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1",".500","14712"
"Tyler O'Neill","STL","1","4","4","2","1","0","0","1","1","2","0","0","1","0","0","0","0","0","0",".500","15711"
"Matt Chapman","OAK","1","2","4","1","1","0","0","0","1","0","2","0","1","0","0","0","0","0","0",".500","16505"
"Luis Urias","MIL","1","4","4","2","1","0","0","1","1","2","0","0","0","0","0","0","0","0","0",".500","16622"
"Josh Fuentes","COL","1","4","5","2","1","1","0","0","2","2","1","0","1","0","0","0","0","0","0",".500","16885"
"Magneuris Sierra","MIA","1","2","2","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".500","17023"
"Yoan Moncada","CHW","2","4","7","2","1","1","0","0","0","1","3","0","1","0","0","0","0","0","0",".500","17232"
"Cedric Mullins II","BAL","1","4","4","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1",".500","17929"
"Dylan Moore","SEA","1","4","4","2","0","2","0","0","1","0","0","0","1","0","0","0","1","1","0",".500","18042"
"Kyle Tucker","HOU","1","4","4","2","2","0","0","0","2","2","0","0","0","0","0","0","0","0","0",".500","18345"
"Austin Riley","ATL","1","4","4","2","2","0","0","0","0","2","0","0","1","0","0","0","0","0","0",".500","18360"
"Trent Grisham","SDP","1","2","5","1","1","0","0","0","2","0","3","0","0","0","0","0","0","0","0",".500","18564"
"Lourdes Gurriel Jr.","TOR","1","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".500","19238"
"Yadiel Hernandez","WSN","1","2","2","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".500","19334"
"Jake Rogers","DET","1","2","2","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".500","19452"
"Andy Young","ARI","1","4","4","2","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0",".500","19521"
"Vladimir Guerrero Jr.","TOR","1","2","4","1","0","0","0","1","1","1","2","0","0","0","0","0","0","0","0",".500","19611"
"Shohei Ohtani","LAA","1","4","4","2","0","1","0","1","1","1","0","0","2","0","0","0","0","0","0",".500","19755"
"Bobby Dalbec","BOS","1","2","3","1","0","0","0","1","1","2","1","0","1","0","0","0","0","1","0",".500","19966"
"Ben Rortvedt","MIN","1","2","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".500","20287"
"William Contreras","ATL","1","2","4","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0",".500","20503"
"Jonathan India","CIN","1","4","4","2","0","1","0","1","1","2","0","0","1","0","0","0","0","0","1",".500","21523"
"Shogo Akiyama","CIN","1","4","4","2","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".500","27461"
"Josh Harrison","WSN","1","7","7","3","3","0","0","0","1","1","0","0","1","0","0","0","0","0","0",".429","8202"
"Carlos Santana","KCR","2","5","7","2","1","0","0","1","2","2","2","0","2","0","0","0","0","0","0",".400","2396"
"Justin Turner","LAD","1","5","5","2","2","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".400","5235"
"Cesar Hernandez","CLE","1","5","5","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".400","10556"
"Kolten Wong","MIL","1","5","5","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1",".400","12532"
"Josh Bell","WSN","1","5","6","2","1","1","0","0","2","3","1","0","0","0","0","0","0","0","0",".400","13145"
"Corey Seager","LAD","1","5","5","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0",".400","13624"
"Garrett Cooper","MIA","1","5","5","2","1","1","0","0","1","2","0","0","2","0","0","0","0","0","0",".400","15279"
"Trea Turner","WSN","1","5","5","2","0","1","0","1","1","3","0","0","0","0","0","0","0","0","0",".400","16252"
"Zack Collins","CHW","2","5","5","2","0","2","0","0","2","0","0","0","1","0","0","0","0","0","0",".400","19181"
"Tommy Edman","STL","1","5","5","2","2","0","0","0","1","0","0","0","1","0","0","0","1","0","0",".400","19470"
"Mitch Moreland","OAK","1","3","3","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",".333","3086"
"Anthony Rizzo","CHC","1","3","4","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0",".333","3473"
"Jarrod Dyson","KCR","1","3","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".333","4866"
"Mike Moustakas","CIN","1","3","3","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".333","4892"
"Jason Heyward","CHC","1","3","4","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0",".333","4940"
"Marwin Gonzalez","BOS","1","3","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".333","5497"
"Avisail Garcia","MIL","1","3","4","1","0","1","0","0","1","0","0","0","2","1","0","0","0","0","0",".333","5760"
"J.D. Martinez","BOS","1","3","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".333","6184"
"Paul Goldschmidt","STL","1","3","5","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0",".333","9218"
"Andrew McCutchen","PHI","1","3","5","1","1","0","0","0","0","0","2","0","2","0","0","0","0","0","0",".333","9847"
"Randal Grichuk","TOR","1","3","4","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",".333","10243"
"Brandon Belt","SFG","1","3","4","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".333","10264"
"Michael A. Taylor","KCR","1","3","3","1","0","0","0","1","1","2","0","0","2","0","0","0","0","0","0",".333","11489"
"Austin Barnes","LAD","1","3","4","1","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0",".333","12158"
"Austin Hedges","CLE","1","3","3","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".333","12976"
"Javier Baez","CHC","1","3","4","1","1","0","0","0","0","1","0","0","2","1","0","0","0","0","0",".333","12979"
"Cam Gallagher","KCR","1","3","3","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",".333","12981"
"Jose Peraza","NYM","1","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".333","13593"
"Chris Taylor","LAD","1","3","4","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".333","13757"
"Jorge Soler","KCR","2","6","7","2","2","0","0","0","1","0","1","0","2","0","0","0","0","0","0",".333","14221"
"Pat Valaika","BAL","1","3","3","1","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0",".333","14885"
"Tim Anderson","CHW","1","3","4","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".333","15172"
"Kris Bryant","CHC","1","3","4","1","0","0","0","1","2","2","1","0","1","0","0","0","0","0","0",".333","15429"
"Willy Adames","TBR","1","3","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".333","15986"
"Austin Slater","SFG","1","3","3","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".333","16153"
"Kevin Padlo","TBR","1","3","3","1","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0",".333","16593"
"Harrison Bader","STL","1","3","4","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0",".333","18030"
"Yuli Gurriel","HOU","1","3","5","1","1","0","0","0","2","0","2","0","0","0","0","0","0","0","0",".333","19198"
"Austin Hays","BAL","1","3","4","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0",".333","19363"
"Salvador Perez","KCR","2","7","7","2","1","0","0","1","1","3","0","0","2","0","0","0","0","0","0",".286","7304"
"Ender Inciarte","ATL","1","4","4","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".250","4922"
"Josh Donaldson","MIN","1","4","4","1","0","0","0","1","1","1","0","0","1","0","0","0","1","0","0",".250","5038"
"Robbie Grossman","DET","1","4","4","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".250","5254"
"Brandon Crawford","SFG","1","4","4","1","0","0","0","1","2","1","0","0","0","0","0","0","1","0","0",".250","5343"
"Jean Segura","PHI","1","4","5","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0",".250","5933"
"Yadier Molina","STL","1","4","5","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0",".250","7007"
"Elvis Andrus","OAK","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","8709"
"Lorenzo Cain","MIL","1","4","5","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".250","9077"
"Kyle Seager","SEA","1","4","4","1","0","0","0","1","1","1","0","0","2","0","0","0","0","0","0",".250","9785"
"Jonathan Villar","NYM","1","4","4","1","0","0","0","1","1","2","0","0","2","0","0","0","0","0","0",".250","10071"
"Andrelton Simmons","MIN","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","10847"
"Adam Duvall","MIA","1","4","4","1","0","0","0","1","1","3","0","0","1","0","0","0","0","0","0",".250","10950"
"Adam Eaton","CHW","2","4","6","1","0","1","0","0","1","0","2","0","2","0","0","0","1","0","0",".250","11205"
"Odubel Herrera","PHI","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","11476"
"Xander Bogaerts","BOS","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","12161"
"Eugenio Suarez","CIN","1","4","4","1","0","0","0","1","1","2","0","0","2","0","0","0","0","0","0",".250","12552"
"James McCann","NYM","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","12859"
"Anthony Rendon","LAA","1","4","4","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".250","12861"
"Gregory Polanco","PIT","1","4","5","1","0","1","0","0","0","1","0","0","2","0","1","0","0","0","0",".250","12907"
"Stephen Piscotty","OAK","1","4","4","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0",".250","13367"
"Mookie Betts","LAD","1","4","5","1","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0",".250","13611"
"Jeimer Candelario","DET","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","13621"
"David Dahl","TEX","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","13744"
"Mitch Haniger","SEA","1","4","4","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0",".250","14274"
"Pedro Severino","BAL","1","4","4","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0",".250","14523"
"David Bote","CHC","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","14593"
"Brett Phillips","TBR","1","4","4","1","1","0","0","0","0","1","0","0","3","0","0","0","0","0","0",".250","14735"
"Trey Mancini","BAL","1","4","4","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0",".250","15149"
"Jeff McNeil","NYM","1","4","4","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","15362"
"Willians Astudillo","MIN","1","4","4","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","15608"
"Jose Marmolejos","SEA","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","15767"
"Miguel Andujar","NYY","1","4","4","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".250","15878"
"Clint Frazier","NYY","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","15983"
"Yandy Diaz","TBR","1","4","4","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","16578"
"Rafael Devers","BOS","1","4","4","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".250","17350"
"Isan Diaz","MIA","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","17922"
"Jake Cronenworth","SDP","1","4","5","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".250","18036"
"Brian Anderson","MIA","1","4","4","1","1","0","0","0","1","0","0","0","3","0","0","0","0","0","0",".250","18289"
"Luis Arraez","MIN","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","18568"
"Jared Walsh","LAA","1","4","4","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".250","18607"
"Nick Solak","TEX","1","4","4","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","19294"
"Bryan Reynolds","PIT","1","4","5","1","1","0","0","0","0","1","1","1","2","0","0","0","0","0","0",".250","19326"
"Sean Murphy","OAK","1","4","4","1","0","0","0","1","1","2","0","0","2","0","0","0","0","0","0",".250","19352"
"Yordan Alvarez","HOU","1","4","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","19556"
"Josh Rojas","ARI","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","19734"
"Pavin Smith","ARI","1","4","4","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0",".250","19892"
"Gavin Lux","LAD","1","4","4","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","19955"
"Freddie Freeman","ATL","1","5","5","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".200","5361"
"Willson Contreras","CHC","1","5","5","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".200","11609"
"Elias Diaz","COL","1","5","5","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0",".200","11680"
"Robel Garcia","HOU","1","5","5","1","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0",".200","13167"
"Tyler Naquin","CIN","1","5","5","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0",".200","13359"
"Jesse Winker","CIN","1","5","5","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0",".200","13590"
"Ozzie Albies","ATL","1","5","5","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".200","16556"
"Ramon Laureano","OAK","1","5","5","1","0","0","0","1","1","1","0","0","3","0","0","0","0","0","0",".200","17128"
"Yermin Mercedes","CHW","2","5","6","1","1","0","0","0","0","0","1","0","3","0","0","0","0","0","0",".200","17423"
"Kevin Newman","PIT","1","5","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".200","17696"
"Juan Soto","WSN","1","5","6","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0",".200","20123"
"Alec Bohm","PHI","1","5","5","1","0","1","0","0","0","1","0","0","1","0","0","0","2","0","0",".200","21618"
"Andrew Vaughn","CHW","2","5","6","1","0","0","0","1","1","3","0","0","4","0","1","0","0","0","0",".200","26197"
"Whit Merrifield","KCR","2","6","7","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".167","11281"
"Andrew Benintendi","KCR","2","6","7","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".167","17901"
"Nicky Lopez","KCR","2","6","6","1","1","0","0","0","1","0","0","0","2","0","0","0","0","1","0",".167","19339"
"Miguel Cabrera","DET","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","1744"
"Nelson Cruz","MIN","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","2434"
"Tommy Pham","SDP","1","3","5","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0",".000","2967"
"Drew Butera","LAA","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","3411"
"Michael Brantley","HOU","1","3","4","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0",".000","4106"
"Jed Lowrie","OAK","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","4418"
"Starlin Castro","WSN","1","6","7","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".000","4579"
"Stephen Vogt","ARI","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","5000"
"Justin Upton","LAA","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","5222"
"Sandy Leon","MIA","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0",".000","5273"
"Pablo Sandoval","ATL","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","5409"
"Kyle Higashioka","NYY","1","3","4","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".000","5517"
"Wilmer Flores","SFG","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","5827"
"Eduardo Escobar","ARI","1","3","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".000","6153"
"Freddy Galvis","BAL","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","6609"
"Matt Carpenter","STL","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","8090"
"Ehire Adrianza","ATL","1","4","5","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0",".000","8418"
"Khris Davis","TEX","1","3","4","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0",".000","9112"
"Buster Posey","SFG","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","9166"
"Evan Longoria","SFG","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","9368"
"Brett Gardner","NYY","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","9927"
"Darin Ruf","SFG","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","9929"
"Mike Trout","LAA","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","10155"
"Billy Hamilton","CHW","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","10199"
"Corey Dickerson","MIA","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","10762"
"Jonathan Schoop","DET","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0",".000","11265"
"Jesus Aguilar","MIA","1","4","5","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","11342"
"Yasmani Grandal","CHW","1","3","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","11368"
"Gary Sanchez","NYY","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","11442"
"J.T. Realmuto","PHI","1","4","5","0","0","0","0","0","1","1","1","0","2","0","0","0","0","0","0",".000","11739"
"Hanser Alberto","KCR","2","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","11902"
"Travis Shaw","MIL","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","11982"
"Jon Berti","MIA","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","12037"
"Niko Goodrum","DET","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12092"
"Eddie Rosario","CLE","1","3","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",".000","12155"
"Ben Gamel","PIT","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12160"
"Miguel Sano","MIN","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12164"
"Maikel Franco","BAL","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","12179"
"Marcus Semien","TOR","1","3","4","0","0","0","0","0","0","0","1","0","2","0","0","0","0","1","0",".000","12533"
"Francisco Lindor","NYM","1","4","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","12916"
"Michael Perez","PIT","1","4","4","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0",".000","12977"
"John Andreoli","SDP","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","13012"
"Teoscar Hernandez","TOR","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","13066"
"Jorge Polanco","MIN","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","13152"
"Omar Narvaez","MIL","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","13338"
"Erik Gonzalez","PIT","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","13369"
"Jose Ramirez","CLE","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","13510"
"Tyrone Taylor","MIL","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","13675"
"Jacob Stallings","PIT","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","13723"
"Matt Duffy","CHC","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","13836"
"Joey Wendle","TBR","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","13853"
"Patrick Kivlehan","SDP","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",".000","13910"
"Daniel Vogelbach","MIL","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14130"
"Wilmer Difo","PIT","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","14320"
"Matt Olson","OAK","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14344"
"Lewis Brinson","MIA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14352"
"Harold Ramirez","CLE","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14387"
"Max Moroff","STL","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14556"
"Franmil Reyes","CLE","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","14566"
"Harold Castro","DET","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14691"
"Luke Voit","NYY","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","14811"
"Kyle Farmer","CIN","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","14813"
"JaCoby Jones","DET","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14818"
"Mike Yastrzemski","SFG","1","5","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14854"
