,team,Name,b_o,pj_vO
122,BAL,Maikel Franco,4,0.97
123,BAL,Ryan Mountcastle,5,0.95
124,BAL,Freddy Galvis,6,0.86
125,BAL,Pedro Severino,7,0.5
126,BAL,Rio Ruiz,8,1.29
127,BAL,Pat Valaika,9,0.29
128,SEA,Mitch Haniger,1,16.83
129,SEA,Ty France,2,12.81
130,SEA,Kyle Seager,3,13.02
131,SEA,Kyle Lewis,4,9.44
132,SEA,Jose Marmolejos,5,7.87
133,SEA,Dylan Moore,6,8.17
134,SEA,J.P. Crawford,7,8.65
135,SEA,Tom Murphy,8,7.08
136,SEA,Taylor Trammell,9,10.0
0,MIL,Adrian Houser,SP,13.11
1,PHI,Vince Velasquez,SP,7.47
2,TEX,Dane Dunning,SP,11.87
3,MIN,Kenta Maeda,SP,9.02
4,NYM,Joey Lucchesi,SP,6.81
5,STL,Adam Wainwright,SP,16.8
6,CLE,Aaron Civale,SP,18.81
7,TB,Tyler Glasnow,SP,26.73
8,LAA,Jose Quintana,SP,6.18
9,TOR,Steven Matz,SP,17.49
10,OAK,Frankie Montas,SP,10.2
11,PIT,Tyler Anderson,SP,15.15
12,BAL,Dean Kremer,SP,7.34
13,SEA,Erik Swanson,SP,6.05
