Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Corbin Burnes (17592211),Corbin Burnes,17592211,P,11300,ATL@MIL 05/16/2021 02:10PM ET,MIL,29.04
SP,Brandon Woodruff (17592024),Brandon Woodruff,17592024,P,10100,ATL@MIL 05/16/2021 02:10PM ET,MIL,25.02
SP,Zack Greinke (17591857),Zack Greinke,17591857,P,10000,TEX@HOU 05/16/2021 02:10PM ET,HOU,13.34
SP,Justin Verlander (17591867),Justin Verlander,17591867,P,10000,TEX@HOU 05/16/2021 02:10PM ET,HOU,0
RP,Framber Valdez (17592206),Framber Valdez,17592206,P,10000,TEX@HOU 05/16/2021 02:10PM ET,HOU,0
SP,Carlos Rodon (17592030),Carlos Rodon,17592030,P,9900,KC@CWS 05/16/2021 02:10PM ET,CWS,27.96
SP,Jake Odorizzi (17591907),Jake Odorizzi,17591907,P,9700,TEX@HOU 05/16/2021 02:10PM ET,HOU,4.73
RP,Kent Emanuel (17591990),Kent Emanuel,17591990,P,9700,TEX@HOU 05/16/2021 02:10PM ET,HOU,6.23
SP,Cristian Javier (17592223),Cristian Javier,17592223,P,9700,TEX@HOU 05/16/2021 02:10PM ET,HOU,19.36
SP,Ian Anderson (17592274),Ian Anderson,17592274,P,9600,ATL@MIL 05/16/2021 02:10PM ET,ATL,17.78
SP,Lance McCullers Jr. (17592059),Lance McCullers Jr.,17592059,P,9600,TEX@HOU 05/16/2021 02:10PM ET,HOU,20.19
SP,Kyle Wright (17592215),Kyle Wright,17592215,P,9400,ATL@MIL 05/16/2021 02:10PM ET,ATL,10.35
SP,Lance Lynn (17591909),Lance Lynn,17591909,P,9300,KC@CWS 05/16/2021 02:10PM ET,CWS,26.1
SP,Jose Urquidy (17592249),Jose Urquidy,17592249,P,9300,TEX@HOU 05/16/2021 02:10PM ET,HOU,14.79
SP,Jose Berrios (17592055),Jose Berrios,17592055,P,9300,OAK@MIN 05/16/2021 02:10PM ET,MIN,17.72
SP,Freddy Peralta (17592111),Freddy Peralta,17592111,P,9200,ATL@MIL 05/16/2021 02:10PM ET,MIL,21.72
SP,Danny Duffy (17591897),Danny Duffy,17591897,P,9200,KC@CWS 05/16/2021 02:10PM ET,KC,22.79
RP,Josh Lindblom (17591910),Josh Lindblom,17591910,P,9100,ATL@MIL 05/16/2021 02:10PM ET,MIL,0.85
SP,Charlie Morton (17591856),Charlie Morton,17591856,P,8900,ATL@MIL 05/16/2021 02:10PM ET,ATL,12.97
RP,Adrian Houser (17592018),Adrian Houser,17592018,P,8800,ATL@MIL 05/16/2021 02:10PM ET,MIL,13.18
SP,Lucas Giolito (17592064),Lucas Giolito,17592064,P,8800,KC@CWS 05/16/2021 02:10PM ET,CWS,15.42
RP,Luis Garcia (17592344),Luis Garcia,17592344,P,8800,TEX@HOU 05/16/2021 02:10PM ET,HOU,13.94
SP,Eric Lauer (17592130),Eric Lauer,17592130,P,8700,ATL@MIL 05/16/2021 02:10PM ET,MIL,12.65
SP,Huascar Ynoa (17592209),Huascar Ynoa,17592209,P,8500,ATL@MIL 05/16/2021 02:10PM ET,ATL,19.07
SP,Drew Smyly (17591984),Drew Smyly,17591984,P,8400,ATL@MIL 05/16/2021 02:10PM ET,ATL,9.71
SP,Chris Bassitt (17592031),Chris Bassitt,17592031,P,8300,OAK@MIN 05/16/2021 02:10PM ET,OAK,19.24
SP,Sean Manaea (17592105),Sean Manaea,17592105,P,8300,OAK@MIN 05/16/2021 02:10PM ET,OAK,16.09
SP,Cole Irvin (17592078),Cole Irvin,17592078,P,8200,OAK@MIN 05/16/2021 02:10PM ET,OAK,16.61
SP,Kyle Gibson (17591933),Kyle Gibson,17591933,P,8100,TEX@HOU 05/16/2021 02:10PM ET,TEX,18.31
SP,Michael Pineda (17591904),Michael Pineda,17591904,P,8000,OAK@MIN 05/16/2021 02:10PM ET,MIN,17.94
SP,Brett Anderson (17591877),Brett Anderson,17591877,P,7900,ATL@MIL 05/16/2021 02:10PM ET,MIL,7.3
SP,Kenta Maeda (17591886),Kenta Maeda,17591886,P,7500,OAK@MIN 05/16/2021 02:10PM ET,MIN,11.22
SP,Dylan Cease (17592176),Dylan Cease,17592176,P,7400,KC@CWS 05/16/2021 02:10PM ET,CWS,19.56
SP,J.A. Happ (17591863),J.A. Happ,17591863,P,7400,OAK@MIN 05/16/2021 02:10PM ET,MIN,10.94
SP,Wade LeBlanc (17591878),Wade LeBlanc,17591878,P,7000,ATL@MIL 05/16/2021 02:10PM ET,MIL,0.87
SP,Tanner Roark (17591916),Tanner Roark,17591916,P,7000,ATL@MIL 05/16/2021 02:10PM ET,ATL,3.45
SP,Zack Godley (17591958),Zack Godley,17591958,P,7000,ATL@MIL 05/16/2021 02:10PM ET,MIL,6.55
SP,Max Fried (17592060),Max Fried,17592060,P,7000,ATL@MIL 05/16/2021 02:10PM ET,ATL,7.48
SP,Sean Newcomb (17592104),Sean Newcomb,17592104,P,7000,ATL@MIL 05/16/2021 02:10PM ET,ATL,3.65
SP,Alec Bettinger (17592210),Alec Bettinger,17592210,P,7000,ATL@MIL 05/16/2021 02:10PM ET,MIL,-5.22
SP,Mike Soroka (17592220),Mike Soroka,17592220,P,7000,ATL@MIL 05/16/2021 02:10PM ET,ATL,0
SP,Mike Minor (17591880),Mike Minor,17591880,P,7000,KC@CWS 05/16/2021 02:10PM ET,KC,14.62
SP,Jakob Junis (17592036),Jakob Junis,17592036,P,7000,KC@CWS 05/16/2021 02:10PM ET,KC,6.54
RP,Brandon Bielak (17592266),Brandon Bielak,17592266,P,7000,TEX@HOU 05/16/2021 02:10PM ET,HOU,4.99
SP,Frankie Montas (17592000),Frankie Montas,17592000,P,7000,OAK@MIN 05/16/2021 02:10PM ET,OAK,13.96
SP,Dane Dunning (17592146),Dane Dunning,17592146,P,6800,TEX@HOU 05/16/2021 02:10PM ET,TEX,13.52
SP,Bryse Wilson (17592283),Bryse Wilson,17592283,P,6700,ATL@MIL 05/16/2021 02:10PM ET,ATL,6.78
SP,Matt Shoemaker (17591929),Matt Shoemaker,17591929,P,6700,OAK@MIN 05/16/2021 02:10PM ET,MIN,7.21
SP,Jesus Luzardo (17592284),Jesus Luzardo,17592284,P,6600,OAK@MIN 05/16/2021 02:10PM ET,OAK,10.67
SP,Brady Singer (17592222),Brady Singer,17592222,P,6500,KC@CWS 05/16/2021 02:10PM ET,KC,12.08
SP,Michael Kopech (17592172),Michael Kopech,17592172,P,6400,KC@CWS 05/16/2021 02:10PM ET,CWS,12.28
OF,Ronald Acuna Jr. (17592248),Ronald Acuna Jr.,17592248,OF,6300,ATL@MIL 05/16/2021 02:10PM ET,ATL,11.66
SP,Dallas Keuchel (17591937),Dallas Keuchel,17591937,P,6300,KC@CWS 05/16/2021 02:10PM ET,CWS,8.01
SP,Daniel Lynch (17592318),Daniel Lynch,17592318,P,6300,KC@CWS 05/16/2021 02:10PM ET,KC,-3.27
RP,Lewis Thorpe (17592150),Lewis Thorpe,17592150,P,6100,OAK@MIN 05/16/2021 02:10PM ET,MIN,5.5
SP,Brad Keller (17592126),Brad Keller,17592126,P,5900,KC@CWS 05/16/2021 02:10PM ET,KC,7
SP,Mike Foltynewicz (17591980),Mike Foltynewicz,17591980,P,5900,TEX@HOU 05/16/2021 02:10PM ET,TEX,12.43
3B,Alex Bregman (17592090),Alex Bregman,17592090,3B,5900,TEX@HOU 05/16/2021 02:10PM ET,HOU,8.48
OF,Byron Buxton (17592054),Byron Buxton,17592054,OF,5700,OAK@MIN 05/16/2021 02:10PM ET,MIN,12.25
1B,Freddie Freeman (17591895),Freddie Freeman,17591895,1B,5600,ATL@MIL 05/16/2021 02:10PM ET,ATL,8.42
2B,Jose Altuve (17591922),Jose Altuve,17591922,2B,5600,TEX@HOU 05/16/2021 02:10PM ET,HOU,8.55
SP,Mike Fiers (17591943),Mike Fiers,17591943,P,5600,OAK@MIN 05/16/2021 02:10PM ET,OAK,1.8
OF,Yordan Alvarez (17592304),Yordan Alvarez,17592304,OF,5500,TEX@HOU 05/16/2021 02:10PM ET,HOU,9.70
SP,James Kaprielian (17592084),James Kaprielian,17592084,P,5500,OAK@MIN 05/16/2021 02:10PM ET,OAK,21.05
1B,Jose Abreu (17591930),Jose Abreu,17591930,1B,5400,KC@CWS 05/16/2021 02:10PM ET,CWS,8.92
2B,Whit Merrifield (17591969),Whit Merrifield,17591969,2B,5200,KC@CWS 05/16/2021 02:10PM ET,KC,9.05
SS,Tim Anderson (17592115),Tim Anderson,17592115,SS,5200,KC@CWS 05/16/2021 02:10PM ET,CWS,10.15
3B,Josh Donaldson (17591889),Josh Donaldson,17591889,3B,5200,OAK@MIN 05/16/2021 02:10PM ET,MIN,7.58
1B,Yuli Gurriel (17592156),Yuli Gurriel,17592156,1B,5100,TEX@HOU 05/16/2021 02:10PM ET,HOU,9.24
SP,Wes Benjamin (17592041),Wes Benjamin,17592041,P,5000,TEX@HOU 05/16/2021 02:10PM ET,TEX,2.22
SP,Kohei Arihara (17592201),Kohei Arihara,17592201,P,5000,TEX@HOU 05/16/2021 02:10PM ET,TEX,5.27
OF,Nelson Cruz (17591855),Nelson Cruz,17591855,OF,5000,OAK@MIN 05/16/2021 02:10PM ET,MIN,8.39
C,Yasmani Grandal (17591899),Yasmani Grandal,17591899,C,4900,KC@CWS 05/16/2021 02:10PM ET,CWS,6.81
2B,Jorge Polanco (17591974),Jorge Polanco,17591974,2B,4900,OAK@MIN 05/16/2021 02:10PM ET,MIN,7.03
3B,Matt Chapman (17592170),Matt Chapman,17592170,3B,4900,OAK@MIN 05/16/2021 02:10PM ET,OAK,6.22
OF,Marcell Ozuna (17591946),Marcell Ozuna,17591946,OF,4800,ATL@MIL 05/16/2021 02:10PM ET,ATL,6.77
2B,Ozzie Albies (17592193),Ozzie Albies,17592193,2B,4800,ATL@MIL 05/16/2021 02:10PM ET,ATL,8.11
C,Salvador Perez (17591902),Salvador Perez,17591902,C,4800,KC@CWS 05/16/2021 02:10PM ET,KC,8
RP,Jordan Lyles (17591908),Jordan Lyles,17591908,P,4800,TEX@HOU 05/16/2021 02:10PM ET,TEX,8.54
3B,Yoan Moncada (17592202),Yoan Moncada,17592202,3B,4700,KC@CWS 05/16/2021 02:10PM ET,CWS,7.51
RP,Hyeon-Jong Yang (17592252),Hyeon-Jong Yang,17592252,P,4700,TEX@HOU 05/16/2021 02:10PM ET,TEX,9.8
OF,Ramon Laureano (17592179),Ramon Laureano,17592179,OF,4700,OAK@MIN 05/16/2021 02:10PM ET,OAK,8.70
SP,Kolby Allard (17592219),Kolby Allard,17592219,P,4600,TEX@HOU 05/16/2021 02:10PM ET,TEX,7.03
C,Mitch Garver (17592007),Mitch Garver,17592007,C,4600,OAK@MIN 05/16/2021 02:10PM ET,MIN,5.48
OF,Christian Yelich (17591982),Christian Yelich,17591982,OF,4500,ATL@MIL 05/16/2021 02:10PM ET,MIL,8
C,Yermin Mercedes (17592013),Yermin Mercedes,17592013,C,4500,KC@CWS 05/16/2021 02:10PM ET,CWS,7.91
SS,Carlos Correa (17592053),Carlos Correa,17592053,SS,4500,TEX@HOU 05/16/2021 02:10PM ET,HOU,7.58
SP,Kyle Cody (17592083),Kyle Cody,17592083,P,4500,TEX@HOU 05/16/2021 02:10PM ET,TEX,2.99
2B,Jed Lowrie (17591873),Jed Lowrie,17591873,2B,4500,OAK@MIN 05/16/2021 02:10PM ET,OAK,6.74
1B,Carlos Santana (17591874),Carlos Santana,17591874,1B,4400,KC@CWS 05/16/2021 02:10PM ET,KC,8.85
2B,Nick Solak (17592214),Nick Solak,17592214,2B,4400,TEX@HOU 05/16/2021 02:10PM ET,TEX,8.24
OF,Michael Brantley (17591869),Michael Brantley,17591869,OF,4300,TEX@HOU 05/16/2021 02:10PM ET,HOU,7.47
2B,Kolten Wong (17591919),Kolten Wong,17591919,2B,4200,ATL@MIL 05/16/2021 02:10PM ET,MIL,6.07
