Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
13,Dan Altavilla\altavda01,28,SDP,NL,0,0,,6.75,2,0,1,0,0,0,1.1,1,1,1,1,0,0,2,0,0,0,5,71,9.84,0.750,6.8,6.8,0.0,13.5,
14,Jose Alvarado*\alvarjo03,26,PHI,NL,2,0,1.000,1.29,8,0,2,0,0,1,7.0,5,1,1,0,2,0,12,2,0,0,32,320,1.38,1.000,6.4,0.0,2.6,15.4,6.00
15,Jose Alvarez*\alvarjo02,32,SFG,NL,1,1,.500,3.52,9,0,3,0,0,0,7.2,6,4,3,0,7,0,9,0,0,0,36,113,3.48,1.696,7.0,0.0,8.2,10.6,1.29
16,Adbert Alzolay\alzolad01,26,CHC,NL,1,2,.333,4.71,4,4,0,0,0,0,21.0,13,11,11,3,6,0,23,1,0,0,81,82,3.76,0.905,5.6,1.3,2.6,9.9,3.83
17,Brett Anderson*\anderbr04,33,MIL,NL,2,2,.500,4.15,4,4,0,0,0,0,17.1,18,9,8,3,4,0,8,0,0,0,73,99,5.11,1.269,9.3,1.6,2.1,4.2,2.00
18,Chase Anderson\anderch01,33,PHI,NL,0,3,.000,6.48,4,4,0,0,0,0,16.2,16,12,12,3,8,0,13,2,0,0,76,61,5.67,1.440,8.6,1.6,4.3,7.0,1.63
19,Ian Anderson\anderia01,23,ATL,NL,2,0,1.000,2.48,5,5,0,0,0,0,29.0,20,8,8,3,12,0,31,0,0,0,117,175,3.54,1.103,6.2,0.9,3.7,9.6,2.58
20,Tyler Anderson*\anderty01,31,PIT,NL,2,2,.500,3.38,5,5,0,0,0,0,26.2,25,10,10,3,8,0,26,0,0,0,110,119,3.50,1.238,8.4,1.0,2.7,8.8,3.25
21,Matt Andriese\andrima01,31,BOS,AL,0,0,,1.42,9,0,1,0,0,1,12.2,11,4,2,0,3,0,11,1,0,0,52,304,2.30,1.105,7.8,0.0,2.1,7.8,3.67
22,Tejay Antone\antonte01,27,CIN,NL,1,0,1.000,0.66,7,0,1,0,0,0,13.2,4,1,1,1,6,0,20,3,0,1,52,692,3.09,0.732,2.6,0.7,4.0,13.2,3.33
23,Chris Archer\archech01,32,TBR,AL,0,1,.000,6.23,2,1,0,0,0,0,4.1,7,4,3,0,1,0,6,0,0,0,21,64,1.01,1.846,14.5,0.0,2.1,12.5,6.00
24,Kohei Arihara\arihako01,28,TEX,AL,2,2,.500,4.03,5,5,0,0,0,0,22.1,22,11,10,2,7,0,13,1,0,1,91,105,4.17,1.299,8.9,0.8,2.8,5.2,1.86
25,Shawn Armstrong\armstsh01,30,BAL,AL,0,0,,9.00,10,0,3,0,0,0,8.0,9,9,8,2,6,0,7,1,0,0,41,48,7.22,1.875,10.1,2.3,6.8,7.9,1.17
26,Jake Arrieta\arrieja01,35,CHC,NL,3,2,.600,2.57,5,5,0,0,0,0,28.0,22,8,8,2,11,1,26,1,0,1,117,150,3.45,1.179,7.1,0.6,3.5,8.4,2.36
27,Willians Astudillo\astudwi01,29,MIN,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.09,0.000,0.0,0.0,0.0,0.0,
28,Luis Avilan*\avilalu01,31,WSN,NL,0,1,.000,12.60,4,0,0,0,0,0,5.0,7,7,7,1,3,0,4,1,0,0,27,33,6.49,2.000,12.6,1.8,5.4,7.2,1.33
29,Caleb Baragar*\baragca01,27,SFG,NL,2,0,1.000,0.00,8,0,0,0,0,0,5.1,5,1,0,0,3,0,6,1,0,0,24,,3.09,1.500,8.4,0.0,5.1,10.1,2.00
30,Daniel Bard\bardda01,36,COL,NL,1,1,.500,5.19,9,0,7,0,0,2,8.2,12,6,5,2,4,0,11,1,0,0,44,91,5.28,1.846,12.5,2.1,4.2,11.4,2.75
31,Scott Barlow\barlosc01,28,KCR,AL,1,0,1.000,2.40,12,0,2,0,0,1,15.0,13,4,4,0,6,0,18,0,0,0,63,184,1.89,1.267,7.8,0.0,3.6,10.8,3.00
32,Jacob Barnes\barneja01,31,NYM,NL,0,0,,9.00,4,0,0,0,0,0,5.0,6,5,5,2,1,0,4,0,0,0,23,45,7.29,1.400,10.8,3.6,1.8,7.2,4.00
33,Matt Barnes\barnema01,31,BOS,AL,1,0,1.000,2.57,13,0,9,0,0,6,14.0,5,4,4,1,3,0,25,0,0,1,50,168,1.09,0.571,3.2,0.6,1.9,16.1,8.33
34,Jaime Barria\barrija01,24,LAA,AL,0,0,,31.50,1,0,0,0,0,0,2.0,6,7,7,0,4,0,0,0,0,0,15,16,9.09,5.000,27.0,0.0,18.0,0.0,0.00
35,Anthony Bass\bassan01,33,MIA,NL,1,2,.333,6.23,10,0,4,0,0,0,8.2,9,6,6,2,2,1,7,3,0,0,37,67,6.21,1.269,9.3,2.1,2.1,7.3,3.50
36,Chris Bassitt\bassich01,32,OAK,AL,2,2,.500,3.93,6,6,0,0,0,0,34.1,32,15,15,3,12,0,36,5,0,0,149,96,3.62,1.282,8.4,0.8,3.1,9.4,3.00
37,Trevor Bauer\bauertr01,30,LAD,NL,3,1,.750,2.48,6,6,0,1,0,0,40.0,19,12,11,7,8,0,51,2,0,1,148,152,3.57,0.675,4.3,1.6,1.8,11.5,6.38
38,Eduard Bazardo\bazared01,25,BOS,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,,7.09,2.000,0.0,0.0,18.0,9.0,0.50
39,David Bednar\bednada01,26,PIT,NL,0,0,,2.35,10,0,5,0,0,0,7.2,5,2,2,2,3,0,8,0,0,0,31,178,5.57,1.043,5.9,2.3,3.5,9.4,2.67
40,Cam Bedrosian\bedroca01,29,CIN,NL,0,0,,11.12,6,0,2,0,0,0,5.2,10,7,7,2,6,0,7,0,0,0,33,42,8.39,2.824,15.9,3.2,9.5,11.1,1.17
41,Anthony Bemboom\bemboan01,31,LAA,AL,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,1,0,0,0,0,0,0,7,32,16.09,3.000,27.0,9.0,0.0,0.0,
42,Wes Benjamin*\benjawe01,27,TEX,AL,0,1,.000,4.76,3,0,0,0,0,0,5.2,4,3,3,1,6,0,5,0,0,0,25,93,6.80,1.765,6.4,1.6,9.5,7.9,0.83
43,Travis Bergen*\bergetr01,27,TOR,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,4,,4.09,0.000,0.0,0.0,0.0,9.0,
44,Jose Berrios\berrijo01,27,MIN,AL,2,2,.500,3.04,5,5,0,0,0,0,26.2,18,9,9,1,8,0,33,2,0,1,102,126,2.23,0.975,6.1,0.3,2.7,11.1,4.13
45,Dellin Betances\betande01,33,NYM,NL,0,0,,9.00,1,0,0,0,0,0,1.0,0,1,1,0,1,0,1,1,0,0,5,59,7.09,1.000,0.0,0.0,9.0,9.0,1.00
46,Phil Bickford\bickfph01,25,MIL,NL,0,0,,18.00,1,0,0,0,0,0,1.0,2,2,2,1,1,0,0,1,0,0,7,31,22.09,3.000,18.0,9.0,9.0,0.0,0.00
47,Jesse Biddle*\biddlje01,29,ATL,NL,0,0,,8.44,4,0,3,0,0,0,5.1,5,5,5,1,2,0,5,1,0,1,24,54,5.34,1.313,8.4,1.7,3.4,8.4,2.50
48,Shane Bieber\biebesh01,26,CLE,AL,2,2,.500,2.48,5,5,0,0,0,0,36.1,21,10,10,5,13,0,57,1,0,3,145,170,2.90,0.936,5.2,1.2,3.2,14.1,4.38
49,Brandon Bielak\bielabr01,25,HOU,AL,1,0,1.000,3.46,5,0,1,0,0,0,13.0,9,5,5,1,4,0,11,0,0,1,52,119,3.32,1.000,6.2,0.7,2.8,7.6,2.75
50,Alex Blandino\blandal01,28,CIN,NL,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.09,0.000,0.0,0.0,0.0,0.0,
51,Richard Bleier*\bleieri01,34,MIA,NL,1,0,1.000,4.91,12,0,2,0,0,0,11.0,11,6,6,4,0,0,8,0,0,0,43,84,6.36,1.000,9.0,3.3,0.0,6.5,
52,Ryan Borucki*\borucry01,27,TOR,AL,2,1,.667,2.00,9,0,1,0,0,0,9.0,4,3,2,1,2,0,8,0,0,0,32,214,3.42,0.667,4.0,1.0,2.0,8.0,4.00
53,Ben Bowden*\bowdebe01,26,COL,NL,0,2,.000,8.22,9,0,2,0,0,0,7.2,12,8,7,1,3,0,7,0,0,0,39,58,4.13,1.957,14.1,1.2,3.5,8.2,2.33
54,Brad Boxberger\boxbebr01,33,MIL,NL,0,0,,2.25,9,0,2,0,0,1,8.0,4,2,2,1,2,0,9,1,0,0,31,187,3.59,0.750,4.5,1.1,2.3,10.1,4.50
55,Matthew Boyd*\boydma01,30,DET,AL,2,3,.400,2.27,6,6,0,0,0,0,35.2,26,10,9,1,7,0,24,3,0,2,139,183,2.95,0.925,6.6,0.3,1.8,6.1,3.43
56,Archie Bradley\bradlar01,28,PHI,NL,0,1,.000,6.00,4,0,0,0,0,0,3.0,4,2,2,0,1,0,3,0,0,1,14,73,2.09,1.667,12.0,0.0,3.0,9.0,3.00
57,Jake Brentz*\brentja01,26,KCR,AL,0,0,,1.86,12,0,1,0,0,0,9.2,6,3,2,0,5,0,11,0,0,1,41,240,2.37,1.138,5.6,0.0,4.7,10.2,2.20
58,Austin Brice\briceau01,29,BOS,AL,0,0,,4.05,7,0,0,0,0,0,6.2,7,3,3,1,3,0,4,0,0,0,28,109,5.19,1.500,9.5,1.4,4.1,5.4,1.33
59,Connor Brogdon\brogdco01,26,PHI,NL,3,1,.750,6.30,10,0,1,0,0,0,10.0,10,7,7,2,4,0,9,1,0,0,43,64,5.39,1.400,9.0,1.8,3.6,8.1,2.25
60,Rex Brothers*\brothre01,33,CHC,NL,0,0,,3.86,10,0,0,0,0,0,9.1,6,4,4,1,5,0,15,1,0,0,39,103,3.20,1.179,5.8,1.0,4.8,14.5,3.00
61,JT Brubaker\brubajt01,27,PIT,NL,2,1,.667,2.01,4,4,0,0,0,0,22.1,16,5,5,3,5,0,23,5,1,0,91,200,4.12,0.940,6.4,1.2,2.0,9.3,4.60
62,Walker Buehler\buehlwa01,26,LAD,NL,1,0,1.000,3.16,5,5,0,0,0,0,31.1,28,11,11,4,2,0,31,1,0,0,122,120,3.06,0.957,8.0,1.1,0.6,8.9,15.50
63,J.B. Bukauskas\bukaujb01,24,ARI,NL,1,0,1.000,9.00,5,0,0,0,0,0,3.0,4,3,3,0,1,0,3,0,0,0,14,51,2.09,1.667,12.0,0.0,3.0,9.0,3.00
64,Madison Bumgarner*\bumgama01,31,ARI,NL,2,2,.500,6.31,5,5,0,1,1,0,25.2,24,18,18,4,9,1,27,4,0,0,112,65,4.53,1.286,8.4,1.4,3.2,9.5,3.00
65,Aaron Bummer*\bummeaa01,27,CHW,AL,0,1,.000,2.70,9,0,0,0,0,0,6.2,9,4,2,0,6,0,9,1,0,0,36,155,3.54,2.250,12.2,0.0,8.1,12.2,1.50
66,Dylan Bundy\bundydy01,28,LAA,AL,0,2,.000,4.20,5,5,0,0,0,0,30.0,25,15,14,5,8,0,34,2,0,1,124,101,3.99,1.100,7.5,1.5,2.4,10.2,4.25
67,Zack Burdi\burdiza01,26,CHW,AL,0,0,,3.00,1,0,0,0,0,0,3.0,3,2,1,1,1,0,3,0,0,0,13,149,6.42,1.333,9.0,3.0,3.0,9.0,3.00
68,Corbin Burnes\burneco01,26,MIL,NL,2,2,.500,1.53,5,5,0,0,0,0,29.1,16,6,5,1,0,0,49,3,0,0,108,265,0.50,0.545,4.9,0.3,0.0,15.0,
69,Matt Bush\bushma01,35,TEX,AL,0,0,,9.00,3,0,1,0,0,0,3.0,4,3,3,3,1,0,4,0,0,0,14,52,14.42,1.667,12.0,9.0,3.0,12.0,4.00
70,Asdrubal Cabrera\cabreas01,35,ARI,NL,0,0,,0.00,1,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,2,,3.09,0.000,0.0,0.0,0.0,0.0,
71,Genesis Cabrera*\cabrege01,24,STL,NL,0,1,.000,3.48,11,0,1,0,0,0,10.1,7,5,4,1,4,0,12,2,0,1,45,110,3.77,1.065,6.1,0.9,3.5,10.5,3.00
72,Trevor Cahill\cahiltr01,33,PIT,NL,1,2,.333,7.11,4,4,0,0,0,0,19.0,22,16,15,2,5,0,19,0,0,1,83,57,3.25,1.421,10.4,0.9,2.4,9.0,3.80
73,Paul Campbell\campbpa02,25,MIA,NL,0,1,.000,8.22,4,0,0,0,0,0,7.2,10,9,7,0,6,0,9,1,0,2,41,51,3.48,2.087,11.7,0.0,7.0,10.6,1.50
74,Griffin Canning\cannigr01,25,LAA,AL,1,2,.333,8.40,4,3,0,0,0,0,15.0,17,14,14,6,5,0,17,0,0,1,66,51,7.02,1.467,10.2,3.6,3.0,10.2,3.40
75,Daniel Castano*\castada01,26,MIA,NL,0,1,.000,4.73,3,3,0,0,0,0,13.1,14,7,7,2,5,0,5,1,0,0,58,86,5.64,1.425,9.5,1.4,3.4,3.4,1.00
76,Diego Castillo\castidi01,27,TBR,AL,0,2,.000,3.65,12,0,8,0,0,6,12.1,9,5,5,2,5,1,17,0,0,1,51,103,3.66,1.135,6.6,1.5,3.6,12.4,3.40
77,Luis Castillo\castilu02,28,CIN,NL,1,2,.333,6.29,5,5,0,0,0,0,24.1,32,21,17,5,7,1,19,2,0,1,111,72,5.31,1.603,11.8,1.8,2.6,7.0,2.71
78,Anthony Castro\castran02,26,TOR,AL,0,0,,0.00,6,0,2,0,0,1,7.1,3,0,0,0,1,0,9,1,0,1,27,,1.45,0.545,3.7,0.0,1.2,11.0,9.00
79,Harold Castro\castrha01,27,DET,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.09,1.000,0.0,0.0,9.0,0.0,0.00
80,Miguel Castro\castrmi01,26,NYM,NL,0,0,,2.25,8,0,1,0,0,0,8.0,8,2,2,0,2,0,14,0,0,2,33,176,0.34,1.250,9.0,0.0,2.3,15.8,7.00
81,Dylan Cease\ceasedy01,25,CHW,AL,1,0,1.000,2.96,5,5,0,1,1,0,24.1,21,8,8,2,12,0,29,0,1,1,103,136,3.26,1.356,7.8,0.7,4.4,10.7,2.42
82,Luis Cessa\cessalu01,29,NYY,AL,0,0,,1.54,8,0,4,0,0,0,11.2,6,5,2,0,6,1,15,0,0,0,47,257,2.06,1.029,4.6,0.0,4.6,11.6,2.50
83,Jhoulys Chacin\chacijh01,33,COL,NL,0,1,.000,6.00,5,0,0,0,0,0,9.0,11,6,6,1,6,0,7,0,0,0,43,78,4.98,1.889,11.0,1.0,6.0,7.0,1.17
84,Andrew Chafin*\chafian01,31,CHC,NL,0,1,.000,4.22,12,0,0,0,0,0,10.2,8,5,5,1,4,1,13,2,0,1,46,94,3.56,1.125,6.8,0.8,3.4,11.0,3.25
85,Aroldis Chapman*\chapmar01,33,NYY,AL,1,0,1.000,0.00,8,0,5,0,0,4,8.0,2,0,0,0,3,0,20,0,0,0,29,,-0.78,0.625,2.3,0.0,3.4,22.5,6.67
86,Tyler Chatwood\chatwty01,31,TOR,AL,0,0,,0.00,6,0,0,0,0,0,6.1,4,0,0,0,2,0,9,1,0,0,25,,1.67,0.947,5.7,0.0,2.8,12.8,4.50
87,Adam Cimber\cimbead01,30,MIA,NL,0,0,,4.35,11,0,3,0,0,0,10.1,10,6,5,0,5,2,6,2,0,0,46,95,3.96,1.452,8.7,0.0,4.4,5.2,1.20
88,Steve Cishek\cishest01,35,LAA,AL,0,0,,5.87,9,0,0,0,0,0,7.2,9,6,5,0,7,1,9,0,1,3,39,75,3.48,2.087,10.6,0.0,8.2,10.6,1.29
89,Jose Cisnero\cisnejo01,32,DET,AL,0,1,.000,4.66,11,0,2,0,0,0,9.2,9,6,5,2,4,0,15,0,0,0,42,92,3.92,1.345,8.4,1.9,3.7,14.0,3.75
90,Aaron Civale\civalaa01,26,CLE,AL,4,0,1.000,2.94,5,5,0,0,0,0,33.2,22,12,11,4,9,0,26,1,1,0,127,143,3.98,0.921,5.9,1.1,2.4,7.0,2.89
91,Taylor Clarke\clarkta01,28,ARI,NL,1,0,1.000,5.40,10,0,4,0,0,0,13.1,15,9,8,3,3,0,14,0,0,0,57,77,4.59,1.350,10.1,2.0,2.0,9.5,4.67
92,Emmanuel Clase\claseem01,23,CLE,AL,2,1,.667,0.00,11,0,9,0,0,4,10.1,7,3,0,0,3,0,12,0,0,0,43,,1.64,0.968,6.1,0.0,2.6,10.5,4.00
93,Alex Claudio*\claudal01,29,LAA,AL,0,0,,4.32,8,0,3,0,0,0,8.1,10,4,4,0,2,0,8,0,0,0,37,101,1.89,1.440,10.8,0.0,2.2,8.6,4.00
94,Sam Clay*\claysa01,28,WSN,NL,0,0,,4.50,8,0,1,0,0,0,8.0,6,4,4,1,4,1,7,1,0,0,35,91,4.84,1.250,6.8,1.1,4.5,7.9,1.75
95,Garrett Cleavinger*\cleavga01,27,LAD,NL,0,1,.000,0.00,2,0,1,0,0,0,1.2,2,1,0,0,1,0,2,0,0,0,8,,2.49,1.800,10.8,0.0,5.4,10.8,2.00
96,Alex Cobb\cobbal01,33,LAA,AL,1,1,.500,7.16,4,4,0,0,0,0,16.1,24,14,13,1,5,0,23,2,0,0,80,60,2.36,1.776,13.2,0.6,2.8,12.7,4.60
97,Kyle Cody\codyky01,26,TEX,AL,0,2,.000,7.94,7,0,2,0,0,0,11.1,16,11,10,3,2,0,14,3,0,1,55,54,5.39,1.588,12.7,2.4,1.6,11.1,7.00
98,Gerrit Cole\colege01,30,NYY,AL,3,1,.750,1.71,5,5,0,0,0,0,31.2,20,7,6,1,3,0,50,1,0,2,119,228,0.72,0.726,5.7,0.3,0.9,14.2,16.67
99,Alex Colome\colomal01,32,MIN,AL,1,3,.250,8.31,9,0,5,0,0,2,8.2,12,15,8,2,5,0,10,3,0,0,47,47,6.55,1.962,12.5,2.1,5.2,10.4,2.00
100,Sam Coonrod\coonrsa01,28,PHI,NL,0,0,,1.64,10,0,1,0,0,0,11.0,7,2,2,2,1,0,12,0,0,1,41,246,3.55,0.727,5.7,1.6,0.8,9.8,12.00
101,Patrick Corbin*\corbipa01,31,WSN,NL,0,3,.000,10.47,4,4,0,0,0,0,16.1,23,20,19,6,10,0,14,2,0,0,82,38,8.36,2.020,12.7,3.3,5.5,7.7,1.40
102,Stefan Crichton\crichst01,29,ARI,NL,0,0,,5.00,11,0,5,0,0,3,9.0,12,6,5,0,4,0,8,0,0,1,40,84,2.65,1.778,12.0,0.0,4.0,8.0,2.00
103,Kyle Crick\crickky01,28,PIT,NL,0,0,,0.00,9,0,1,0,0,0,9.0,1,0,0,0,4,0,8,1,0,2,31,,2.98,0.556,1.0,0.0,4.0,8.0,2.00
104,Nabil Crismatt\crismna01,26,SDP,NL,1,1,.500,3.12,4,0,0,0,0,0,8.2,12,4,3,0,3,1,9,1,0,2,41,122,2.40,1.731,12.5,0.0,3.1,9.3,3.00
105,Garrett Crochet*\crochga01,22,CHW,AL,0,2,.000,1.00,8,0,1,0,0,0,9.0,9,4,1,0,5,1,8,1,0,1,43,413,3.31,1.556,9.0,0.0,5.0,8.0,1.60
106,Jake Cronenworth\croneja01,27,SDP,NL,0,0,,0.00,1,0,1,0,0,0,0.2,1,0,0,0,0,0,1,0,0,0,3,,0.09,1.500,13.5,0.0,0.0,13.5,
107,Wil Crowe\crowewi01,26,PIT,NL,0,0,,3.86,2,1,0,0,0,0,4.2,5,2,2,0,4,0,5,0,0,2,22,111,3.52,1.929,9.6,0.0,7.7,9.6,1.25
108,Johnny Cueto\cuetojo01,35,SFG,NL,2,0,1.000,1.80,3,3,0,0,0,0,20.0,13,4,4,0,4,0,18,0,0,0,74,214,1.89,0.850,5.9,0.0,1.8,8.1,4.50
109,John Curtiss\curtijo02,28,MIA,NL,2,1,.667,2.38,10,0,2,0,0,0,11.1,9,3,3,2,0,0,12,0,0,0,42,172,3.27,0.794,7.1,1.6,0.0,9.5,
110,Yu Darvish\darviyu01,34,SDP,NL,2,1,.667,2.27,5,5,0,0,0,0,31.2,19,8,8,3,8,0,37,3,0,2,122,161,3.03,0.853,5.4,0.9,2.3,10.5,4.63
111,Zach Davies\davieza02,28,CHC,NL,1,2,.333,9.47,5,5,0,0,0,0,19.0,27,20,20,3,15,0,14,1,0,0,100,41,6.20,2.211,12.8,1.4,7.1,6.6,0.93
112,Wade Davis\daviswa01,35,KCR,AL,0,0,,4.70,8,0,6,0,0,1,7.2,7,4,4,1,2,0,8,0,0,1,31,96,3.48,1.174,8.2,1.2,2.3,9.4,4.00
113,Grant Dayton*\daytogr01,33,ATL,NL,0,0,,6.14,7,0,1,0,0,0,7.1,7,5,5,1,3,1,6,0,0,0,32,73,4.45,1.364,8.6,1.2,3.7,7.4,2.00
114,Brett de Geus\degeubr01,23,TEX,AL,0,0,,8.10,8,0,4,0,0,0,10.0,8,9,9,1,6,0,9,3,0,1,44,53,5.29,1.400,7.2,0.9,5.4,8.1,1.50
115,Jose De Leon\deleojo03,28,CIN,NL,0,1,.000,7.36,7,2,1,0,0,0,14.2,16,12,12,4,9,0,29,2,0,3,72,62,4.93,1.705,9.8,2.5,5.5,17.8,3.22
116,Jacob deGrom\degroja01,33,NYM,NL,2,2,.500,0.51,5,5,0,1,1,0,35.0,16,5,2,2,4,0,59,0,0,0,123,742,0.81,0.571,4.1,0.5,1.0,15.2,14.75
117,Anthony DeSclafani\desclan01,31,SFG,NL,2,0,1.000,1.50,5,5,0,1,1,0,30.0,22,5,5,2,7,0,30,0,0,2,120,255,2.66,0.967,6.6,0.6,2.1,9.0,4.29
118,Ross Detwiler*\detwiro01,35,MIA,NL,0,0,,1.08,10,1,1,0,0,0,8.1,5,1,1,0,5,0,10,1,0,0,36,385,2.85,1.200,5.4,0.0,5.4,10.8,2.00
119,Chris Devenski\devench02,30,ARI,NL,0,0,,6.00,3,0,1,0,0,1,3.0,2,2,2,2,0,0,1,0,0,0,11,76,11.09,0.667,6.0,6.0,0.0,3.0,
120,Edwin Diaz\diazed04,27,NYM,NL,1,1,.500,2.00,9,0,7,0,0,2,9.0,6,3,2,0,3,1,11,1,0,0,35,197,1.98,1.000,6.0,0.0,3.0,11.0,3.67
121,Jake Diekman*\diekmja01,34,OAK,AL,1,0,1.000,2.38,11,0,3,0,0,2,11.1,8,4,3,0,4,1,14,1,0,1,47,162,1.94,1.059,6.4,0.0,3.2,11.1,3.50
122,Randy Dobnak\dobnara01,26,MIN,AL,0,3,.000,8.74,6,0,3,0,0,1,11.1,15,12,11,2,2,0,8,0,0,0,51,45,4.50,1.500,11.9,1.6,1.6,6.4,4.00
123,Rafael Dolis\dolisra01,33,TOR,AL,1,0,1.000,3.18,12,0,8,0,0,2,11.1,3,4,4,1,7,0,12,2,0,0,45,134,4.50,0.882,2.4,0.8,5.6,9.5,1.71
124,Sean Doolittle*\doolise01,34,CIN,NL,2,0,1.000,4.66,11,0,5,0,0,1,9.2,9,5,5,1,6,1,13,0,0,0,43,99,3.61,1.552,8.4,0.9,5.6,12.1,2.17
125,Camilo Doval\dovalca01,23,SFG,NL,0,0,,1.80,5,0,0,0,0,0,5.0,2,1,1,1,2,0,5,0,0,0,18,227,4.89,0.800,3.6,1.8,3.6,9.0,2.50
126,Tyler Duffey\duffety01,30,MIN,AL,0,0,,3.86,8,0,0,0,0,0,7.0,5,3,3,1,7,0,7,0,0,1,31,103,5.95,1.714,6.4,1.3,9.0,9.0,1.00
127,Danny Duffy*\duffyda01,32,KCR,AL,3,1,.750,0.39,4,4,0,0,0,0,23.0,18,3,1,1,6,0,27,0,0,0,91,1121,2.09,1.043,7.0,0.4,2.3,10.6,4.50
128,Matt Duffy\duffyma01,30,CHC,NL,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.09,0.000,0.0,0.0,0.0,0.0,
129,Robert Dugger\duggero01,25,SEA,AL,0,0,,0.00,1,0,1,0,0,0,2.0,2,0,0,0,0,0,0,0,0,0,7,,3.09,1.000,9.0,0.0,0.0,0.0,
130,Justin Dunn\dunnju01,25,SEA,AL,1,0,1.000,3.98,4,4,0,0,0,0,20.1,13,9,9,2,13,0,16,2,0,0,88,98,5.01,1.279,5.8,0.9,5.8,7.1,1.23
131,Dane Dunning\dunnida01,26,TEX,AL,1,1,.500,3.97,5,5,0,0,0,0,22.2,24,10,10,1,5,0,24,0,0,4,96,106,2.21,1.279,9.5,0.4,2.0,9.5,4.80
132,Zach Eflin\eflinza01,27,PHI,NL,1,1,.500,3.58,5,5,0,0,0,0,32.2,33,13,13,3,2,1,27,0,0,2,128,110,2.82,1.071,9.1,0.8,0.6,7.4,13.50
133,Kent Emanuel*\emanuke01,29,HOU,AL,1,0,1.000,2.08,1,0,1,0,0,0,8.2,5,2,2,2,0,0,5,1,0,0,30,201,5.28,0.577,5.2,2.1,0.0,5.2,
