team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
STL,4/30/2021,1,669242,Tommy Edman,1,N,
STL,4/30/2021,1,666185,Dylan Carlson,2,N,
STL,4/30/2021,1,502671,Paul Goldschmidt,3,N,
STL,4/30/2021,1,571448,Nolan Arenado,4,N,
STL,4/30/2021,1,657557,Paul DeJong,5,N,
STL,4/30/2021,1,641933,Tyler O'Neill,6,N,
STL,4/30/2021,1,642211,Justin Williams,7,N,
STL,4/30/2021,1,668800,Andrew Knizner,8,N,
STL,4/30/2021,1,607231,John Gant,SP,N,
PIT,4/30/2021,1,624428,Adam Frazier,1,N,
PIT,4/30/2021,1,595943,Phillip Evans,2,N,
PIT,4/30/2021,1,668804,Bryan Reynolds,3,N,
PIT,4/30/2021,1,592567,Colin Moran,4,N,
PIT,4/30/2021,1,621028,Kevin Newman,5,N,
PIT,4/30/2021,1,570256,Gregory Polanco,6,N,
PIT,4/30/2021,1,607732,Jacob Stallings,7,N,
PIT,4/30/2021,1,641583,Dustin Fowler,8,N,
PIT,4/30/2021,1,664141,J.T. Brubaker,SP,N,
DET,4/30/2021,1,543257,Robbie Grossman,1,N,
DET,4/30/2021,1,600869,Jeimer Candelario,2,N,
DET,4/30/2021,1,650489,Willi Castro,3,N,
DET,4/30/2021,1,600524,Renato Nunez,4,N,
DET,4/30/2021,1,570731,Jonathan Schoop,5,N,
DET,4/30/2021,1,467092,Wilson Ramos,6,N,
DET,4/30/2021,1,622682,Victor Reyes,7,N,
DET,4/30/2021,1,605612,Harold Castro,8,N,
DET,4/30/2021,1,592444,JaCoby Jones,9,N,
DET,4/30/2021,1,669373,Tarik Skubal,SP,N,
NYY,4/30/2021,1,518934,DJ LeMahieu,1,N,
NYY,4/30/2021,1,519317,Giancarlo Stanton,2,N,
NYY,4/30/2021,1,592450,Aaron Judge,3,N,
NYY,4/30/2021,1,596142,Gary Sanchez,4,N,
NYY,4/30/2021,1,543305,Aaron Hicks,5,N,
NYY,4/30/2021,1,596059,Rougned Odor,6,N,
NYY,4/30/2021,1,570482,Giovanny Urshela,7,N,
NYY,4/30/2021,1,640449,Clint Frazier,8,N,
NYY,4/30/2021,1,645801,Mike Ford,9,N,
NYY,4/30/2021,1,543037,Gerrit Cole,SP,N,
NYM,4/30/2021,1,607043,Brandon Nimmo,1,N,
NYM,4/30/2021,1,596019,Francisco Lindor,2,N,
NYM,4/30/2021,1,624424,Michael Conforto,3,N,
NYM,4/30/2021,1,624413,Peter Alonso,4,N,
NYM,4/30/2021,1,642086,Dominic Smith,5,N,
NYM,4/30/2021,1,542340,Jonathan Villar,6,N,
NYM,4/30/2021,1,643446,Jeff McNeil,7,N,
NYM,4/30/2021,1,543510,James McCann,8,N,
NYM,4/30/2021,1,573186,Marcus Stroman,SP,N,
PHI,4/30/2021,1,457705,Andrew McCutchen,1,N,
PHI,4/30/2021,1,656555,Rhys Hoskins,2,N,
PHI,4/30/2021,1,547180,Bryce Harper,3,N,
PHI,4/30/2021,1,592663,JT Realmuto,4,N,
PHI,4/30/2021,1,544369,Didi Gregorius,5,N,
PHI,4/30/2021,1,664761,Alec Bohm,6,N,
PHI,4/30/2021,1,665155,Nick Maton,7,N,
PHI,4/30/2021,1,596451,Roman Quinn,8,N,
PHI,4/30/2021,1,502624,Chase Anderson,SP,N,
MIA,4/30/2021,1,500743,Miguel Rojas,1,N,
MIA,4/30/2021,1,542583,Jesus Aguilar,2,N,
MIA,4/30/2021,1,643265,Garrett Cooper,3,N,
MIA,4/30/2021,1,594807,Adam Duvall,4,N,
MIA,4/30/2021,1,542932,Jonathon Berti,5,N,
MIA,4/30/2021,1,621446,Lewis Brinson,6,N,
MIA,4/30/2021,1,656371,Isan Diaz,7,N,
MIA,4/30/2021,1,506702,Sandy Leon,8,N,
MIA,4/30/2021,1,641154,Pablo Lopez,SP,N,
WAS,4/30/2021,1,664057,Andrew Stevenson,1,N,
WAS,4/30/2021,1,543281,Josh Harrison,2,N,
WAS,4/30/2021,1,607208,Trea Turner,3,N,
WAS,4/30/2021,1,605137,Josh Bell,4,N,
WAS,4/30/2021,1,656941,Kyle Schwarber,5,N,
WAS,4/30/2021,1,516770,Starlin Castro,6,N,
WAS,4/30/2021,1,543228,Yan Gomes,7,N,
WAS,4/30/2021,1,645302,Victor Robles,8,N,
WAS,4/30/2021,1,452657,Jon Lester,SP,N,
CHC,4/30/2021,1,664023,Ian Happ,1,N,
CHC,4/30/2021,1,575929,Willson Contreras,2,N,
CHC,4/30/2021,1,592178,Kris Bryant,3,N,
CHC,4/30/2021,1,519203,Anthony Rizzo,4,N,
CHC,4/30/2021,1,595879,Javier Baez,5,N,
CHC,4/30/2021,1,622110,Matt Duffy,6,N,
CHC,4/30/2021,1,623520,David Bote,7,N,
CHC,4/30/2021,1,545350,Jacob Marisnick,8,N,
CHC,4/30/2021,1,453562,Jake Arrieta,SP,N,
CIN,4/30/2021,1,608385,Jesse Winker,1,N,
CIN,4/30/2021,1,571980,Tyler Naquin,2,N,
CIN,4/30/2021,1,553993,Eugenio Suarez,3,N,
CIN,4/30/2021,1,458015,Joey Votto,4,N,
CIN,4/30/2021,1,669222,Nick Senzel,5,N,
CIN,4/30/2021,1,663697,Jonathan India,6,N,
CIN,4/30/2021,1,571466,Tucker Barnhart,7,N,
CIN,4/30/2021,1,571657,Kyle Farmer,8,N,
CIN,4/30/2021,1,489119,Wade Miley,SP,N,
HOU,4/30/2021,1,664702,Myles Straw,1,N,
HOU,4/30/2021,1,649557,Aledmys Diaz,2,N,
HOU,4/30/2021,1,488726,Michael Brantley,3,N,
HOU,4/30/2021,1,621043,Carlos Correa,4,N,
HOU,4/30/2021,1,493329,Yulieski Gurriel,5,N,
HOU,4/30/2021,1,663656,Kyle Tucker,6,N,
HOU,4/30/2021,1,647351,Abraham Toro,7,N,
HOU,4/30/2021,1,676801,Chas McCormick,8,N,
HOU,4/30/2021,1,488771,Jason Castro,9,N,
HOU,4/30/2021,1,621121,Lance McCullers,SP,N,
TB,4/30/2021,1,660294,Yoshitomo Tsutsugo,1,N,
TB,4/30/2021,1,640457,Austin Meadows,2,N,
TB,4/30/2021,1,668227,Randy Arozarena,3,N,
TB,4/30/2021,1,664040,Brandon Lowe,4,N,
TB,4/30/2021,1,650490,Yandy Diaz,5,N,
TB,4/30/2021,1,670712,Mike Brosseau,6,N,
TB,4/30/2021,1,642715,Willy Adames,7,N,
TB,4/30/2021,1,621563,Joseph Wendle,8,N,
TB,4/30/2021,1,572287,Mike Zunino,9,N,
TB,4/30/2021,1,642232,Ryan Yarbrough,SP,N,
ATL,4/30/2021,1,660670,Ronald Acuna,1,N,
ATL,4/30/2021,1,518692,Freddie Freeman,2,N,
ATL,4/30/2021,1,542303,Marcell Ozuna,3,N,
ATL,4/30/2021,1,518595,Travis d'Arnaud,4,N,
ATL,4/30/2021,1,645277,Ozzie Albies,5,N,
ATL,4/30/2021,1,621020,Dansby Swanson,6,N,
ATL,4/30/2021,1,663586,Austin Riley,7,N,
ATL,4/30/2021,1,501303,Ehire Adrianza,8,N,
ATL,4/30/2021,1,501303,Ehire Adrianza,9,N,
ATL,4/30/2021,1,592767,Drew Smyly,SP,N,
TOR,4/30/2021,1,543760,Marcus Semien,1,N,
TOR,4/30/2021,1,545341,Randal Grichuk,2,N,
TOR,4/30/2021,1,666182,Bo Bichette,3,N,
