Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-18-21,APPGa,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eric_Haase,Start_Jared_Walsh,Start_Julio_Urias,Start_Mark_Canha,Start_Mitch_Haniger,Start_Phil_Gosselin,Start_Trent_Grisham,Start_Trevor_Story,108.31
05-18-21,APPG,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eric_Haase,Start_Jared_Walsh,Start_Julio_Urias,Start_Mark_Canha,Start_Mitch_Haniger,Start_Phil_Gosselin,Start_Trent_Grisham,Start_Trevor_Story,108.31
05-18-21,pj_vO,Start_C.J._Cron,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eric_Haase,Start_Franmil_Reyes,Start_Harold_Ramirez,Start_Julio_Urias,Start_Manny_Machado,Start_Trent_Grisham,Start_Trevor_Story,107.70000000000002
05-18-21,pj_vOa,Start_C.J._Cron,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eric_Haase,Start_Franmil_Reyes,Start_Harold_Ramirez,Start_Julio_Urias,Start_Manny_Machado,Start_Trent_Grisham,Start_Trevor_Story,107.70000000000002
05-18-21,pj_vOab,Start_C.J._Cron,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eric_Haase,Start_Franmil_Reyes,Start_Harold_Ramirez,Start_Julio_Urias,Start_Manny_Machado,Start_Trent_Grisham,Start_Trevor_Story,108.67999999999999
05-18-21,APPGa_1-6,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eric_Haase,Start_Jared_Walsh,Start_Julio_Urias,Start_Mark_Canha,Start_Mitch_Haniger,Start_Phil_Gosselin,Start_Trent_Grisham,Start_Trevor_Story,108.31
05-18-21,APPG_1-6,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eric_Haase,Start_Jared_Walsh,Start_Julio_Urias,Start_Mark_Canha,Start_Mitch_Haniger,Start_Phil_Gosselin,Start_Trent_Grisham,Start_Trevor_Story,108.31
05-18-21,pj_vO_1-6,Start_C.J._Cron,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eric_Haase,Start_Franmil_Reyes,Start_Harold_Ramirez,Start_Julio_Urias,Start_Manny_Machado,Start_Trent_Grisham,Start_Trevor_Story,107.70000000000002
05-18-21,pj_vOa_1-6,Start_C.J._Cron,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eric_Haase,Start_Franmil_Reyes,Start_Harold_Ramirez,Start_Julio_Urias,Start_Manny_Machado,Start_Trent_Grisham,Start_Trevor_Story,107.70000000000002
05-18-21,pj_vOab_1-6,Start_C.J._Cron,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eric_Haase,Start_Franmil_Reyes,Start_Harold_Ramirez,Start_Julio_Urias,Start_Manny_Machado,Start_Trent_Grisham,Start_Trevor_Story,108.67999999999999
05-18-21,APPGa_1-5,Start_Andrew_Heaney,Start_Cesar_Hernandez,Start_J.P._Crawford,Start_Julio_Urias,Start_Kyle_Seager,Start_Mark_Canha,Start_Matt_Olson,Start_Mitch_Haniger,Start_Trent_Grisham,Start_Will_Smith,101.07
05-18-21,pj_vOa_1-5,Start_Andrew_Heaney,Start_C.J._Cron,Start_Cesar_Hernandez,Start_Eddie_Rosario,Start_Franmil_Reyes,Start_J.P._Crawford,Start_Julio_Urias,Start_Manny_Machado,Start_Trent_Grisham,Start_Will_Smith,101.79
05-18-21,pj_vOab_1-5,Start_Andrew_Heaney,Start_C.J._Cron,Start_Cesar_Hernandez,Start_Cristian_Javier,Start_Eddie_Rosario,Start_Franmil_Reyes,Start_J.P._Crawford,Start_Jose_Ramirez,Start_Trent_Grisham,Start_Will_Smith,101.96
05-18-21,APPGa_1-4,Start_Andrew_Heaney,Start_Cesar_Hernandez,Start_Julio_Urias,Start_Kyle_Seager,Start_Mark_Canha,Start_Matt_Olson,Start_Mitch_Haniger,Start_Taylor_Ward,Start_Trevor_Story,Start_Will_Smith,100.6
05-18-21,pj_vOa_1-4,Start_C.J._Cron,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_Jarred_Kelenic,Start_Julio_Urias,Start_Justin_Dunn,Start_Manny_Machado,Start_Trent_Grisham,Start_Trevor_Story,Start_Will_Smith,101.18999999999998
05-18-21,pj_vOab_1-4,Start_C.J._Cron,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_Jose_Ramirez,Start_Julio_Urias,Start_Justin_Dunn,Start_Taylor_Ward,Start_Trent_Grisham,Start_Trevor_Story,Start_Will_Smith,101.38
