"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Mitch Moreland","OAK","1","4","4","2","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0",".500","3086"
"Jed Lowrie","OAK","1","2","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",".500","4418"
"Mike Moustakas","CIN","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".500","4892"
"Robbie Grossman","DET","1","4","4","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0",".500","5254"
"Jason Castro","HOU","1","2","5","1","1","0","0","0","1","0","2","0","1","0","0","1","0","0","0",".500","8722"
"Adam Duvall","MIA","1","4","4","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0",".500","10950"
"Nick Castellanos","CIN","1","4","5","2","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0",".500","11737"
"Niko Goodrum","DET","1","4","4","2","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".500","12092"
"Teoscar Hernandez","TOR","1","4","5","2","2","0","0","0","2","1","1","0","0","0","0","0","0","0","0",".500","13066"
"Carson Kelly","ARI","1","2","4","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0",".500","13620"
"Eric Haase","DET","1","4","4","2","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0",".500","14111"
"Raimel Tapia","COL","1","4","6","2","2","0","0","0","2","0","2","0","0","0","0","0","0","0","0",".500","14350"
"JaCoby Jones","DET","1","2","4","1","1","0","0","0","1","1","2","0","1","0","0","0","0","0","1",".500","14818"
"Tim Locastro","ARI","1","4","4","2","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0",".500","15124"
"Tim Anderson","CHW","1","4","4","2","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".500","15172"
"Hunter Renfroe","BOS","1","4","4","2","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".500","15464"
"Reese McGuire","TOR","1","2","3","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0",".500","15674"
"Aledmys Diaz","HOU","1","4","5","2","2","0","0","0","1","0","1","1","0","0","0","0","0","0","0",".500","15937"
"Kyle Schwarber","WSN","1","4","4","2","1","0","0","1","1","2","0","0","2","0","0","0","0","0","0",".500","16478"
"Mauricio Dubon","SFG","1","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".500","16530"
"Luis Urias","MIL","1","4","4","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".500","16622"
"Magneuris Sierra","MIA","1","4","4","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0",".500","17023"
"Tyler Stephenson","CIN","1","2","2","1","0","0","0","1","1","2","0","0","1","0","0","0","0","0","0",".500","17988"
"Sean Murphy","OAK","1","2","3","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",".500","19352"
"Bobby Dalbec","BOS","1","4","4","2","1","0","0","1","1","2","0","0","1","0","0","0","0","0","0",".500","19966"
"Jonathan India","CIN","1","4","4","2","1","0","0","1","2","3","0","0","0","0","0","0","0","0","0",".500","21523"
"Andrew Vaughn","CHW","1","2","4","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0",".500","26197"
"Jose Altuve","HOU","1","5","6","2","1","1","0","0","0","3","1","1","1","0","0","0","0","0","0",".400","5417"
"Salvador Perez","KCR","1","5","5","2","2","0","0","0","0","1","0","0","2","0","0","0","0","0","0",".400","7304"
"Miguel Rojas","MIA","1","5","5","2","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0",".400","7802"
"Corey Dickerson","MIA","1","5","5","2","2","0","0","0","1","1","0","0","1","0","0","0","0","0","0",".400","10762"
"Marcus Semien","TOR","1","5","5","2","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".400","12533"
"Ryan McMahon","COL","1","5","5","2","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0",".400","15112"
"Michael Chavis","BOS","1","5","5","2","0","2","0","0","2","0","0","0","1","0","0","0","1","0","0",".400","17321"
"Yordan Alvarez","HOU","1","5","5","2","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0",".400","19556"
"Bo Bichette","TOR","1","5","5","2","1","1","0","0","2","3","0","0","1","0","0","0","1","0","0",".400","19612"
"Elvis Andrus","OAK","1","3","4","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".333","8709"
"Buster Posey","SFG","1","3","5","1","1","0","0","0","1","0","2","0","1","0","0","0","0","0","0",".333","9166"
"Paul Goldschmidt","STL","1","3","5","1","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0",".333","9218"
"Andrew McCutchen","PHI","1","3","4","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0",".333","9847"
"Marcell Ozuna","ATL","1","3","4","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".333","10324"
"Kevan Smith","TBR","1","3","4","1","1","0","0","0","2","0","0","0","2","0","0","0","0","0","0",".333","12284"
"Josh Bell","WSN","1","3","3","1","0","0","0","1","1","2","0","0","1","0","0","0","1","0","0",".333","13145"
"Jake Lamb","CHW","1","3","3","1","0","0","0","1","1","1","0","0","2","0","0","0","0","0","0",".333","13329"
"Daniel Vogelbach","MIL","1","3","4","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0",".333","14130"
"Mike Yastrzemski","SFG","1","3","4","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0",".333","14854"
"Jake Bauers","CLE","1","3","3","1","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0",".333","15194"
"J.P. Crawford","SEA","1","3","4","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".333","15491"
"Aaron Judge","NYY","1","3","4","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0",".333","15640"
"Jose Abreu","CHW","1","3","4","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".333","15676"
"Alex Blandino","CIN","1","3","3","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0",".333","16271"
"Isiah Kiner-Falefa","TEX","1","3","4","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".333","16512"
"Ozzie Albies","ATL","1","3","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0",".333","16556"
"Yoan Moncada","CHW","1","3","4","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".333","17232"
"Willie Calhoun","TEX","1","3","4","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0",".333","17838"
"Dylan Moore","SEA","1","3","3","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0",".333","18042"
"Will Craig","PIT","1","3","3","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".333","19267"
"Randy Arozarena","TBR","1","3","5","1","0","0","0","1","2","3","2","0","1","0","0","0","0","0","0",".333","19290"
"Bryan Reynolds","PIT","1","3","4","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",".333","19326"
"Nick Maton","PHI","1","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".333","21635"
"Giancarlo Stanton","NYY","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","4949"
"Freddie Freeman","ATL","1","4","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","5361"
"Matt Carpenter","STL","1","4","5","1","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".250","8090"
"Josh Harrison","WSN","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","8202"
"Ehire Adrianza","ATL","1","4","4","1","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0",".250","8418"
"Evan Longoria","SFG","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".250","9368"
"Christian Vazquez","BOS","1","4","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","9774"
"Tucker Barnhart","CIN","1","4","4","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0",".250","10200"
"Cesar Hernandez","CLE","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","10556"
"Gio Urshela","NYY","1","4","4","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".250","10681"
"Whit Merrifield","KCR","1","4","5","1","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0",".250","11281"
"Odubel Herrera","PHI","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","11476"
"Bryce Harper","PHI","1","4","4","1","1","0","0","0","0","0","0","0","3","0","0","0","0","1","0",".250","11579"
"Travis Shaw","MIL","1","4","4","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","11982"
"Max Kepler","MIN","1","4","4","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".250","12144"
"Gregory Polanco","PIT","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","12907"
"Jorge Polanco","MIN","1","4","5","1","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0",".250","13152"
"Jose Ramirez","CLE","1","4","4","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0",".250","13510"
"Jesse Winker","CIN","1","4","5","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".250","13590"
"Jacob Stallings","PIT","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","13723"
"Franmil Reyes","CLE","1","4","4","1","0","0","0","1","1","1","0","0","2","0","0","0","0","0","0",".250","14566"
"Brett Phillips","TBR","1","4","4","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".250","14735"
"Kyle Farmer","CIN","1","4","4","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0",".250","14813"
"Amed Rosario","CLE","1","4","4","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0",".250","15518"
"Willians Astudillo","MIN","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","15608"
"Ramon Laureano","OAK","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","17128"
"Willi Castro","DET","1","4","4","1","1","0","0","0","1","1","0","0","3","0","0","0","0","0","0",".250","17338"
"Myles Straw","HOU","1","4","5","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0",".250","17620"
"Alex Bregman","HOU","1","4","6","1","0","1","0","0","0","0","2","1","0","0","0","0","0","0","0",".250","17678"
"Kyle Garlick","MIN","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","18063"
"Brian Anderson","MIA","1","4","4","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".250","18289"
"Dansby Swanson","ATL","1","4","4","1","0","0","0","1","1","2","0","0","3","0","0","0","0","0","0",".250","18314"
"Kyle Tucker","HOU","1","4","5","1","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0",".250","18345"
"Ronald Acuna Jr.","ATL","1","4","4","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".250","18401"
"Josh Naylor","CLE","1","4","4","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".250","18839"
"Brandon Lowe","TBR","1","4","5","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0",".250","18882"
"Lourdes Gurriel Jr.","TOR","1","4","5","1","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0",".250","19238"
"Tommy Edman","STL","1","4","5","1","1","0","0","0","1","0","1","0","1","0","0","0","0","2","0",".250","19470"
"Andrew Knizner","STL","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","19514"
"Alan Trejo","COL","1","4","5","1","0","1","0","0","2","1","0","0","0","0","1","0","0","0","0",".250","20056"
"Juan Soto","WSN","1","4","4","1","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0",".250","20123"
"Dylan Carlson","STL","1","4","5","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".250","20126"
"Trevor Larnach","MIN","1","4","5","1","0","1","0","0","1","0","1","0","2","0","0","0","0","0","0",".250","21501"
"Alec Bohm","PHI","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","21618"
"Shogo Akiyama","CIN","1","4","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","27461"
"Charlie Blackmon","COL","1","5","5","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0",".200","7859"
"Mark Canha","OAK","1","5","5","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",".200","11445"
"Jorge Soler","KCR","1","5","5","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".200","14221"
"Manuel Margot","TBR","1","5","5","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".200","14712"
"Jonathan Davis","TOR","1","5","5","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".200","15104"
"Mike Tauchman","SFG","1","5","5","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".200","15274"
"Adolis Garcia","TEX","1","5","5","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".200","19287"
"Nick Solak","TEX","1","5","5","1","1","0","0","0","1","0","0","0","3","0","0","0","0","0","0",".200","19294"
"Vladimir Guerrero Jr.","TOR","1","5","5","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".200","19611"
"Michael Brantley","HOU","1","6","6","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0",".167","4106"
"Carlos Santana","KCR","1","4","5","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0",".000","2396"
"Nelson Cruz","MIN","1","3","5","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0",".000","2434"
"Manny Pina","MIL","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","2829"
"Charlie Culberson","TEX","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","3298"
"Jeff Mathis","ATL","1","4","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0",".000","3448"
"Jarrod Dyson","KCR","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","4866"
"Josh Donaldson","MIN","1","4","5","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".000","5038"
"Sandy Leon","MIA","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","5273"
"Avisail Garcia","MIL","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","5760"
"Wilmer Flores","SFG","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","5827"
"Leury Garcia","CHW","1","4","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","5913"
"Jean Segura","PHI","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","5933"
"Eduardo Escobar","ARI","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","6153"
"Lorenzo Cain","MIL","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","9077"
"Khris Davis","TEX","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","9112"
"Yan Gomes","WSN","1","2","3","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",".000","9627"
"Kyle Seager","SEA","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","9785"
"DJ LeMahieu","NYY","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","9874"
"Brett Gardner","NYY","1","2","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","9927"
"Darin Ruf","SFG","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","9929"
"Billy Hamilton","CHW","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","10199"
"Randal Grichuk","TOR","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","10243"
"Adam Eaton","CHW","1","3","4","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0",".000","11205"
"Jonathan Schoop","DET","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","11265"
"Yasmani Grandal","CHW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","11368"
"Michael A. Taylor","KCR","1","3","4","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0",".000","11489"
"Jon Berti","MIA","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",".000","12037"
"Nick Ahmed","ARI","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12147"
"Eddie Rosario","CLE","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12155"
"Ben Gamel","PIT","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12160"
"Kolten Wong","MIL","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12532"
"Eugenio Suarez","CIN","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12552"
"Austin Hedges","CLE","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12976"
"Jackie Bradley Jr.","MIL","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","12984"
"Omar Narvaez","MIL","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","13338"
"Erik Gonzalez","PIT","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","13369"
"Jeimer Candelario","DET","1","3","4","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".000","13621"
"Tyrone Taylor","MIL","1","1","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","13675"
"David Dahl","TEX","1","4","5","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".000","13744"
"Joey Wendle","TBR","1","3","4","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0",".000","13853"
"Joey Gallo","TEX","1","5","5","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0",".000","14128"
"Carlos Correa","HOU","1","5","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14162"
"Mitch Haniger","SEA","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14274"
"Matt Olson","OAK","1","3","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0",".000","14344"
"Harold Ramirez","CLE","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","14387"
"Tony Kemp","OAK","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","14894"
"Andrew Knapp","PHI","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14942"
"Johan Camargo","ATL","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14950"
"Dom Nunez","COL","1","4","5","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0",".000","15055"
"Hunter Dozier","KCR","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","15117"
"Mitch Garver","MIN","1","3","4","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".000","15161"
"Josh VanMeter","ARI","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","15170"
"Adam Frazier","PIT","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","15223"
"Garrett Cooper","MIA","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".000","15279"
"Justin Williams","STL","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","15490"
"Mike Ford","NYY","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0",".000","15585"
"Rowdy Tellez","TOR","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","15679"
"Tyler O'Neill","STL","1","4","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".000","15711"
"Tyler Wade","NYY","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","15730"
"Miguel Andujar","NYY","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","15878"
"Luis Torrens","SEA","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","15905"
"Clint Frazier","NYY","1","3","4","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","0",".000","15983"
"Austin Slater","SFG","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","16153"
"Trea Turner","WSN","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","16252"
"Ryan O'Hearn","KCR","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","16442"
"Rhys Hoskins","PHI","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","16472"
"Matt Chapman","OAK","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","16505"
"Kevin Padlo","TBR","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","16593"
"Jose Trevino","TEX","1","2","3","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0",".000","16725"
"Jonah Heim","TEX","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","16930"
"Lane Thomas","STL","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0",".000","16939"
"Edmundo Sosa","STL","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17022"
"Alex Verdugo","BOS","1","5","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","17027"
"Rafael Devers","BOS","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","17350"
"Troy Stokes Jr.","PIT","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","17478"
"Vimael Machin","OAK","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17684"
"Kevin Newman","PIT","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17696"
"Isan Diaz","MIA","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","17922"
"Ty France","SEA","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","17982"
"Harrison Bader","STL","1","3","4","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",".000","18030"
"Sam Haggerty","SEA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","18054"
"LaMonte Wade Jr.","SFG","1","4","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0",".000","18126"
"Seth Brown","OAK","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","18171"
"Austin Riley","ATL","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","18360"
"Victor Robles","WSN","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","18363"
"Luis Arraez","MIN","1","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","18568"
"Andy Ibanez","TEX","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","18819"
"Danny Mendick","CHW","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","18889"
"Zack Collins","CHW","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","19181"
"Nick Senzel","CIN","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","19293"
"Eli White","TEX","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","19346"
"Kyle Lewis","SEA","1","1","4","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0",".000","19508"
"Andy Young","ARI","1","3","4","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".000","19521"
"Nate Lowe","TEX","1","3","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0",".000","19566"
"Chas McCormick","HOU","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","19599"
"Mike Brosseau","TBR","1","4","4","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".000","19683"
