team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
WAS,5/9/2021,1,607208,Trea Turner,1,Y,SS
WAS,5/9/2021,1,543281,Josh Harrison,2,Y,2B
WAS,5/9/2021,1,665742,Juan Soto,3,Y,DH
WAS,5/9/2021,1,605137,Josh Bell,4,Y,1B
WAS,5/9/2021,1,516770,Starlin Castro,5,Y,3B
WAS,5/9/2021,1,656941,Kyle Schwarber,6,Y,LF
WAS,5/9/2021,1,543228,Yan Gomes,7,Y,C
WAS,5/9/2021,1,628450,Yadiel Hernandez,8,Y,RF
WAS,5/9/2021,1,645302,Victor Robles,9,Y,CF
WAS,5/9/2021,1,605452,Joe Ross,SP,Y,
NYY,5/9/2021,1,518934,DJ LeMahieu,1,Y,2B
NYY,5/9/2021,1,519317,Giancarlo Stanton,2,Y,DH
NYY,5/9/2021,1,543305,Aaron Hicks,3,Y,CF
NYY,5/9/2021,1,650402,Gleyber Torres,4,Y,SS
NYY,5/9/2021,1,596142,Gary Sanchez,5,Y,C
NYY,5/9/2021,1,645801,Mike Ford,6,Y,1B
NYY,5/9/2021,1,640449,Clint Frazier,7,Y,RF
NYY,5/9/2021,1,609280,Miguel Andujar,8,Y,3B
NYY,5/9/2021,1,458731,Brett Gardner,9,Y,LF
NYY,5/9/2021,1,593334,Domingo German,SP,Y,
BOS,5/9/2021,1,503556,Marwin Gonzalez,1,Y,2B
BOS,5/9/2021,1,657077,Alex Verdugo,2,Y,CF
BOS,5/9/2021,1,502110,J.D. Martinez,3,Y,DH
BOS,5/9/2021,1,593428,Xander Bogaerts,4,Y,SS
BOS,5/9/2021,1,646240,Rafael Devers,5,Y,3B
BOS,5/9/2021,1,592669,Hunter Renfroe,6,Y,RF
BOS,5/9/2021,1,666915,Bobby Dalbec,7,Y,1B
BOS,5/9/2021,1,614173,Franchy Cordero,8,Y,LF
BOS,5/9/2021,1,608700,Kevin Plawecki,9,Y,C
BOS,5/9/2021,1,601713,Nick Pivetta,SP,Y,
BAL,5/9/2021,1,656775,Cedric Mullins,1,Y,CF
BAL,5/9/2021,1,669720,Austin Hays,2,Y,LF
BAL,5/9/2021,1,641820,Trey Mancini,3,Y,DH
BAL,5/9/2021,1,621466,DJ Stewart,4,Y,RF
BAL,5/9/2021,1,663624,Ryan Mountcastle,5,Y,1B
BAL,5/9/2021,1,520471,Freddy Galvis,6,Y,SS
BAL,5/9/2021,1,600474,Pedro Severino,7,Y,C
BAL,5/9/2021,1,547004,Rio Ruiz,8,Y,3B
BAL,5/9/2021,1,642162,Patrick Valaika,9,Y,2B
BAL,5/9/2021,1,665152,Dean Kremer,SP,Y,
ARI,5/9/2021,1,656976,Pavin Smith,1,Y,1B
ARI,5/9/2021,1,668942,Josh Rojas,2,Y,RF
ARI,5/9/2021,1,642165,Josh VanMeter,3,Y,2B
ARI,5/9/2021,1,444482,David Peralta,4,Y,LF
ARI,5/9/2021,1,519390,Stephen Vogt,5,Y,C
ARI,5/9/2021,1,500871,Eduardo Escobar,6,Y,3B
ARI,5/9/2021,1,605113,Nick Ahmed,7,Y,SS
ARI,5/9/2021,1,662139,Daulton Varsho,8,Y,CF
ARI,5/9/2021,1,642092,Riley Smith,SP,Y,
NYM,5/9/2021,1,643446,Jeff McNeil,1,Y,2B
NYM,5/9/2021,1,596019,Francisco Lindor,2,Y,SS
NYM,5/9/2021,1,624424,Michael Conforto,3,Y,RF
NYM,5/9/2021,1,624413,Peter Alonso,4,Y,1B
NYM,5/9/2021,1,642086,Dominic Smith,5,Y,LF
NYM,5/9/2021,1,607680,Kevin Pillar,6,Y,CF
NYM,5/9/2021,1,542340,Jonathan Villar,7,Y,3B
NYM,5/9/2021,1,543510,James McCann,8,Y,C
NYM,5/9/2021,1,594798,Jacob deGrom,SP,Y,
MIL,5/9/2021,1,543939,Kolten Wong,1,Y,2B
MIL,5/9/2021,1,596129,Daniel Vogelbach,2,Y,1B
MIL,5/9/2021,1,621438,Tyrone Taylor,3,Y,RF
MIL,5/9/2021,1,543768,Travis Shaw,4,Y,3B
MIL,5/9/2021,1,598265,Jackie Bradley,5,Y,CF
MIL,5/9/2021,1,649966,Luis Urias,6,Y,SS
MIL,5/9/2021,1,641856,Billy McKinney,7,Y,LF
MIL,5/9/2021,1,571912,Luke Maile,8,Y,C
MIL,5/9/2021,1,474463,Brett Anderson,SP,Y,
MIA,5/9/2021,1,500743,Miguel Rojas,1,Y,SS
MIA,5/9/2021,1,643265,Garrett Cooper,2,Y,1B
MIA,5/9/2021,1,572816,Corey Dickerson,3,Y,LF
MIA,5/9/2021,1,594807,Adam Duvall,4,Y,RF
MIA,5/9/2021,1,605119,Brian Anderson,5,Y,3B
MIA,5/9/2021,1,621446,Lewis Brinson,6,Y,CF
MIA,5/9/2021,1,656371,Isan Diaz,7,Y,2B
MIA,5/9/2021,1,506702,Sandy Leon,8,Y,C
MIA,5/9/2021,1,645261,Sandy Alcantara,SP,Y,
TOR,5/9/2021,1,543760,Marcus Semien,1,Y,2B
TOR,5/9/2021,1,666182,Bo Bichette,2,Y,SS
TOR,5/9/2021,1,665489,Vladimir Guerrero,3,Y,DH
TOR,5/9/2021,1,606192,Teoscar Hernandez,4,Y,RF
TOR,5/9/2021,1,545341,Randal Grichuk,5,Y,CF
TOR,5/9/2021,1,624415,Cavan Biggio,6,Y,3B
TOR,5/9/2021,1,666971,Lourdes Gurriel,7,Y,LF
TOR,5/9/2021,1,642133,Rowdy Tellez,8,Y,1B
TOR,5/9/2021,1,624512,Reese McGuire,9,Y,C
TOR,5/9/2021,1,663878,Nate Pearson,SP,Y,
HOU,5/9/2021,1,514888,Jose Altuve,1,Y,2B
