"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Michael Brantley","HOU","1","3","5","1","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0",".333","4106"
"Giancarlo Stanton","NYY","1","3","5","1","1","0","0","0","0","1","2","0","1","0","0","0","1","0","0",".333","4949"
"Aaron Hicks","NYY","1","3","4","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0",".333","5297"
"Leury Garcia","CHW","1","3","4","1","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0",".333","5913"
"Charlie Blackmon","COL","1","3","4","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",".333","7859"
"Evan Longoria","SFG","1","3","4","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",".333","9368"
"Andrew McCutchen","PHI","1","3","4","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0",".333","9847"
"J.T. Realmuto","PHI","1","3","4","1","1","0","0","0","0","0","0","0","2","1","0","0","0","1","0",".333","11739"
"Francisco Lindor","NYM","1","3","4","1","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0",".333","12916"
"Robel Garcia","HOU","1","3","4","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0",".333","13167"
"Luke Maile","MIL","1","3","4","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0",".333","13355"
"Tom Murphy","SEA","1","3","4","1","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".333","13499"
"Matt Olson","OAK","1","3","4","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".333","14344"
"Dominic Smith","NYM","1","3","4","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0",".333","15653"
"Willy Adames","TBR","1","3","3","1","0","0","0","1","1","3","0","0","1","0","0","0","0","0","0",".333","15986"
"Ka'ai Tom","PIT","1","3","5","1","0","1","0","0","1","0","2","0","1","0","0","0","0","0","0",".333","18136"
"Jared Walsh","LAA","1","3","4","1","0","1","0","0","0","2","1","1","2","0","0","0","0","1","0",".333","18607"
"Randy Arozarena","TBR","1","3","4","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".333","19290"
"Nicky Lopez","KCR","1","3","3","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0",".333","19339"
"Josh Rojas","ARI","1","3","4","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",".333","19734"
"Shohei Ohtani","LAA","1","3","4","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".333","19755"
"Evan White","SEA","1","3","4","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".333","20078"
"Andrew Vaughn","CHW","1","3","4","1","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0",".333","26197"
"Stephen Vogt","ARI","1","4","4","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","5000"
"Wilmer Flores","SFG","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","5827"
"Jean Segura","PHI","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","5933"
"Didi Gregorius","PHI","1","4","4","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","6012"
"Freddy Galvis","BAL","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","6609"
"Elvis Andrus","OAK","1","4","4","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0",".250","8709"
"Paul Goldschmidt","STL","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","9218"
"Yan Gomes","WSN","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","9627"
"Nolan Arenado","STL","1","4","4","1","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0",".250","9777"
"Kyle Seager","SEA","1","4","5","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0",".250","9785"
"DJ LeMahieu","NYY","1","4","5","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0",".250","9874"
"Hanser Alberto","KCR","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","11902"
"Nick Ahmed","ARI","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".250","12147"
"Kevin Pillar","NYM","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","1",".250","12434"
"James McCann","NYM","1","4","4","1","1","0","0","0","1","0","0","0","3","0","0","0","0","0","0",".250","12859"
"Jackie Bradley Jr.","MIL","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","12984"
"Josh Bell","WSN","1","4","4","1","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0",".250","13145"
"Ildemaro Vargas","CHC","1","4","4","1","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0",".250","13324"
"Stephen Piscotty","OAK","1","4","4","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0",".250","13367"
"Joey Wendle","TBR","1","4","4","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",".250","13853"
"Joey Gallo","TEX","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","14128"
"Daniel Vogelbach","MIL","1","4","5","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0",".250","14130"
"Raimel Tapia","COL","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","14350"
"Ryan McMahon","COL","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","15112"
"Garrett Cooper","MIA","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","15279"
"Hunter Renfroe","BOS","1","4","4","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".250","15464"
"Justin Williams","STL","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","15490"
"Austin Slater","SFG","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","16153"
"Rhys Hoskins","PHI","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","16472"
"Kyle Schwarber","WSN","1","4","4","1","0","0","0","1","1","2","0","0","1","0","0","0","0","0","0",".250","16478"
"Ozzie Albies","ATL","1","4","4","1","0","0","1","0","2","1","0","0","1","0","0","0","0","0","0",".250","16556"
"Jose Trevino","TEX","1","4","4","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".250","16725"
"Gleyber Torres","NYY","1","4","4","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".250","16997"
"Yoan Moncada","CHW","1","4","5","1","1","0","0","0","2","0","1","0","2","0","0","0","0","0","0",".250","17232"
"Willie Calhoun","TEX","1","4","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","17838"
"Andrew Benintendi","KCR","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","17901"
"Cedric Mullins II","BAL","1","4","4","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".250","17929"
"Dylan Moore","SEA","1","4","5","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0",".250","18042"
"Brian Anderson","MIA","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","18289"
"Danny Mendick","CHW","1","4","4","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",".250","18889"
"Lourdes Gurriel Jr.","TOR","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","19238"
"Nick Solak","TEX","1","4","5","1","0","1","0","0","2","3","1","0","0","0","0","0","0","0","1",".250","19294"
"Vladimir Guerrero Jr.","TOR","1","4","4","1","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0",".250","19611"
"Mike Brosseau","TBR","1","4","4","1","0","0","0","1","2","1","0","0","1","0","0","0","0","0","0",".250","19683"
"Bobby Dalbec","BOS","1","4","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","19966"
"Alec Bohm","PHI","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","21618"
"Miguel Rojas","MIA","1","5","5","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".200","7802"
"Jurickson Profar","SDP","1","5","5","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".200","10815"
"Manny Machado","SDP","1","5","5","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".200","11493"
"Erik Gonzalez","PIT","1","5","5","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".200","13369"
"Jacob Stallings","PIT","1","5","5","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0",".200","13723"
"Tim Anderson","CHW","1","5","5","1","1","0","0","0","1","0","0","0","3","0","0","0","0","0","0",".200","15172"
"Adam Frazier","PIT","1","5","5","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".200","15223"
"Mike Tauchman","SFG","1","5","5","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".200","15274"
"Alex Verdugo","BOS","1","5","5","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".200","17027"
"Trent Grisham","SDP","1","5","6","1","0","0","1","0","1","2","1","0","1","0","0","0","0","0","0",".200","18564"
"Nick Madrigal","CHW","1","5","5","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".200","20521"
"David Peralta","ARI","1","3","4","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0",".000","2136"
"Carlos Santana","KCR","1","2","4","0","0","0","0","0","1","0","2","0","1","0","0","0","0","0","0",".000","2396"
"Manny Pina","MIL","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","2829"
"Drew Butera","LAA","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","3411"
"Jed Lowrie","OAK","1","3","4","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0",".000","4418"
"Jason Heyward","CHC","1","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",".000","4940"
"Justin Upton","LAA","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","5222"
"Justin Turner","LAD","1","3","5","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0",".000","5235"
"Sandy Leon","MIA","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","5273"
"Brandon Crawford","SFG","1","3","4","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0",".000","5343"
"Juan Lagares","LAA","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","5384"
"Avisail Garcia","MIL","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","5760"
"Eduardo Escobar","ARI","1","2","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","6153"
"J.D. Martinez","BOS","1","2","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0",".000","6184"
"Martin Maldonado","HOU","1","3","4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0",".000","6887"
"Salvador Perez","KCR","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","7304"
"Eric Sogard","CHC","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","7927"
"Josh Harrison","WSN","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","8202"
"Ehire Adrianza","ATL","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","8418"
"Lorenzo Cain","MIL","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","9077"
"Khris Davis","TEX","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","9112"
"Matt Adams","COL","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","9393"
"Christian Vazquez","BOS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","9774"
"Darin Ruf","SFG","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","9929"
"Jonathan Villar","NYM","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","10071"
"Mike Trout","LAA","1","3","4","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".000","10155"
"Billy Hamilton","CHW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","10199"
"Randal Grichuk","TOR","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","10243"
"Brandon Belt","SFG","1","3","4","0","0","0","0","0","1","0","1","0","2","0","0","0","1","0","0",".000","10264"
"Marcell Ozuna","ATL","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","10324"
"Corey Dickerson","MIA","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",".000","10762"
"Adam Duvall","MIA","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","10950"
"Jake Marisnick","CHC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","11339"
"Jesus Aguilar","MIA","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","11342"
"Yasmani Grandal","CHW","1","4","5","0","0","0","0","0","1","0","1","0","3","0","0","0","0","0","0",".000","11368"
"Gary Sanchez","NYY","1","3","4","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0",".000","11442"
"Mark Canha","OAK","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","11445"
"Tony Wolters","CHC","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","11470"
"Odubel Herrera","PHI","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","11476"
"Michael A. Taylor","KCR","1","4","4","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0",".000","11489"
"Bryce Harper","PHI","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","11579"
"Willson Contreras","CHC","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","11609"
"Elias Diaz","COL","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","11680"
"Nick Martini","CHC","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12005"
"Jon Berti","MIA","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","12037"
"Xander Bogaerts","BOS","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","12161"
"Curt Casali","SFG","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12510"
"Kolten Wong","MIL","1","5","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12532"
"Trevor Story","COL","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","12564"
"Brad Miller","PHI","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12775"
"Javier Baez","CHC","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12979"
"Mike Zunino","TBR","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","13265"
"Max Muncy","LAD","1","2","4","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0",".000","13301"
"Christian Walker","ARI","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","13419"
"Mookie Betts","LAD","1","3","5","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0",".000","13611"
"Carson Kelly","ARI","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","13620"
"Kevin Plawecki","BOS","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","13807"
"Matt Duffy","CHC","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","13836"
"Rio Ruiz","BAL","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14103"
"Albert Almora Jr.","NYM","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14109"
"Jorge Soler","KCR","1","2","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0",".000","14221"
"Pedro Severino","BAL","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","14523"
"Franchy Cordero","BOS","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14567"
"David Bote","CHC","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14593"
"Manuel Margot","TBR","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14712"
"Brett Phillips","TBR","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","14735"
"Pat Valaika","BAL","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","14885"
"Tony Kemp","OAK","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","14894"
"Hunter Dozier","KCR","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","15117"
"Trey Mancini","BAL","1","3","4","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".000","15149"
"Josh VanMeter","ARI","1","3","4","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0",".000","15170"
"Jeff McNeil","NYM","1","4","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","15362"
"Mike Ford","NYY","1","2","4","0","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0",".000","15585"
"Aaron Judge","NYY","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","15640"
"Billy McKinney","MIL","1","3","4","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",".000","15654"
"Austin Meadows","TBR","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","15672"
"Tyler O'Neill","STL","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","15711"
"Tyler Wade","NYY","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",".000","15730"
"Jose Marmolejos","SEA","1","3","4","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".000","15767"
"Yonathan Daza","COL","1","2","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","15794"
"Miguel Andujar","NYY","1","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","15878"
"Austin Nola","SDP","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","15941"
"Clint Frazier","NYY","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","15983"
"Pablo Reyes","MIL","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".000","16357"
"Ryan O'Hearn","KCR","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","16442"
"Jacob Nottingham","MIL","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","16448"
"Danny Jansen","TOR","1","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","16535"
"Connor Joe","COL","1","2","4","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0",".000","16572"
"Yandy Diaz","TBR","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","16578"
"Luis Urias","MIL","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","16622"
"Josh Fuentes","COL","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","16885"
"Magneuris Sierra","MIA","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17023"
"Troy Stokes Jr.","PIT","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17478"
"Taylor Ward","LAA","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","17548"
"Myles Straw","HOU","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1",".000","17620"
"Alex Bregman","HOU","1","5","5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","17678"
"Matt Beaty","LAD","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","17710"
"Steven Duggar","SFG","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","17719"
"D.J. Stewart","BAL","1","1","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0",".000","17766"
