"Name","Team","W","L","ERA","G","GS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Yimi Garcia","MIA","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","3","12095"
"Burch Smith","OAK","0","0","0.00","1","0","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","2","12784"
"Matt Wisler","SFG","0","0","0.00","1","0","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","2","12804"
"Andrew Kittredge","TBR","0","0","0.00","1","0","0","0","1","0","0","1.2","6","1","0","0","0","1","0","0","0","0","2","12828"
"Matt Barnes","BOS","0","0","0.00","1","0","0","0","1","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","12863"
"Alex Claudio","LAA","0","0","0.00","1","0","0","0","0","1","0","0.2","2","0","0","0","0","0","0","0","0","0","0","12890"
"Dylan Floro","MIA","0","0","0.00","1","0","0","0","0","0","0","1.0","5","1","0","0","0","0","0","0","0","0","0","13394"
"Robert Stephenson","COL","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","13594"
"JT Chargois","SEA","0","0","0.00","1","0","0","0","0","0","0","1.1","4","0","0","0","0","0","0","0","0","0","2","13767"
"Austin Adams","SDP","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","13801"
"Josh Hader","MIL","1","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","14212"
"Wandy Peralta","NYY","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","14295"
"Jose Ruiz","CHW","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","14552"
"Dillon Maples","CHC","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","14672"
"Edwin Diaz","NYM","0","0","0.00","1","0","0","0","1","0","0","1.2","6","1","0","0","0","0","0","1","0","0","3","14710"
"Emilio Pagan","SDP","0","0","0.00","1","0","0","0","0","0","0","1.0","5","2","0","0","0","0","0","0","0","0","1","14771"
"Caleb Smith","ARI","0","0","0.00","1","0","0","0","0","0","0","1.0","6","2","1","0","0","0","0","0","0","0","2","14875"
"Scott Barlow","KCR","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","0","0","0","0","0","1","14993"
"Austin Voth","WSN","0","0","0.00","1","0","0","0","0","0","0","2.0","9","1","0","0","0","3","1","0","0","0","2","15047"
"Aaron Slegers","LAA","1","0","0.00","1","0","0","0","0","0","0","1.1","6","0","0","0","0","2","0","0","0","0","0","15231"
"Mike Mayers","LAA","0","0","0.00","1","0","0","0","0","1","0","1.0","4","0","0","0","0","1","0","0","0","0","3","15451"
"Miguel Castro","NYM","0","0","0.00","1","0","0","0","0","1","0","1.0","5","0","0","0","0","1","0","1","0","0","0","15684"
"Devin Williams","MIL","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","15816"
"Paul Fry","BAL","0","0","0.00","1","0","0","0","0","0","0","1.1","7","1","0","0","0","1","0","0","0","0","0","15832"
"Adam Plutko","BAL","0","0","0.00","1","0","0","0","0","0","1","1.0","5","1","0","0","0","1","0","0","0","0","1","15846"
"Kent Emanuel","HOU","0","0","0.00","1","0","0","0","0","1","0","1.0","4","2","0","0","0","0","0","0","0","0","1","15849"
"Ryne Stanek","HOU","0","0","0.00","1","0","0","0","0","1","0","1.0","3","0","0","0","0","0","0","0","0","0","2","15947"
"Aaron Bummer","CHW","0","0","0.00","1","0","0","0","0","0","0","1.2","5","0","0","0","0","0","0","0","0","0","3","16258"
"Sam Clay","WSN","0","0","0.00","1","0","0","0","0","0","0","1.0","2","0","0","0","0","0","0","0","0","0","1","16279"
"Victor Gonzalez","LAD","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","16408"
"Bryan Abreu","HOU","1","0","0.00","1","0","0","0","0","0","0","1.0","2","0","0","0","0","0","0","0","0","0","0","16609"
"Ryan Thompson","TBR","0","0","0.00","1","0","0","0","0","1","0","1.1","4","1","0","0","0","0","0","0","0","0","0","16647"
"Raisel Iglesias","LAA","0","0","0.00","1","0","0","0","1","0","0","1.0","5","1","0","0","0","1","0","0","0","0","1","17130"
"Ranger Suarez","PHI","0","0","0.00","1","0","0","0","0","0","0","2.0","8","2","0","0","0","1","0","0","0","0","3","17277"
"Justin Steele","CHC","0","0","0.00","1","0","0","0","0","0","0","2.0","7","0","0","0","0","1","0","0","0","0","2","17312"
"Josh Taylor","BOS","0","0","0.00","1","0","0","0","0","1","0","1.0","4","0","0","0","0","2","0","0","0","0","1","17359"
"Jeffrey Springs","TBR","1","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","17677"
"Pete Fairbanks","TBR","0","0","0.00","1","0","0","0","0","1","0","1.0","5","1","0","0","0","1","0","0","0","0","1","17998"
"Ryan Helsley","STL","0","0","0.00","1","0","0","0","1","0","0","0.2","2","0","0","0","0","1","0","0","0","0","0","18138"
"Jarlin Garcia","SFG","0","0","0.00","1","0","0","0","0","0","0","2.0","9","1","0","0","0","2","1","0","0","0","3","18282"
"Taylor Hearn","TEX","0","0","0.00","1","0","0","0","0","0","0","2.0","8","2","0","0","0","1","0","0","0","0","1","18325"
"Alex Young","ARI","0","0","0.00","1","0","0","0","0","0","0","1.0","5","1","0","0","0","1","0","0","0","0","3","18333"
"A.J. Minter","ATL","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","18655"
"Eric Lauer","MIL","0","0","0.00","1","0","0","0","0","0","0","2.0","6","1","0","0","0","0","0","0","0","0","2","19316"
"Michael King","NYY","0","0","0.00","1","0","0","0","0","0","0","1.1","5","2","0","0","0","0","0","0","0","0","0","19853"
"Chris Paddack","SDP","0","0","0.00","1","1","0","0","0","0","0","3.0","13","4","0","0","0","1","0","0","0","0","4","20099"
"Andre Scrubb","HOU","0","0","0.00","1","0","0","0","0","1","0","1.0","3","0","0","0","0","0","0","0","0","0","2","20329"
"Matt Peacock","ARI","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","20339"
"J.B. Bukauskas","ARI","0","0","0.00","1","0","0","0","0","0","0","0.2","3","0","0","0","0","1","0","0","0","0","1","20491"
"Brett De Geus","TEX","0","0","0.00","1","0","0","0","0","0","0","2.0","9","2","0","0","0","1","0","0","0","0","1","23592"
"Ryan Weathers","SDP","1","0","0.00","1","0","0","0","0","0","0","3.0","11","1","0","0","0","1","0","0","0","0","3","23796"
"Drew Rasmussen","MIL","0","0","0.00","1","0","0","0","1","0","0","1.0","4","0","0","0","0","1","0","0","0","0","1","25385"
"Sandy Alcantara","MIA","0","0","1.29","1","1","0","0","0","0","0","7.0","27","5","1","1","1","2","1","0","0","0","6","18684"
"German Marquez","COL","0","1","1.50","1","1","0","0","0","0","0","6.0","27","6","2","1","1","3","2","0","0","0","6","15038"
"Huascar Ynoa","ATL","1","0","1.50","1","1","0","0","0","0","0","6.0","24","4","1","1","1","1","0","1","0","0","6","20468"
"Jacob deGrom","NYM","1","0","1.80","1","1","0","0","0","0","0","5.0","18","1","1","1","0","3","0","0","0","0","6","10954"
"Lucas Giolito","CHW","1","0","1.80","1","1","0","0","0","0","0","5.0","20","4","1","1","0","2","0","0","1","0","2","15474"
"Jose Quintana","LAA","0","0","2.25","1","1","0","0","0","0","0","4.0","20","2","1","1","0","5","0","0","1","0","6","11423"
"Tyler Anderson","PIT","1","0","2.25","1","1","0","0","0","0","0","8.0","29","4","2","2","0","1","0","0","0","0","6","12880"
"Domingo German","NYY","0","0","2.84","1","1","0","0","0","0","0","6.1","24","5","2","2","1","1","0","0","0","0","6","17149"
"Trevor Bauer","LAD","0","1","3.00","1","1","0","0","0","0","0","6.0","23","4","2","2","0","2","0","0","0","0","9","12703"
"Nick Pivetta","BOS","1","0","3.00","1","1","0","0","0","0","0","6.0","24","3","2","2","1","3","0","0","0","0","2","15454"
"Joe Ross","WSN","0","0","3.60","1","1","0","0","0","0","0","5.0","23","3","2","2","1","5","0","0","0","0","7","12972"
"Dane Dunning","TEX","1","0","3.60","1","1","0","0","0","0","0","5.0","24","6","2","2","0","3","0","0","0","0","10","19409"
"Matt Moore","PHI","0","0","4.50","1","0","0","0","0","0","0","2.0","7","2","1","1","0","0","0","0","0","0","0","1890"
"Cole Irvin","OAK","0","1","4.50","1","1","0","0","0","0","0","6.0","24","4","4","3","2","1","0","0","0","0","3","19244"
"Riley Smith","ARI","0","1","4.50","1","1","0","0","0","0","0","4.0","16","4","2","2","0","1","0","0","0","0","1","19826"
"Dean Kremer","BAL","0","1","5.40","1","1","0","0","0","0","0","5.0","20","5","3","3","1","1","0","0","0","0","3","19350"
"Cole Sulser","BAL","0","0","5.40","1","0","0","0","0","0","0","1.2","6","1","1","1","1","0","0","0","0","0","3","15256"
"Shane McClanahan","TBR","0","0","6.75","1","1","0","0","0","0","0","4.0","18","4","3","3","0","2","0","0","1","0","5","21483"
"Jacob Barnes","NYM","0","0","6.75","1","0","0","0","0","1","0","1.1","6","2","1","1","1","0","0","0","0","0","2","12323"
"Joel Payamps","TOR","0","0","6.75","1","0","0","0","0","0","0","1.1","5","1","1","1","1","0","0","0","0","0","1","14332"
"Kyle Hendricks","CHC","0","1","7.20","1","1","0","0","0","0","0","5.0","27","9","6","4","0","1","0","0","0","0","3","12049"
"Adam Ottavino","BOS","0","0","9.00","1","0","0","0","0","1","0","1.0","5","1","1","1","0","0","0","1","1","0","0","1247"
"Zack Greinke","HOU","0","0","9.00","1","1","0","0","0","0","0","4.0","21","9","4","4","1","0","0","0","0","0","4","1943"
"Mike Minor","KCR","0","1","9.00","1","1","0","0","0","0","0","5.0","22","4","5","5","0","2","0","1","0","0","7","10021"
"Drew Pomeranz","SDP","0","0","9.00","1","0","0","0","0","0","0","1.0","5","1","1","1","0","1","0","0","0","0","0","11426"
"Rafael Montero","SEA","0","0","9.00","1","0","0","0","0","0","0","1.0","4","1","1","1","0","0","0","0","1","0","1","12760"
"Jakob Junis","KCR","0","0","9.00","1","0","0","0","0","0","0","1.0","5","2","1","1","0","0","0","0","0","0","1","13619"
"J.P. Feyereisen","MIL","0","0","9.00","1","0","0","0","0","0","1","1.0","4","1","1","1","1","0","0","0","0","0","1","16610"
"Justus Sheffield","SEA","0","1","9.00","1","1","0","0","0","0","0","5.0","25","10","7","5","2","0","0","0","0","0","5","17285"
"Codi Heuer","CHW","0","0","9.00","1","0","0","0","0","0","0","1.0","5","1","1","1","0","1","0","0","0","0","0","23293"
"Aaron Nola","PHI","0","1","11.25","1","1","0","0","0","0","0","4.0","17","5","5","5","2","1","0","0","0","0","4","16149"
"Nate Pearson","TOR","0","1","11.57","1","1","0","0","0","0","0","2.1","16","4","3","3","0","5","0","0","0","0","0","20160"
"Anthony Kay","TOR","0","0","11.57","1","0","0","0","0","0","0","2.1","12","4","3","3","1","2","0","1","1","0","3","20387"
"Richard Rodriguez","PIT","0","0","13.50","1","0","0","0","1","0","0","0.2","4","2","1","1","0","0","0","0","0","0","1","13549"
"Josh Staumont","KCR","0","0","13.50","1","0","0","0","0","0","0","0.2","4","1","1","1","0","1","0","0","0","0","1","18335"
"Johnny Cueto","SFG","0","1","15.00","1","1","0","0","0","0","0","3.0","18","8","5","5","2","1","0","0","0","0","2","6893"
"Jose Alvarez","SFG","0","0","18.00","1","0","0","0","0","0","0","1.0","8","4","4","2","0","0","0","0","0","0","1","5358"
"Greg Holland","KCR","0","0","18.00","1","0","0","0","0","0","0","1.0","6","3","2","2","0","0","0","0","0","0","1","7196"
"Darin Ruf","SFG","0","0","18.00","1","0","0","0","0","0","0","1.0","6","3","2","2","0","0","0","0","0","0","0","9929"
"Brad Hand","WSN","0","1","27.00","1","0","0","0","0","0","0","0.1","4","1","1","1","0","2","0","0","0","0","0","9111"
"Evan Marshall","CHW","0","0","27.00","1","0","0","0","0","0","0","0.1","3","0","1","1","0","2","0","0","0","0","0","12297"
"Kevin Ginkel","ARI","0","0","27.00","1","0","0","0","0","0","0","0.1","4","0","1","1","0","2","0","1","0","0","1","19876"
"Wyatt Mills","SEA","0","0","27.00","1","0","0","0","0","0","0","0.2","6","3","2","2","0","2","0","0","0","0","0","20010"
"Kyle Crick","PIT","0","0","54.00","1","0","0","0","0","0","0","0.1","3","0","2","2","0","1","0","1","1","0","0","13182"
