Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
25,Shawn Armstrong\armstsh01,30,BAL,AL,0,0,,10.80,12,0,3,0,0,0,10.0,15,13,12,3,7,0,10,1,0,0,54,41,7.41,2.200,13.5,2.7,6.3,9.0,1.43
26,Jake Arrieta\arrieja01,35,CHC,NL,3,3,.500,4.31,6,6,0,0,0,0,31.1,29,15,15,5,12,1,28,1,0,1,135,90,4.64,1.309,8.3,1.4,3.4,8.0,2.33
27,Willians Astudillo\astudwi01,29,MIN,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.11,0.000,0.0,0.0,0.0,0.0,
28,Luis Avilan*\avilalu01,31,WSN,NL,0,1,.000,12.60,4,0,0,0,0,0,5.0,7,7,7,1,3,0,4,1,0,0,27,34,6.51,2.000,12.6,1.8,5.4,7.2,1.33
29,Caleb Baragar*\baragca01,27,SFG,NL,2,0,1.000,0.00,12,0,2,0,0,0,9.0,8,1,0,0,5,0,8,1,0,0,39,,3.33,1.444,8.0,0.0,5.0,8.0,1.60
30,Daniel Bard\bardda01,36,COL,NL,1,2,.333,8.10,11,0,8,0,0,3,10.0,16,11,9,2,7,0,13,1,0,0,55,58,5.51,2.300,14.4,1.8,6.3,11.7,1.86
31,Scott Barlow\barlosc01,28,KCR,AL,1,0,1.000,2.60,15,0,2,0,0,1,17.1,16,5,5,0,7,0,22,0,0,1,74,171,1.78,1.327,8.3,0.0,3.6,11.4,3.14
32,Jacob Barnes\barneja01,31,NYM,NL,1,0,1.000,5.00,8,0,2,0,0,0,9.0,8,5,5,2,2,0,8,0,0,0,38,81,4.88,1.111,8.0,2.0,2.0,8.0,4.00
33,Matt Barnes\barnema01,31,BOS,AL,1,0,1.000,2.12,16,0,11,0,0,7,17.0,6,4,4,1,3,0,29,0,0,1,59,208,0.99,0.529,3.2,0.5,1.6,15.4,9.67
34,Jaime Barria\barrija01,24,LAA,AL,0,0,,31.50,1,0,0,0,0,0,2.0,6,7,7,0,4,0,0,0,0,0,15,16,9.11,5.000,27.0,0.0,18.0,0.0,0.00
35,Anthony Bass\bassan01,33,MIA,NL,1,2,.333,5.91,13,0,4,0,0,0,10.2,13,7,7,2,4,1,7,3,0,0,49,71,6.20,1.594,11.0,1.7,3.4,5.9,1.75
36,Chris Bassitt\bassich01,32,OAK,AL,2,2,.500,3.70,7,7,0,0,0,0,41.1,38,17,17,3,12,0,43,5,0,0,175,105,3.20,1.210,8.3,0.7,2.6,9.4,3.58
37,Trevor Bauer\bauertr01,30,LAD,NL,3,1,.750,2.44,7,7,0,1,0,0,44.1,23,13,12,8,12,0,58,3,0,1,170,156,3.85,0.789,4.7,1.6,2.4,11.8,4.83
38,Eduard Bazardo\bazared01,25,BOS,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,,7.11,2.000,0.0,0.0,18.0,9.0,0.50
39,David Bednar\bednada01,26,PIT,NL,0,0,,2.13,14,0,7,0,0,0,12.2,8,3,3,2,3,0,13,0,0,0,49,198,3.82,0.868,5.7,1.4,2.1,9.2,4.33
40,Cam Bedrosian\bedroca01,29,CIN,NL,0,0,,11.12,6,0,2,0,0,0,5.2,10,7,7,2,6,0,7,0,0,0,33,43,8.40,2.824,15.9,3.2,9.5,11.1,1.17
41,Anthony Bemboom\bemboan01,31,LAA,AL,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,1,0,0,0,0,0,0,7,33,16.11,3.000,27.0,9.0,0.0,0.0,
42,Anthony Bender\bendean01,26,MIA,NL,0,0,,0.00,3,0,0,0,0,0,3.0,1,0,0,0,0,0,5,0,0,0,10,,-0.23,0.333,3.0,0.0,0.0,15.0,
43,Wes Benjamin*\benjawe01,27,TEX,AL,0,1,.000,4.76,3,0,0,0,0,0,5.2,4,3,3,1,6,0,5,0,0,0,25,96,6.81,1.765,6.4,1.6,9.5,7.9,0.83
44,Travis Bergen*\bergetr01,27,TOR,AL,0,0,,0.00,5,1,1,0,0,0,6.2,2,0,0,0,3,0,4,1,0,0,25,,3.71,0.750,2.7,0.0,4.1,5.4,1.33
45,Jose Berrios\berrijo01,27,MIN,AL,3,2,.600,3.49,7,7,0,0,0,0,38.2,30,15,15,3,14,0,43,3,0,1,154,113,3.21,1.138,7.0,0.7,3.3,10.0,3.07
46,Dellin Betances\betande01,33,NYM,NL,0,0,,9.00,1,0,0,0,0,0,1.0,0,1,1,0,1,0,1,1,0,0,5,60,7.11,1.000,0.0,0.0,9.0,9.0,1.00
47,Alec Bettinger\bettial01,25,MIL,NL,0,1,.000,15.43,2,1,0,0,0,0,7.0,13,12,12,2,3,0,4,1,0,1,37,28,7.39,2.286,16.7,2.6,3.9,5.1,1.33
48,Phil Bickford\bickfph01,25,MIL,NL,0,0,,18.00,1,0,0,0,0,0,1.0,2,2,2,1,1,0,0,1,0,0,7,31,22.11,3.000,18.0,9.0,9.0,0.0,0.00
49,Jesse Biddle*\biddlje01,29,ATL,NL,0,0,,8.59,5,0,3,0,0,0,7.1,8,7,7,1,4,0,8,1,0,2,35,53,4.74,1.636,9.8,1.2,4.9,9.8,2.00
50,Shane Bieber\biebesh01,26,CLE,AL,3,2,.600,2.98,7,7,0,0,0,0,48.1,37,17,16,6,15,0,77,2,0,3,200,145,2.59,1.076,6.9,1.1,2.8,14.3,5.13
51,Brandon Bielak\bielabr01,25,HOU,AL,1,1,.500,4.30,6,0,1,0,0,0,14.2,11,7,7,1,5,0,12,0,0,1,60,99,3.38,1.091,6.8,0.6,3.1,7.4,2.40
52,Alex Blandino\blandal01,28,CIN,NL,0,0,,0.00,2,0,2,0,0,0,1.1,0,0,0,0,1,0,0,0,0,0,4,,5.36,0.750,0.0,0.0,6.8,0.0,0.00
53,Richard Bleier*\bleieri01,34,MIA,NL,2,0,1.000,4.50,15,0,2,0,0,0,14.0,13,7,7,4,0,0,13,0,0,0,54,93,4.96,0.929,8.4,2.6,0.0,8.4,
54,Ryan Borucki*\borucry01,27,TOR,AL,3,1,.750,4.05,13,0,3,0,0,0,13.1,7,7,6,1,5,0,14,0,0,1,51,105,3.11,0.900,4.7,0.7,3.4,9.5,2.80
55,Ben Bowden*\bowdebe01,26,COL,NL,1,2,.333,7.20,12,0,3,0,0,0,10.0,16,9,8,1,3,0,10,0,0,0,50,66,3.31,1.900,14.4,0.9,2.7,9.0,3.33
56,Brad Boxberger\boxbebr01,33,MIL,NL,0,0,,1.64,12,0,3,0,0,1,11.0,5,2,2,1,2,0,12,1,0,0,41,259,2.92,0.636,4.1,0.8,1.6,9.8,6.00
57,Matthew Boyd*\boydma01,30,DET,AL,2,3,.400,2.27,6,6,0,0,0,0,35.2,26,10,9,1,7,0,24,3,0,2,139,187,2.96,0.925,6.6,0.3,1.8,6.1,3.43
58,Archie Bradley\bradlar01,28,PHI,NL,0,1,.000,6.00,4,0,0,0,0,0,3.0,4,2,2,0,1,0,3,0,0,1,14,74,2.11,1.667,12.0,0.0,3.0,9.0,3.00
59,Jake Brentz*\brentja01,26,KCR,AL,0,0,,3.07,17,0,3,0,0,0,14.2,11,6,5,2,10,1,16,0,1,1,66,145,4.74,1.432,6.8,1.2,6.1,9.8,1.60
60,Austin Brice\briceau01,29,BOS,AL,0,0,,8.38,10,0,1,0,0,0,9.2,11,9,9,2,6,0,7,4,0,0,48,53,7.45,1.759,10.2,1.9,5.6,6.5,1.17
61,Connor Brogdon\brogdco01,26,PHI,NL,3,1,.750,6.39,14,0,1,0,0,0,12.2,12,10,9,2,7,1,9,1,0,0,56,63,5.63,1.500,8.5,1.4,5.0,6.4,1.29
62,Rex Brothers*\brothre01,33,CHC,NL,1,0,1.000,3.00,14,0,1,0,0,1,12.0,8,4,4,1,5,0,21,3,0,0,51,132,2.69,1.083,6.0,0.8,3.8,15.8,4.20
63,JT Brubaker\brubajt01,27,PIT,NL,2,2,.500,2.78,6,6,0,0,0,0,32.1,29,10,10,5,8,0,37,5,1,0,138,149,4.03,1.144,8.1,1.4,2.2,10.3,4.63
64,Kris Bubic*\bubickr01,23,KCR,AL,0,0,,2.35,3,0,1,0,0,0,7.2,5,2,2,0,3,0,4,0,0,0,30,194,3.24,1.043,5.9,0.0,3.5,4.7,1.33
65,Walker Buehler\buehlwa01,26,LAD,NL,1,0,1.000,3.13,6,6,0,0,0,0,37.1,33,13,13,5,2,0,39,1,0,0,145,122,3.00,0.938,8.0,1.2,0.5,9.4,19.50
66,J.B. Bukauskas\bukaujb01,24,ARI,NL,1,1,.500,9.00,8,0,0,0,0,0,6.0,9,6,6,1,1,0,5,0,0,0,27,49,4.11,1.667,13.5,1.5,1.5,7.5,5.00
67,Madison Bumgarner*\bumgama01,31,ARI,NL,3,2,.600,4.91,7,7,0,1,1,0,36.2,30,20,20,5,10,1,40,5,1,0,153,85,3.92,1.091,7.4,1.2,2.5,9.8,4.00
68,Aaron Bummer*\bummeaa01,27,CHW,AL,0,1,.000,1.86,12,0,1,0,0,0,9.2,10,4,2,0,6,0,13,1,0,0,46,227,2.59,1.655,9.3,0.0,5.6,12.1,2.17
69,Dylan Bundy\bundydy01,28,LAA,AL,0,4,.000,5.03,7,7,0,0,0,0,39.1,35,23,22,5,10,0,43,2,0,1,164,87,3.49,1.144,8.0,1.1,2.3,9.8,4.30
70,Zack Burdi\burdiza01,26,CHW,AL,0,0,,3.00,1,0,0,0,0,0,3.0,3,2,1,1,1,0,3,0,0,0,13,153,6.44,1.333,9.0,3.0,3.0,9.0,3.00
71,Corbin Burnes\burneco01,26,MIL,NL,2,2,.500,1.53,5,5,0,0,0,0,29.1,16,6,5,1,0,0,49,3,0,0,108,271,0.51,0.545,4.9,0.3,0.0,15.0,
72,Matt Bush\bushma01,35,TEX,AL,0,0,,9.00,3,0,1,0,0,0,3.0,4,3,3,3,1,0,4,0,0,0,14,54,14.44,1.667,12.0,9.0,3.0,12.0,4.00
73,Asdrubal Cabrera\cabreas01,35,ARI,NL,0,0,,0.00,2,0,1,0,0,0,1.1,1,0,0,0,0,0,0,0,0,0,4,,3.11,0.750,6.8,0.0,0.0,0.0,
74,Genesis Cabrera*\cabrege01,24,STL,NL,0,1,.000,2.87,16,0,2,0,0,0,15.2,10,6,5,1,7,0,18,2,0,2,67,134,3.36,1.085,5.7,0.6,4.0,10.3,2.57
75,Trevor Cahill\cahiltr01,33,PIT,NL,1,4,.200,6.75,6,6,0,0,0,0,29.1,37,24,22,3,9,0,26,0,0,2,132,62,3.58,1.568,11.4,0.9,2.8,8.0,2.89
76,Paul Campbell\campbpa02,25,MIA,NL,0,2,.000,8.74,5,1,0,0,0,0,11.1,19,14,11,1,6,0,13,2,0,2,61,48,4.08,2.206,15.1,0.8,4.8,10.3,2.17
77,Griffin Canning\cannigr01,25,LAA,AL,3,2,.600,5.19,6,5,0,0,0,0,26.0,26,16,15,6,10,0,30,0,0,1,113,84,4.95,1.385,9.0,2.1,3.5,10.4,3.00
78,Daniel Castano*\castada01,26,MIA,NL,0,2,.000,5.19,4,4,0,0,0,0,17.1,20,10,10,3,7,0,10,1,0,0,78,80,5.59,1.558,10.4,1.6,3.6,5.2,1.43
79,Ryan Castellani\castery01,25,COL,NL,0,0,,5.40,1,1,0,0,0,0,3.1,5,2,2,1,4,0,2,1,0,0,17,93,10.31,2.700,13.5,2.7,10.8,5.4,0.50
80,Diego Castillo\castidi01,27,TBR,AL,0,2,.000,3.14,14,0,10,0,0,7,14.1,10,5,5,2,6,1,20,0,0,1,58,124,3.38,1.116,6.3,1.3,3.8,12.6,3.33
81,Luis Castillo\castilu02,28,CIN,NL,1,4,.200,6.42,7,7,0,0,0,0,33.2,45,30,24,5,10,1,26,2,0,1,155,71,4.56,1.634,12.0,1.3,2.7,7.0,2.60
82,Anthony Castro\castran02,26,TOR,AL,0,0,,0.00,6,0,2,0,0,1,7.1,3,0,0,0,1,0,9,1,0,1,27,,1.47,0.545,3.7,0.0,1.2,11.0,9.00
83,Harold Castro\castrha01,27,DET,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.11,1.000,0.0,0.0,9.0,0.0,0.00
84,Miguel Castro\castrmi01,26,NYM,NL,0,0,,3.00,12,1,2,0,0,0,12.0,11,5,4,1,5,0,20,0,0,2,52,133,2.11,1.333,8.3,0.8,3.8,15.0,4.00
85,Dylan Cease\ceasedy01,25,CHW,AL,2,0,1.000,2.37,6,6,0,1,1,0,30.1,22,8,8,2,15,0,40,0,1,2,125,174,2.81,1.220,6.5,0.6,4.5,11.9,2.67
86,Luis Cessa\cessalu01,29,NYY,AL,0,0,,2.40,11,0,5,0,0,0,15.0,9,8,4,1,11,1,18,0,0,0,66,169,3.77,1.333,5.4,0.6,6.6,10.8,1.64
87,Jhoulys Chacin\chacijh01,33,COL,NL,0,1,.000,5.84,6,0,0,0,0,0,12.1,15,8,8,3,7,0,7,0,0,0,57,81,6.83,1.784,10.9,2.2,5.1,5.1,1.00
88,Andrew Chafin*\chafian01,31,CHC,NL,0,1,.000,3.38,17,0,0,0,0,0,16.0,10,6,6,1,6,1,18,2,0,1,66,116,3.17,1.000,5.6,0.6,3.4,10.1,3.00
89,Aroldis Chapman*\chapmar01,33,NYY,AL,1,0,1.000,0.00,12,0,8,0,0,7,12.0,3,1,0,0,4,1,28,0,0,0,43,,-0.56,0.583,2.3,0.0,3.0,21.0,7.00
90,Tyler Chatwood\chatwty01,31,TOR,AL,0,0,,0.79,10,0,0,0,0,0,11.1,7,1,1,0,3,0,15,1,0,0,43,540,1.52,0.882,5.6,0.0,2.4,11.9,5.00
91,Adam Cimber\cimbead01,30,MIA,NL,0,0,,2.93,15,0,6,0,0,0,15.1,12,6,5,0,5,2,11,3,0,0,63,142,3.24,1.109,7.0,0.0,2.9,6.5,2.20
92,Steve Cishek\cishest01,35,LAA,AL,0,0,,6.55,13,0,1,0,0,0,11.0,15,12,8,0,11,2,12,0,1,3,60,68,3.92,2.364,12.3,0.0,9.0,9.8,1.09
93,Jose Cisnero\cisnejo01,32,DET,AL,0,1,.000,6.08,15,0,3,0,0,0,13.1,15,10,9,3,7,0,19,0,0,0,62,71,4.76,1.650,10.1,2.0,4.7,12.8,2.71
94,Aaron Civale\civalaa01,26,CLE,AL,5,0,1.000,2.91,7,7,0,0,0,0,46.1,34,16,15,5,14,0,33,2,1,1,182,148,4.12,1.036,6.6,1.0,2.7,6.4,2.36
95,Taylor Clarke\clarkta01,28,ARI,NL,1,0,1.000,4.86,13,0,4,0,0,0,16.2,18,10,9,3,4,0,16,0,0,0,70,87,4.25,1.320,9.7,1.6,2.2,8.6,4.00
96,Emmanuel Clase\claseem01,23,CLE,AL,2,2,.500,1.26,16,0,13,0,0,6,14.1,15,6,2,0,3,0,15,0,1,1,63,349,1.64,1.256,9.4,0.0,1.9,9.4,5.00
97,Alex Claudio*\claudal01,29,LAA,AL,0,0,,3.75,13,0,4,0,0,0,12.0,13,6,5,0,2,0,14,0,0,0,52,119,1.27,1.250,9.8,0.0,1.5,10.5,7.00
98,Sam Clay*\claysa01,28,WSN,NL,0,0,,3.86,10,0,1,0,0,0,9.1,6,4,4,1,4,1,7,1,0,0,39,106,4.61,1.071,5.8,1.0,3.9,6.8,1.75
99,Garrett Cleavinger*\cleavga01,27,LAD,NL,0,3,.000,6.23,6,0,3,0,0,0,4.1,8,6,3,2,3,0,7,0,0,0,24,66,7.95,2.538,16.6,4.2,6.2,14.5,2.33
100,Alex Cobb\cobbal01,33,LAA,AL,1,2,.333,5.48,5,5,0,0,0,0,21.1,26,16,13,1,10,0,31,2,0,0,102,80,2.50,1.688,11.0,0.4,4.2,13.1,3.10
101,Kyle Cody\codyky01,26,TEX,AL,0,2,.000,7.94,7,0,2,0,0,0,11.1,16,11,10,3,2,0,14,3,0,1,55,56,5.40,1.588,12.7,2.4,1.6,11.1,7.00
102,Gerrit Cole\colege01,30,NYY,AL,4,1,.800,1.61,7,7,0,0,0,0,44.2,29,9,8,3,3,0,66,1,0,2,164,247,1.29,0.716,5.8,0.6,0.6,13.3,22.00
103,Alex Colome\colomal01,32,MIN,AL,1,3,.250,5.68,12,0,6,0,0,2,12.2,14,15,8,2,7,0,13,3,0,0,62,71,5.47,1.658,9.9,1.4,5.0,9.2,1.86
104,Sam Coonrod\coonrsa01,28,PHI,NL,0,0,,1.13,14,0,3,0,0,2,16.0,11,2,2,2,2,0,18,1,0,1,62,359,3.04,0.813,6.2,1.1,1.1,10.1,9.00
105,Patrick Corbin*\corbipa01,31,WSN,NL,1,3,.250,7.36,6,6,0,0,0,0,29.1,31,25,24,10,14,1,20,2,0,0,131,54,7.81,1.534,9.5,3.1,4.3,6.1,1.43
106,Stefan Crichton\crichst01,29,ARI,NL,0,1,.000,4.35,13,0,7,0,0,3,10.1,13,7,5,0,6,2,9,0,0,1,49,98,3.11,1.839,11.3,0.0,5.2,7.8,1.50
107,Kyle Crick\crickky01,28,PIT,NL,0,0,,0.00,11,0,1,0,0,0,11.0,1,0,0,0,5,0,10,1,0,2,38,,2.92,0.545,0.8,0.0,4.1,8.2,2.00
108,Nabil Crismatt\crismna01,26,SDP,NL,1,1,.500,3.09,6,0,2,0,0,0,11.2,14,6,4,1,6,1,10,1,0,2,54,123,4.31,1.714,10.8,0.8,4.6,7.7,1.67
109,Garrett Crochet*\crochga01,22,CHW,AL,0,2,.000,1.00,8,0,1,0,0,0,9.0,9,4,1,0,5,1,8,1,0,1,43,424,3.33,1.556,9.0,0.0,5.0,8.0,1.60
110,Jake Cronenworth\croneja01,27,SDP,NL,0,0,,0.00,1,0,1,0,0,0,0.2,1,0,0,0,0,0,1,0,0,0,3,,0.11,1.500,13.5,0.0,0.0,13.5,
111,Wil Crowe\crowewi01,26,PIT,NL,0,1,.000,4.02,4,3,0,0,0,0,15.2,12,7,7,1,9,0,12,2,0,3,67,104,4.51,1.340,6.9,0.6,5.2,6.9,1.33
112,Johnny Cueto\cuetojo01,35,SFG,NL,2,0,1.000,1.80,3,3,0,0,0,0,20.0,13,4,4,0,4,0,18,0,0,0,74,214,1.91,0.850,5.9,0.0,1.8,8.1,4.50
113,John Curtiss\curtijo02,28,MIA,NL,2,1,.667,2.87,14,0,3,0,0,0,15.2,13,5,5,3,0,0,20,1,0,0,60,145,3.23,0.830,7.5,1.7,0.0,11.5,
114,Yu Darvish\darviyu01,34,SDP,NL,3,1,.750,2.27,7,7,0,0,0,0,43.2,29,11,11,5,12,0,57,5,0,3,174,163,3.15,0.939,6.0,1.0,2.5,11.7,4.75
115,Zach Davies\davieza02,28,CHC,NL,2,2,.500,6.30,7,7,0,0,0,0,30.0,36,22,21,3,19,0,18,3,0,0,146,61,5.41,1.833,10.8,0.9,5.7,5.4,0.95
116,Wade Davis\daviswa01,35,KCR,AL,0,1,.000,7.11,12,0,9,0,0,1,12.2,12,10,10,2,5,0,13,0,0,2,54,63,4.29,1.342,8.5,1.4,3.6,9.2,2.60
117,Grant Dayton*\daytogr01,33,ATL,NL,0,0,,5.00,9,0,1,0,0,0,9.0,9,5,5,1,3,1,10,0,0,0,39,91,3.33,1.333,9.0,1.0,3.0,10.0,3.33
118,Brett de Geus\degeubr01,23,TEX,AL,0,0,,5.79,10,0,5,0,0,0,14.0,10,9,9,1,7,0,13,3,0,1,59,77,4.32,1.214,6.4,0.6,4.5,8.4,1.86
119,Jose De Leon\deleojo03,28,CIN,NL,0,1,.000,8.35,9,2,1,0,0,0,18.1,22,17,17,4,11,0,33,2,0,3,91,55,4.47,1.800,10.8,2.0,5.4,16.2,3.00
120,Enyel De Los Santos\delosen01,25,PHI,NL,0,1,.000,27.00,2,0,0,0,0,0,1.0,3,4,3,0,1,0,1,1,0,1,8,20,7.11,4.000,27.0,0.0,9.0,9.0,1.00
121,Jacob deGrom\degroja01,33,NYM,NL,2,2,.500,0.51,5,5,0,1,1,0,35.0,16,5,2,2,4,0,59,0,0,0,123,759,0.82,0.571,4.1,0.5,1.0,15.2,14.75
122,Anthony DeSclafani\desclan01,31,SFG,NL,2,1,.667,2.40,7,7,0,1,1,0,41.1,29,11,11,4,10,0,36,0,0,2,162,159,3.35,0.944,6.3,0.9,2.2,7.8,3.60
123,Ross Detwiler*\detwiro01,35,MIA,NL,0,0,,2.31,13,2,1,0,0,0,11.2,7,3,3,0,7,0,14,1,0,0,51,181,2.76,1.200,5.4,0.0,5.4,10.8,2.00
124,Chris Devenski\devench02,30,ARI,NL,1,0,1.000,7.50,6,0,2,0,0,1,6.0,7,5,5,2,1,0,4,1,0,0,27,59,7.11,1.333,10.5,3.0,1.5,6.0,4.00
125,Edwin Diaz\diazed04,27,NYM,NL,1,1,.500,3.55,13,0,9,0,0,4,12.2,11,6,5,0,5,1,15,1,0,0,52,112,2.16,1.263,7.8,0.0,3.6,10.7,3.00
126,Miguel Diaz\diazmi02,26,SDP,NL,0,0,,0.00,1,1,0,0,0,0,3.0,1,0,0,0,2,0,3,0,0,0,12,,3.11,1.000,3.0,0.0,6.0,9.0,1.50
127,Jake Diekman*\diekmja01,34,OAK,AL,2,0,1.000,2.40,15,0,5,0,0,3,15.0,12,6,4,0,5,1,22,1,0,1,64,165,1.37,1.133,7.2,0.0,3.0,13.2,4.40
128,Randy Dobnak\dobnara01,26,MIN,AL,0,3,.000,8.16,7,0,3,0,0,1,14.1,18,14,13,4,3,0,11,0,0,0,64,49,5.83,1.465,11.3,2.5,1.9,6.9,3.67
129,Rafael Dolis\dolisra01,33,TOR,AL,1,0,1.000,4.26,15,0,9,0,0,3,12.2,4,6,6,1,9,0,13,2,0,0,52,100,4.68,1.026,2.8,0.7,6.4,9.2,1.44
130,Sean Doolittle*\doolise01,34,CIN,NL,2,0,1.000,3.97,13,0,5,0,0,1,11.1,11,5,5,1,6,1,15,0,0,0,49,118,3.19,1.500,8.7,0.8,4.8,11.9,2.50
131,Camilo Doval\dovalca01,23,SFG,NL,1,1,.500,7.04,9,0,2,0,0,0,7.2,6,6,6,3,3,1,8,0,0,0,31,56,7.28,1.174,7.0,3.5,3.5,9.4,2.67
132,Tyler Duffey\duffety01,30,MIN,AL,0,2,.000,5.56,13,0,0,0,0,0,11.1,11,8,7,1,9,0,9,0,0,3,51,73,5.05,1.765,8.7,0.8,7.1,7.1,1.00
