Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-15-21,APPGa,Start_Chris_Taylor,Start_Isan_Diaz,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Kyle_Seager,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Triston_McKenzie,Start_Will_Smith,109.24
05-15-21,APPG,Start_Chris_Taylor,Start_Gavin_Lux,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Justin_Turner,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,105.54
05-15-21,pj_vO,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_J.P._Crawford,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Jose_Ramirez,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,110.07000000000001
05-15-21,pj_vOa,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_J.P._Crawford,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Jose_Ramirez,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,110.07000000000001
05-15-21,pj_vOab,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_J.P._Crawford,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Jose_Ramirez,Start_Mitch_Haniger,Start_Tom_Murphy,Start_Trevor_Bauer,107.47
05-15-21,APPGa_1-6,Start_Chris_Taylor,Start_Isan_Diaz,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Kyle_Seager,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Triston_McKenzie,Start_Will_Smith,109.24
05-15-21,APPG_1-6,Start_Chris_Taylor,Start_Isan_Diaz,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Jose_Ramirez,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,105.26
05-15-21,pj_vO_1-6,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Kyle_Seager,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,107.45
05-15-21,pj_vOa_1-6,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Kyle_Seager,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,107.45
05-15-21,pj_vOab_1-6,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Kyle_Seager,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,105.0
05-15-21,APPGa_1-5,Start_Franmil_Reyes,Start_Isan_Diaz,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Kyle_Seager,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Triston_McKenzie,Start_Will_Smith,108.56
05-15-21,APPG_1-5,Start_Franmil_Reyes,Start_Isan_Diaz,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Jose_Ramirez,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,104.58000000000001
05-15-21,pj_vO_1-5,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Kyle_Seager,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,107.45
05-15-21,pj_vOa_1-5,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Kyle_Seager,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,107.45
05-15-21,pj_vOab_1-5,Start_Cesar_Hernandez,Start_Franmil_Reyes,Start_Jarred_Kelenic,Start_Jesus_Aguilar,Start_Jordan_Holloway,Start_Kyle_Seager,Start_Miguel_Rojas,Start_Mitch_Haniger,Start_Trevor_Bauer,Start_Will_Smith,105.0
